B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
1030.0,846.0,23.0,115.0,46.0,0.0,"District 4, East Baton Rouge Parish, Louisiana",033,94606,22
3434.0,2704.0,421.0,74.0,93.0,142.0,"District 3, East Baton Rouge Parish, Louisiana",033,94426,22
424.0,354.0,36.0,1.0,0.0,33.0,"District 7, East Baton Rouge Parish, Louisiana",033,95125,22
2166.0,1764.0,263.0,46.0,93.0,0.0,"District 11, East Baton Rouge Parish, Louisiana",033,95557,22
421.0,317.0,42.0,62.0,0.0,0.0,"District 2, East Baton Rouge Parish, Louisiana",033,94246,22
2621.0,1638.0,843.0,18.0,94.0,28.0,"District 6, East Baton Rouge Parish, Louisiana",033,94972,22
944.0,420.0,282.0,135.0,105.0,2.0,"District 10, East Baton Rouge Parish, Louisiana",033,95482,22
832.0,569.0,181.0,23.0,59.0,0.0,"District 1, East Baton Rouge Parish, Louisiana",033,94045,22
1185.0,773.0,309.0,26.0,29.0,48.0,"District 5, East Baton Rouge Parish, Louisiana",033,94804,22
1512.0,1326.0,153.0,16.0,17.0,0.0,"District 9, East Baton Rouge Parish, Louisiana",033,95383,22
1544.0,1226.0,117.0,4.0,188.0,9.0,"District 12, East Baton Rouge Parish, Louisiana",033,95623,22
5.0,5.0,0.0,0.0,0.0,0.0,"District 5, Sabine Parish, Louisiana",085,94867,22
182.0,180.0,2.0,0.0,0.0,0.0,"District 8, Sabine Parish, Louisiana",085,95323,22
104.0,100.0,4.0,0.0,0.0,0.0,"District 7, Sabine Parish, Louisiana",085,95185,22
187.0,187.0,0.0,0.0,0.0,0.0,"District 6, Sabine Parish, Louisiana",085,95032,22
37.0,37.0,0.0,0.0,0.0,0.0,"District 3, Sabine Parish, Louisiana",085,94492,22
172.0,140.0,3.0,29.0,0.0,0.0,"District 1, Sabine Parish, Louisiana",085,94105,22
45.0,37.0,0.0,8.0,0.0,0.0,"District 2, Sabine Parish, Louisiana",085,94309,22
143.0,143.0,0.0,0.0,0.0,0.0,"District 9, Sabine Parish, Louisiana",085,95431,22
33.0,33.0,0.0,0.0,0.0,0.0,"District 4, Sabine Parish, Louisiana",085,94669,22
40.0,29.0,8.0,3.0,0.0,0.0,"District 5, Allen Parish, Louisiana",003,94762,22
93.0,74.0,0.0,19.0,0.0,0.0,"District 6, Allen Parish, Louisiana",003,94936,22
7.0,7.0,0.0,0.0,0.0,0.0,"District 7, Allen Parish, Louisiana",003,95095,22
45.0,45.0,0.0,0.0,0.0,0.0,"District 1, Allen Parish, Louisiana",003,94003,22
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Allen Parish, Louisiana",003,94570,22
304.0,224.0,43.0,0.0,37.0,0.0,"District 4, St. John the Baptist Parish, Louisiana",095,94681,22
680.0,589.0,0.0,15.0,76.0,0.0,"District 5, St. John the Baptist Parish, Louisiana",095,94879,22
