B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
452.0,291.0,161.0,"District 3, Sequatchie County, Tennessee",153,90534,47
541.0,368.0,173.0,"District 4, Sequatchie County, Tennessee",153,90724,47
1416.0,1103.0,313.0,"District 7, Scott County, Tennessee",151,91292,47
517.0,474.0,43.0,"District 2, Sequatchie County, Tennessee",153,90344,47
604.0,554.0,50.0,"District 5, Sequatchie County, Tennessee",153,90914,47
637.0,429.0,208.0,"District 6, Sequatchie County, Tennessee",153,91104,47
614.0,438.0,176.0,"District 4, Jackson County, Tennessee",087,90658,47
715.0,574.0,141.0,"District 1, Jackson County, Tennessee",087,90088,47
763.0,590.0,173.0,"District 7, Macon County, Tennessee",111,91252,47
721.0,612.0,109.0,"District 6, Macon County, Tennessee",111,91062,47
882.0,738.0,144.0,"District 4, Macon County, Tennessee",111,90682,47
977.0,765.0,212.0,"District 5, Macon County, Tennessee",111,90872,47
807.0,746.0,61.0,"District 8, Macon County, Tennessee",111,91442,47
980.0,626.0,354.0,"District 9, Macon County, Tennessee",111,91632,47
980.0,490.0,490.0,"District 10, Macon County, Tennessee",111,91822,47
690.0,509.0,181.0,"District 5, Bledsoe County, Tennessee",007,90768,47
851.0,725.0,126.0,"District 6, Bledsoe County, Tennessee",007,90958,47
4004.0,2286.0,1718.0,"District 1, Blount County, Tennessee",009,90010,47
4470.0,3402.0,1068.0,"District 2, Blount County, Tennessee",009,90200,47
4296.0,3252.0,1044.0,"District 3, Blount County, Tennessee",009,90390,47
7281.0,5955.0,1326.0,"District 4, Blount County, Tennessee",009,90580,47
4050.0,3067.0,983.0,"District 5, Blount County, Tennessee",009,90770,47
4963.0,3849.0,1114.0,"District 6, Blount County, Tennessee",009,90960,47
4389.0,3826.0,563.0,"District 7, Blount County, Tennessee",009,91150,47
4625.0,3942.0,683.0,"District 8, Blount County, Tennessee",009,91340,47
4182.0,3280.0,902.0,"District 9, Blount County, Tennessee",009,91530,47
4418.0,3007.0,1411.0,"District 10, Blount County, Tennessee",009,91720,47
5641.0,4706.0,935.0,"District 1, Bradley County, Tennessee",011,90012,47
5188.0,4077.0,1111.0,"District 2, Bradley County, Tennessee",011,90202,47
4681.0,2003.0,2678.0,"District 3, Bradley County, Tennessee",011,90392,47
5336.0,4209.0,1127.0,"District 4, Bradley County, Tennessee",011,90582,47
4338.0,2299.0,2039.0,"District 5, Bradley County, Tennessee",011,90772,47
5938.0,4950.0,988.0,"District 6, Bradley County, Tennessee",011,90962,47
4313.0,2222.0,2091.0,"District 7, Bradley County, Tennessee",011,91152,47
3113.0,2577.0,536.0,"District 1, Campbell County, Tennessee",013,90014,47
3002.0,1934.0,1068.0,"District 2, Campbell County, Tennessee",013,90204,47
2663.0,1720.0,943.0,"District 3, Campbell County, Tennessee",013,90394,47
3587.0,2306.0,1281.0,"District 4, Campbell County, Tennessee",013,90584,47
1095.0,1010.0,85.0,"District 3, Cannon County, Tennessee",015,90396,47
2937.0,2124.0,813.0,"District 5, Campbell County, Tennessee",013,90774,47
1066.0,831.0,235.0,"District 1, Cannon County, Tennessee",015,90016,47
1061.0,768.0,293.0,"District 2, Cannon County, Tennessee",015,90206,47
1008.0,819.0,189.0,"District 4, Cannon County, Tennessee",015,90586,47
1031.0,466.0,565.0,"District 5, Cannon County, Tennessee",015,90776,47
1293.0,1026.0,267.0,"District 1, Carroll County, Tennessee",017,90018,47
901.0,630.0,271.0,"District 2, Carroll County, Tennessee",017,90208,47
958.0,735.0,223.0,"District 3, Carroll County, Tennessee",017,90398,47
924.0,702.0,222.0,"District 4, Carroll County, Tennessee",017,90588,47
1256.0,873.0,383.0,"District 5, Carroll County, Tennessee",017,90778,47
839.0,630.0,209.0,"District 6, Carroll County, Tennessee",017,90968,47
1350.0,626.0,724.0,"District 10, Jefferson County, Tennessee",089,91800,47
1836.0,1482.0,354.0,"District 7, Jefferson County, Tennessee",089,91230,47
2134.0,1728.0,406.0,"District 8, Jefferson County, Tennessee",089,91420,47
3761.0,3123.0,638.0,"District 2, McMinn County, Tennessee",107,90298,47
429.0,355.0,74.0,"District 5, Decatur County, Tennessee",039,90800,47
641.0,405.0,236.0,"District 2, Decatur County, Tennessee",039,90230,47
514.0,344.0,170.0,"District 3, Decatur County, Tennessee",039,90420,47
493.0,388.0,105.0,"District 4, Decatur County, Tennessee",039,90610,47
392.0,236.0,156.0,"District 6, Decatur County, Tennessee",039,90990,47
526.0,416.0,110.0,"District 7, Decatur County, Tennessee",039,91180,47
396.0,281.0,115.0,"District 8, Decatur County, Tennessee",039,91370,47
535.0,473.0,62.0,"District 9, Decatur County, Tennessee",039,91560,47
1044.0,768.0,276.0,"District 1, DeKalb County, Tennessee",041,90042,47
1003.0,710.0,293.0,"District 2, DeKalb County, Tennessee",041,90232,47
1233.0,697.0,536.0,"District 3, DeKalb County, Tennessee",041,90422,47
1008.0,793.0,215.0,"District 4, DeKalb County, Tennessee",041,90612,47
855.0,649.0,206.0,"District 5, DeKalb County, Tennessee",041,90802,47
1005.0,773.0,232.0,"District 6, DeKalb County, Tennessee",041,90992,47
731.0,385.0,346.0,"District 7, DeKalb County, Tennessee",041,91182,47
1452.0,1113.0,339.0,"District 1, Dickson County, Tennessee",043,90044,47
1506.0,1241.0,265.0,"District 2, Dickson County, Tennessee",043,90234,47
1378.0,1212.0,166.0,"District 6, Dickson County, Tennessee",043,90994,47
1448.0,1218.0,230.0,"District 3, Dickson County, Tennessee",043,90424,47
1416.0,1119.0,297.0,"District 4, Dickson County, Tennessee",043,90614,47
1614.0,1232.0,382.0,"District 5, Dickson County, Tennessee",043,90804,47
1524.0,1080.0,444.0,"District 10, Dickson County, Tennessee",043,91754,47
1300.0,1061.0,239.0,"District 7, Dickson County, Tennessee",043,91184,47
1543.0,570.0,973.0,"District 8, Dickson County, Tennessee",043,91374,47
1574.0,1033.0,541.0,"District 9, Dickson County, Tennessee",043,91564,47
1409.0,818.0,591.0,"District 11, Dickson County, Tennessee",043,91944,47
