C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
3189.0,3167.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Canisteo town, Steuben County, New York",101,12265,36
1190.0,1164.0,13.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Thurston town, Steuben County, New York",101,73836,36
2070.0,2038.0,11.0,5.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Urbana town, Steuben County, New York",101,76496,36
10207.0,9554.0,89.0,96.0,84.0,81.0,10.0,0.0,2.0,0.0,96.0,43.0,0.0,0.0,61.0,38.0,0.0,0.0,29.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,"Corning city, Steuben County, New York",101,18256,36
971.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fremont town, Steuben County, New York",101,27551,36
1450.0,1434.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Howard town, Steuben County, New York",101,35837,36
1278.0,1163.0,0.0,9.0,3.0,0.0,43.0,29.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,"Pulteney town, Steuben County, New York",101,59982,36
1079.0,1021.0,11.0,0.0,2.0,8.0,26.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wheeler town, Steuben County, New York",101,81457,36
1854.0,1817.0,8.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lindley town, Steuben County, New York",101,42576,36
1910.0,1858.0,12.0,3.0,9.0,0.0,9.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,"Avoca town, Steuben County, New York",101,03342,36
1817.0,1785.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Caton town, Steuben County, New York",101,12991,36
1294.0,1243.0,15.0,3.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tuscarora town, Steuben County, New York",101,75737,36
1136.0,1030.0,3.0,0.0,0.0,3.0,32.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Troupsburg town, Steuben County, New York",101,75440,36
1062.0,860.0,0.0,0.0,0.0,0.0,172.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rathbone town, Steuben County, New York",101,60653,36
983.0,966.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wayne town, Steuben County, New York",101,78883,36
259.0,250.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Union town, Steuben County, New York",101,81105,36
5503.0,5389.0,0.0,60.0,0.0,0.0,38.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Volney town, Oswego County, New York",075,77662,36
7725.0,7018.0,183.0,26.0,88.0,0.0,17.0,9.0,51.0,22.0,116.0,25.0,0.0,20.0,47.0,12.0,7.0,0.0,0.0,1.0,39.0,11.0,6.0,0.0,27.0,0.0,"Oswego town, Oswego County, New York",075,55585,36
3362.0,3184.0,47.0,7.0,12.0,9.0,26.0,0.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,24.0,0.0,0.0,0.0,0.0,"Palermo town, Oswego County, New York",075,56154,36
6390.0,6185.0,15.0,1.0,30.0,15.0,13.0,0.0,0.0,0.0,23.0,0.0,0.0,46.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,"Scriba town, Oswego County, New York",075,65992,36
1136.0,1082.0,0.0,0.0,3.0,0.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Williamstown town, Oswego County, New York",075,82073,36
5147.0,4697.0,34.0,31.0,30.0,4.0,111.0,213.0,8.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Richland town, Oswego County, New York",075,61533,36
2099.0,2009.0,13.0,0.0,5.0,0.0,31.0,28.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Albion town, Oswego County, New York",075,01055,36
4882.0,4782.0,8.0,16.0,14.0,7.0,21.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,"Mexico town, Oswego County, New York",075,46822,36
448.0,438.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Redfield town, Oswego County, New York",075,60873,36
1365.0,1173.0,92.0,17.0,0.0,0.0,58.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Orwell town, Oswego County, New York",075,55453,36
2372.0,2322.0,12.0,5.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Parish town, Oswego County, New York",075,56352,36
4476.0,4350.0,78.0,6.0,2.0,6.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Hannibal town, Oswego County, New York",075,32028,36
2543.0,2420.0,65.0,16.0,12.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laurens town, Otsego County, New York",077,41531,36
295.0,278.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Decatur town, Otsego County, New York",077,19895,36
13454.0,12050.0,561.0,83.0,76.0,20.0,14.0,11.0,44.0,9.0,156.0,116.0,23.0,16.0,47.0,65.0,20.0,0.0,12.0,8.0,30.0,37.0,0.0,0.0,52.0,4.0,"Oneonta city, Otsego County, New York",077,54881,36
1668.0,1620.0,7.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,"Edmeston town, Otsego County, New York",077,23613,36
1800.0,1789.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maryland town, Otsego County, New York",077,45920,36
1730.0,1683.0,12.0,0.0,0.0,0.0,9.0,0.0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Morris town, Otsego County, New York",077,48494,36
4936.0,4546.0,198.0,0.0,25.0,0.0,92.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,"Oneonta town, Otsego County, New York",077,54892,36
2058.0,1949.0,7.0,0.0,3.0,0.0,60.0,0.0,10.0,3.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Richfield town, Otsego County, New York",077,61467,36
630.0,599.0,4.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"Roseboom town, Otsego County, New York",077,63638,36
1933.0,1845.0,38.0,15.0,5.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Worcester town, Otsego County, New York",077,83129,36
2876.0,2813.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,"Otego town, Otsego County, New York",077,55629,36
1252.0,1182.0,10.0,4.0,9.0,8.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,"Pittsfield town, Otsego County, New York",077,58343,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Wayne County, New York",117,00000,36
4363.0,4262.0,67.0,5.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marion town, Wayne County, New York",117,45645,36
6545.0,5864.0,251.0,270.0,38.0,0.0,51.0,16.0,3.0,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Williamson town, Wayne County, New York",117,82040,36
9657.0,9308.0,29.0,149.0,6.0,0.0,29.0,0.0,9.0,4.0,16.0,0.0,0.0,0.0,19.0,0.0,9.0,46.0,0.0,0.0,11.0,0.0,10.0,12.0,0.0,0.0,"Ontario town, Wayne County, New York",117,55013,36
4038.0,3914.0,34.0,51.0,4.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,5.0,"Wolcott town, Wayne County, New York",117,82689,36
2702.0,2608.0,4.0,0.0,0.0,0.0,32.0,8.0,5.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,"Knox town, Albany County, New York",001,40002,36
93056.0,77510.0,3755.0,1358.0,603.0,277.0,144.0,42.0,693.0,244.0,1742.0,1239.0,253.0,70.0,449.0,1094.0,33.0,23.0,529.0,198.0,603.0,902.0,264.0,281.0,528.0,222.0,"Albany city, Albany County, New York",001,01000,36
15557.0,14731.0,145.0,166.0,96.0,6.0,8.0,0.0,91.0,25.0,171.0,8.0,0.0,0.0,18.0,18.0,8.0,0.0,13.0,0.0,13.0,0.0,18.0,12.0,10.0,0.0,"Cohoes city, Albany County, New York",001,16749,36
9566.0,8574.0,248.0,48.0,27.0,0.0,0.0,0.0,46.0,59.0,98.0,345.0,0.0,0.0,26.0,29.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,"Watervliet city, Albany County, New York",001,78674,36
2640.0,2587.0,14.0,10.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,"Berne town, Albany County, New York",001,06211,36
