B19013D_001E,name,county,county subdivision,state
-666666666.0,"Lowell town, Orleans County, Vermont",019,40525,50
-666666666.0,"Holland town, Orleans County, Vermont",019,33775,50
-666666666.0,"Newport city, Orleans County, Vermont",019,48850,50
-666666666.0,"Morgan town, Orleans County, Vermont",019,46450,50
-666666666.0,"Newport town, Orleans County, Vermont",019,48925,50
-666666666.0,"Barton town, Orleans County, Vermont",019,03550,50
-666666666.0,"Westmore town, Orleans County, Vermont",019,81700,50
-666666666.0,"Brownington town, Orleans County, Vermont",019,09850,50
-666666666.0,"Coventry town, Orleans County, Vermont",019,16150,50
-666666666.0,"Craftsbury town, Orleans County, Vermont",019,16300,50
-666666666.0,"Grand Isle town, Grand Isle County, Vermont",013,29275,50
-666666666.0,"North Hero town, Grand Isle County, Vermont",013,50650,50
-666666666.0,"South Hero town, Grand Isle County, Vermont",013,67000,50
-666666666.0,"Isle La Motte town, Grand Isle County, Vermont",013,35875,50
-666666666.0,"Braintree town, Orange County, Vermont",017,07600,50
-666666666.0,"Tunbridge town, Orange County, Vermont",017,73675,50
-666666666.0,"Vershire town, Orange County, Vermont",017,74950,50
-666666666.0,"Newbury town, Orange County, Vermont",017,48175,50
-666666666.0,"Bradford town, Orange County, Vermont",017,07375,50
-666666666.0,"Chelsea town, Orange County, Vermont",017,13525,50
-666666666.0,"West Fairlee town, Orange County, Vermont",017,79975,50
-666666666.0,"Williamstown town, Orange County, Vermont",017,84175,50
-666666666.0,"Topsham town, Orange County, Vermont",017,73075,50
-666666666.0,"Orange town, Orange County, Vermont",017,53425,50
-666666666.0,"Washington town, Orange County, Vermont",017,76750,50
-666666666.0,"Brookfield town, Orange County, Vermont",017,09325,50
-666666666.0,"Fairlee town, Orange County, Vermont",017,25675,50
-666666666.0,"Thetford town, Orange County, Vermont",017,72400,50
-666666666.0,"Corinth town, Orange County, Vermont",017,15700,50
-666666666.0,"Randolph town, Orange County, Vermont",017,58075,50
-666666666.0,"Strafford town, Orange County, Vermont",017,70675,50
-666666666.0,"Colchester town, Chittenden County, Vermont",007,14875,50
57917.0,"Essex town, Chittenden County, Vermont",007,24175,50
-666666666.0,"Milton town, Chittenden County, Vermont",007,45250,50
52620.0,"Winooski city, Chittenden County, Vermont",007,85150,50
-666666666.0,"Buels gore, Chittenden County, Vermont",007,10300,50
57404.0,"Burlington city, Chittenden County, Vermont",007,10675,50
-666666666.0,"St. George town, Chittenden County, Vermont",007,62050,50
-666666666.0,"Jericho town, Chittenden County, Vermont",007,36700,50
90474.0,"South Burlington city, Chittenden County, Vermont",007,66175,50
-666666666.0,"Bolton town, Chittenden County, Vermont",007,06550,50
-666666666.0,"Hinesburg town, Chittenden County, Vermont",007,33475,50
-666666666.0,"Shelburne town, Chittenden County, Vermont",007,64300,50
-666666666.0,"Charlotte town, Chittenden County, Vermont",007,13300,50
-666666666.0,"Westford town, Chittenden County, Vermont",007,80350,50
-666666666.0,"Huntington town, Chittenden County, Vermont",007,34600,50
-666666666.0,"Richmond town, Chittenden County, Vermont",007,59275,50
-666666666.0,"Underhill town, Chittenden County, Vermont",007,73975,50
250001.0,"Williston town, Chittenden County, Vermont",007,84475,50
-666666666.0,"Belvidere town, Lamoille County, Vermont",015,04375,50
-666666666.0,"Stowe town, Lamoille County, Vermont",015,70525,50
-666666666.0,"Morristown town, Lamoille County, Vermont",015,46675,50
-666666666.0,"Waterville town, Lamoille County, Vermont",015,77425,50
-666666666.0,"Cambridge town, Lamoille County, Vermont",015,11500,50
-666666666.0,"Wolcott town, Lamoille County, Vermont",015,85375,50
-666666666.0,"Eden town, Lamoille County, Vermont",015,23500,50
-666666666.0,"Johnson town, Lamoille County, Vermont",015,37075,50
-666666666.0,"Elmore town, Lamoille County, Vermont",015,23725,50
-666666666.0,"Hyde Park town, Lamoille County, Vermont",015,35050,50
-666666666.0,"Ludlow town, Windsor County, Vermont",027,41275,50
-666666666.0,"Cavendish town, Windsor County, Vermont",027,12250,50
-666666666.0,"Royalton town, Windsor County, Vermont",027,60850,50
-666666666.0,"Weston town, Windsor County, Vermont",027,82000,50
-666666666.0,"Woodstock town, Windsor County, Vermont",027,85975,50
-666666666.0,"Andover town, Windsor County, Vermont",027,01300,50
-666666666.0,"Springfield town, Windsor County, Vermont",027,69550,50
-666666666.0,"Weathersfield town, Windsor County, Vermont",027,77500,50
-666666666.0,"Stockbridge town, Windsor County, Vermont",027,70375,50
-666666666.0,"Norwich town, Windsor County, Vermont",027,52900,50
-666666666.0,"Pomfret town, Windsor County, Vermont",027,56350,50
-666666666.0,"Sharon town, Windsor County, Vermont",027,63775,50
-666666666.0,"West Windsor town, Windsor County, Vermont",027,83050,50
-666666666.0,"Baltimore town, Windsor County, Vermont",027,02575,50
-666666666.0,"Barnard town, Windsor County, Vermont",027,02725,50
-666666666.0,"Hartland town, Windsor County, Vermont",027,32425,50
52500.0,"Hartford town, Windsor County, Vermont",027,32275,50
-666666666.0,"Reading town, Windsor County, Vermont",027,58375,50
-666666666.0,"Windsor town, Windsor County, Vermont",027,84925,50
-666666666.0,"Plymouth town, Windsor County, Vermont",027,56050,50
-666666666.0,"Bridgewater town, Windsor County, Vermont",027,08275,50
-666666666.0,"Chester town, Windsor County, Vermont",027,13675,50
-666666666.0,"Rochester town, Windsor County, Vermont",027,60100,50
-666666666.0,"Bethel town, Windsor County, Vermont",027,05800,50
-666666666.0,"Fletcher town, Franklin County, Vermont",011,26500,50
-666666666.0,"Bakersfield town, Franklin County, Vermont",011,02500,50
-666666666.0,"Fairfax town, Franklin County, Vermont",011,24925,50
-666666666.0,"Georgia town, Franklin County, Vermont",011,27700,50
-666666666.0,"Swanton town, Franklin County, Vermont",011,71725,50
-666666666.0,"St. Albans town, Franklin County, Vermont",011,61750,50
-666666666.0,"Berkshire town, Franklin County, Vermont",011,05425,50
-666666666.0,"St. Albans city, Franklin County, Vermont",011,61675,50
-666666666.0,"Franklin town, Franklin County, Vermont",011,27100,50
-666666666.0,"Montgomery town, Franklin County, Vermont",011,45850,50
-666666666.0,"Sheldon town, Franklin County, Vermont",011,64600,50
-666666666.0,"Highgate town, Franklin County, Vermont",011,33025,50
-666666666.0,"Richford town, Franklin County, Vermont",011,59125,50
-666666666.0,"Fairfield town, Franklin County, Vermont",011,25225,50
-666666666.0,"Hardwick town, Caledonia County, Vermont",005,31825,50
-666666666.0,"Sutton town, Caledonia County, Vermont",005,71575,50
-666666666.0,"Danville town, Caledonia County, Vermont",005,17125,50
-666666666.0,"Ryegate town, Caledonia County, Vermont",005,61525,50
-666666666.0,"St. Johnsbury town, Caledonia County, Vermont",005,62200,50
-666666666.0,"Waterford town, Caledonia County, Vermont",005,77125,50
-666666666.0,"Peacham town, Caledonia County, Vermont",005,54400,50
-666666666.0,"Walden town, Caledonia County, Vermont",005,75700,50
-666666666.0,"Lyndon town, Caledonia County, Vermont",005,41725,50
-666666666.0,"Newark town, Caledonia County, Vermont",005,47725,50
-666666666.0,"Groton town, Caledonia County, Vermont",005,30550,50
-666666666.0,"Kirby town, Caledonia County, Vermont",005,37900,50
-666666666.0,"Stannard town, Caledonia County, Vermont",005,69925,50
-666666666.0,"Wheelock town, Caledonia County, Vermont",005,83500,50
-666666666.0,"Barnet town, Caledonia County, Vermont",005,02875,50
-666666666.0,"Burke town, Caledonia County, Vermont",005,10450,50
-666666666.0,"Sheffield town, Caledonia County, Vermont",005,64075,50
-666666666.0,"Rockingham town, Windham County, Vermont",025,60250,50
-666666666.0,"Vernon town, Windham County, Vermont",025,74800,50
-666666666.0,"Jamaica town, Windham County, Vermont",025,36175,50
18586.0,"Brattleboro town, Windham County, Vermont",025,07900,50
-666666666.0,"Guilford town, Windham County, Vermont",025,30925,50
-666666666.0,"Halifax town, Windham County, Vermont",025,31150,50
-666666666.0,"Marlboro town, Windham County, Vermont",025,43375,50
-666666666.0,"Wardsboro town, Windham County, Vermont",025,76225,50
-666666666.0,"Whitingham town, Windham County, Vermont",025,83950,50
-666666666.0,"Dover town, Windham County, Vermont",025,17875,50
-666666666.0,"Brookline town, Windham County, Vermont",025,09475,50
-666666666.0,"Athens town, Windham County, Vermont",025,01900,50
-666666666.0,"Windham town, Windham County, Vermont",025,84850,50
-666666666.0,"Dummerston town, Windham County, Vermont",025,18325,50
-666666666.0,"Grafton town, Windham County, Vermont",025,28900,50
-666666666.0,"Londonderry town, Windham County, Vermont",025,40225,50
-666666666.0,"Newfane town, Windham County, Vermont",025,48400,50
-666666666.0,"Putney town, Windham County, Vermont",025,57700,50
-666666666.0,"Westminster town, Windham County, Vermont",025,81400,50
-666666666.0,"Townshend town, Windham County, Vermont",025,73300,50
-666666666.0,"Stratton town, Windham County, Vermont",025,70750,50
-666666666.0,"Wilmington town, Windham County, Vermont",025,84700,50
-666666666.0,"Somerset town, Windham County, Vermont",025,65762,50
-666666666.0,"Peru town, Bennington County, Vermont",003,55000,50
-666666666.0,"Rupert town, Bennington County, Vermont",003,61000,50
-666666666.0,"Glastenbury town, Bennington County, Vermont",003,27962,50
-666666666.0,"Sandgate town, Bennington County, Vermont",003,62875,50
-666666666.0,"Woodford town, Bennington County, Vermont",003,85675,50
-666666666.0,"Winhall town, Bennington County, Vermont",003,85075,50
-666666666.0,"Arlington town, Bennington County, Vermont",003,01450,50
-666666666.0,"Landgrove town, Bennington County, Vermont",003,39025,50
-666666666.0,"Searsburg town, Bennington County, Vermont",003,63175,50
-666666666.0,"Readsboro town, Bennington County, Vermont",003,58600,50
-666666666.0,"Manchester town, Bennington County, Vermont",003,42850,50
-666666666.0,"Sunderland town, Bennington County, Vermont",003,71425,50
121161.0,"Bennington town, Bennington County, Vermont",003,04825,50
-666666666.0,"Pownal town, Bennington County, Vermont",003,57025,50
-666666666.0,"Shaftsbury town, Bennington County, Vermont",003,63550,50
-666666666.0,"Stamford town, Bennington County, Vermont",003,69775,50
-666666666.0,"Dorset town, Bennington County, Vermont",003,17725,50
-666666666.0,"Cornwall town, Addison County, Vermont",001,16000,50
-666666666.0,"Panton town, Addison County, Vermont",001,53950,50
-666666666.0,"Shoreham town, Addison County, Vermont",001,65050,50
-666666666.0,"Waltham town, Addison County, Vermont",001,76075,50
-666666666.0,"Salisbury town, Addison County, Vermont",001,62575,50
-666666666.0,"Lincoln town, Addison County, Vermont",001,40075,50
-666666666.0,"Vergennes city, Addison County, Vermont",001,74650,50
-666666666.0,"Bridport town, Addison County, Vermont",001,08575,50
-666666666.0,"Granville town, Addison County, Vermont",001,29575,50
-666666666.0,"Starksboro town, Addison County, Vermont",001,70075,50
-666666666.0,"Whiting town, Addison County, Vermont",001,83800,50
-666666666.0,"Goshen town, Addison County, Vermont",001,28600,50
-666666666.0,"Hancock town, Addison County, Vermont",001,31525,50
-666666666.0,"New Haven town, Addison County, Vermont",001,48700,50
-666666666.0,"Weybridge town, Addison County, Vermont",001,83275,50
-666666666.0,"Orwell town, Addison County, Vermont",001,53725,50
-666666666.0,"Ripton town, Addison County, Vermont",001,59650,50
-666666666.0,"Leicester town, Addison County, Vermont",001,39325,50
-666666666.0,"Middlebury town, Addison County, Vermont",001,44350,50
-666666666.0,"Addison town, Addison County, Vermont",001,00325,50
-666666666.0,"Monkton town, Addison County, Vermont",001,45550,50
-666666666.0,"Bristol town, Addison County, Vermont",001,09025,50
-666666666.0,"Brunswick town, Essex County, Vermont",009,10075,50
-666666666.0,"Averill town, Essex County, Vermont",009,02125,50
-666666666.0,"Avery's gore, Essex County, Vermont",009,02162,50
-666666666.0,"Guildhall town, Essex County, Vermont",009,30775,50
-666666666.0,"Norton town, Essex County, Vermont",009,52750,50
-666666666.0,"Victory town, Essex County, Vermont",009,75175,50
-666666666.0,"Canaan town, Essex County, Vermont",009,11800,50
-666666666.0,"East Haven town, Essex County, Vermont",009,21250,50
-666666666.0,"Lewis town, Essex County, Vermont",009,39775,50
-666666666.0,"Warren's gore, Essex County, Vermont",009,76562,50
-666666666.0,"Bloomfield town, Essex County, Vermont",009,06325,50
-666666666.0,"Lemington town, Essex County, Vermont",009,39700,50
-666666666.0,"Maidstone town, Essex County, Vermont",009,42475,50
-666666666.0,"Brighton town, Essex County, Vermont",009,08725,50
-666666666.0,"Warner's grant, Essex County, Vermont",009,76337,50
-666666666.0,"Granby town, Essex County, Vermont",009,29125,50
-666666666.0,"Concord town, Essex County, Vermont",009,15250,50
-666666666.0,"Lunenburg town, Essex County, Vermont",009,41425,50
-666666666.0,"Ferdinand town, Essex County, Vermont",009,25975,50
-666666666.0,"Berlin town, Washington County, Vermont",023,05650,50
-666666666.0,"East Montpelier town, Washington County, Vermont",023,21925,50
-666666666.0,"Woodbury town, Washington County, Vermont",023,85525,50
-666666666.0,"Worcester town, Washington County, Vermont",023,86125,50
-666666666.0,"Waitsfield town, Washington County, Vermont",023,75325,50
-666666666.0,"Duxbury town, Washington County, Vermont",023,18550,50
-666666666.0,"Roxbury town, Washington County, Vermont",023,60625,50
-666666666.0,"Waterbury town, Washington County, Vermont",023,76975,50
-666666666.0,"Calais town, Washington County, Vermont",023,11350,50
-666666666.0,"Middlesex town, Washington County, Vermont",023,44500,50
-666666666.0,"Moretown town, Washington County, Vermont",023,46225,50
-666666666.0,"Plainfield town, Washington County, Vermont",023,55825,50
-666666666.0,"Warren town, Washington County, Vermont",023,76525,50
-666666666.0,"Marshfield town, Washington County, Vermont",023,43600,50
67596.0,"Montpelier city, Washington County, Vermont",023,46000,50
-666666666.0,"Northfield town, Washington County, Vermont",023,50275,50
-666666666.0,"Fayston town, Washington County, Vermont",023,25825,50
-666666666.0,"Cabot town, Washington County, Vermont",023,11125,50
-666666666.0,"Barre town, Washington County, Vermont",023,03250,50
-666666666.0,"Barre city, Washington County, Vermont",023,03175,50
-666666666.0,"Alburgh town, Grand Isle County, Vermont",013,00860,50
-666666666.0,"Enosburgh town, Franklin County, Vermont",011,24050,50
-666666666.0,"Ferrisburgh town, Addison County, Vermont",001,26300,50
