C16001_001E,C16001_002E,C16001_004E,C16001_005E,C16001_007E,C16001_008E,C16001_010E,C16001_011E,C16001_013E,C16001_014E,C16001_016E,C16001_017E,C16001_019E,C16001_020E,C16001_022E,C16001_023E,C16001_025E,C16001_026E,C16001_028E,C16001_029E,C16001_031E,C16001_032E,C16001_034E,C16001_035E,C16001_037E,C16001_038E,name,county,county subdivision,state
131465.0,107810.0,11797.0,3981.0,1204.0,241.0,487.0,108.0,430.0,118.0,1279.0,301.0,364.0,200.0,221.0,364.0,359.0,495.0,473.0,59.0,361.0,62.0,283.0,42.0,323.0,103.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
5320.0,5269.0,3.0,26.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
17292.0,14732.0,1045.0,1019.0,100.0,0.0,80.0,12.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,129.0,12.0,0.0,0.0,8.0,83.0,39.0,20.0,0.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
109189.0,98180.0,4620.0,1902.0,598.0,137.0,340.0,86.0,500.0,230.0,1037.0,366.0,0.0,10.0,255.0,104.0,26.0,18.0,91.0,27.0,147.0,183.0,34.0,64.0,197.0,37.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
40701.0,34636.0,3253.0,2278.0,47.0,63.0,126.0,29.0,28.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,15.0,52.0,29.0,9.0,24.0,0.0,"Sebring CCD, Highlands County, Florida",055,93120,12
22490.0,17725.0,2223.0,2231.0,149.0,0.0,38.0,0.0,0.0,18.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
32150.0,25079.0,3409.0,2067.0,198.0,166.0,77.0,0.0,4.0,0.0,117.0,25.0,11.0,0.0,12.0,34.0,90.0,0.0,536.0,151.0,100.0,53.0,7.0,0.0,7.0,7.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
6627.0,6124.0,250.0,204.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,"Branford CCD, Suwannee County, Florida",121,90299,12
14102.0,10896.0,2011.0,941.0,0.0,0.0,0.0,7.0,8.0,0.0,75.0,7.0,0.0,0.0,9.0,0.0,46.0,0.0,53.0,0.0,10.0,14.0,0.0,0.0,0.0,25.0,"Dade City CCD, Pasco County, Florida",101,90741,12
160801.0,138715.0,8581.0,3550.0,820.0,87.0,633.0,120.0,669.0,449.0,3005.0,1032.0,82.0,27.0,89.0,291.0,225.0,398.0,442.0,90.0,218.0,199.0,405.0,316.0,291.0,67.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
11020.0,10248.0,412.0,247.0,14.0,0.0,4.0,0.0,45.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
8214.0,7707.0,237.0,109.0,104.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
9340.0,8895.0,218.0,114.0,23.0,18.0,0.0,0.0,0.0,0.0,27.0,0.0,14.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
170870.0,145130.0,9077.0,2589.0,923.0,190.0,554.0,42.0,837.0,140.0,2507.0,738.0,317.0,645.0,1743.0,1087.0,565.0,510.0,578.0,129.0,918.0,628.0,318.0,117.0,337.0,251.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
5705.0,5577.0,52.0,55.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
22279.0,20722.0,506.0,129.0,109.0,0.0,94.0,28.0,99.0,8.0,105.0,28.0,87.0,82.0,36.0,23.0,0.0,59.0,65.0,15.0,12.0,0.0,56.0,0.0,16.0,0.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
2803.0,2732.0,19.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
37273.0,32782.0,1790.0,419.0,350.0,142.0,103.0,0.0,84.0,47.0,351.0,163.0,13.0,36.0,103.0,89.0,272.0,112.0,59.0,36.0,93.0,93.0,63.0,0.0,73.0,0.0,"High Springs-Alachua CCD, Alachua County, Florida",001,91495,12
6797.0,6449.0,96.0,6.0,21.0,0.0,9.0,0.0,0.0,0.0,29.0,0.0,19.0,21.0,0.0,0.0,17.0,65.0,0.0,6.0,14.0,0.0,0.0,45.0,0.0,0.0,"Waldo CCD, Alachua County, Florida",001,93536,12
11278.0,9483.0,708.0,869.0,14.0,5.0,38.0,0.0,0.0,0.0,48.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,13.0,5.0,"Arcadia West CCD, DeSoto County, Florida",027,90078,12
22488.0,14360.0,2769.0,4927.0,185.0,65.0,11.0,0.0,23.0,0.0,26.0,16.0,9.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,20.0,11.0,23.0,0.0,29.0,0.0,"Arcadia East CCD, DeSoto County, Florida",027,90065,12
2205.0,2171.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,"Altha CCD, Calhoun County, Florida",013,90026,12
8104.0,7262.0,204.0,425.0,51.0,4.0,24.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,8.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,"Blountstown CCD, Calhoun County, Florida",013,90169,12
14829.0,14248.0,333.0,101.0,0.0,0.0,5.0,0.0,15.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fort White CCD, Columbia County, Florida",023,91183,12
40705.0,37065.0,1631.0,715.0,158.0,67.0,208.0,55.0,150.0,108.0,228.0,0.0,37.0,13.0,48.0,20.0,0.0,0.0,10.0,0.0,17.0,0.0,11.0,38.0,73.0,53.0,"Punta Gorda CCD, Charlotte County, Florida",015,92899,12
38537.0,35776.0,742.0,551.0,175.0,0.0,209.0,30.0,228.0,214.0,317.0,96.0,0.0,0.0,0.0,0.0,0.0,138.0,9.0,0.0,0.0,15.0,0.0,25.0,12.0,0.0,"Grove City-Rotonda CCD, Charlotte County, Florida",015,91352,12
88597.0,78707.0,3161.0,1761.0,831.0,753.0,585.0,34.0,218.0,314.0,729.0,338.0,31.0,12.0,13.0,131.0,44.0,24.0,213.0,37.0,170.0,108.0,89.0,62.0,170.0,62.0,"Port Charlotte CCD, Charlotte County, Florida",015,92834,12
1448.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"North Columbia CCD, Columbia County, Florida",023,92366,12
48220.0,43914.0,1933.0,570.0,516.0,50.0,123.0,0.0,95.0,28.0,221.0,0.0,20.0,74.0,46.0,23.0,23.0,17.0,134.0,90.0,36.0,12.0,200.0,0.0,84.0,11.0,"Lake City CCD, Columbia County, Florida",023,91820,12
4099.0,3897.0,144.0,29.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cross City South CCD, Dixie County, Florida",029,90702,12
11451.0,11018.0,162.0,140.0,64.0,0.0,3.0,14.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,"Cross City North CCD, Dixie County, Florida",029,90689,12
66870.0,60395.0,2613.0,1475.0,343.0,90.0,220.0,53.0,191.0,33.0,322.0,264.0,62.0,0.0,87.0,34.0,248.0,69.0,21.0,53.0,88.0,28.0,17.0,0.0,156.0,8.0,"Stuart CCD, Martin County, Florida",085,93250,12
19696.0,13870.0,2011.0,2741.0,221.0,314.0,108.0,0.0,8.0,0.0,61.0,0.0,0.0,0.0,2.0,55.0,0.0,0.0,0.0,0.0,46.0,0.0,11.0,0.0,84.0,164.0,"Indiantown CCD, Martin County, Florida",085,91586,12
62804.0,54554.0,3344.0,3110.0,418.0,69.0,270.0,18.0,98.0,76.0,300.0,87.0,18.0,0.0,34.0,77.0,36.0,0.0,69.0,52.0,23.0,37.0,4.0,0.0,21.0,89.0,"Port Salerno-Hobe Sound CCD, Martin County, Florida",085,92873,12
67906.0,63291.0,937.0,445.0,277.0,54.0,361.0,236.0,404.0,442.0,423.0,214.0,16.0,23.0,22.0,201.0,13.0,110.0,25.0,31.0,184.0,75.0,0.0,0.0,122.0,0.0,"Venice CCD, Sarasota County, Florida",115,93484,12
23625.0,21926.0,635.0,919.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,0.0,0.0,9.0,0.0,12.0,14.0,0.0,14.0,0.0,4.0,16.0,15.0,"Interlachen-Florahome CCD, Putnam County, Florida",107,91612,12
14822.0,11729.0,1645.0,1234.0,0.0,3.0,30.0,15.0,12.0,3.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,20.0,8.0,53.0,48.0,0.0,0.0,2.0,0.0,"Crescent City CCD, Putnam County, Florida",107,90663,12
21439.0,20356.0,500.0,187.0,35.0,0.0,13.0,0.0,0.0,0.0,54.0,149.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,68.0,30.0,17.0,0.0,"Palatka CCD, Putnam County, Florida",107,92574,12
33644.0,31183.0,363.0,146.0,211.0,0.0,209.0,25.0,515.0,285.0,145.0,107.0,0.0,0.0,64.0,0.0,13.0,0.0,8.0,22.0,97.0,51.0,0.0,0.0,107.0,93.0,"Interior County CCD, Sarasota County, Florida",115,91599,12
8415.0,7964.0,129.0,211.0,38.0,9.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,"East Palatka CCD, Putnam County, Florida",107,90923,12
11516.0,10728.0,293.0,87.0,146.0,5.0,55.0,9.0,34.0,69.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,15.0,0.0,"Englewood CCD, Sarasota County, Florida",115,90975,12
