B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
11807.0,6103.0,5704.0,9552.0,4771.0,4781.0,1318.0,716.0,602.0,350.0,231.0,119.0,572.0,377.0,195.0,15.0,8.0,7.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
1146.0,589.0,557.0,968.0,497.0,471.0,60.0,37.0,23.0,3.0,0.0,3.0,114.0,55.0,59.0,1.0,0.0,1.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
383.0,220.0,163.0,374.0,215.0,159.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
14225.0,7244.0,6981.0,11444.0,5930.0,5514.0,1821.0,875.0,946.0,572.0,280.0,292.0,343.0,135.0,208.0,45.0,24.0,21.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
6161.0,3120.0,3041.0,5637.0,2829.0,2808.0,232.0,124.0,108.0,109.0,75.0,34.0,183.0,92.0,91.0,0.0,0.0,0.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
725.0,367.0,358.0,690.0,359.0,331.0,23.0,5.0,18.0,8.0,3.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
7442.0,3705.0,3737.0,6382.0,3125.0,3257.0,679.0,383.0,296.0,260.0,137.0,123.0,112.0,51.0,61.0,9.0,9.0,0.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
4027.0,2015.0,2012.0,3384.0,1702.0,1682.0,203.0,57.0,146.0,189.0,121.0,68.0,224.0,114.0,110.0,27.0,21.0,6.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
410.0,214.0,196.0,347.0,170.0,177.0,22.0,19.0,3.0,26.0,18.0,8.0,11.0,5.0,6.0,4.0,2.0,2.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
1590.0,795.0,795.0,1399.0,713.0,686.0,119.0,65.0,54.0,13.0,0.0,13.0,59.0,17.0,42.0,0.0,0.0,0.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
11089.0,5370.0,5719.0,9390.0,4466.0,4924.0,1103.0,577.0,526.0,208.0,75.0,133.0,388.0,252.0,136.0,0.0,0.0,0.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
653.0,344.0,309.0,592.0,310.0,282.0,35.0,18.0,17.0,0.0,0.0,0.0,25.0,16.0,9.0,1.0,0.0,1.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
6958.0,3717.0,3241.0,5306.0,2842.0,2464.0,849.0,261.0,588.0,314.0,175.0,139.0,417.0,367.0,50.0,72.0,72.0,0.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
190.0,117.0,73.0,167.0,94.0,73.0,4.0,4.0,0.0,7.0,7.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
2841.0,1565.0,1276.0,2596.0,1432.0,1164.0,72.0,55.0,17.0,142.0,50.0,92.0,29.0,27.0,2.0,2.0,1.0,1.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
1347.0,724.0,623.0,1086.0,553.0,533.0,57.0,32.0,25.0,36.0,28.0,8.0,168.0,111.0,57.0,0.0,0.0,0.0,"Upton CCD, Weston County, Wyoming",045,93520,56
5651.0,2967.0,2684.0,4854.0,2406.0,2448.0,353.0,194.0,159.0,345.0,295.0,50.0,99.0,72.0,27.0,0.0,0.0,0.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
3340.0,1795.0,1545.0,2832.0,1501.0,1331.0,224.0,106.0,118.0,136.0,82.0,54.0,141.0,99.0,42.0,7.0,7.0,0.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
5369.0,2665.0,2704.0,4550.0,2230.0,2320.0,404.0,233.0,171.0,121.0,47.0,74.0,288.0,152.0,136.0,6.0,3.0,3.0,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
26449.0,13406.0,13043.0,21698.0,10911.0,10787.0,2835.0,1380.0,1455.0,1060.0,606.0,454.0,798.0,486.0,312.0,58.0,23.0,35.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
262.0,155.0,107.0,240.0,145.0,95.0,7.0,7.0,0.0,0.0,0.0,0.0,15.0,3.0,12.0,0.0,0.0,0.0,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
3053.0,1492.0,1561.0,2501.0,1220.0,1281.0,232.0,121.0,111.0,188.0,92.0,96.0,131.0,59.0,72.0,1.0,0.0,1.0,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
892.0,456.0,436.0,775.0,423.0,352.0,74.0,31.0,43.0,38.0,0.0,38.0,5.0,2.0,3.0,0.0,0.0,0.0,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
1561.0,632.0,929.0,1291.0,551.0,740.0,144.0,60.0,84.0,96.0,16.0,80.0,30.0,5.0,25.0,0.0,0.0,0.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
17786.0,9138.0,8648.0,13368.0,6751.0,6617.0,1926.0,950.0,976.0,748.0,435.0,313.0,1651.0,970.0,681.0,93.0,32.0,61.0,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
29682.0,15577.0,14105.0,24829.0,12921.0,11908.0,3234.0,1632.0,1602.0,609.0,341.0,268.0,995.0,669.0,326.0,15.0,14.0,1.0,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
12945.0,6660.0,6285.0,10604.0,5357.0,5247.0,1020.0,531.0,489.0,502.0,382.0,120.0,730.0,374.0,356.0,89.0,16.0,73.0,"Afton CCD, Lincoln County, Wyoming",023,90055,56
1374.0,698.0,676.0,1197.0,631.0,566.0,35.0,28.0,7.0,32.0,10.0,22.0,110.0,29.0,81.0,0.0,0.0,0.0,"Kemmerer West CCD, Lincoln County, Wyoming",023,91980,56
4251.0,2124.0,2127.0,3724.0,1890.0,1834.0,208.0,90.0,118.0,87.0,55.0,32.0,210.0,78.0,132.0,22.0,11.0,11.0,"Kemmerer East CCD, Lincoln County, Wyoming",023,91925,56
866.0,495.0,371.0,844.0,479.0,365.0,0.0,0.0,0.0,22.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kaycee CCD, Johnson County, Wyoming",019,91870,56
7598.0,3991.0,3607.0,6797.0,3566.0,3231.0,429.0,192.0,237.0,198.0,129.0,69.0,147.0,90.0,57.0,27.0,14.0,13.0,"Buffalo CCD, Johnson County, Wyoming",019,90495,56
54256.0,27556.0,26700.0,45638.0,23094.0,22544.0,5743.0,2963.0,2780.0,1095.0,567.0,528.0,1482.0,749.0,733.0,298.0,183.0,115.0,"Casper CCD, Natrona County, Wyoming",025,90550,56
13378.0,6659.0,6719.0,11262.0,5730.0,5532.0,1226.0,605.0,621.0,163.0,70.0,93.0,694.0,254.0,440.0,33.0,0.0,33.0,"Casper South CCD, Natrona County, Wyoming",025,90660,56
5870.0,3010.0,2860.0,5394.0,2732.0,2662.0,312.0,167.0,145.0,19.0,15.0,4.0,49.0,32.0,17.0,96.0,64.0,32.0,"Casper North CCD, Natrona County, Wyoming",025,90605,56
6735.0,3500.0,3235.0,5319.0,2772.0,2547.0,968.0,439.0,529.0,267.0,188.0,79.0,170.0,90.0,80.0,11.0,11.0,0.0,"Hells Half Acre CCD, Natrona County, Wyoming",025,91705,56
10441.0,5308.0,5133.0,9484.0,4811.0,4673.0,413.0,234.0,179.0,45.0,45.0,0.0,394.0,174.0,220.0,105.0,44.0,61.0,"Cheyenne East CCD, Laramie County, Wyoming",021,90770,56
76096.0,38362.0,37734.0,61125.0,30340.0,30785.0,8938.0,4687.0,4251.0,1616.0,882.0,734.0,4140.0,2244.0,1896.0,277.0,209.0,68.0,"Cheyenne CCD, Laramie County, Wyoming",021,90715,56
6337.0,3466.0,2871.0,5304.0,2831.0,2473.0,252.0,127.0,125.0,41.0,18.0,23.0,707.0,480.0,227.0,33.0,10.0,23.0,"Cheyenne West CCD, Laramie County, Wyoming",021,90825,56
3209.0,1642.0,1567.0,2651.0,1352.0,1299.0,422.0,266.0,156.0,97.0,22.0,75.0,27.0,2.0,25.0,12.0,0.0,12.0,"Pine Bluffs CCD, Laramie County, Wyoming",021,92420,56
9582.0,4908.0,4674.0,8165.0,4160.0,4005.0,675.0,327.0,348.0,419.0,228.0,191.0,311.0,193.0,118.0,12.0,0.0,12.0,"Douglas CCD, Converse County, Wyoming",009,90990,56
4259.0,2189.0,2070.0,3697.0,1890.0,1807.0,296.0,158.0,138.0,207.0,105.0,102.0,59.0,36.0,23.0,0.0,0.0,0.0,"Glenrock CCD, Converse County, Wyoming",009,91375,56
21520.0,11532.0,9988.0,17880.0,9646.0,8234.0,1501.0,702.0,799.0,587.0,399.0,188.0,1380.0,684.0,696.0,172.0,101.0,71.0,"Jackson Hole CCD, Teton County, Wyoming",039,91815,56
602.0,252.0,350.0,214.0,121.0,93.0,14.0,0.0,14.0,11.0,0.0,11.0,242.0,127.0,115.0,121.0,4.0,117.0,"Yellowstone National Park CCD, Teton County, Wyoming",039,93905,56
515.0,249.0,266.0,475.0,209.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,"Alta CCD, Teton County, Wyoming",039,90110,56
3911.0,1985.0,1926.0,3272.0,1609.0,1663.0,368.0,210.0,158.0,22.0,6.0,16.0,249.0,160.0,89.0,0.0,0.0,0.0,"Green River South CCD, Sweetwater County, Wyoming",037,91540,56
11053.0,5495.0,5558.0,8892.0,4474.0,4418.0,1663.0,777.0,886.0,180.0,115.0,65.0,318.0,129.0,189.0,0.0,0.0,0.0,"Green River North CCD, Sweetwater County, Wyoming",037,91485,56
28311.0,14867.0,13444.0,22736.0,11642.0,11094.0,3354.0,1860.0,1494.0,591.0,260.0,331.0,1569.0,1093.0,476.0,61.0,12.0,49.0,"Rock Springs North CCD, Sweetwater County, Wyoming",037,92750,56
378.0,217.0,161.0,325.0,193.0,132.0,38.0,17.0,21.0,6.0,4.0,2.0,9.0,3.0,6.0,0.0,0.0,0.0,"Wamsutter CCD, Sweetwater County, Wyoming",037,93575,56
129.0,68.0,61.0,129.0,68.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rock Springs South CCD, Sweetwater County, Wyoming",037,92805,56
6064.0,3157.0,2907.0,5135.0,2539.0,2596.0,220.0,131.0,89.0,465.0,324.0,141.0,212.0,131.0,81.0,32.0,32.0,0.0,"Wheatland CCD, Platte County, Wyoming",031,93630,56
479.0,240.0,239.0,464.0,230.0,234.0,8.0,8.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,"Chugwater CCD, Platte County, Wyoming",031,90880,56
601.0,308.0,293.0,530.0,278.0,252.0,11.0,3.0,8.0,0.0,0.0,0.0,60.0,27.0,33.0,0.0,0.0,0.0,"Glendo CCD, Platte County, Wyoming",031,91320,56
1491.0,778.0,713.0,1272.0,631.0,641.0,67.0,31.0,36.0,34.0,16.0,18.0,106.0,88.0,18.0,12.0,12.0,0.0,"Guernsey CCD, Platte County, Wyoming",031,91595,56
6045.0,3006.0,3039.0,5878.0,2953.0,2925.0,63.0,30.0,33.0,92.0,23.0,69.0,12.0,0.0,12.0,0.0,0.0,0.0,"Sheridan South CCD, Sheridan County, Wyoming",033,92970,56
2706.0,1443.0,1263.0,2499.0,1336.0,1163.0,116.0,72.0,44.0,33.0,11.0,22.0,30.0,19.0,11.0,28.0,5.0,23.0,"Sheridan West CCD, Sheridan County, Wyoming",033,93025,56
21042.0,10276.0,10766.0,16932.0,8151.0,8781.0,2393.0,1247.0,1146.0,813.0,354.0,459.0,877.0,497.0,380.0,27.0,27.0,0.0,"Sheridan CCD, Sheridan County, Wyoming",033,92915,56
3328.0,1802.0,1526.0,2979.0,1597.0,1382.0,85.0,45.0,40.0,157.0,110.0,47.0,107.0,50.0,57.0,0.0,0.0,0.0,"Moorcroft CCD, Crook County, Wyoming",011,92200,56
2882.0,1425.0,1457.0,2677.0,1278.0,1399.0,85.0,66.0,19.0,36.0,26.0,10.0,83.0,55.0,28.0,1.0,0.0,1.0,"Sundance CCD, Crook County, Wyoming",011,93190,56
1101.0,527.0,574.0,874.0,444.0,430.0,108.0,23.0,85.0,27.0,12.0,15.0,92.0,48.0,44.0,0.0,0.0,0.0,"Hulett CCD, Crook County, Wyoming",011,91760,56
16237.0,8212.0,8025.0,14092.0,7155.0,6937.0,1290.0,640.0,650.0,201.0,107.0,94.0,643.0,299.0,344.0,11.0,11.0,0.0,"Cody CCD, Park County, Wyoming",029,90935,56
1105.0,581.0,524.0,961.0,522.0,439.0,106.0,44.0,62.0,22.0,5.0,17.0,16.0,10.0,6.0,0.0,0.0,0.0,"Meeteetse CCD, Park County, Wyoming",029,92145,56
240.0,144.0,96.0,76.0,39.0,37.0,0.0,0.0,0.0,29.0,27.0,2.0,133.0,78.0,55.0,2.0,0.0,2.0,"Yellowstone National Park CCD, Park County, Wyoming",029,93850,56
11398.0,5318.0,6080.0,9732.0,4447.0,5285.0,896.0,473.0,423.0,274.0,192.0,82.0,484.0,198.0,286.0,12.0,8.0,4.0,"Powell CCD, Park County, Wyoming",029,92530,56
1471.0,805.0,666.0,1198.0,628.0,570.0,187.0,121.0,66.0,6.0,6.0,0.0,65.0,50.0,15.0,15.0,0.0,15.0,"South Albany CCD, Albany County, Wyoming",001,93135,56
96.0,47.0,49.0,80.0,47.0,33.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"East Albany CCD, Albany County, Wyoming",001,91100,56
390.0,233.0,157.0,371.0,214.0,157.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rock River CCD, Albany County, Wyoming",001,92695,56
35650.0,18578.0,17072.0,24536.0,12458.0,12078.0,6038.0,3300.0,2738.0,1766.0,754.0,1012.0,2997.0,1856.0,1141.0,313.0,210.0,103.0,"Laramie CCD, Albany County, Wyoming",001,92090,56
1440.0,718.0,722.0,1280.0,622.0,658.0,28.0,11.0,17.0,71.0,51.0,20.0,61.0,34.0,27.0,0.0,0.0,0.0,"Hanna CCD, Carbon County, Wyoming",007,91650,56
10395.0,5743.0,4652.0,8758.0,4734.0,4024.0,815.0,403.0,412.0,423.0,298.0,125.0,334.0,253.0,81.0,65.0,55.0,10.0,"Rawlins CCD, Carbon County, Wyoming",007,92640,56
3630.0,1883.0,1747.0,3345.0,1753.0,1592.0,117.0,40.0,77.0,38.0,20.0,18.0,116.0,70.0,46.0,14.0,0.0,14.0,"Saratoga CCD, Carbon County, Wyoming",007,92860,56
85.0,32.0,53.0,85.0,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Jeffrey City CCD, Fremont County, Wyoming",013,91842,56
