B19013_001E,name,county,county subdivision,state
44670.0,"Gainesville CCD, Cooke County, Texas",097,91435,48
27500.0,"Raymondville CCD, Willacy County, Texas",489,93205,48
64565.0,"Valley View CCD, Cooke County, Texas",097,93995,48
78750.0,"Gainesville Southeast CCD, Cooke County, Texas",097,91440,48
61146.0,"Callisburg CCD, Cooke County, Texas",097,90580,48
76333.0,"Muenster CCD, Cooke County, Texas",097,92680,48
35570.0,"Crosbyton CCD, Crosby County, Texas",107,90905,48
39943.0,"Ralls CCD, Crosby County, Texas",107,93185,48
41645.0,"Lorenzo CCD, Crosby County, Texas",107,92290,48
49583.0,"Lamesa Southwest CCD, Dawson County, Texas",115,92125,48
62813.0,"Lamesa Northwest CCD, Dawson County, Texas",115,92115,48
42005.0,"Lamesa CCD, Dawson County, Texas",115,92105,48
50000.0,"Lamesa Southeast CCD, Dawson County, Texas",115,92120,48
57679.0,"Lamesa Northeast CCD, Dawson County, Texas",115,92110,48
50602.0,"Roby CCD, Fisher County, Texas",151,93275,48
39107.0,"Rotan CCD, Fisher County, Texas",151,93340,48
-666666666.0,"McCaulley CCD, Fisher County, Texas",151,92350,48
47542.0,"Realitos-Concepcion CCD, Duval County, Texas",131,93215,48
29113.0,"Benavides CCD, Duval County, Texas",131,90260,48
23833.0,"San Diego CCD, Duval County, Texas",131,93420,48
53306.0,"Freer CCD, Duval County, Texas",131,91405,48
56533.0,"Old River CCD, Burleson County, Texas",051,92890,48
44523.0,"Somerville CCD, Burleson County, Texas",051,93610,48
55015.0,"Caldwell CCD, Burleson County, Texas",051,90570,48
61500.0,"Cooks Point CCD, Burleson County, Texas",051,90825,48
51146.0,"Blanco CCD, Blanco County, Texas",031,90330,48
61069.0,"Johnson City CCD, Blanco County, Texas",031,91950,48
51821.0,"Buna CCD, Jasper County, Texas",241,90520,48
40470.0,"Jasper CCD, Jasper County, Texas",241,91920,48
29250.0,"Kirbyville CCD, Jasper County, Texas",241,92040,48
62270.0,"Nome-China CCD, Jefferson County, Texas",245,92770,48
45078.0,"Beaumont CCD, Jefferson County, Texas",245,90230,48
62471.0,"Sabine Pass CCD, Jefferson County, Texas",245,93385,48
34926.0,"Brackettville CCD, Kinney County, Texas",271,90400,48
82063.0,"Hereford West CCD, Deaf Smith County, Texas",117,91790,48
50886.0,"Hereford East CCD, Deaf Smith County, Texas",117,91785,48
43033.0,"Galveston CCD, Galveston County, Texas",167,91445,48
50817.0,"Borger CCD, Hutchinson County, Texas",233,90385,48
44517.0,"Stinnett CCD, Hutchinson County, Texas",233,93750,48
35875.0,"Dilley CCD, Frio County, Texas",163,91055,48
69167.0,"Crane South CCD, Crane County, Texas",103,90885,48
56625.0,"Crane North CCD, Crane County, Texas",103,90880,48
53750.0,"Adamsville CCD, Lampasas County, Texas",281,90015,48
51705.0,"Lometa CCD, Lampasas County, Texas",281,92255,48
54861.0,"Lampasas CCD, Lampasas County, Texas",281,92130,48
57833.0,"Rochelle CCD, McCulloch County, Texas",307,93280,48
32333.0,"Melvin CCD, McCulloch County, Texas",307,92505,48
42792.0,"Brady CCD, McCulloch County, Texas",307,90405,48
70000.0,"Mason West CCD, Mason County, Texas",319,92450,48
49737.0,"Bolivar Peninsula CCD, Galveston County, Texas",167,90370,48
75353.0,"Texas City-League City CCD, Galveston County, Texas",167,93880,48
49580.0,"La Marque-Hitchcock CCD, Galveston County, Texas",167,92100,48
51879.0,"El Paso North Central CCD, El Paso County, Texas",141,91225,48
39662.0,"El Paso CCD, El Paso County, Texas",141,91215,48
46538.0,"El Paso East CCD, El Paso County, Texas",141,91220,48
67515.0,"El Paso Northwest CCD, El Paso County, Texas",141,91230,48
44929.0,"Cotulla CCD, La Salle County, Texas",283,90870,48
38977.0,"Encinal CCD, La Salle County, Texas",283,91240,48
79167.0,"Miami CCD, Roberts County, Texas",393,92555,48
25104.0,"West Terrell CCD, Terrell County, Texas",443,94175,48
-666666666.0,"East Terrell CCD, Terrell County, Texas",443,91140,48
42132.0,"Colmesneil-Chester CCD, Tyler County, Texas",457,90785,48
64375.0,"Warren CCD, Tyler County, Texas",457,94075,48
41958.0,"Woodville CCD, Tyler County, Texas",457,94285,48
39593.0,"Spurger CCD, Tyler County, Texas",457,93710,48
40721.0,"Sabinal CCD, Uvalde County, Texas",463,93375,48
40788.0,"Uvalde CCD, Uvalde County, Texas",463,93980,48
44804.0,"Shamrock CCD, Wheeler County, Texas",483,93545,48
54231.0,"Wheeler CCD, Wheeler County, Texas",483,94190,48
48098.0,"Dalby Springs-Simms CCD, Bowie County, Texas",037,90950,48
47188.0,"De Kalb CCD, Bowie County, Texas",037,90980,48
44915.0,"Hooks CCD, Bowie County, Texas",037,91830,48
48537.0,"New Boston CCD, Bowie County, Texas",037,92725,48
45995.0,"Texarkana CCD, Bowie County, Texas",037,93875,48
49444.0,"Archer City CCD, Archer County, Texas",009,90130,48
70352.0,"Holliday CCD, Archer County, Texas",009,91815,48
51250.0,"Marathon CCD, Brewster County, Texas",043,92390,48
