B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
6143.0,422.0,517.0,475.0,316.0,307.0,260.0,288.0,284.0,142.0,551.0,646.0,798.0,332.0,356.0,243.0,206.0,"Sonora CCD, Tuolumne County, California",109,93080,06
5094.0,253.0,184.0,220.0,80.0,403.0,250.0,301.0,139.0,148.0,479.0,478.0,778.0,464.0,186.0,399.0,332.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
3372.0,73.0,236.0,88.0,230.0,119.0,43.0,160.0,61.0,152.0,280.0,368.0,467.0,439.0,179.0,246.0,231.0,"Escalon CCD, San Joaquin County, California",077,90900,06
1822.0,56.0,54.0,9.0,40.0,25.0,43.0,49.0,34.0,52.0,80.0,238.0,201.0,322.0,183.0,230.0,206.0,"Thornton CCD, San Joaquin County, California",077,93340,06
1227.0,39.0,0.0,0.0,17.0,42.0,32.0,48.0,65.0,28.0,64.0,202.0,166.0,156.0,106.0,96.0,166.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
2941.0,123.0,121.0,110.0,91.0,139.0,78.0,46.0,107.0,62.0,246.0,281.0,366.0,289.0,218.0,287.0,377.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
18012.0,830.0,755.0,777.0,1022.0,810.0,824.0,765.0,889.0,681.0,1583.0,1577.0,2280.0,1481.0,1165.0,1382.0,1191.0,"Lodi CCD, San Joaquin County, California",077,91700,06
35038.0,2642.0,2309.0,1416.0,1978.0,1339.0,1727.0,1664.0,1407.0,1130.0,2648.0,3635.0,4222.0,2859.0,1903.0,1984.0,2175.0,"Stockton CCD, San Joaquin County, California",077,93240,06
16182.0,490.0,621.0,747.0,641.0,591.0,667.0,666.0,514.0,655.0,971.0,1927.0,2626.0,1744.0,1467.0,1180.0,675.0,"Manteca CCD, San Joaquin County, California",077,91870,06
4673.0,146.0,49.0,98.0,240.0,189.0,101.0,187.0,199.0,170.0,288.0,417.0,719.0,460.0,360.0,548.0,502.0,"Ripon CCD, San Joaquin County, California",077,92620,06
13917.0,432.0,347.0,364.0,372.0,332.0,276.0,346.0,455.0,328.0,1051.0,1454.0,2283.0,1765.0,1261.0,1786.0,1065.0,"Tracy CCD, San Joaquin County, California",077,93400,06
3049.0,163.0,104.0,97.0,125.0,162.0,103.0,169.0,98.0,226.0,174.0,418.0,379.0,233.0,286.0,123.0,189.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
2850.0,93.0,176.0,247.0,221.0,173.0,194.0,66.0,89.0,86.0,231.0,412.0,400.0,161.0,88.0,99.0,114.0,"Jackson CCD, Amador County, California",005,91430,06
3858.0,169.0,196.0,280.0,189.0,211.0,363.0,187.0,135.0,181.0,234.0,390.0,496.0,262.0,133.0,143.0,289.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
2814.0,99.0,84.0,85.0,198.0,143.0,107.0,106.0,127.0,159.0,179.0,473.0,452.0,243.0,174.0,101.0,84.0,"Ione CCD, Amador County, California",005,91410,06
943.0,99.0,59.0,69.0,108.0,59.0,95.0,16.0,27.0,30.0,54.0,67.0,112.0,44.0,44.0,28.0,32.0,"Dos Palos CCD, Merced County, California",047,90720,06
446.0,22.0,22.0,44.0,4.0,22.0,22.0,17.0,36.0,10.0,7.0,84.0,40.0,67.0,19.0,20.0,10.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
4351.0,162.0,213.0,148.0,249.0,207.0,323.0,150.0,200.0,252.0,256.0,404.0,710.0,390.0,145.0,402.0,140.0,"Los Banos CCD, Merced County, California",047,91760,06
12629.0,991.0,823.0,782.0,598.0,467.0,618.0,642.0,646.0,579.0,763.0,1211.0,1272.0,767.0,747.0,864.0,859.0,"Merced CCD, Merced County, California",047,91960,06
203.0,16.0,20.0,2.0,6.0,8.0,3.0,19.0,2.0,3.0,29.0,24.0,19.0,17.0,22.0,2.0,11.0,"Snelling CCD, Merced County, California",047,93050,06
2642.0,106.0,224.0,79.0,167.0,141.0,95.0,78.0,121.0,71.0,168.0,294.0,347.0,215.0,119.0,157.0,260.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
1447.0,152.0,84.0,159.0,64.0,48.0,71.0,103.0,0.0,172.0,96.0,91.0,73.0,164.0,77.0,47.0,46.0,"Gustine CCD, Merced County, California",047,91210,06
3350.0,216.0,271.0,289.0,211.0,135.0,219.0,101.0,113.0,150.0,253.0,391.0,445.0,195.0,157.0,108.0,96.0,"Lakeport CCD, Lake County, California",033,91540,06
4940.0,453.0,260.0,242.0,262.0,239.0,157.0,222.0,281.0,186.0,446.0,571.0,691.0,324.0,296.0,195.0,115.0,"Mariposa CCD, Mariposa County, California",043,91880,06
1089.0,37.0,73.0,89.0,125.0,76.0,54.0,40.0,25.0,71.0,83.0,114.0,70.0,106.0,87.0,17.0,22.0,"Coulterville CCD, Mariposa County, California",043,90600,06
402.0,35.0,19.0,50.0,28.0,9.0,9.0,18.0,24.0,12.0,54.0,46.0,55.0,25.0,3.0,11.0,4.0,"Surprise Valley CCD, Modoc County, California",049,93270,06
6698.0,344.0,448.0,342.0,333.0,311.0,205.0,252.0,335.0,276.0,520.0,774.0,822.0,643.0,316.0,419.0,358.0,"Atwater CCD, Merced County, California",047,90150,06
2425.0,119.0,147.0,162.0,134.0,254.0,110.0,113.0,127.0,98.0,288.0,243.0,179.0,118.0,72.0,142.0,119.0,"Livingston-Delhi CCD, Merced County, California",047,91670,06
1889.0,66.0,296.0,181.0,118.0,173.0,35.0,58.0,54.0,45.0,197.0,199.0,217.0,93.0,15.0,93.0,49.0,"Yuba Foothills CCD, Yuba County, California",115,93830,06
2985.0,108.0,311.0,165.0,295.0,106.0,108.0,158.0,139.0,271.0,315.0,309.0,420.0,145.0,111.0,17.0,7.0,"Marysville CCD, Yuba County, California",115,91900,06
262.0,29.0,11.0,21.0,13.0,7.0,34.0,27.0,9.0,16.0,35.0,21.0,7.0,20.0,12.0,0.0,0.0,"Adin-Lookout CCD, Modoc County, California",049,90010,06
2224.0,192.0,130.0,126.0,182.0,180.0,122.0,167.0,102.0,152.0,123.0,268.0,244.0,55.0,114.0,45.0,22.0,"Alturas CCD, Modoc County, California",049,90040,06
4164.0,230.0,226.0,100.0,223.0,252.0,196.0,164.0,131.0,107.0,434.0,378.0,684.0,608.0,181.0,195.0,55.0,"Olivehurst CCD, Yuba County, California",115,92250,06
1203.0,20.0,50.0,66.0,11.0,18.0,45.0,17.0,30.0,138.0,61.0,190.0,133.0,188.0,34.0,139.0,63.0,"Wheatland CCD, Yuba County, California",115,93720,06
3194.0,264.0,429.0,185.0,247.0,137.0,189.0,181.0,85.0,154.0,305.0,343.0,387.0,171.0,59.0,52.0,6.0,"Linda CCD, Yuba County, California",115,91610,06
25744.0,736.0,519.0,596.0,735.0,734.0,599.0,735.0,576.0,606.0,1424.0,1733.0,3411.0,3598.0,2834.0,4108.0,2800.0,"East Contra Costa CCD, Contra Costa County, California",013,90780,06
7887.0,231.0,112.0,107.0,167.0,174.0,95.0,59.0,84.0,133.0,208.0,416.0,943.0,591.0,574.0,969.0,3024.0,"Tassajara CCD, Contra Costa County, California",013,93310,06
29285.0,911.0,806.0,962.0,759.0,1053.0,723.0,1207.0,1057.0,778.0,1528.0,2693.0,4092.0,3502.0,2309.0,3273.0,3632.0,"West Contra Costa CCD, Contra Costa County, California",013,93620,06
131539.0,3720.0,3235.0,2651.0,3519.0,3261.0,3199.0,3106.0,3467.0,3180.0,6399.0,10105.0,14927.0,13954.0,10927.0,15623.0,30266.0,"Central Contra Costa CCD, Contra Costa County, California",013,90440,06
241.0,19.0,39.0,8.0,11.0,31.0,19.0,0.0,4.0,22.0,29.0,15.0,18.0,10.0,4.0,0.0,12.0,"Death Valley CCD, Inyo County, California",027,90650,06
