B19013B_001E,name,county,county subdivision,state
-666666666.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
-666666666.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
17143.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
11738.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
18333.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
19080.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
-666666666.0,"District 11, Ascension Parish, Louisiana",005,95544,22
26133.0,"District 1, Ascension Parish, Louisiana",005,94006,22
41900.0,"District 3, Ascension Parish, Louisiana",005,94387,22
65139.0,"District 5, Ascension Parish, Louisiana",005,94765,22
58548.0,"District 8, Ascension Parish, Louisiana",005,95244,22
45800.0,"District 2, Ascension Parish, Louisiana",005,94206,22
80040.0,"District 4, Ascension Parish, Louisiana",005,94572,22
-666666666.0,"District 6, Ascension Parish, Louisiana",005,94938,22
68365.0,"District 10, Ascension Parish, Louisiana",005,95466,22
117188.0,"District 7, Ascension Parish, Louisiana",005,95097,22
-666666666.0,"District 9, Ascension Parish, Louisiana",005,95361,22
37698.0,"District F, Lafayette Parish, Louisiana",055,95812,22
34580.0,"District A, Lafayette Parish, Louisiana",055,95737,22
34674.0,"District E, Lafayette Parish, Louisiana",055,95797,22
45226.0,"District G, Lafayette Parish, Louisiana",055,95827,22
43750.0,"District 4, Grant Parish, Louisiana",043,94618,22
22857.0,"District 3, Grant Parish, Louisiana",043,94441,22
31109.0,"District 2, Jefferson Parish, Louisiana",051,94273,22
31877.0,"District 3, Jefferson Parish, Louisiana",051,94453,22
42321.0,"District 4, Jefferson Parish, Louisiana",051,94630,22
41487.0,"District 1, Jefferson Parish, Louisiana",051,94069,22
39038.0,"District 5, Jefferson Parish, Louisiana",051,94829,22
-666666666.0,"District 1, Beauregard Parish, Louisiana",011,94015,22
21397.0,"District 3A, Beauregard Parish, Louisiana",011,94552,22
25417.0,"District 3B, Beauregard Parish, Louisiana",011,94555,22
34583.0,"District 3D, Beauregard Parish, Louisiana",011,94561,22
50714.0,"District 3E, Beauregard Parish, Louisiana",011,94564,22
