B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
691.0,368.0,14.0,260.0,94.0,323.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
5037.0,3853.0,54.0,3190.0,609.0,1184.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
1106.0,775.0,20.0,486.0,269.0,331.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
1060.0,662.0,17.0,510.0,135.0,398.0,"Clio CCD, Barbour County, Alabama",005,90648,01
1297.0,1089.0,27.0,741.0,321.0,208.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
2896.0,2155.0,21.0,1795.0,339.0,741.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
3612.0,2665.0,0.0,2178.0,487.0,947.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
408.0,356.0,0.0,297.0,59.0,52.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
619.0,386.0,5.0,297.0,84.0,233.0,"Midway CCD, Bullock County, Alabama",011,92133,01
1929.0,1230.0,0.0,934.0,296.0,699.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
380.0,262.0,12.0,229.0,21.0,118.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
742.0,479.0,5.0,300.0,174.0,263.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
6731.0,5937.0,28.0,5005.0,904.0,794.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
2674.0,2442.0,25.0,2105.0,312.0,232.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
1743.0,1446.0,0.0,1231.0,215.0,297.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
2927.0,2181.0,0.0,1834.0,347.0,746.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
673.0,368.0,16.0,223.0,129.0,305.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
26565.0,21497.0,154.0,17848.0,3495.0,5068.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
1070.0,810.0,0.0,697.0,113.0,260.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
4096.0,3024.0,8.0,2560.0,456.0,1072.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
350.0,205.0,10.0,156.0,39.0,145.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
2018.0,1241.0,0.0,998.0,243.0,777.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
533.0,318.0,39.0,165.0,114.0,215.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
2061.0,1187.0,0.0,921.0,266.0,874.0,"Grove Hill CCD, Clarke County, Alabama",025,91440,01
578.0,283.0,6.0,205.0,72.0,295.0,"Fulton CCD, Clarke County, Alabama",025,91260,01
2473.0,1366.0,13.0,1201.0,152.0,1107.0,"Thomasville CCD, Clarke County, Alabama",025,93132,01
1589.0,1139.0,7.0,933.0,199.0,450.0,"Berry CCD, Fayette County, Alabama",057,90279,01
3403.0,2600.0,0.0,2322.0,278.0,803.0,"Fayette CCD, Fayette County, Alabama",057,91089,01
656.0,459.0,3.0,387.0,69.0,197.0,"Pine Level CCD, Montgomery County, Alabama",101,92592,01
13802.0,10943.0,20.0,9741.0,1182.0,2859.0,"Albertville-Boaz CCD, Marshall County, Alabama",095,90054,01
3991.0,3670.0,18.0,3366.0,286.0,321.0,"Mount Meigs CCD, Montgomery County, Alabama",101,92295,01
8501.0,8029.0,16.0,7564.0,449.0,472.0,"Pike Road CCD, Montgomery County, Alabama",101,92565,01
72428.0,60578.0,171.0,53401.0,7006.0,11850.0,"Montgomery CCD, Montgomery County, Alabama",101,92214,01
949.0,660.0,6.0,527.0,127.0,289.0,"Ramer CCD, Montgomery County, Alabama",101,92673,01
3251.0,2341.0,44.0,1797.0,500.0,910.0,"Hope Hull CCD, Montgomery County, Alabama",101,91665,01
5817.0,4753.0,54.0,4046.0,653.0,1064.0,"Arab CCD, Marshall County, Alabama",095,90108,01
1924.0,1485.0,3.0,1235.0,247.0,439.0,"Douglas CCD, Marshall County, Alabama",095,90918,01
2561.0,2136.0,45.0,1799.0,292.0,425.0,"Union Grove CCD, Marshall County, Alabama",095,93240,01
3959.0,3111.0,14.0,2721.0,376.0,848.0,"Grant CCD, Marshall County, Alabama",095,91395,01
1081.0,782.0,0.0,678.0,104.0,299.0,"Town Creek CCD, Marshall County, Alabama",095,93150,01
5444.0,4402.0,19.0,3809.0,574.0,1042.0,"Guntersville CCD, Marshall County, Alabama",095,91458,01
4643.0,3835.0,35.0,3470.0,330.0,808.0,"Hayden CCD, Blount County, Alabama",009,91557,01
3101.0,2483.0,0.0,2060.0,423.0,618.0,"Locust Fork CCD, Blount County, Alabama",009,91953,01
1735.0,1414.0,46.0,1109.0,259.0,321.0,"Brooksville CCD, Blount County, Alabama",009,90414,01
1319.0,1121.0,44.0,884.0,193.0,198.0,"Cleveland CCD, Blount County, Alabama",009,90639,01
1874.0,1228.0,47.0,1009.0,172.0,646.0,"Clarence CCD, Blount County, Alabama",009,90612,01
2567.0,1925.0,36.0,1537.0,352.0,642.0,"Blountsville CCD, Blount County, Alabama",009,90333,01
5451.0,4169.0,67.0,3430.0,672.0,1282.0,"Oneonta CCD, Blount County, Alabama",009,92439,01
3066.0,2587.0,43.0,2250.0,294.0,479.0,"Headland-Newville CCD, Henry County, Alabama",067,91584,01
1290.0,962.0,8.0,808.0,146.0,328.0,"Shorterville CCD, Henry County, Alabama",067,92907,01
599.0,470.0,9.0,389.0,72.0,129.0,"Haleburg CCD, Henry County, Alabama",067,91485,01
16297.0,15662.0,71.0,14510.0,1081.0,635.0,"Madison CCD, Madison County, Alabama",089,92052,01
1772.0,1219.0,32.0,1037.0,150.0,553.0,"Abbeville CCD, Henry County, Alabama",067,90009,01
5941.0,5259.0,30.0,4620.0,609.0,682.0,"New Market CCD, Madison County, Alabama",089,92358,01
6658.0,6097.0,17.0,5527.0,553.0,561.0,"Gurley CCD, Madison County, Alabama",089,91467,01
4708.0,4026.0,0.0,3630.0,396.0,682.0,"Madison Crossroads CCD, Madison County, Alabama",089,92061,01
5798.0,5080.0,56.0,4495.0,529.0,718.0,"New Hope CCD, Madison County, Alabama",089,92349,01
92785.0,82270.0,424.0,73997.0,7849.0,10515.0,"Huntsville CCD, Madison County, Alabama",089,91674,01
7593.0,5872.0,32.0,5121.0,719.0,1721.0,"Alexander City CCD, Tallapoosa County, Alabama",123,90063,01
4707.0,3973.0,0.0,3527.0,446.0,734.0,"Hazel Green CCD, Madison County, Alabama",089,91575,01
2215.0,1909.0,0.0,1482.0,427.0,306.0,"Marbury CCD, Autauga County, Alabama",001,92106,01
1028.0,854.0,0.0,644.0,210.0,174.0,"Billingsley CCD, Autauga County, Alabama",001,90315,01
16508.0,14483.0,54.0,13255.0,1174.0,2025.0,"Prattville CCD, Autauga County, Alabama",001,92628,01
1303.0,899.0,16.0,674.0,209.0,404.0,"Autaugaville CCD, Autauga County, Alabama",001,90171,01
2267.0,1897.0,0.0,1681.0,216.0,370.0,"Tallassee CCD, Tallapoosa County, Alabama",123,93096,01
4790.0,3796.0,14.0,3328.0,454.0,994.0,"Dadeville CCD, Tallapoosa County, Alabama",123,90819,01
982.0,693.0,16.0,589.0,88.0,289.0,"New Site CCD, Tallapoosa County, Alabama",123,92367,01
737.0,395.0,0.0,300.0,95.0,342.0,"Camp Hill CCD, Tallapoosa County, Alabama",123,90468,01
2216.0,1770.0,32.0,1493.0,245.0,446.0,"Hartford CCD, Geneva County, Alabama",061,91530,01
1959.0,1443.0,27.0,1146.0,270.0,516.0,"Samson CCD, Geneva County, Alabama",061,92835,01
2227.0,1810.0,54.0,1416.0,340.0,417.0,"Geneva CCD, Geneva County, Alabama",061,91305,01
997.0,742.0,9.0,588.0,145.0,255.0,"Bellwood-Coffee Springs CCD, Geneva County, Alabama",061,90252,01
3294.0,2678.0,80.0,2163.0,435.0,616.0,"Slocomb CCD, Geneva County, Alabama",061,92952,01
547.0,278.0,5.0,177.0,96.0,269.0,"Alberta CCD, Wilcox County, Alabama",131,90045,01
279.0,163.0,1.0,127.0,35.0,116.0,"Pine Apple CCD, Wilcox County, Alabama",131,92574,01
1669.0,1037.0,74.0,752.0,211.0,632.0,"Camden CCD, Wilcox County, Alabama",131,90459,01
1069.0,686.0,48.0,470.0,168.0,383.0,"Pine Hill CCD, Wilcox County, Alabama",131,92583,01
277.0,155.0,23.0,68.0,64.0,122.0,"Coy-Fatama CCD, Wilcox County, Alabama",131,90756,01
1940.0,1460.0,0.0,1251.0,209.0,480.0,"Aliceville CCD, Pickens County, Alabama",107,90072,01
