B25105_001E,name,county,county subdivision,state
557.0,"District 2, Yazoo County, Mississippi",163,91476,28
577.0,"District 4, Yazoo County, Mississippi",163,92952,28
441.0,"District 2, Winston County, Mississippi",159,91458,28
683.0,"District 1, Winston County, Mississippi",159,90720,28
526.0,"District 1, Yazoo County, Mississippi",163,90738,28
531.0,"District 3, Yazoo County, Mississippi",163,92214,28
509.0,"District 5, Yazoo County, Mississippi",163,93690,28
562.0,"District 1, Attala County, Mississippi",007,90036,28
443.0,"District 2, Attala County, Mississippi",007,90774,28
528.0,"District 5, Attala County, Mississippi",007,92988,28
447.0,"District 4, Attala County, Mississippi",007,92250,28
533.0,"District 3, Attala County, Mississippi",007,91512,28
514.0,"District 4, Benton County, Mississippi",009,92259,28
676.0,"District 2, Benton County, Mississippi",009,90783,28
503.0,"District 3, Benton County, Mississippi",009,91521,28
491.0,"District 5, Benton County, Mississippi",009,92997,28
502.0,"District 5, Franklin County, Mississippi",037,93123,28
386.0,"District 1, Benton County, Mississippi",009,90045,28
518.0,"District 1, Franklin County, Mississippi",037,90171,28
411.0,"District 2, Franklin County, Mississippi",037,90909,28
349.0,"District 3, Franklin County, Mississippi",037,91647,28
508.0,"District 4, Franklin County, Mississippi",037,92385,28
515.0,"District 5, Coahoma County, Mississippi",027,93078,28
673.0,"District 1, Coahoma County, Mississippi",027,90126,28
372.0,"District 3, Coahoma County, Mississippi",027,91602,28
443.0,"District 4, Coahoma County, Mississippi",027,92340,28
644.0,"District 2, Coahoma County, Mississippi",027,90864,28
432.0,"District 5, Jasper County, Mississippi",061,93231,28
418.0,"District 4, Jasper County, Mississippi",061,92493,28
612.0,"District 2, Jasper County, Mississippi",061,91017,28
491.0,"District 1, Jasper County, Mississippi",061,90279,28
490.0,"District 3, Jasper County, Mississippi",061,91755,28
468.0,"District 3, Jones County, Mississippi",067,91782,28
649.0,"District 2, Jones County, Mississippi",067,91044,28
429.0,"District 2, Walthall County, Mississippi",147,91404,28
588.0,"District 4, Jones County, Mississippi",067,92520,28
622.0,"District 1, Jones County, Mississippi",067,90306,28
499.0,"District 5, Jones County, Mississippi",067,93258,28
456.0,"District 1, Walthall County, Mississippi",147,90666,28
495.0,"District 3, Walthall County, Mississippi",147,92142,28
467.0,"District 5, Walthall County, Mississippi",147,93618,28
590.0,"District 4, Walthall County, Mississippi",147,92880,28
500.0,"District 3, Monroe County, Mississippi",095,91908,28
591.0,"District 4, Monroe County, Mississippi",095,92646,28
497.0,"District 5, Monroe County, Mississippi",095,93384,28
594.0,"District 2, Monroe County, Mississippi",095,91170,28
676.0,"District 1, Monroe County, Mississippi",095,90432,28
614.0,"District 4, Pontotoc County, Mississippi",115,92736,28
555.0,"District 3, Pontotoc County, Mississippi",115,91998,28
675.0,"District 2, Sunflower County, Mississippi",133,91341,28
648.0,"District 5, Pontotoc County, Mississippi",115,93474,28
613.0,"District 1, Pontotoc County, Mississippi",115,90522,28
662.0,"District 2, Pontotoc County, Mississippi",115,91260,28
540.0,"District 4, Sunflower County, Mississippi",133,92817,28
501.0,"District 5, Sunflower County, Mississippi",133,93555,28
669.0,"District 3, Sunflower County, Mississippi",133,92079,28
546.0,"District 1, Sunflower County, Mississippi",133,90603,28
524.0,"District 5, Webster County, Mississippi",155,93654,28
511.0,"District 3, Webster County, Mississippi",155,92178,28
590.0,"District 4, Webster County, Mississippi",155,92916,28
639.0,"District 1, Webster County, Mississippi",155,90702,28
603.0,"District 2, Webster County, Mississippi",155,91440,28
525.0,"District 2, Alcorn County, Mississippi",003,90756,28
516.0,"District 3, Alcorn County, Mississippi",003,91494,28
663.0,"District 1, Alcorn County, Mississippi",003,90018,28
495.0,"District 5, Alcorn County, Mississippi",003,92970,28
582.0,"District 4, Alcorn County, Mississippi",003,92232,28
504.0,"District 4, Adams County, Mississippi",001,92223,28
582.0,"District 5, Adams County, Mississippi",001,92961,28
637.0,"District 2, Adams County, Mississippi",001,90747,28
574.0,"District 1, Adams County, Mississippi",001,90009,28
362.0,"District 3, Adams County, Mississippi",001,91485,28
591.0,"District 3, Clay County, Mississippi",025,91593,28
682.0,"District 2, Clay County, Mississippi",025,90855,28
634.0,"District 1, Clay County, Mississippi",025,90117,28
523.0,"District 5, Clay County, Mississippi",025,93069,28
564.0,"District 4, Clay County, Mississippi",025,92331,28
848.0,"District 4, DeSoto County, Mississippi",033,92367,28
1066.0,"District 5, DeSoto County, Mississippi",033,93105,28
929.0,"District 3, DeSoto County, Mississippi",033,91629,28
1115.0,"District 1, DeSoto County, Mississippi",033,90153,28
1034.0,"District 2, DeSoto County, Mississippi",033,90891,28
454.0,"District 1, Noxubee County, Mississippi",103,90468,28
487.0,"District 4, Leake County, Mississippi",079,92574,28
554.0,"District 2, Leake County, Mississippi",079,91098,28
578.0,"District 5, Leake County, Mississippi",079,93312,28
617.0,"District 3, Leake County, Mississippi",079,91836,28
688.0,"District 1, Leake County, Mississippi",079,90360,28
508.0,"District 4, Noxubee County, Mississippi",103,92682,28
488.0,"District 5, Noxubee County, Mississippi",103,93420,28
582.0,"District 3, Noxubee County, Mississippi",103,91944,28
456.0,"District 2, Noxubee County, Mississippi",103,91206,28
474.0,"District 1, Neshoba County, Mississippi",099,90450,28
501.0,"District 3, Neshoba County, Mississippi",099,91926,28
463.0,"District 4, Neshoba County, Mississippi",099,92664,28
593.0,"District 2, Neshoba County, Mississippi",099,91188,28
588.0,"District 5, Neshoba County, Mississippi",099,93402,28
1185.0,"District 2, Rankin County, Mississippi",121,91287,28
932.0,"District 4, Rankin County, Mississippi",121,92763,28
793.0,"District 1, Rankin County, Mississippi",121,90549,28
836.0,"District 5, Rankin County, Mississippi",121,93501,28
611.0,"District 2, Copiah County, Mississippi",029,90873,28
522.0,"District 3, Copiah County, Mississippi",029,91611,28
537.0,"District 1, Copiah County, Mississippi",029,90135,28
880.0,"District 3, Rankin County, Mississippi",121,92025,28
859.0,"District 4, Tate County, Mississippi",137,92835,28
789.0,"District 1, Tate County, Mississippi",137,90621,28
536.0,"District 4, Copiah County, Mississippi",029,92349,28
574.0,"District 5, Copiah County, Mississippi",029,93087,28
579.0,"District 2, George County, Mississippi",039,90918,28
578.0,"District 3, George County, Mississippi",039,91656,28
535.0,"District 1, George County, Mississippi",039,90180,28
389.0,"District 5, George County, Mississippi",039,93132,28
569.0,"District 4, George County, Mississippi",039,92394,28
613.0,"District 5, Grenada County, Mississippi",043,93150,28
713.0,"District 2, Grenada County, Mississippi",043,90936,28
640.0,"District 4, Grenada County, Mississippi",043,92412,28
593.0,"District 3, Grenada County, Mississippi",043,91674,28
782.0,"District 1, Grenada County, Mississippi",043,90198,28
947.0,"District 4, Hinds County, Mississippi",049,92439,28
694.0,"District 5, Hinds County, Mississippi",049,93177,28
922.0,"District 1, Hinds County, Mississippi",049,90225,28
732.0,"District 3, Hinds County, Mississippi",049,91701,28
661.0,"District 2, Hinds County, Mississippi",049,90963,28
416.0,"District 3, Jefferson County, Mississippi",063,91764,28
299.0,"District 2, Jefferson County, Mississippi",063,91026,28
578.0,"District 4, Jefferson County, Mississippi",063,92502,28
-666666666.0,"District 5, Jefferson County, Mississippi",063,93240,28
410.0,"District 1, Jefferson County, Mississippi",063,90288,28
472.0,"District 1, Newton County, Mississippi",101,90459,28
495.0,"District 4, Newton County, Mississippi",101,92673,28
656.0,"District 5, Newton County, Mississippi",101,93411,28
529.0,"District 2, Newton County, Mississippi",101,91197,28
506.0,"District 3, Newton County, Mississippi",101,91935,28
607.0,"District 2, Union County, Mississippi",145,91395,28
625.0,"District 3, Union County, Mississippi",145,92133,28
571.0,"District 5, Union County, Mississippi",145,93609,28
584.0,"District 4, Union County, Mississippi",145,92871,28
606.0,"District 1, Union County, Mississippi",145,90657,28
485.0,"District 3, Prentiss County, Mississippi",117,92007,28
544.0,"District 2, Prentiss County, Mississippi",117,91269,28
451.0,"District 4, Prentiss County, Mississippi",117,92745,28
577.0,"District 1, Prentiss County, Mississippi",117,90531,28
458.0,"District 5, Prentiss County, Mississippi",117,93483,28
335.0,"District 3, Sharkey County, Mississippi",125,92043,28
443.0,"District 1, Sharkey County, Mississippi",125,90567,28
424.0,"District 4, Sharkey County, Mississippi",125,92781,28
402.0,"District 2, Sharkey County, Mississippi",125,91305,28
469.0,"District 5, Sharkey County, Mississippi",125,93519,28
384.0,"District 1, Tippah County, Mississippi",139,90630,28
