B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
1096.0,47.0,64.0,90.0,106.0,101.0,82.0,91.0,60.0,54.0,79.0,107.0,144.0,48.0,20.0,3.0,0.0,"Harrison township, Blackford County, Indiana",009,31630,18
9756.0,903.0,400.0,505.0,569.0,795.0,514.0,574.0,443.0,501.0,521.0,953.0,1261.0,661.0,377.0,446.0,333.0,"Perry township, Vanderburgh County, Indiana",163,59166,18
207.0,0.0,0.0,28.0,11.0,11.0,0.0,20.0,12.0,20.0,37.0,9.0,24.0,27.0,0.0,8.0,0.0,"Union township, Vanderburgh County, Indiana",163,77696,18
3085.0,16.0,56.0,29.0,93.0,81.0,110.0,98.0,87.0,53.0,230.0,363.0,652.0,436.0,275.0,230.0,276.0,"Scott township, Vanderburgh County, Indiana",163,68472,18
2884.0,124.0,113.0,104.0,64.0,160.0,117.0,59.0,52.0,98.0,257.0,284.0,374.0,415.0,183.0,331.0,149.0,"German township, Vanderburgh County, Indiana",163,27486,18
24640.0,1490.0,1517.0,1673.0,1748.0,1877.0,1912.0,1382.0,1675.0,1016.0,2288.0,2549.0,2614.0,1055.0,697.0,682.0,465.0,"Knight township, Vanderburgh County, Indiana",163,40212,18
9024.0,1218.0,767.0,721.0,976.0,581.0,696.0,334.0,457.0,446.0,759.0,832.0,566.0,390.0,118.0,63.0,100.0,"Pigeon township, Vanderburgh County, Indiana",163,59670,18
3110.0,254.0,224.0,184.0,176.0,300.0,278.0,110.0,223.0,92.0,256.0,335.0,398.0,123.0,58.0,70.0,29.0,"Licking township, Blackford County, Indiana",009,43650,18
512.0,32.0,24.0,26.0,17.0,89.0,87.0,0.0,28.0,39.0,47.0,27.0,45.0,37.0,14.0,0.0,0.0,"Jackson township, Blackford County, Indiana",009,36774,18
340.0,10.0,15.0,22.0,31.0,9.0,13.0,0.0,9.0,42.0,32.0,60.0,42.0,8.0,21.0,26.0,0.0,"Washington township, Blackford County, Indiana",009,80360,18
902.0,30.0,36.0,40.0,48.0,107.0,53.0,11.0,35.0,10.0,81.0,131.0,80.0,84.0,66.0,24.0,66.0,"Jefferson township, Carroll County, Indiana",015,37872,18
422.0,14.0,26.0,25.0,67.0,19.0,30.0,5.0,21.0,10.0,40.0,82.0,26.0,23.0,21.0,13.0,0.0,"Jackson township, Carroll County, Indiana",015,36828,18
1045.0,18.0,31.0,73.0,101.0,58.0,59.0,73.0,39.0,52.0,100.0,155.0,157.0,52.0,9.0,50.0,18.0,"Monroe township, Carroll County, Indiana",015,50256,18
204.0,0.0,0.0,7.0,12.0,0.0,10.0,24.0,10.0,8.0,28.0,36.0,21.0,11.0,28.0,0.0,9.0,"Rock Creek township, Carroll County, Indiana",015,65268,18
299.0,0.0,0.0,0.0,24.0,0.0,0.0,19.0,41.0,0.0,18.0,34.0,54.0,58.0,13.0,31.0,7.0,"Democrat township, Carroll County, Indiana",015,17686,18
191.0,0.0,0.0,0.0,38.0,0.0,14.0,30.0,10.0,10.0,8.0,18.0,0.0,46.0,10.0,7.0,0.0,"Madison township, Carroll County, Indiana",015,45900,18
201.0,0.0,0.0,27.0,9.0,22.0,0.0,13.0,0.0,8.0,26.0,7.0,22.0,0.0,27.0,40.0,0.0,"Adams township, Carroll County, Indiana",015,00316,18
181.0,0.0,6.0,10.0,0.0,0.0,0.0,11.0,0.0,44.0,16.0,26.0,27.0,41.0,0.0,0.0,0.0,"Liberty township, Carroll County, Indiana",015,43200,18
1669.0,61.0,91.0,62.0,181.0,149.0,86.0,74.0,85.0,71.0,137.0,207.0,143.0,190.0,37.0,61.0,34.0,"Deer Creek township, Carroll County, Indiana",015,17236,18
644.0,42.0,23.0,21.0,21.0,7.0,29.0,40.0,47.0,36.0,68.0,99.0,93.0,46.0,37.0,27.0,8.0,"Burlington township, Carroll County, Indiana",015,09262,18
987.0,19.0,55.0,6.0,49.0,68.0,81.0,10.0,123.0,96.0,61.0,99.0,167.0,83.0,46.0,16.0,8.0,"Tippecanoe township, Carroll County, Indiana",015,75824,18
201.0,29.0,0.0,10.0,7.0,28.0,12.0,23.0,7.0,0.0,8.0,49.0,8.0,9.0,6.0,5.0,0.0,"Washington township, Carroll County, Indiana",015,80414,18
1257.0,55.0,52.0,50.0,29.0,0.0,55.0,75.0,160.0,85.0,173.0,168.0,126.0,50.0,131.0,48.0,0.0,"Lexington township, Scott County, Indiana",143,43164,18
551.0,0.0,0.0,17.0,15.0,26.0,67.0,25.0,11.0,40.0,76.0,52.0,133.0,34.0,29.0,8.0,18.0,"Finley township, Scott County, Indiana",143,23224,18
2327.0,183.0,175.0,169.0,159.0,111.0,190.0,134.0,163.0,172.0,234.0,208.0,179.0,212.0,6.0,23.0,9.0,"Jennings township, Scott County, Indiana",143,38448,18
3588.0,215.0,229.0,229.0,240.0,165.0,126.0,132.0,233.0,148.0,261.0,413.0,322.0,555.0,94.0,200.0,26.0,"Vienna township, Scott County, Indiana",143,79100,18
653.0,39.0,14.0,2.0,38.0,39.0,1.0,19.0,52.0,84.0,85.0,43.0,105.0,62.0,32.0,19.0,19.0,"Webster township, Harrison County, Indiana",061,82106,18
893.0,30.0,114.0,72.0,87.0,63.0,53.0,17.0,36.0,91.0,60.0,53.0,107.0,38.0,30.0,17.0,25.0,"Blue River township, Harrison County, Indiana",061,06058,18
1325.0,18.0,16.0,7.0,63.0,16.0,54.0,107.0,38.0,74.0,150.0,145.0,194.0,158.0,96.0,107.0,82.0,"Franklin township, Harrison County, Indiana",061,25396,18
14111.0,1224.0,1205.0,1248.0,1258.0,967.0,970.0,720.0,711.0,528.0,1006.0,1239.0,1332.0,725.0,367.0,216.0,395.0,"Wayne township, Wayne County, Indiana",177,81944,18
