B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
10079.0,8177.0,1038.0,306.0,543.0,15.0,"Torrington CCD, Goshen County, Wyoming",015,93465,56
1086.0,930.0,49.0,3.0,103.0,1.0,"Goshen Hole CCD, Goshen County, Wyoming",015,91430,56
340.0,331.0,9.0,0.0,0.0,0.0,"Rawhide Creek CCD, Goshen County, Wyoming",015,92585,56
11971.0,9940.0,1480.0,206.0,300.0,45.0,"Evanston CCD, Uinta County, Wyoming",041,91155,56
5915.0,5398.0,232.0,109.0,176.0,0.0,"Bridger Valley CCD, Uinta County, Wyoming",041,90440,56
701.0,669.0,23.0,5.0,4.0,0.0,"Ten Sleep CCD, Washakie County, Wyoming",043,93300,56
6016.0,5169.0,572.0,160.0,106.0,9.0,"Worland CCD, Washakie County, Wyoming",043,93795,56
3832.0,3223.0,183.0,189.0,223.0,14.0,"Thermopolis West CCD, Hot Springs County, Wyoming",017,93410,56
367.0,306.0,22.0,25.0,10.0,4.0,"Thermopolis East CCD, Hot Springs County, Wyoming",017,93355,56
1477.0,1318.0,101.0,4.0,54.0,0.0,"Dubois CCD, Fremont County, Wyoming",013,91045,56
9644.0,8326.0,858.0,182.0,278.0,0.0,"Lander CCD, Fremont County, Wyoming",013,92035,56
533.0,493.0,35.0,0.0,4.0,1.0,"Shoshoni CCD, Fremont County, Wyoming",013,93080,56
6325.0,4802.0,720.0,314.0,417.0,72.0,"Pinedale CCD, Sublette County, Wyoming",035,92475,56
173.0,154.0,0.0,7.0,12.0,0.0,"Boulder CCD, Sublette County, Wyoming",035,90385,56
2410.0,2176.0,72.0,142.0,19.0,1.0,"Big Piney CCD, Sublette County, Wyoming",035,90330,56
1155.0,1005.0,57.0,24.0,69.0,0.0,"Upton CCD, Weston County, Wyoming",045,93520,56
5248.0,4531.0,353.0,285.0,79.0,0.0,"Newcastle CCD, Weston County, Wyoming",045,92255,56
2840.0,2447.0,142.0,133.0,111.0,7.0,"Central Big Horn CCD, Big Horn County, Wyoming",003,90688,56
4650.0,4110.0,291.0,93.0,153.0,3.0,"North Big Horn CCD, Big Horn County, Wyoming",003,92393,56
16283.0,13138.0,1677.0,886.0,542.0,40.0,"Wind River Reservation CCD, Fremont County, Wyoming",013,93742,56
237.0,215.0,7.0,0.0,15.0,0.0,"Wind River Reservation CCD, Hot Springs County, Wyoming",017,93744,56
2877.0,2408.0,186.0,182.0,101.0,0.0,"South Big Horn CCD, Big Horn County, Wyoming",003,93142,56
813.0,696.0,74.0,38.0,5.0,0.0,"East Niobrara CCD, Niobrara County, Wyoming",027,91128,56
1368.0,1150.0,144.0,55.0,19.0,0.0,"West Niobrara CCD, Niobrara County, Wyoming",027,93603,56
15559.0,11783.0,1751.0,669.0,1354.0,2.0,"Gillette South CCD, Campbell County, Wyoming",005,91265,56
26108.0,21845.0,2993.0,394.0,862.0,14.0,"Gillette North CCD, Campbell County, Wyoming",005,91210,56
12130.0,10020.0,987.0,473.0,561.0,89.0,"Afton CCD, Lincoln County, Wyoming",023,90055,56
1292.0,1115.0,35.0,32.0,110.0,0.0,"Kemmerer West CCD, Lincoln County, Wyoming",023,91980,56
3781.0,3363.0,162.0,77.0,157.0,22.0,"Kemmerer East CCD, Lincoln County, Wyoming",023,91925,56
718.0,712.0,0.0,6.0,0.0,0.0,"Kaycee CCD, Johnson County, Wyoming",019,91870,56
7044.0,6287.0,387.0,198.0,145.0,27.0,"Buffalo CCD, Johnson County, Wyoming",019,90495,56
46364.0,39667.0,4422.0,937.0,1263.0,75.0,"Casper CCD, Natrona County, Wyoming",025,90550,56
12334.0,10329.0,1140.0,163.0,669.0,33.0,"Casper South CCD, Natrona County, Wyoming",025,90660,56
5160.0,4791.0,299.0,19.0,49.0,2.0,"Casper North CCD, Natrona County, Wyoming",025,90605,56
6071.0,4885.0,811.0,206.0,158.0,11.0,"Hells Half Acre CCD, Natrona County, Wyoming",025,91705,56
9085.0,8353.0,269.0,45.0,374.0,44.0,"Cheyenne East CCD, Laramie County, Wyoming",021,90770,56
58795.0,47216.0,6881.0,1218.0,3206.0,274.0,"Cheyenne CCD, Laramie County, Wyoming",021,90715,56
5349.0,4513.0,193.0,41.0,572.0,30.0,"Cheyenne West CCD, Laramie County, Wyoming",021,90825,56
2789.0,2308.0,346.0,96.0,27.0,12.0,"Pine Bluffs CCD, Laramie County, Wyoming",021,92420,56
8758.0,7448.0,647.0,392.0,271.0,0.0,"Douglas CCD, Converse County, Wyoming",009,90990,56
3883.0,3391.0,274.0,159.0,59.0,0.0,"Glenrock CCD, Converse County, Wyoming",009,91375,56
17506.0,14388.0,1231.0,548.0,1246.0,93.0,"Jackson Hole CCD, Teton County, Wyoming",039,91815,56
450.0,176.0,3.0,11.0,211.0,49.0,"Yellowstone National Park CCD, Teton County, Wyoming",039,93905,56
515.0,475.0,0.0,0.0,40.0,0.0,"Alta CCD, Teton County, Wyoming",039,90110,56
3287.0,2849.0,342.0,22.0,74.0,0.0,"Green River South CCD, Sweetwater County, Wyoming",037,91540,56
8775.0,7044.0,1435.0,147.0,149.0,0.0,"Green River North CCD, Sweetwater County, Wyoming",037,91485,56
22449.0,18100.0,2654.0,458.0,1203.0,34.0,"Rock Springs North CCD, Sweetwater County, Wyoming",037,92750,56
342.0,304.0,25.0,4.0,9.0,0.0,"Wamsutter CCD, Sweetwater County, Wyoming",037,93575,56
128.0,128.0,0.0,0.0,0.0,0.0,"Rock Springs South CCD, Sweetwater County, Wyoming",037,92805,56
5362.0,4637.0,187.0,330.0,176.0,32.0,"Wheatland CCD, Platte County, Wyoming",031,93630,56
465.0,450.0,8.0,0.0,7.0,0.0,"Chugwater CCD, Platte County, Wyoming",031,90880,56
593.0,525.0,11.0,0.0,57.0,0.0,"Glendo CCD, Platte County, Wyoming",031,91320,56
1273.0,1090.0,63.0,34.0,74.0,12.0,"Guernsey CCD, Platte County, Wyoming",031,91595,56
5870.0,5703.0,63.0,92.0,12.0,0.0,"Sheridan South CCD, Sheridan County, Wyoming",033,92970,56
2514.0,2349.0,109.0,11.0,25.0,20.0,"Sheridan West CCD, Sheridan County, Wyoming",033,93025,56
18916.0,15410.0,2027.0,716.0,755.0,8.0,"Sheridan CCD, Sheridan County, Wyoming",033,92915,56
3118.0,2807.0,80.0,124.0,107.0,0.0,"Moorcroft CCD, Crook County, Wyoming",011,92200,56
2717.0,2514.0,84.0,36.0,83.0,0.0,"Sundance CCD, Crook County, Wyoming",011,93190,56
1070.0,864.0,108.0,21.0,77.0,0.0,"Hulett CCD, Crook County, Wyoming",011,91760,56
14716.0,12880.0,1036.0,193.0,596.0,11.0,"Cody CCD, Park County, Wyoming",029,90935,56
1053.0,910.0,106.0,22.0,15.0,0.0,"Meeteetse CCD, Park County, Wyoming",029,92145,56
224.0,76.0,0.0,27.0,121.0,0.0,"Yellowstone National Park CCD, Park County, Wyoming",029,93850,56
10351.0,9034.0,824.0,243.0,244.0,6.0,"Powell CCD, Park County, Wyoming",029,92530,56
1361.0,1109.0,181.0,6.0,65.0,0.0,"South Albany CCD, Albany County, Wyoming",001,93135,56
96.0,80.0,16.0,0.0,0.0,0.0,"East Albany CCD, Albany County, Wyoming",001,91100,56
379.0,360.0,19.0,0.0,0.0,0.0,"Rock River CCD, Albany County, Wyoming",001,92695,56
29355.0,20356.0,5138.0,1513.0,2206.0,142.0,"Laramie CCD, Albany County, Wyoming",001,92090,56
1358.0,1198.0,28.0,71.0,61.0,0.0,"Hanna CCD, Carbon County, Wyoming",007,91650,56
7183.0,6153.0,359.0,349.0,267.0,55.0,"Rawlins CCD, Carbon County, Wyoming",007,92640,56
3499.0,3257.0,90.0,38.0,111.0,3.0,"Saratoga CCD, Carbon County, Wyoming",007,92860,56
