B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
15314.0,379.0,258.0,397.0,538.0,503.0,827.0,581.0,730.0,460.0,1060.0,1719.0,2313.0,2001.0,1107.0,1288.0,1153.0,"Winfield township, DuPage County, Illinois",043,82413,17
48165.0,1943.0,1231.0,1405.0,1445.0,1540.0,1881.0,1766.0,1747.0,1461.0,3374.0,4490.0,6844.0,5186.0,3334.0,4480.0,6038.0,"York township, DuPage County, Illinois",043,83947,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chicago city, DuPage County, Illinois",043,14000,17
57892.0,3046.0,1336.0,1720.0,1551.0,1640.0,1785.0,1849.0,1921.0,1864.0,3619.0,5218.0,6909.0,5892.0,4170.0,5453.0,9919.0,"Downers Grove township, DuPage County, Illinois",043,20604,17
37424.0,905.0,619.0,801.0,1012.0,760.0,1121.0,1163.0,1155.0,1175.0,2605.0,3353.0,5304.0,4465.0,4012.0,4008.0,4966.0,"Naperville township, DuPage County, Illinois",043,51635,17
3321.0,49.0,136.0,126.0,96.0,159.0,111.0,178.0,219.0,182.0,213.0,578.0,347.0,401.0,295.0,159.0,72.0,"Clear Lake township, Sangamon County, Illinois",167,14858,17
324.0,7.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,25.0,20.0,101.0,81.0,40.0,18.0,9.0,"Cotton Hill township, Sangamon County, Illinois",167,16574,17
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,0.0,71.0,0.0,13.0,0.0,4.0,"Maxwell township, Sangamon County, Illinois",167,47618,17
576.0,7.0,3.0,23.0,15.0,30.0,22.0,49.0,27.0,31.0,78.0,35.0,118.0,74.0,43.0,16.0,5.0,"Cartwright township, Sangamon County, Illinois",167,11579,17
2924.0,112.0,27.0,23.0,116.0,60.0,148.0,108.0,116.0,212.0,283.0,262.0,607.0,331.0,200.0,165.0,154.0,"Chatham township, Sangamon County, Illinois",167,12697,17
256.0,18.0,6.0,4.0,12.0,27.0,6.0,0.0,2.0,0.0,40.0,24.0,41.0,35.0,1.0,26.0,14.0,"Island Grove township, Sangamon County, Illinois",167,37881,17
30412.0,1095.0,908.0,1261.0,1513.0,1359.0,1296.0,1218.0,1226.0,1288.0,1964.0,2996.0,4593.0,3377.0,1803.0,2552.0,1963.0,"Addison township, DuPage County, Illinois",043,00250,17
40092.0,1533.0,800.0,1114.0,1151.0,1534.0,1613.0,1642.0,1777.0,1543.0,3275.0,4365.0,6816.0,4858.0,2773.0,3239.0,2059.0,"Bloomingdale township, DuPage County, Illinois",043,06600,17
21674.0,496.0,217.0,548.0,307.0,435.0,773.0,598.0,600.0,665.0,1124.0,1946.0,3324.0,3048.0,2511.0,2715.0,2367.0,"Wayne township, DuPage County, Illinois",043,79410,17
1145.0,40.0,48.0,65.0,67.0,48.0,28.0,81.0,59.0,104.0,90.0,101.0,154.0,118.0,71.0,34.0,37.0,"Mechanicsburg township, Sangamon County, Illinois",167,48034,17
1710.0,19.0,32.0,37.0,55.0,33.0,40.0,35.0,62.0,26.0,178.0,196.0,348.0,247.0,127.0,207.0,68.0,"Gardner township, Sangamon County, Illinois",167,28651,17
659.0,12.0,33.0,21.0,11.0,48.0,5.0,15.0,31.0,19.0,54.0,98.0,103.0,117.0,52.0,32.0,8.0,"New Berlin township, Sangamon County, Illinois",167,52181,17
668.0,5.0,33.0,76.0,12.0,8.0,23.0,11.0,40.0,35.0,58.0,57.0,114.0,76.0,32.0,27.0,61.0,"Curran township, Sangamon County, Illinois",167,18160,17
2353.0,51.0,61.0,88.0,145.0,73.0,188.0,100.0,74.0,139.0,241.0,346.0,315.0,220.0,152.0,139.0,21.0,"Auburn township, Sangamon County, Illinois",167,02928,17
74.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,9.0,8.0,6.0,9.0,"Buffalo Hart township, Sangamon County, Illinois",167,09486,17
640.0,15.0,19.0,23.0,18.0,41.0,27.0,16.0,48.0,18.0,90.0,106.0,85.0,65.0,30.0,15.0,24.0,"Divernon township, Sangamon County, Illinois",167,20058,17
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,12.0,0.0,"Lanesville township, Sangamon County, Illinois",167,41976,17
2312.0,347.0,239.0,186.0,171.0,146.0,117.0,112.0,88.0,128.0,142.0,194.0,242.0,104.0,67.0,0.0,29.0,"Springfield township, Sangamon County, Illinois",167,72013,17
5317.0,229.0,193.0,193.0,251.0,345.0,301.0,358.0,269.0,263.0,501.0,597.0,626.0,412.0,273.0,183.0,323.0,"Woodside township, Sangamon County, Illinois",167,83310,17
50611.0,4367.0,3055.0,3029.0,3012.0,2343.0,2372.0,2142.0,2180.0,2060.0,3905.0,4844.0,6202.0,3521.0,2566.0,2533.0,2480.0,"Capital township, Sangamon County, Illinois",167,11046,17
2384.0,76.0,14.0,135.0,123.0,33.0,36.0,33.0,30.0,41.0,88.0,204.0,382.0,440.0,156.0,301.0,292.0,"Fancy Creek township, Sangamon County, Illinois",167,25323,17
524.0,21.0,16.0,17.0,26.0,18.0,27.0,44.0,17.0,11.0,37.0,86.0,86.0,63.0,16.0,33.0,6.0,"Illiopolis township, Sangamon County, Illinois",167,37140,17
1176.0,16.0,12.0,36.0,42.0,29.0,52.0,11.0,33.0,29.0,54.0,102.0,277.0,134.0,106.0,178.0,65.0,"Williams township, Sangamon County, Illinois",167,81776,17
284.0,0.0,0.0,0.0,8.0,0.0,10.0,10.0,0.0,18.0,8.0,39.0,43.0,33.0,18.0,71.0,26.0,"Cooper township, Sangamon County, Illinois",167,16223,17
477.0,27.0,9.0,32.0,68.0,13.0,17.0,21.0,27.0,6.0,46.0,37.0,54.0,32.0,50.0,18.0,20.0,"Loami township, Sangamon County, Illinois",167,44186,17
1150.0,42.0,21.0,41.0,42.0,71.0,47.0,28.0,84.0,52.0,127.0,108.0,155.0,142.0,54.0,89.0,47.0,"Pawnee township, Sangamon County, Illinois",167,58187,17
2489.0,53.0,9.0,16.0,80.0,73.0,24.0,9.0,20.0,41.0,169.0,331.0,394.0,464.0,301.0,266.0,239.0,"Ball township, Sangamon County, Illinois",167,03506,17
2022.0,46.0,27.0,60.0,62.0,29.0,84.0,109.0,93.0,48.0,133.0,112.0,363.0,178.0,200.0,271.0,207.0,"Rochester township, Sangamon County, Illinois",167,64772,17
98.0,4.0,42.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,"Talkington township, Sangamon County, Illinois",167,74340,17
233.0,31.0,0.0,5.0,19.0,14.0,2.0,30.0,22.0,9.0,24.0,38.0,22.0,8.0,8.0,1.0,0.0,"Concord township, Iroquois County, Illinois",075,16041,17
132.0,6.0,13.0,9.0,3.0,4.0,5.0,7.0,5.0,8.0,12.0,11.0,8.0,22.0,0.0,9.0,10.0,"Ridgeland township, Iroquois County, Illinois",075,63901,17
