B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
53.7,52.8,56.1,"Tomlinson township, Logan County, Arkansas",083,93619,05
50.8,51.2,50.6,"East Roanoke township, Randolph County, Arkansas",121,91204,05
57.7,51.6,57.9,"Wharton township, Madison County, Arkansas",087,93976,05
59.5,59.3,60.4,"Tyler township, Prairie County, Arkansas",117,93654,05
37.0,46.3,26.6,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
30.9,30.5,41.5,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
23.9,26.0,23.9,"Alamo township, Montgomery County, Arkansas",097,90013,05
53.5,47.7,53.9,"Black Springs township, Montgomery County, Arkansas",097,90346,05
49.6,46.6,52.1,"Fannie township, Montgomery County, Arkansas",097,91273,05
58.1,67.4,50.7,"Hopper township, Montgomery County, Arkansas",097,91765,05
35.4,27.2,44.5,"Township 1, Calhoun County, Arkansas",013,93627,05
40.3,41.8,36.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
56.0,56.3,55.8,"Township 3, Calhoun County, Arkansas",013,93631,05
40.2,42.1,37.4,"Tyronza township, Crittenden County, Arkansas",035,93655,05
43.8,36.0,48.0,"Township 5, Calhoun County, Arkansas",013,93635,05
34.3,24.0,39.0,"Township 2, Calhoun County, Arkansas",013,93629,05
50.5,44.8,50.8,"Township 4, Calhoun County, Arkansas",013,93633,05
49.4,49.5,47.6,"Township 6, Calhoun County, Arkansas",013,93637,05
54.2,50.9,55.4,"Township 7, Calhoun County, Arkansas",013,93639,05
-666666666.0,-666666666.0,-666666666.0,"Twist township, Cross County, Arkansas",037,93652,05
45.2,43.1,46.5,"Tontitown township, Washington County, Arkansas",143,93623,05
42.8,40.6,44.3,"East Fork township, Faulkner County, Arkansas",045,91199,05
51.5,50.8,52.0,"Traskwood township, Saline County, Arkansas",125,93648,05
47.1,43.2,51.3,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
46.5,44.4,49.5,"Norman township, Montgomery County, Arkansas",097,92701,05
47.5,43.9,47.8,"Oden township, Montgomery County, Arkansas",097,92737,05
61.8,62.3,59.8,"Sims township, Montgomery County, Arkansas",097,93385,05
40.0,39.7,40.3,"Tyler township, Perry County, Arkansas",105,93653,05
38.1,38.2,37.5,"Township 8, Calhoun County, Arkansas",013,93641,05
55.9,53.8,60.1,"Township 9, Calhoun County, Arkansas",013,93643,05
54.7,51.9,57.5,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
52.4,51.1,54.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
43.9,43.1,45.3,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
57.5,61.6,54.3,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
40.5,40.1,40.8,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
44.2,40.4,45.3,"Cleveland-North Kilgore township, Clay County, Arkansas",021,90874,05
