B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
17196.0,12926.0,4270.0,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
1968.0,1546.0,422.0,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
586.0,464.0,122.0,"Denali census subarea, Denali Borough, Alaska",068,18765,02
264.0,210.0,54.0,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
1520.0,1033.0,487.0,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
98.0,64.0,34.0,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
86.0,30.0,56.0,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
1734.0,1265.0,469.0,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
278.0,200.0,78.0,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
60.0,41.0,19.0,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
72974.0,48726.0,24248.0,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
188.0,76.0,112.0,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
1236.0,935.0,301.0,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
347.0,208.0,139.0,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
0.0,0.0,0.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
66.0,29.0,37.0,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
741.0,517.0,224.0,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
425.0,353.0,72.0,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
1.0,0.0,1.0,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
488.0,152.0,336.0,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
205.0,112.0,93.0,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
2823.0,1786.0,1037.0,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
350.0,127.0,223.0,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
2591.0,1578.0,1013.0,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
66.0,43.0,23.0,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
682.0,351.0,331.0,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
313.0,77.0,236.0,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
89.0,31.0,58.0,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
943.0,618.0,325.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
28348.0,18023.0,10325.0,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
3726.0,2480.0,1246.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
26764.0,20767.0,5997.0,"Matanuska-Susitna census subarea, Matanuska-Susitna Borough, Alaska",170,47440,02
621.0,349.0,272.0,"Nome census subarea, Nome Census Area, Alaska",180,54970,02
257.0,157.0,100.0,"Dillingham census subarea, Dillingham Census Area, Alaska",070,19000,02
925.0,682.0,243.0,"Haines census subarea, Haines Borough, Alaska",100,31160,02
124.0,84.0,40.0,"Yakutat census subarea, Yakutat City and Borough, Alaska",282,86498,02
9348.0,6604.0,2744.0,"Juneau census subarea, Juneau City and Borough, Alaska",110,36450,02
