B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
5862.0,5325.0,9.0,88.0,31.0,11.0,0.0,120.0,278.0,"Kanab CCD, Kane County, Utah",025,91591,49
2164.0,2065.0,0.0,0.0,21.0,0.0,0.0,16.0,62.0,"Enterprise CCD, Washington County, Utah",053,90817,49
125444.0,105197.0,890.0,1125.0,862.0,1174.0,227.0,2351.0,13618.0,"St. George CCD, Washington County, Utah",053,92924,49
1384.0,1323.0,0.0,7.0,0.0,0.0,0.0,5.0,49.0,"Orderville CCD, Kane County, Utah",025,92494,49
26954.0,22669.0,212.0,74.0,649.0,10.0,28.0,418.0,2894.0,"Park City CCD, Summit County, Utah",043,92580,49
6784.0,5791.0,31.0,18.0,1.0,0.0,0.0,5.0,938.0,"Kamas CCD, Summit County, Utah",043,91548,49
5993.0,5240.0,22.0,2.0,4.0,0.0,7.0,28.0,690.0,"Coalville CCD, Summit County, Utah",043,90430,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
9239.0,8102.0,23.0,109.0,37.0,0.0,0.0,13.0,955.0,"Moab CCD, Grand County, Utah",019,91935,49
1244.0,1173.0,2.0,2.0,0.0,0.0,0.0,6.0,61.0,"Circleville CCD, Piute County, Utah",031,90387,49
616.0,608.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,"Marysvale CCD, Piute County, Utah",031,91849,49
1199.0,1169.0,2.0,0.0,0.0,0.0,0.0,3.0,25.0,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
1108.0,881.0,0.0,0.0,0.0,0.0,46.0,0.0,181.0,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
3658.0,3362.0,0.0,6.0,0.0,0.0,0.0,0.0,290.0,"Beaver CCD, Beaver County, Utah",001,90086,49
2756.0,2325.0,0.0,0.0,16.0,0.0,0.0,5.0,410.0,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
28139.0,24739.0,89.0,261.0,98.0,29.0,0.0,503.0,2420.0,"Brigham City CCD, Box Elder County, Utah",003,90258,49
21124.0,18030.0,154.0,274.0,275.0,18.0,3.0,136.0,2234.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
181.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,"West Box Elder CCD, Box Elder County, Utah",003,93827,49
2738.0,2610.0,12.0,7.0,20.0,0.0,0.0,0.0,89.0,"Howell-Snowville CCD, Box Elder County, Utah",003,91419,49
4010.0,3681.0,2.0,40.0,34.0,0.0,2.0,65.0,186.0,"Parowan CCD, Iron County, Utah",021,92623,49
662.0,601.0,0.0,11.0,17.0,0.0,0.0,1.0,32.0,"Beryl-Newcastle CCD, Iron County, Utah",021,90129,49
43832.0,37581.0,242.0,1145.0,220.0,23.0,28.0,709.0,3884.0,"Cedar City CCD, Iron County, Utah",021,90344,49
11720.0,10471.0,32.0,107.0,31.0,15.0,3.0,130.0,931.0,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",039,92150,49
5735.0,3981.0,175.0,100.0,40.0,34.0,0.0,150.0,1255.0,"Gunnison CCD, Sanpete County, Utah",039,91204,49
11437.0,10411.0,61.0,85.0,48.0,99.0,11.0,151.0,571.0,"Ephraim-Manti CCD, Sanpete County, Utah",039,90860,49
11511.0,10567.0,72.0,221.0,19.0,0.0,0.0,64.0,568.0,"Richfield CCD, Sevier County, Utah",041,92838,49
5076.0,4663.0,5.0,97.0,20.0,0.0,0.0,13.0,278.0,"Monroe CCD, Sevier County, Utah",041,91978,49
4374.0,4068.0,6.0,0.0,6.0,39.0,0.0,62.0,193.0,"Salina CCD, Sevier County, Utah",041,92967,49
4354.0,3703.0,19.0,5.0,6.0,47.0,0.0,28.0,546.0,"Goshen CCD, Utah County, Utah",049,91118,49
136498.0,121735.0,536.0,319.0,1734.0,806.0,390.0,2866.0,8112.0,"American Fork-Pleasant Grove CCD, Utah County, Utah",049,90043,49
213598.0,161665.0,1532.0,983.0,5156.0,2469.0,315.0,6313.0,35165.0,"Provo-Orem CCD, Utah County, Utah",049,92709,49
95160.0,83434.0,490.0,381.0,973.0,630.0,142.0,1941.0,7169.0,"Lehi CCD, Utah County, Utah",049,91634,49
77854.0,67452.0,217.0,231.0,283.0,121.0,9.0,1270.0,8271.0,"Spanish Fork-Payson CCD, Utah County, Utah",049,93268,49
49032.0,40525.0,201.0,416.0,248.0,341.0,37.0,988.0,6276.0,"Springville-Mapleton CCD, Utah County, Utah",049,93311,49
218501.0,163826.0,2260.0,1324.0,2731.0,521.0,145.0,5366.0,42328.0,"Ogden CCD, Weber County, Utah",057,92322,49
6817.0,6371.0,117.0,0.0,0.0,0.0,24.0,39.0,266.0,"Ogden Valley CCD, Weber County, Utah",057,92365,49
8114.0,6765.0,0.0,6.0,49.0,6.0,18.0,101.0,1169.0,"Delta CCD, Millard County, Utah",027,90516,49
27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Garrison-Sevier Lake CCD, Millard County, Utah",027,91075,49
4510.0,3742.0,39.0,123.0,54.0,3.0,0.0,75.0,474.0,"Fillmore CCD, Millard County, Utah",027,90989,49
60487.0,51305.0,285.0,443.0,458.0,311.0,122.0,1081.0,6482.0,"Tooele-Grantsville CCD, Tooele County, Utah",045,93397,49
1866.0,649.0,25.0,51.0,24.0,18.0,0.0,31.0,1068.0,"Dugway-Wendover CCD, Tooele County, Utah",045,90602,49
27969.0,24827.0,89.0,433.0,174.0,93.0,43.0,335.0,1975.0,"Hurricane CCD, Washington County, Utah",053,91462,49
7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"North Duchesne CCD, Duchesne County, Utah",013,92279,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"South Duchesne CCD, Duchesne County, Utah",013,93225,49
4471.0,4153.0,0.0,23.0,11.0,16.0,0.0,17.0,251.0,"Duchesne CCD, Duchesne County, Utah",013,90559,49
15781.0,13133.0,28.0,790.0,83.0,64.0,0.0,290.0,1393.0,"Roosevelt CCD, Duchesne County, Utah",013,92881,49
3082.0,119.0,0.0,2914.0,4.0,0.0,0.0,18.0,27.0,"Oljato CCD, San Juan County, Utah",037,92408,49
4536.0,3265.0,11.0,940.0,8.0,11.0,19.0,59.0,223.0,"Blanding CCD, San Juan County, Utah",037,90215,49
4013.0,3265.0,15.0,142.0,0.0,15.0,0.0,107.0,469.0,"Monticello CCD, San Juan County, Utah",037,92021,49
4300.0,3940.0,40.0,79.0,54.0,0.0,0.0,45.0,142.0,"Cottonwood CCD, Salt Lake County, Utah",035,90473,49
994291.0,709823.0,17017.0,6419.0,40557.0,15504.0,2179.0,21998.0,180794.0,"Salt Lake City CCD, Salt Lake County, Utah",035,93010,49
9172.0,8059.0,39.0,0.0,340.0,0.0,16.0,159.0,559.0,"Emigration CCD, Salt Lake County, Utah",035,90774,49
30880.0,20302.0,66.0,87.0,371.0,181.0,0.0,850.0,9023.0,"Magna CCD, Salt Lake County, Utah",035,91806,49
68057.0,55390.0,1181.0,249.0,1291.0,877.0,109.0,1256.0,7704.0,"Bingham CCD, Salt Lake County, Utah",035,90172,49
30560.0,26690.0,153.0,371.0,119.0,29.0,0.0,433.0,2765.0,"Vernal CCD, Uintah County, Utah",047,93655,49
5783.0,3078.0,12.0,2307.0,63.0,15.0,0.0,75.0,233.0,"Uintah and Ouray CCD, Uintah County, Utah",047,93569,49
571.0,535.0,1.0,6.0,0.0,0.0,0.0,6.0,23.0,"West Daggett CCD, Daggett County, Utah",009,93870,49
131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"East Daggett CCD, Daggett County, Utah",009,90688,49
214138.0,177454.0,3301.0,670.0,4000.0,1327.0,172.0,4916.0,22298.0,"North Davis CCD, Davis County, Utah",011,92236,49
120839.0,105497.0,844.0,433.0,2079.0,696.0,65.0,2611.0,8614.0,"South Davis CCD, Davis County, Utah",011,93182,49
2439.0,2283.0,3.0,5.0,25.0,9.0,0.0,7.0,107.0,"Loa CCD, Wayne County, Utah",055,91720,49
261.0,196.0,1.0,0.0,0.0,21.0,0.0,5.0,38.0,"Hanksville CCD, Wayne County, Utah",055,91247,49
1475.0,1213.0,0.0,5.0,0.0,0.0,0.0,31.0,226.0,"East Carbon CCD, Carbon County, Utah",007,90645,49
15653.0,12852.0,92.0,148.0,82.0,33.0,3.0,269.0,2174.0,"Price CCD, Carbon County, Utah",007,92666,49
3384.0,3014.0,44.0,18.0,0.0,0.0,0.0,0.0,308.0,"Helper CCD, Carbon County, Utah",007,91333,49
1066.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,"Green River CCD, Emery County, Utah",015,91161,49
7104.0,6635.0,13.0,73.0,60.0,3.0,0.0,92.0,228.0,"Castle Dale-Huntington CCD, Emery County, Utah",015,90301,49
2240.0,2178.0,0.0,0.0,3.0,0.0,0.0,6.0,53.0,"Emery-Ferron CCD, Emery County, Utah",015,90731,49
1296.0,1278.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,"Morgan South CCD, Morgan County, Utah",029,92107,49
9718.0,9220.0,39.0,4.0,64.0,9.0,0.0,92.0,290.0,"Morgan North CCD, Morgan County, Utah",029,92064,49
6664.0,6037.0,8.0,10.0,13.0,22.0,3.0,83.0,488.0,"Lewiston CCD, Cache County, Utah",005,91677,49
10097.0,8340.0,50.0,110.0,0.0,0.0,0.0,57.0,1540.0,"Hyrum CCD, Cache County, Utah",005,91505,49
83270.0,67965.0,731.0,221.0,2401.0,347.0,462.0,1708.0,9435.0,"Logan CCD, Cache County, Utah",005,91763,49
6390.0,5805.0,48.0,41.0,12.0,57.0,0.0,98.0,329.0,"Wellsville CCD, Cache County, Utah",005,93784,49
13731.0,12518.0,3.0,86.0,105.0,4.0,0.0,151.0,864.0,"Smithfield CCD, Cache County, Utah",005,93096,49
1466.0,1308.0,0.0,78.0,2.0,0.0,0.0,2.0,76.0,"Tropic CCD, Garfield County, Utah",017,93483,49
2331.0,2065.0,0.0,18.0,1.0,22.0,0.0,66.0,159.0,"Panguitch CCD, Garfield County, Utah",017,92537,49
1070.0,969.0,1.0,41.0,5.0,2.0,0.0,5.0,47.0,"Escalante CCD, Garfield County, Utah",017,90903,49
519.0,464.0,0.0,0.0,0.0,0.0,32.0,20.0,3.0,"Eureka CCD, Juab County, Utah",023,90946,49
9947.0,9282.0,24.0,21.0,13.0,4.0,0.0,122.0,481.0,"Nephi CCD, Juab County, Utah",023,92193,49
228.0,137.0,0.0,70.0,0.0,13.0,0.0,5.0,3.0,"West Juab CCD, Juab County, Utah",023,93913,49
1004.0,909.0,0.0,0.0,0.0,0.0,0.0,23.0,72.0,"Rush Valley CCD, Tooele County, Utah",045,92902,49
136.0,132.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,"East Cache CCD, Cache County, Utah",005,90635,49
153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"East Garfield CCD, Garfield County, Utah",017,90702,49
3562.0,39.0,0.0,3259.0,64.0,56.0,0.0,54.0,90.0,"Casa del Eco Mesa-White Mesa CCD, San Juan County, Utah",037,90280,49
