B19013_001E,name,county,county subdivision,state
43500.0,"St. Petersburg borough, Clarion County, Pennsylvania",031,67384,42
37321.0,"Strattanville borough, Clarion County, Pennsylvania",031,74728,42
47639.0,"Porter township, Clarion County, Pennsylvania",031,62144,42
83913.0,"Douglass township, Montgomery County, Pennsylvania",091,19672,42
78125.0,"East Norriton township, Montgomery County, Pennsylvania",091,21600,42
83992.0,"Lower Frederick township, Montgomery County, Pennsylvania",091,44912,42
102731.0,"Lower Salford township, Montgomery County, Pennsylvania",091,45096,42
60602.0,"Rockledge borough, Montgomery County, Pennsylvania",091,65568,42
91623.0,"Springfield township, Montgomery County, Pennsylvania",091,73088,42
80565.0,"Towamencin township, Montgomery County, Pennsylvania",091,77152,42
52656.0,"Manchester township, Wayne County, Pennsylvania",127,46856,42
57857.0,"Dyberry township, Wayne County, Pennsylvania",127,20576,42
60965.0,"Paupack township, Wayne County, Pennsylvania",127,58480,42
51042.0,"Prompton borough, Wayne County, Pennsylvania",127,62744,42
66100.0,"South Canaan township, Wayne County, Pennsylvania",127,72024,42
52750.0,"Buckingham township, Wayne County, Pennsylvania",127,09824,42
36071.0,"Hawley borough, Wayne County, Pennsylvania",127,33200,42
51445.0,"Mount Pleasant township, Wayne County, Pennsylvania",127,51872,42
62292.0,"Starrucca borough, Wayne County, Pennsylvania",127,73784,42
49605.0,"Waymart borough, Wayne County, Pennsylvania",127,81712,42
50481.0,"Cherry Ridge township, Wayne County, Pennsylvania",127,13096,42
52045.0,"Lebanon township, Wayne County, Pennsylvania",127,42176,42
45781.0,"Oregon township, Wayne County, Pennsylvania",127,57000,42
51467.0,"Preston township, Wayne County, Pennsylvania",127,62600,42
44877.0,"Salem township, Wayne County, Pennsylvania",127,67488,42
66563.0,"Damascus township, Wayne County, Pennsylvania",127,18104,42
51513.0,"Canaan township, Wayne County, Pennsylvania",127,11056,42
29306.0,"Honesdale borough, Wayne County, Pennsylvania",127,35520,42
48250.0,"Bethany borough, Wayne County, Pennsylvania",127,05976,42
60924.0,"Texas township, Wayne County, Pennsylvania",127,76424,42
55833.0,"Palmyra township, Wayne County, Pennsylvania",127,57736,42
32000.0,"Pleasantville borough, Bedford County, Pennsylvania",009,61496,42
43729.0,"Bedford borough, Bedford County, Pennsylvania",009,04944,42
52083.0,"Lincoln township, Bedford County, Pennsylvania",009,43416,42
42292.0,"Mann township, Bedford County, Pennsylvania",009,46928,42
49559.0,"South Woodbury township, Bedford County, Pennsylvania",009,72656,42
51719.0,"Woodbury township, Bedford County, Pennsylvania",009,86136,42
40909.0,"Hyndman borough, Bedford County, Pennsylvania",009,36640,42
50452.0,"East St. Clair township, Bedford County, Pennsylvania",009,21788,42
38438.0,"Saxton borough, Bedford County, Pennsylvania",009,68072,42
76537.0,"East Hanover township, Dauphin County, Pennsylvania",043,21208,42
40745.0,"Highspire borough, Dauphin County, Pennsylvania",043,34664,42
46750.0,"Pillow borough, Dauphin County, Pennsylvania",043,60264,42
44118.0,"Wiconisco township, Dauphin County, Pennsylvania",043,84976,42
52232.0,"Berrysburg borough, Dauphin County, Pennsylvania",043,05856,42
63391.0,"Lower Swatara township, Dauphin County, Pennsylvania",043,45120,42
56087.0,"Hummelstown borough, Dauphin County, Pennsylvania",043,36232,42
45086.0,"Millersburg borough, Dauphin County, Pennsylvania",043,49680,42
75833.0,"Dauphin borough, Dauphin County, Pennsylvania",043,18272,42
75833.0,"Jackson township, Dauphin County, Pennsylvania",043,37368,42
72361.0,"Wayne township, Dauphin County, Pennsylvania",043,81744,42
64063.0,"Reed township, Dauphin County, Pennsylvania",043,63928,42
57981.0,"Mifflin township, Dauphin County, Pennsylvania",043,49264,42
44667.0,"Elizabethville borough, Dauphin County, Pennsylvania",043,23024,42
55750.0,"Barree township, Huntingdon County, Pennsylvania",061,04288,42
50750.0,"Dudley borough, Huntingdon County, Pennsylvania",061,20152,42
43125.0,"Hopewell township, Huntingdon County, Pennsylvania",061,35688,42
35833.0,"Marklesburg borough, Huntingdon County, Pennsylvania",061,47544,42
50313.0,"Springfield township, Huntingdon County, Pennsylvania",061,73072,42
55938.0,"Porter township, Huntingdon County, Pennsylvania",061,62160,42
62059.0,"Warriors Mark township, Huntingdon County, Pennsylvania",061,81104,42
71667.0,"Franklin township, Huntingdon County, Pennsylvania",061,27416,42
47109.0,"Ernest borough, Indiana County, Pennsylvania",063,24040,42
44811.0,"Blairsville borough, Indiana County, Pennsylvania",063,06904,42
55375.0,"Cherryhill township, Indiana County, Pennsylvania",063,13072,42
44824.0,"Burrell township, Indiana County, Pennsylvania",063,10352,42
