B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B07003_007E,B07003_008E,B07003_009E,B07003_010E,B07003_011E,B07003_012E,B07003_013E,B07003_014E,B07003_015E,B07003_016E,B07003_017E,B07003_018E,name,county,county subdivision,state
2029.0,998.0,1031.0,1837.0,921.0,916.0,40.0,13.0,27.0,106.0,46.0,60.0,46.0,18.0,28.0,0.0,0.0,0.0,"Palmyra town, Somerset County, Maine",025,56520,23
914.0,457.0,457.0,819.0,412.0,407.0,71.0,32.0,39.0,16.0,5.0,11.0,8.0,8.0,0.0,0.0,0.0,0.0,"Solon town, Somerset County, Maine",025,69505,23
57.0,36.0,21.0,55.0,34.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brighton plantation, Somerset County, Maine",025,07380,23
663.0,340.0,323.0,634.0,330.0,304.0,11.0,4.0,7.0,8.0,3.0,5.0,10.0,3.0,7.0,0.0,0.0,0.0,"New Portland town, Somerset County, Maine",025,49205,23
867.0,436.0,431.0,803.0,398.0,405.0,32.0,25.0,7.0,13.0,6.0,7.0,15.0,7.0,8.0,4.0,0.0,4.0,"Smithfield town, Somerset County, Maine",025,69155,23
899.0,466.0,433.0,812.0,434.0,378.0,41.0,24.0,17.0,35.0,5.0,30.0,11.0,3.0,8.0,0.0,0.0,0.0,"Embden town, Somerset County, Maine",025,23410,23
8.0,4.0,4.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Somerset UT, Somerset County, Maine",025,53636,23
2155.0,1067.0,1088.0,2068.0,1039.0,1029.0,34.0,10.0,24.0,37.0,10.0,27.0,16.0,8.0,8.0,0.0,0.0,0.0,"St. Albans town, Somerset County, Maine",025,64850,23
20.0,12.0,8.0,20.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Forks plantation, Somerset County, Maine",025,82840,23
4712.0,2297.0,2415.0,3839.0,1795.0,2044.0,480.0,265.0,215.0,365.0,209.0,156.0,28.0,28.0,0.0,0.0,0.0,0.0,"Madison town, Somerset County, Maine",025,42660,23
2621.0,1345.0,1276.0,2336.0,1182.0,1154.0,183.0,113.0,70.0,61.0,14.0,47.0,41.0,36.0,5.0,0.0,0.0,0.0,"Anson town, Somerset County, Maine",025,01395,23
27.0,17.0,10.0,27.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dennistown plantation, Somerset County, Maine",025,17285,23
6526.0,3098.0,3428.0,5381.0,2634.0,2747.0,481.0,180.0,301.0,558.0,248.0,310.0,93.0,36.0,57.0,13.0,0.0,13.0,"Fairfield town, Somerset County, Maine",025,24320,23
1642.0,870.0,772.0,1449.0,785.0,664.0,89.0,45.0,44.0,81.0,40.0,41.0,17.0,0.0,17.0,6.0,0.0,6.0,"Hartland town, Somerset County, Maine",025,31740,23
570.0,348.0,222.0,549.0,332.0,217.0,7.0,5.0,2.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,"Moscow town, Somerset County, Maine",025,47455,23
96.0,45.0,51.0,85.0,42.0,43.0,0.0,0.0,0.0,6.0,3.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,"Pleasant Ridge plantation, Somerset County, Maine",025,59705,23
59.0,29.0,30.0,59.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Seboomook Lake UT, Somerset County, Maine",025,67238,23
1582.0,769.0,813.0,1458.0,696.0,762.0,86.0,56.0,30.0,22.0,3.0,19.0,16.0,14.0,2.0,0.0,0.0,0.0,"Gouldsboro town, Hancock County, Maine",009,28450,23
2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Hancock UT, Hancock County, Maine",009,53620,23
772.0,390.0,382.0,664.0,323.0,341.0,25.0,13.0,12.0,21.0,18.0,3.0,2.0,0.0,2.0,60.0,36.0,24.0,"Otis town, Hancock County, Maine",009,55890,23
2042.0,925.0,1117.0,1887.0,838.0,1049.0,107.0,66.0,41.0,40.0,13.0,27.0,8.0,8.0,0.0,0.0,0.0,0.0,"Deer Isle town, Hancock County, Maine",009,17145,23
2321.0,1035.0,1286.0,2004.0,856.0,1148.0,180.0,102.0,78.0,82.0,59.0,23.0,55.0,18.0,37.0,0.0,0.0,0.0,"Hancock town, Hancock County, Maine",009,30970,23
72.0,29.0,43.0,64.0,24.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,"Osborn town, Hancock County, Maine",009,55855,23
365.0,168.0,197.0,294.0,133.0,161.0,61.0,32.0,29.0,3.0,0.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,"Sorrento town, Hancock County, Maine",009,69750,23
1111.0,537.0,574.0,1048.0,504.0,544.0,58.0,33.0,25.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,"Stonington town, Hancock County, Maine",009,74580,23
1064.0,562.0,502.0,960.0,506.0,454.0,76.0,37.0,39.0,7.0,3.0,4.0,21.0,16.0,5.0,0.0,0.0,0.0,"Sullivan town, Hancock County, Maine",009,74965,23
968.0,506.0,462.0,880.0,462.0,418.0,66.0,43.0,23.0,10.0,1.0,9.0,12.0,0.0,12.0,0.0,0.0,0.0,"Brooks town, Waldo County, Maine",027,07870,23
976.0,503.0,473.0,863.0,444.0,419.0,13.0,9.0,4.0,60.0,32.0,28.0,40.0,18.0,22.0,0.0,0.0,0.0,"Frankfort town, Waldo County, Maine",027,26280,23
825.0,439.0,386.0,722.0,388.0,334.0,54.0,26.0,28.0,49.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knox town, Waldo County, Maine",027,37585,23
920.0,448.0,472.0,871.0,414.0,457.0,20.0,14.0,6.0,0.0,0.0,0.0,29.0,20.0,9.0,0.0,0.0,0.0,"Belmont town, Waldo County, Maine",027,04125,23
955.0,497.0,458.0,914.0,488.0,426.0,18.0,0.0,18.0,0.0,0.0,0.0,19.0,5.0,14.0,4.0,4.0,0.0,"Monroe town, Waldo County, Maine",027,46475,23
880.0,463.0,417.0,777.0,408.0,369.0,63.0,33.0,30.0,6.0,2.0,4.0,30.0,20.0,10.0,4.0,0.0,4.0,"Waldo town, Waldo County, Maine",027,79480,23
827.0,436.0,391.0,794.0,426.0,368.0,26.0,7.0,19.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,"Montville town, Waldo County, Maine",027,46790,23
1469.0,803.0,666.0,1326.0,725.0,601.0,74.0,37.0,37.0,67.0,41.0,26.0,0.0,0.0,0.0,2.0,0.0,2.0,"Palermo town, Waldo County, Maine",027,56450,23
747.0,350.0,397.0,710.0,340.0,370.0,3.0,0.0,3.0,32.0,10.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,"Prospect town, Waldo County, Maine",027,61210,23
1493.0,711.0,782.0,1385.0,674.0,711.0,65.0,24.0,41.0,31.0,3.0,28.0,12.0,10.0,2.0,0.0,0.0,0.0,"Searsmont town, Waldo County, Maine",027,66565,23
1447.0,709.0,738.0,1278.0,604.0,674.0,51.0,48.0,3.0,43.0,29.0,14.0,67.0,25.0,42.0,8.0,3.0,5.0,"Stockton Springs town, Waldo County, Maine",027,74475,23
987.0,503.0,484.0,899.0,449.0,450.0,57.0,38.0,19.0,16.0,8.0,8.0,15.0,8.0,7.0,0.0,0.0,0.0,"Troy town, Waldo County, Maine",027,77625,23
