B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
2538.0,1995.0,543.0,"St. Anthony CCD, Fremont County, Idaho",043,93128,16
1516.0,1218.0,298.0,"Sugar City CCD, Madison County, Idaho",065,93381,16
348.0,265.0,83.0,"Mullan CCD, Shoshone County, Idaho",079,92346,16
229.0,222.0,7.0,"Murray CCD, Shoshone County, Idaho",079,92392,16
3038.0,1987.0,1051.0,"Kellogg CCD, Shoshone County, Idaho",079,91794,16
161.0,123.0,38.0,"Avery-Clarkia CCD, Shoshone County, Idaho",079,90230,16
667.0,490.0,177.0,"Cottonwood CCD, Idaho County, Idaho",049,90644,16
2507.0,1999.0,508.0,"Grangeville CCD, Idaho County, Idaho",049,91334,16
923.0,758.0,165.0,"Elk City CCD, Idaho County, Idaho",049,90897,16
575.0,426.0,149.0,"Riggins CCD, Idaho County, Idaho",049,93013,16
1808.0,1451.0,357.0,"Nez Perce CCD, Idaho County, Idaho",049,92553,16
1936.0,1392.0,544.0,"Victor CCD, Teton County, Idaho",081,93611,16
689.0,570.0,119.0,"Tetonia CCD, Teton County, Idaho",081,93473,16
1139.0,780.0,359.0,"Driggs CCD, Teton County, Idaho",081,90782,16
270.0,223.0,47.0,"Fort Hall CCD, Power County, Idaho",077,91127,16
239.0,194.0,45.0,"Rockland CCD, Power County, Idaho",077,93082,16
1963.0,1302.0,661.0,"American Falls CCD, Power County, Idaho",077,90092,16
72.0,65.0,7.0,"Arbon CCD, Power County, Idaho",077,90115,16
3180.0,2250.0,930.0,"Weiser CCD, Washington County, Idaho",087,93703,16
426.0,375.0,51.0,"Cambridge CCD, Washington County, Idaho",087,90506,16
373.0,285.0,88.0,"Midvale CCD, Washington County, Idaho",087,92139,16
1006.0,684.0,322.0,"Albion CCD, Cassia County, Idaho",031,90046,16
4901.0,3233.0,1668.0,"Burley CCD, Cassia County, Idaho",031,90460,16
129.0,74.0,55.0,"Holbrook CCD, Oneida County, Idaho",071,91472,16
1452.0,1169.0,283.0,"Malad City CCD, Oneida County, Idaho",071,92047,16
1062.0,907.0,155.0,"Declo CCD, Cassia County, Idaho",031,90759,16
858.0,631.0,227.0,"Oakley CCD, Cassia County, Idaho",031,92645,16
4787.0,3448.0,1339.0,"Emmett Valley CCD, Gem County, Idaho",045,90966,16
1060.0,855.0,205.0,"Emmett Bench CCD, Gem County, Idaho",045,90943,16
557.0,485.0,72.0,"Sweet CCD, Gem County, Idaho",045,93427,16
407.0,276.0,131.0,"Richfield CCD, Lincoln County, Idaho",063,92967,16
1202.0,839.0,363.0,"Shoshone CCD, Lincoln County, Idaho",063,93243,16
2638.0,1868.0,770.0,"McCall CCD, Valley County, Idaho",085,92001,16
866.0,777.0,89.0,"Cascade CCD, Valley County, Idaho",085,90552,16
28.0,28.0,0.0,"Stibnite CCD, Valley County, Idaho",085,93358,16
277.0,262.0,15.0,"Mink Creek CCD, Franklin County, Idaho",041,92185,16
759.0,627.0,132.0,"Dayton CCD, Franklin County, Idaho",041,90713,16
1062.0,812.0,250.0,"Council CCD, Adams County, Idaho",003,90667,16
674.0,574.0,100.0,"New Meadows CCD, Adams County, Idaho",003,92484,16
3250.0,2560.0,690.0,"Preston CCD, Franklin County, Idaho",041,92921,16
132.0,125.0,7.0,"Leland CCD, Nez Perce County, Idaho",069,91909,16
1674.0,1142.0,532.0,"Nez Perce CCD, Nez Perce County, Idaho",069,92599,16
14502.0,10288.0,4214.0,"Lewiston CCD, Nez Perce County, Idaho",069,91955,16
871.0,594.0,277.0,"Eden-Hazelton CCD, Jerome County, Idaho",053,90874,16
6660.0,4311.0,2349.0,"Jerome CCD, Jerome County, Idaho",053,91748,16
210.0,58.0,152.0,"Hunt CCD, Jerome County, Idaho",053,91587,16
31443.0,20665.0,10778.0,"Coeur d'Alene CCD, Kootenai County, Idaho",055,90621,16
19171.0,14240.0,4931.0,"Post Falls-Rathdrum CCD, Kootenai County, Idaho",055,92875,16
1084.0,868.0,216.0,"Worley CCD, Kootenai County, Idaho",055,93887,16
1201.0,1015.0,186.0,"Harrison CCD, Kootenai County, Idaho",055,91426,16
5974.0,4941.0,1033.0,"Spirit Lake-Athol CCD, Kootenai County, Idaho",055,93312,16
305.0,253.0,52.0,"Craigmont CCD, Lewis County, Idaho",061,90690,16
256.0,220.0,36.0,"Winchester CCD, Lewis County, Idaho",061,93864,16
767.0,481.0,286.0,"Kamiah CCD, Lewis County, Idaho",061,91771,16
1209.0,845.0,364.0,"Paul CCD, Minidoka County, Idaho",067,92760,16
3745.0,2646.0,1099.0,"Rupert CCD, Minidoka County, Idaho",067,93105,16
433.0,298.0,135.0,"Minidoka CCD, Minidoka County, Idaho",067,92162,16
1970.0,1438.0,532.0,"Heyburn CCD, Minidoka County, Idaho",067,91449,16
801.0,565.0,236.0,"Hollister CCD, Twin Falls County, Idaho",083,91495,16
3769.0,2753.0,1016.0,"Buhl CCD, Twin Falls County, Idaho",083,90437,16
340.0,180.0,160.0,"Murtaugh CCD, Twin Falls County, Idaho",083,92415,16
85.0,67.0,18.0,"West Salmon Falls CCD, Twin Falls County, Idaho",083,93818,16
2716.0,2230.0,486.0,"Kimberly CCD, Twin Falls County, Idaho",083,91840,16
2160.0,1640.0,520.0,"Filer CCD, Twin Falls County, Idaho",083,90989,16
20225.0,13026.0,7199.0,"Twin Falls CCD, Twin Falls County, Idaho",083,93565,16
649.0,451.0,198.0,"Murphy CCD, Owyhee County, Idaho",073,92369,16
322.0,231.0,91.0,"Carey CCD, Blaine County, Idaho",013,90529,16
437.0,261.0,176.0,"Grand View CCD, Owyhee County, Idaho",073,91311,16
1190.0,856.0,334.0,"Marsing CCD, Owyhee County, Idaho",073,92070,16
1570.0,1094.0,476.0,"Homedale CCD, Owyhee County, Idaho",073,91518,16
253.0,146.0,107.0,"Bruneau CCD, Owyhee County, Idaho",073,90414,16
3015.0,2081.0,934.0,"Ketchum CCD, Blaine County, Idaho",013,91817,16
4936.0,3216.0,1720.0,"Hailey-Bellevue CCD, Blaine County, Idaho",013,91380,16
1443.0,1213.0,230.0,"Idaho City CCD, Boise County, Idaho",015,91633,16
690.0,590.0,100.0,"Horseshoe Bend CCD, Boise County, Idaho",015,91541,16
871.0,687.0,184.0,"Garden Valley CCD, Boise County, Idaho",015,91173,16
2952.0,2143.0,809.0,"Bonners Ferry CCD, Boundary County, Idaho",021,90391,16
990.0,766.0,224.0,"Moyie Springs CCD, Boundary County, Idaho",021,92323,16
119.0,108.0,11.0,"Howe CCD, Butte County, Idaho",023,91564,16
930.0,762.0,168.0,"Arco CCD, Butte County, Idaho",023,90138,16
0.0,0.0,0.0,"Fort Hall CCD, Caribou County, Idaho",029,91104,16
1337.0,1151.0,186.0,"Soda Springs CCD, Caribou County, Idaho",029,93266,16
295.0,233.0,62.0,"Bancroft CCD, Caribou County, Idaho",029,90253,16
809.0,676.0,133.0,"Grace CCD, Caribou County, Idaho",029,91288,16
92.0,64.0,28.0,"Wayan CCD, Caribou County, Idaho",029,93657,16
470.0,326.0,144.0,"Bliss CCD, Gooding County, Idaho",047,90322,16
1728.0,1058.0,670.0,"Wendell CCD, Gooding County, Idaho",047,93726,16
2359.0,1651.0,708.0,"Gooding CCD, Gooding County, Idaho",047,91265,16
993.0,729.0,264.0,"Hagerman CCD, Gooding County, Idaho",047,91357,16
7007.0,5142.0,1865.0,"Kuna CCD, Ada County, Idaho",001,91863,16
2556.0,2360.0,196.0,"Boise Hills CCD, Ada County, Idaho",001,90368,16
15549.0,12758.0,2791.0,"Eagle CCD, Ada County, Idaho",001,90805,16
133528.0,87599.0,45929.0,"Boise City CCD, Ada County, Idaho",001,90345,16
5749.0,4379.0,1370.0,"Orchard CCD, Ada County, Idaho",001,92668,16
1956.0,1593.0,363.0,"South Bannock CCD, Bannock County, Idaho",005,93289,16
719.0,633.0,86.0,"Fort Hall CCD, Bannock County, Idaho",005,91058,16
1387.0,1253.0,134.0,"Inkom CCD, Bannock County, Idaho",005,91702,16
2466.0,1869.0,597.0,"Shelley CCD, Bingham County, Idaho",011,93220,16
669.0,554.0,115.0,"Paris CCD, Bear Lake County, Idaho",007,92691,16
1342.0,1000.0,342.0,"Montpelier CCD, Bear Lake County, Idaho",007,92208,16
3192.0,2714.0,478.0,"Moreland CCD, Bingham County, Idaho",011,92254,16
26728.0,17721.0,9007.0,"Pocatello CCD, Bannock County, Idaho",005,92852,16
302.0,263.0,39.0,"Georgetown CCD, Bear Lake County, Idaho",007,91219,16
1170.0,875.0,295.0,"Aberdeen CCD, Bingham County, Idaho",011,90023,16
5230.0,3445.0,1785.0,"Blackfoot CCD, Bingham County, Idaho",011,90276,16
701.0,528.0,173.0,"Atomic City CCD, Bingham County, Idaho",011,90207,16
187.0,179.0,8.0,"Alridge CCD, Bingham County, Idaho",011,90069,16
905.0,624.0,281.0,"Fort Hall CCD, Bingham County, Idaho",011,91081,16
1052.0,913.0,139.0,"Firth CCD, Bingham County, Idaho",011,91012,16
35314.0,24486.0,10828.0,"Idaho Falls CCD, Bonneville County, Idaho",019,91656,16
539.0,454.0,85.0,"Swan Valley CCD, Bonneville County, Idaho",019,93404,16
1960.0,1721.0,239.0,"Ucon CCD, Bonneville County, Idaho",019,93588,16
587.0,459.0,128.0,"Idaho Falls West CCD, Bonneville County, Idaho",019,91679,16
226.0,148.0,78.0,"West Camas CCD, Camas County, Idaho",025,93749,16
144.0,124.0,20.0,"East Camas CCD, Camas County, Idaho",025,90828,16
1222.0,1025.0,197.0,"Huston CCD, Canyon County, Idaho",027,91610,16
904.0,645.0,259.0,"Melba CCD, Canyon County, Idaho",027,92093,16
5796.0,4730.0,1066.0,"Middleton CCD, Canyon County, Idaho",027,92116,16
12661.0,7961.0,4700.0,"Caldwell CCD, Canyon County, Idaho",027,90483,16
44321.0,29367.0,14954.0,"Nampa CCD, Canyon County, Idaho",027,92438,16
1652.0,1191.0,461.0,"Wilder CCD, Canyon County, Idaho",027,93841,16
904.0,553.0,351.0,"Notus CCD, Canyon County, Idaho",027,92622,16
1843.0,1362.0,481.0,"Parma CCD, Canyon County, Idaho",027,92714,16
639.0,580.0,59.0,"Pierce-Headquarters CCD, Clearwater County, Idaho",035,92806,16
2289.0,1597.0,692.0,"Nez Perce CCD, Clearwater County, Idaho",035,92530,16
189.0,170.0,19.0,"Elk River CCD, Clearwater County, Idaho",035,90920,16
589.0,501.0,88.0,"Weippe CCD, Clearwater County, Idaho",035,93680,16
5469.0,4406.0,1063.0,"Rigby CCD, Jefferson County, Idaho",051,92990,16
543.0,460.0,83.0,"Ririe CCD, Jefferson County, Idaho",051,93036,16
490.0,385.0,105.0,"Roberts CCD, Jefferson County, Idaho",051,93059,16
1337.0,1164.0,173.0,"Lewisville-Menan CCD, Jefferson County, Idaho",051,91978,16
584.0,456.0,128.0,"Genesee CCD, Latah County, Idaho",057,91196,16
11109.0,4861.0,6248.0,"Moscow CCD, Latah County, Idaho",057,92277,16
1471.0,1191.0,280.0,"Troy-Juliaetta-Kendrick CCD, Latah County, Idaho",057,93542,16
670.0,545.0,125.0,"Deary-Bovill CCD, Latah County, Idaho",057,90736,16
1614.0,1177.0,437.0,"Potlatch CCD, Latah County, Idaho",057,92898,16
