B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
454.0,376.0,3.0,338.0,35.0,78.0,"Sunburst CCD, Toole County, Montana",101,93402,30
3.0,0.0,0.0,0.0,0.0,3.0,"Glacier National Park CCD, Glacier County, Montana",035,91460,30
15.0,15.0,0.0,15.0,0.0,0.0,"Fort Peck Reservation CCD, Daniels County, Montana",019,91218,30
184.0,159.0,5.0,134.0,20.0,25.0,"Lavina CCD, Golden Valley County, Montana",037,92016,30
1293.0,1013.0,17.0,887.0,109.0,280.0,"Cut Bank CCD, Glacier County, Montana",035,90777,30
1026.0,909.0,0.0,754.0,155.0,117.0,"Baker CCD, Fallon County, Montana",025,90168,30
215.0,178.0,4.0,157.0,17.0,37.0,"Plevna CCD, Fallon County, Montana",025,92730,30
141.0,106.0,2.0,94.0,10.0,35.0,"Ryegate CCD, Golden Valley County, Montana",037,92940,30
391.0,338.0,10.0,285.0,43.0,53.0,"Stanford CCD, Judith Basin County, Montana",045,93318,30
207.0,147.0,0.0,130.0,17.0,60.0,"Geyser CCD, Judith Basin County, Montana",045,91407,30
327.0,280.0,12.0,235.0,33.0,47.0,"Hobson CCD, Judith Basin County, Montana",045,91785,30
14791.0,12031.0,110.0,10310.0,1611.0,2760.0,"Butte CCD, Silver Bow County, Montana",093,90483,30
844.0,751.0,11.0,674.0,66.0,93.0,"Park City CCD, Stillwater County, Montana",095,92604,30
1613.0,1390.0,4.0,1251.0,135.0,223.0,"Columbus CCD, Stillwater County, Montana",095,90693,30
1006.0,825.0,17.0,733.0,75.0,181.0,"Absarokee CCD, Stillwater County, Montana",095,90021,30
334.0,289.0,14.0,241.0,34.0,45.0,"North Stillwater CCD, Stillwater County, Montana",095,92510,30
3516.0,2788.0,25.0,2418.0,345.0,728.0,"Anaconda CCD, Deer Lodge County, Montana",023,90063,30
2949.0,2706.0,3.0,2434.0,269.0,243.0,"Boulder CCD, Jefferson County, Montana",043,90399,30
1563.0,1251.0,9.0,1062.0,180.0,312.0,"Whitehall CCD, Jefferson County, Montana",043,93822,30
582.0,487.0,0.0,458.0,29.0,95.0,"Drummond CCD, Granite County, Montana",039,90945,30
727.0,616.0,15.0,510.0,91.0,111.0,"Philipsburg CCD, Granite County, Montana",039,92625,30
472.0,358.0,12.0,315.0,31.0,114.0,"Circle CCD, McCone County, Montana",055,90630,30
248.0,190.0,3.0,162.0,25.0,58.0,"North McCone CCD, McCone County, Montana",055,92487,30
625.0,460.0,0.0,375.0,85.0,165.0,"Harlowton CCD, Wheatland County, Montana",107,91659,30
