B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
169.0,46.0,46.0,46.0,0.0,0.0,123.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
283.0,139.0,139.0,139.0,0.0,0.0,144.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
191.0,74.0,74.0,67.0,7.0,0.0,117.0,"Wharton township, Madison County, Arkansas",087,93976,05
167.0,110.0,110.0,97.0,13.0,0.0,57.0,"Tyler township, Prairie County, Arkansas",117,93654,05
549.0,269.0,269.0,264.0,5.0,0.0,280.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
301.0,120.0,120.0,120.0,0.0,0.0,181.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
98.0,59.0,59.0,43.0,16.0,0.0,39.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
392.0,164.0,164.0,164.0,0.0,0.0,228.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
208.0,84.0,84.0,84.0,0.0,0.0,124.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
157.0,82.0,82.0,72.0,10.0,0.0,75.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
517.0,298.0,298.0,268.0,30.0,0.0,219.0,"Township 1, Calhoun County, Arkansas",013,93627,05
718.0,390.0,390.0,337.0,53.0,0.0,328.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
479.0,303.0,303.0,292.0,11.0,0.0,176.0,"Township 3, Calhoun County, Arkansas",013,93631,05
2208.0,1116.0,1116.0,985.0,131.0,0.0,1092.0,"Tyronza township, Crittenden County, Arkansas",035,93655,05
458.0,303.0,303.0,303.0,0.0,0.0,155.0,"Township 5, Calhoun County, Arkansas",013,93635,05
481.0,230.0,230.0,230.0,0.0,0.0,251.0,"Township 2, Calhoun County, Arkansas",013,93629,05
508.0,252.0,252.0,252.0,0.0,0.0,256.0,"Township 4, Calhoun County, Arkansas",013,93633,05
519.0,336.0,336.0,289.0,47.0,0.0,183.0,"Township 6, Calhoun County, Arkansas",013,93637,05
393.0,194.0,194.0,166.0,28.0,0.0,199.0,"Township 7, Calhoun County, Arkansas",013,93639,05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Twist township, Cross County, Arkansas",037,93652,05
2466.0,1640.0,1631.0,1592.0,39.0,9.0,826.0,"Tontitown township, Washington County, Arkansas",143,93623,05
1533.0,1033.0,1020.0,950.0,70.0,13.0,500.0,"East Fork township, Faulkner County, Arkansas",045,91199,05
383.0,225.0,225.0,212.0,13.0,0.0,158.0,"Traskwood township, Saline County, Arkansas",125,93648,05
1889.0,973.0,973.0,939.0,34.0,0.0,916.0,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
839.0,324.0,324.0,318.0,6.0,0.0,515.0,"Norman township, Montgomery County, Arkansas",097,92701,05
711.0,290.0,290.0,275.0,15.0,0.0,421.0,"Oden township, Montgomery County, Arkansas",097,92737,05
221.0,74.0,74.0,68.0,6.0,0.0,147.0,"Sims township, Montgomery County, Arkansas",097,93385,05
252.0,131.0,131.0,131.0,0.0,0.0,121.0,"Tyler township, Perry County, Arkansas",105,93653,05
646.0,352.0,352.0,337.0,15.0,0.0,294.0,"Township 8, Calhoun County, Arkansas",013,93641,05
299.0,82.0,82.0,78.0,4.0,0.0,217.0,"Township 9, Calhoun County, Arkansas",013,93643,05
310.0,143.0,143.0,137.0,6.0,0.0,167.0,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
469.0,244.0,244.0,223.0,21.0,0.0,225.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
194.0,120.0,120.0,114.0,6.0,0.0,74.0,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
318.0,105.0,105.0,90.0,15.0,0.0,213.0,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
363.0,202.0,202.0,190.0,12.0,0.0,161.0,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
2187.0,1124.0,1124.0,1099.0,25.0,0.0,1063.0,"Cleveland-North Kilgore township, Clay County, Arkansas",021,90874,05
1299.0,584.0,584.0,541.0,43.0,0.0,715.0,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",021,91201,05
197.0,90.0,90.0,87.0,3.0,0.0,107.0,"Payne-Swain township, Clay County, Arkansas",021,92836,05
1199.0,695.0,695.0,677.0,18.0,0.0,504.0,"Gleghorn-South Kilgore township, Clay County, Arkansas",021,91474,05
173.0,98.0,98.0,90.0,8.0,0.0,75.0,"Behestian township, Ouachita County, Arkansas",103,90213,05
2266.0,1527.0,1527.0,1448.0,79.0,0.0,739.0,"North St. Francis township, Clay County, Arkansas",021,92719,05
1271.0,717.0,717.0,682.0,35.0,0.0,554.0,"South St. Francis township, Clay County, Arkansas",021,93439,05
1032.0,482.0,482.0,458.0,24.0,0.0,550.0,"West Oak Bluff township, Clay County, Arkansas",021,93971,05
173.0,153.0,153.0,143.0,10.0,0.0,20.0,"Tomlinson township, Scott County, Arkansas",127,93620,05
250.0,128.0,128.0,111.0,17.0,0.0,122.0,"Tubal township, Union County, Arkansas",139,93650,05
1224.0,449.0,449.0,431.0,18.0,0.0,775.0,"East Griggs township, Van Buren County, Arkansas",141,91200,05
599.0,299.0,299.0,285.0,14.0,0.0,300.0,"Formosa township, Van Buren County, Arkansas",141,91318,05
541.0,323.0,323.0,222.0,101.0,0.0,218.0,"Holly Mountain township, Van Buren County, Arkansas",141,91750,05
1734.0,823.0,823.0,757.0,66.0,0.0,911.0,"West Griggs township, Van Buren County, Arkansas",141,93970,05
287.0,192.0,192.0,184.0,8.0,0.0,95.0,"Turkey Creek township, Stone County, Arkansas",137,93651,05
100.0,57.0,57.0,57.0,0.0,0.0,43.0,"Marais Saline township, Ashley County, Arkansas",003,92365,05
11311.0,6776.0,6774.0,6482.0,292.0,2.0,4535.0,"Township 1, Benton County, Arkansas",007,93626,05
11884.0,7350.0,7350.0,6918.0,432.0,0.0,4534.0,"Township 2, Benton County, Arkansas",007,93628,05
15493.0,10840.0,10790.0,10468.0,322.0,50.0,4653.0,"Township 3, Benton County, Arkansas",007,93630,05
24167.0,17453.0,17430.0,17136.0,294.0,23.0,6714.0,"Township 4, Benton County, Arkansas",007,93632,05
10505.0,6769.0,6762.0,6627.0,135.0,7.0,3736.0,"Township 5, Benton County, Arkansas",007,93634,05
11393.0,7611.0,7611.0,7315.0,296.0,0.0,3782.0,"Township 6, Benton County, Arkansas",007,93636,05
16578.0,10613.0,10613.0,10326.0,287.0,0.0,5965.0,"Township 7, Benton County, Arkansas",007,93638,05
10834.0,7415.0,7415.0,7150.0,265.0,0.0,3419.0,"Township 8, Benton County, Arkansas",007,93640,05
30441.0,21307.0,21287.0,20891.0,396.0,20.0,9134.0,"Township 9, Benton County, Arkansas",007,93642,05
9897.0,5718.0,5718.0,5558.0,160.0,0.0,4179.0,"Township 11, Benton County, Arkansas",007,93645,05
13770.0,5802.0,5802.0,5353.0,449.0,0.0,7968.0,"Marion County township, Marion County, Arkansas",089,92398,05
15622.0,7342.0,7342.0,6917.0,425.0,0.0,8280.0,"Township 10, Benton County, Arkansas",007,93644,05
12448.0,7598.0,7598.0,7284.0,314.0,0.0,4850.0,"Township 12, Benton County, Arkansas",007,93646,05
10915.0,6928.0,6928.0,6741.0,187.0,0.0,3987.0,"Township 13, Benton County, Arkansas",007,93647,05
152.0,116.0,116.0,116.0,0.0,0.0,36.0,"East Sullivan township, Sharp County, Arkansas",135,91205,05
551.0,334.0,334.0,301.0,33.0,0.0,217.0,"Totten township, Lonoke County, Arkansas",085,93625,05
1467.0,815.0,815.0,798.0,17.0,0.0,652.0,"Big Bottom-Wycough-Logan township, Independence County, Arkansas",063,90250,05
1171.0,637.0,637.0,599.0,38.0,0.0,534.0,"Cushman-Union township, Independence County, Arkansas",063,90994,05
429.0,275.0,275.0,217.0,58.0,0.0,154.0,"Madison township, Grant County, Arkansas",053,92334,05
1291.0,769.0,769.0,739.0,30.0,0.0,522.0,"Washington township, Grant County, Arkansas",053,93912,05
360.0,241.0,241.0,241.0,0.0,0.0,119.0,"Davis township, Grant County, Arkansas",053,91032,05
917.0,394.0,394.0,383.0,11.0,0.0,523.0,"River township, Grant County, Arkansas",053,93192,05
131.0,88.0,88.0,88.0,0.0,0.0,43.0,"Franklin township, Grant County, Arkansas",053,91347,05
694.0,398.0,398.0,358.0,40.0,0.0,296.0,"Fenter township, Grant County, Arkansas",053,91287,05
18762.0,10418.0,10418.0,9324.0,1094.0,0.0,8344.0,"Mississippi township, Crittenden County, Arkansas",035,92508,05
714.0,387.0,387.0,371.0,16.0,0.0,327.0,"Lucas township, Crittenden County, Arkansas",035,92298,05
11047.0,7719.0,7719.0,7242.0,477.0,0.0,3328.0,"Jasper township, Crittenden County, Arkansas",035,91908,05
622.0,405.0,405.0,393.0,12.0,0.0,217.0,"Wappanocca township, Crittenden County, Arkansas",035,93873,05
392.0,184.0,184.0,157.0,27.0,0.0,208.0,"Bob Ward township, Crittenden County, Arkansas",035,90384,05
804.0,508.0,508.0,491.0,17.0,0.0,296.0,"Proctor township, Crittenden County, Arkansas",035,93033,05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cobb township, Franklin County, Arkansas",047,90885,05
36.0,22.0,22.0,22.0,0.0,0.0,14.0,"Morgan township, Franklin County, Arkansas",047,92559,05
213.0,91.0,91.0,91.0,0.0,0.0,122.0,"Black Oak township, Crittenden County, Arkansas",035,90333,05
229.0,75.0,75.0,75.0,0.0,0.0,154.0,"Mountain township, Franklin County, Arkansas",047,92592,05
311.0,133.0,133.0,133.0,0.0,0.0,178.0,"Weaver township, Franklin County, Arkansas",047,93954,05
1184.0,672.0,672.0,608.0,64.0,0.0,512.0,"Jackson township, Crittenden County, Arkansas",035,91857,05
389.0,237.0,237.0,231.0,6.0,0.0,152.0,"Mound City township, Crittenden County, Arkansas",035,92580,05
