B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
4710.0,4357.0,121.0,169.0,11.0,52.0,"Bow CCD, Skagit County, Washington",057,90272,53
2142.0,1866.0,121.0,84.0,65.0,6.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
21600.0,17868.0,2199.0,1117.0,390.0,26.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
8819.0,7017.0,882.0,667.0,253.0,0.0,"Burlington CCD, Skagit County, Washington",057,90384,53
2969.0,2662.0,127.0,151.0,29.0,0.0,"Conway CCD, Skagit County, Washington",057,90768,53
2902.0,2675.0,120.0,2.0,50.0,55.0,"La Conner CCD, Skagit County, Washington",057,91536,53
2482.0,2193.0,186.0,14.0,89.0,0.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
11163.0,9534.0,1184.0,326.0,105.0,14.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
1801.0,1594.0,119.0,88.0,0.0,0.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
18675.0,15705.0,1487.0,582.0,691.0,210.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
4869.0,4262.0,118.0,216.0,254.0,19.0,"Springdale CCD, Stevens County, Washington",065,93232,53
5044.0,4336.0,471.0,117.0,110.0,10.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
10033.0,8531.0,1092.0,200.0,179.0,31.0,"Colville CCD, Stevens County, Washington",065,90688,53
329.0,265.0,28.0,26.0,10.0,0.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
9803.0,9066.0,285.0,364.0,46.0,42.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
6219.0,5583.0,249.0,254.0,85.0,48.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
304991.0,249796.0,37169.0,7327.0,9794.0,905.0,"Spokane CCD, Spokane County, Washington",063,93200,53
28406.0,24641.0,2122.0,896.0,747.0,0.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
2535.0,2288.0,184.0,24.0,39.0,0.0,"Rockford CCD, Spokane County, Washington",063,92816,53
2882.0,2574.0,213.0,39.0,45.0,11.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
11035.0,9058.0,992.0,733.0,245.0,7.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
10377.0,8901.0,892.0,510.0,74.0,0.0,"Colbert CCD, Spokane County, Washington",063,90640,53
15937.0,13156.0,1567.0,520.0,642.0,52.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
5546.0,5089.0,435.0,1.0,21.0,0.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
2738.0,2373.0,91.0,230.0,35.0,9.0,"Odessa CCD, Lincoln County, Washington",043,92304,53
2422.0,2227.0,115.0,30.0,40.0,10.0,"Wilbur CCD, Lincoln County, Washington",043,93760,53
4273.0,3924.0,198.0,95.0,53.0,3.0,"Davenport CCD, Lincoln County, Washington",043,90848,53
26844.0,23248.0,1411.0,1800.0,345.0,40.0,"Wenatchee CCD, Chelan County, Washington",007,93712,53
8223.0,7406.0,478.0,205.0,80.0,54.0,"Cashmere CCD, Chelan County, Washington",007,90448,53
