B01003_001E,name,county,county subdivision,state
3298.0,"Canisteo town, Steuben County, New York",101,12265,36
1284.0,"Thurston town, Steuben County, New York",101,73836,36
2131.0,"Urbana town, Steuben County, New York",101,76496,36
10870.0,"Corning city, Steuben County, New York",101,18256,36
1000.0,"Fremont town, Steuben County, New York",101,27551,36
1581.0,"Howard town, Steuben County, New York",101,35837,36
1387.0,"Pulteney town, Steuben County, New York",101,59982,36
1151.0,"Wheeler town, Steuben County, New York",101,81457,36
2001.0,"Lindley town, Steuben County, New York",101,42576,36
2013.0,"Avoca town, Steuben County, New York",101,03342,36
1903.0,"Caton town, Steuben County, New York",101,12991,36
1351.0,"Tuscarora town, Steuben County, New York",101,75737,36
1200.0,"Troupsburg town, Steuben County, New York",101,75440,36
1143.0,"Rathbone town, Steuben County, New York",101,60653,36
1020.0,"Wayne town, Steuben County, New York",101,78883,36
279.0,"West Union town, Steuben County, New York",101,81105,36
5792.0,"Volney town, Oswego County, New York",075,77662,36
7938.0,"Oswego town, Oswego County, New York",075,55585,36
3611.0,"Palermo town, Oswego County, New York",075,56154,36
6667.0,"Scriba town, Oswego County, New York",075,65992,36
1234.0,"Williamstown town, Oswego County, New York",075,82073,36
5642.0,"Richland town, Oswego County, New York",075,61533,36
2276.0,"Albion town, Oswego County, New York",075,01055,36
5127.0,"Mexico town, Oswego County, New York",075,46822,36
486.0,"Redfield town, Oswego County, New York",075,60873,36
1533.0,"Orwell town, Oswego County, New York",075,55453,36
2509.0,"Parish town, Oswego County, New York",075,56352,36
4701.0,"Hannibal town, Oswego County, New York",075,32028,36
2637.0,"Laurens town, Otsego County, New York",077,41531,36
308.0,"Decatur town, Otsego County, New York",077,19895,36
13932.0,"Oneonta city, Otsego County, New York",077,54881,36
1766.0,"Edmeston town, Otsego County, New York",077,23613,36
1913.0,"Maryland town, Otsego County, New York",077,45920,36
1824.0,"Morris town, Otsego County, New York",077,48494,36
5088.0,"Oneonta town, Otsego County, New York",077,54892,36
2147.0,"Richfield town, Otsego County, New York",077,61467,36
664.0,"Roseboom town, Otsego County, New York",077,63638,36
2035.0,"Worcester town, Otsego County, New York",077,83129,36
2961.0,"Otego town, Otsego County, New York",077,55629,36
1303.0,"Pittsfield town, Otsego County, New York",077,58343,36
0.0,"County subdivisions not defined, Wayne County, New York",117,00000,36
4651.0,"Marion town, Wayne County, New York",117,45645,36
6806.0,"Williamson town, Wayne County, New York",117,82040,36
10093.0,"Ontario town, Wayne County, New York",117,55013,36
4212.0,"Wolcott town, Wayne County, New York",117,82689,36
2818.0,"Knox town, Albany County, New York",001,40002,36
98498.0,"Albany city, Albany County, New York",001,01000,36
16574.0,"Cohoes city, Albany County, New York",001,16749,36
10201.0,"Watervliet city, Albany County, New York",001,78674,36
2811.0,"Berne town, Albany County, New York",001,06211,36
34912.0,"Bethlehem town, Albany County, New York",001,06354,36
83051.0,"Colonie town, Albany County, New York",001,17343,36
2621.0,"Green Island town, Albany County, New York",001,30532,36
