B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
2909.0,2073.0,836.0,"Sedalia CCD, Douglas County, Colorado",035,93249,08
1295.0,935.0,360.0,"Parker CCD, Douglas County, Colorado",035,92850,08
0.0,0.0,0.0,"Leadville North CCD, Lake County, Colorado",065,92242,08
140.0,111.0,29.0,"Minturn-Red Cliff CCD, Eagle County, Colorado",037,92489,08
16.0,16.0,0.0,"Basalt CCD, Eagle County, Colorado",037,90247,08
0.0,0.0,0.0,"Eagle-Gypsum CCD, Eagle County, Colorado",037,91140,08
36.0,10.0,26.0,"Leadville CCD, Lake County, Colorado",065,92223,08
28.0,24.0,4.0,"Ignacio CCD, La Plata County, Colorado",067,91862,08
8.0,0.0,8.0,"Bayfield CCD, La Plata County, Colorado",067,90266,08
53.0,40.0,13.0,"Durango CCD, La Plata County, Colorado",067,91083,08
0.0,0.0,0.0,"Dinosaur CCD, Moffat County, Colorado",081,91017,08
15.0,10.0,5.0,"Durango Southwest CCD, La Plata County, Colorado",067,91102,08
0.0,0.0,0.0,"Maybell-Powder Wash CCD, Moffat County, Colorado",081,92432,08
15.0,7.0,8.0,"Craig CCD, Moffat County, Colorado",081,90855,08
44.0,18.0,26.0,"Aspen CCD, Pitkin County, Colorado",097,90171,08
0.0,0.0,0.0,"Snowmass Village CCD, Pitkin County, Colorado",097,93344,08
0.0,0.0,0.0,"Monte Vista CCD, Rio Grande County, Colorado",105,92527,08
30.0,14.0,16.0,"Cheyenne Wells CCD, Cheyenne County, Colorado",017,90646,08
22.0,0.0,22.0,"Sargent CCD, Rio Grande County, Colorado",105,93230,08
2.0,2.0,0.0,"Del Norte CCD, Rio Grande County, Colorado",105,90969,08
0.0,0.0,0.0,"Kit Carson CCD, Cheyenne County, Colorado",017,92014,08
5.0,0.0,5.0,"Las Animas CCD, Bent County, Colorado",011,92185,08
4.0,0.0,4.0,"McClave CCD, Bent County, Colorado",011,92356,08
3.0,3.0,0.0,"Ordway CCD, Crowley County, Colorado",025,92755,08
6.0,6.0,0.0,"Sugar City CCD, Crowley County, Colorado",025,93553,08
0.0,0.0,0.0,"Rico CCD, Dolores County, Colorado",033,93078,08
0.0,0.0,0.0,"Dove Creek CCD, Dolores County, Colorado",033,91064,08
0.0,0.0,0.0,"Silverton CCD, San Juan County, Colorado",111,93306,08
0.0,0.0,0.0,"Walden CCD, Jackson County, Colorado",057,93724,08
0.0,0.0,0.0,"Livermore CCD, Larimer County, Colorado",069,92299,08
98.0,98.0,0.0,"Timnath-Wellington CCD, Larimer County, Colorado",069,93610,08
21.0,21.0,0.0,"Berthoud CCD, Larimer County, Colorado",069,90285,08
513.0,400.0,113.0,"Loveland CCD, Larimer County, Colorado",069,92337,08
0.0,0.0,0.0,"Estes Park CCD, Larimer County, Colorado",069,91235,08
1462.0,852.0,610.0,"Fort Collins CCD, Larimer County, Colorado",069,91330,08
0.0,0.0,0.0,"Crook CCD, Logan County, Colorado",075,90931,08
0.0,0.0,0.0,"Merino CCD, Logan County, Colorado",075,92470,08
0.0,0.0,0.0,"Fleming CCD, Logan County, Colorado",075,91292,08
0.0,0.0,0.0,"Peetz CCD, Logan County, Colorado",075,92869,08
30.0,23.0,7.0,"Sterling CCD, Logan County, Colorado",075,93515,08
8.0,0.0,8.0,"Mancos CCD, Montezuma County, Colorado",083,92394,08
5.0,5.0,0.0,"Ute Mountain CCD, Montezuma County, Colorado",083,93705,08
7.0,7.0,0.0,"Cortez CCD, Montezuma County, Colorado",083,90817,08
0.0,0.0,0.0,"Dolores CCD, Montezuma County, Colorado",083,91045,08
0.0,0.0,0.0,"Pleasant View CCD, Montezuma County, Colorado",083,92945,08
0.0,0.0,0.0,"Norwood CCD, San Miguel County, Colorado",113,92679,08
62.0,2.0,60.0,"Telluride CCD, San Miguel County, Colorado",113,93591,08
0.0,0.0,0.0,"Cripple Creek CCD, Teller County, Colorado",119,90912,08
66.0,21.0,45.0,"Divide CCD, Teller County, Colorado",119,91026,08
7.0,0.0,7.0,"Upper St. Vrain CCD, Boulder County, Colorado",013,93686,08
1946.0,759.0,1187.0,"Boulder CCD, Boulder County, Colorado",013,90342,08
1147.0,666.0,481.0,"Longmont CCD, Boulder County, Colorado",013,92318,08
1544.0,1105.0,439.0,"Lafayette-Louisville CCD, Boulder County, Colorado",013,92052,08
22.0,10.0,12.0,"Bald Mountain CCD, Boulder County, Colorado",013,90228,08
67.0,23.0,44.0,"Pagosa Springs CCD, Archuleta County, Colorado",007,92812,08
4.0,4.0,0.0,"Arboles CCD, Archuleta County, Colorado",007,90114,08
10.0,0.0,10.0,"Holyoke CCD, Phillips County, Colorado",095,91767,08
0.0,0.0,0.0,"Haxtun CCD, Phillips County, Colorado",095,91710,08
8782.0,4123.0,4659.0,"Denver CCD, Denver County, Colorado",031,91007,08
0.0,0.0,0.0,"Haswell CCD, Kiowa County, Colorado",061,91691,08
0.0,0.0,0.0,"Sheridan Lake CCD, Kiowa County, Colorado",061,93268,08
0.0,0.0,0.0,"Eads CCD, Kiowa County, Colorado",061,91121,08
0.0,0.0,0.0,"La Veta CCD, Huerfano County, Colorado",055,92204,08
0.0,0.0,0.0,"Gardner CCD, Huerfano County, Colorado",055,91444,08
0.0,0.0,0.0,"Walsenburg CCD, Huerfano County, Colorado",055,93743,08
0.0,0.0,0.0,"Campo CCD, Baca County, Colorado",009,90475,08
0.0,0.0,0.0,"Springfield CCD, Baca County, Colorado",009,93477,08
0.0,0.0,0.0,"Walsh CCD, Baca County, Colorado",009,93762,08
0.0,0.0,0.0,"Pritchett CCD, Baca County, Colorado",009,92964,08
48.0,23.0,25.0,"Salida CCD, Chaffee County, Colorado",015,93173,08
12.0,12.0,0.0,"Buena Vista CCD, Chaffee County, Colorado",015,90437,08
16.0,0.0,16.0,"Central City CCD, Gilpin County, Colorado",047,90570,08
0.0,0.0,0.0,"Flagler CCD, Kit Carson County, Colorado",063,91273,08
7.0,0.0,7.0,"Stratton CCD, Kit Carson County, Colorado",063,93534,08
0.0,0.0,0.0,"Burlington CCD, Kit Carson County, Colorado",063,90456,08
57.0,27.0,30.0,"Glenwood Springs CCD, Garfield County, Colorado",045,91520,08
33.0,0.0,33.0,"Rifle CCD, Garfield County, Colorado",045,93097,08
0.0,0.0,0.0,"New Castle CCD, Garfield County, Colorado",045,92603,08
0.0,0.0,0.0,"Sapinero CCD, Gunnison County, Colorado",051,93211,08
0.0,0.0,0.0,"Somerset CCD, Gunnison County, Colorado",051,93363,08
0.0,0.0,0.0,"Gunnison CCD, Gunnison County, Colorado",051,91672,08
20.0,0.0,20.0,"Crested Butte CCD, Gunnison County, Colorado",051,90893,08
287.0,162.0,125.0,"Golden CCD, Jefferson County, Colorado",059,91539,08
4552.0,3207.0,1345.0,"Northeast Jefferson CCD, Jefferson County, Colorado",059,92641,08
107.0,98.0,9.0,"South Jefferson CCD, Jefferson County, Colorado",059,93439,08
103.0,83.0,20.0,"Central Jefferson CCD, Jefferson County, Colorado",059,90589,08
0.0,0.0,0.0,"Creede CCD, Mineral County, Colorado",079,90874,08
