B25003_001E,B25003_002E,B25003_003E,name,county,county subdivision,state
1039.0,935.0,104.0,"Mount Carmel CCD, McCormick County, South Carolina",065,92262,45
5375.0,3548.0,1827.0,"Clinton CCD, Laurens County, South Carolina",059,90663,45
8271.0,5398.0,2873.0,"Laurens CCD, Laurens County, South Carolina",059,91924,45
862.0,686.0,176.0,"Joanna CCD, Laurens County, South Carolina",059,91690,45
959.0,741.0,218.0,"Parksville CCD, McCormick County, South Carolina",065,92561,45
2079.0,1427.0,652.0,"McCormick CCD, McCormick County, South Carolina",065,92119,45
4787.0,1896.0,2891.0,"Central CCD, Pickens County, South Carolina",077,90533,45
15281.0,10235.0,5046.0,"Easley CCD, Pickens County, South Carolina",077,90936,45
6005.0,4652.0,1353.0,"Pickens CCD, Pickens County, South Carolina",077,92639,45
3890.0,3300.0,590.0,"Easley East CCD, Pickens County, South Carolina",077,90949,45
4279.0,3757.0,522.0,"Six Mile CCD, Pickens County, South Carolina",077,93146,45
5983.0,2617.0,3366.0,"Clemson CCD, Pickens County, South Carolina",077,90650,45
4890.0,3877.0,1013.0,"Liberty CCD, Pickens County, South Carolina",077,91950,45
1448.0,1113.0,335.0,"Jonesville CCD, Union County, South Carolina",087,91742,45
770.0,685.0,85.0,"Carlisle CCD, Union County, South Carolina",087,90507,45
502.0,476.0,26.0,"Cross Keys CCD, Union County, South Carolina",087,90832,45
892.0,766.0,126.0,"West Springs CCD, Union County, South Carolina",087,93679,45
1066.0,731.0,335.0,"Lockhart CCD, Union County, South Carolina",087,91989,45
6886.0,4352.0,2534.0,"Union CCD, Union County, South Carolina",087,93497,45
1798.0,1387.0,411.0,"Hemingway CCD, Williamsburg County, South Carolina",089,91495,45
923.0,811.0,112.0,"Trio CCD, Williamsburg County, South Carolina",089,93458,45
960.0,771.0,189.0,"Greeleyville CCD, Williamsburg County, South Carolina",089,91339,45
5244.0,3461.0,1783.0,"Kingstree CCD, Williamsburg County, South Carolina",089,91768,45
1023.0,878.0,145.0,"Nesmith CCD, Williamsburg County, South Carolina",089,92353,45
928.0,599.0,329.0,"Lane CCD, Williamsburg County, South Carolina",089,91898,45
25470.0,17350.0,8120.0,"Aiken CCD, Aiken County, South Carolina",003,90026,45
1370.0,1134.0,236.0,"Jackson CCD, Aiken County, South Carolina",003,91651,45
3092.0,2558.0,534.0,"Beech Island CCD, Aiken County, South Carolina",003,90208,45
4745.0,3912.0,833.0,"New Ellenton CCD, Aiken County, South Carolina",003,92379,45
22090.0,15339.0,6751.0,"North Augusta CCD, Aiken County, South Carolina",003,92418,45
881.0,721.0,160.0,"Salley CCD, Aiken County, South Carolina",003,92977,45
1796.0,1320.0,476.0,"Wagener CCD, Aiken County, South Carolina",003,93562,45
1983.0,1424.0,559.0,"Monetta CCD, Aiken County, South Carolina",003,92223,45
2092.0,1836.0,256.0,"Windsor CCD, Aiken County, South Carolina",003,93744,45
932.0,544.0,388.0,"Fairfax CCD, Allendale County, South Carolina",005,91092,45
181.0,171.0,10.0,"Millett CCD, Allendale County, South Carolina",005,92197,45
1811.0,1157.0,654.0,"Allendale CCD, Allendale County, South Carolina",005,90052,45
361.0,301.0,60.0,"Sycamore CCD, Allendale County, South Carolina",005,93367,45
1368.0,1029.0,339.0,"Whitmire CCD, Newberry County, South Carolina",071,93705,45
6861.0,4326.0,2535.0,"Newberry CCD, Newberry County, South Carolina",071,92366,45
1470.0,1328.0,142.0,"Pomaria CCD, Newberry County, South Carolina",071,92704,45
3266.0,2282.0,984.0,"Barnwell CCD, Barnwell County, South Carolina",011,90143,45
922.0,755.0,167.0,"Mountain Rest CCD, Oconee County, South Carolina",073,92249,45
8213.0,6161.0,2052.0,"Walhalla CCD, Oconee County, South Carolina",073,93575,45
2763.0,2430.0,333.0,"Salem CCD, Oconee County, South Carolina",073,92964,45
4119.0,3374.0,745.0,"Oakway CCD, Oconee County, South Carolina",073,92457,45
820.0,713.0,107.0,"Cades CCD, Williamsburg County, South Carolina",089,90442,45
1393.0,940.0,453.0,"Blackville CCD, Barnwell County, South Carolina",011,90286,45
2289.0,1519.0,770.0,"Williston CCD, Barnwell County, South Carolina",011,93731,45
1478.0,1085.0,393.0,"Kline-Snelling CCD, Barnwell County, South Carolina",011,91794,45
46807.0,31155.0,15652.0,"Goose Creek-Hanahan CCD, Berkeley County, South Carolina",015,91274,45
672.0,591.0,81.0,"Edisto Island CCD, Charleston County, South Carolina",019,90988,45
17529.0,12139.0,5390.0,"James Island CCD, Charleston County, South Carolina",019,91664,45
