B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
7351.0,3662.0,29.0,13.0,12.0,86.0,127.0,155.0,212.0,70.0,1810.0,194.0,411.0,167.0,222.0,104.0,28.0,22.0,3689.0,32.0,0.0,21.0,97.0,139.0,91.0,43.0,25.0,1490.0,248.0,513.0,396.0,386.0,208.0,0.0,0.0,"Northern district, Harrison County, West Virginia",033,92352,54
7727.0,3772.0,24.0,11.0,4.0,71.0,152.0,86.0,78.0,81.0,1590.0,191.0,566.0,214.0,432.0,218.0,16.0,38.0,3955.0,4.0,0.0,0.0,118.0,20.0,107.0,114.0,35.0,1454.0,356.0,488.0,482.0,468.0,285.0,22.0,2.0,"Southwest district, Harrison County, West Virginia",033,92952,54
8007.0,3747.0,21.0,0.0,31.0,87.0,90.0,100.0,114.0,58.0,1277.0,225.0,783.0,111.0,600.0,198.0,47.0,5.0,4260.0,14.0,0.0,18.0,140.0,33.0,68.0,114.0,91.0,1530.0,433.0,588.0,250.0,594.0,353.0,34.0,0.0,"South Urban district, Harrison County, West Virginia",033,92932,54
8915.0,4338.0,22.0,14.0,73.0,154.0,68.0,92.0,126.0,36.0,1634.0,266.0,621.0,237.0,723.0,182.0,66.0,24.0,4577.0,22.0,30.0,0.0,55.0,67.0,158.0,38.0,26.0,1725.0,294.0,758.0,421.0,619.0,310.0,23.0,31.0,"Southern district, Harrison County, West Virginia",033,92923,54
6925.0,3234.0,10.0,0.0,10.0,97.0,172.0,117.0,115.0,66.0,1437.0,184.0,495.0,203.0,242.0,79.0,0.0,7.0,3691.0,27.0,31.0,10.0,63.0,43.0,112.0,150.0,52.0,1561.0,268.0,476.0,295.0,440.0,118.0,14.0,31.0,"North Urban district, Harrison County, West Virginia",033,92368,54
9572.0,4474.0,0.0,0.0,35.0,60.0,59.0,59.0,76.0,58.0,1204.0,275.0,571.0,230.0,1183.0,356.0,132.0,176.0,5098.0,16.0,0.0,10.0,97.0,22.0,83.0,59.0,0.0,1568.0,322.0,675.0,317.0,1077.0,642.0,121.0,89.0,"Eastern district, Harrison County, West Virginia",033,90975,54
8752.0,4152.0,8.0,36.0,0.0,58.0,145.0,75.0,72.0,60.0,1654.0,229.0,448.0,262.0,688.0,200.0,159.0,58.0,4600.0,32.0,10.0,30.0,80.0,91.0,78.0,80.0,100.0,1644.0,303.0,603.0,395.0,706.0,381.0,43.0,24.0,"District 2, Ohio County, West Virginia",069,90824,54
10837.0,4938.0,34.0,0.0,0.0,62.0,38.0,49.0,79.0,32.0,1524.0,270.0,665.0,379.0,1083.0,392.0,211.0,120.0,5899.0,60.0,17.0,5.0,58.0,102.0,98.0,58.0,19.0,1805.0,510.0,703.0,447.0,1280.0,599.0,67.0,71.0,"District 3, Ohio County, West Virginia",069,90862,54
10589.0,5185.0,54.0,0.0,14.0,45.0,51.0,77.0,197.0,52.0,1924.0,383.0,737.0,207.0,844.0,388.0,168.0,44.0,5404.0,29.0,0.0,9.0,26.0,72.0,40.0,52.0,7.0,1885.0,324.0,756.0,427.0,1086.0,615.0,69.0,7.0,"District 1, Ohio County, West Virginia",069,90788,54
1300.0,621.0,0.0,12.0,8.0,3.0,29.0,8.0,35.0,2.0,406.0,18.0,24.0,22.0,34.0,15.0,0.0,5.0,679.0,0.0,0.0,36.0,14.0,32.0,12.0,3.0,10.0,294.0,58.0,81.0,68.0,26.0,45.0,0.0,0.0,"Grant district, Ritchie County, West Virginia",085,91380,54
918.0,460.0,28.0,0.0,0.0,12.0,0.0,55.0,39.0,17.0,246.0,34.0,15.0,0.0,14.0,0.0,0.0,0.0,458.0,8.0,0.0,0.0,34.0,38.0,17.0,0.0,12.0,255.0,34.0,34.0,22.0,4.0,0.0,0.0,0.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
2452.0,1222.0,1.0,13.0,6.0,119.0,33.0,23.0,54.0,39.0,628.0,21.0,96.0,63.0,79.0,43.0,4.0,0.0,1230.0,12.0,7.0,6.0,51.0,19.0,50.0,22.0,38.0,418.0,86.0,118.0,186.0,94.0,81.0,26.0,16.0,"Union district, Ritchie County, West Virginia",085,93336,54
2621.0,1311.0,6.0,0.0,5.0,28.0,104.0,28.0,30.0,35.0,640.0,38.0,168.0,136.0,64.0,10.0,19.0,0.0,1310.0,55.0,0.0,0.0,22.0,24.0,14.0,11.0,38.0,705.0,99.0,152.0,91.0,48.0,51.0,0.0,0.0,"Clay district, Ritchie County, West Virginia",085,90552,54
1317.0,637.0,20.0,0.0,9.0,6.0,20.0,102.0,0.0,0.0,315.0,11.0,64.0,21.0,36.0,25.0,8.0,0.0,680.0,0.0,19.0,6.0,27.0,17.0,36.0,40.0,45.0,266.0,46.0,95.0,45.0,11.0,4.0,0.0,23.0,"District 4, Calhoun County, West Virginia",013,90873,54
1052.0,571.0,48.0,0.0,0.0,48.0,0.0,53.0,24.0,0.0,240.0,13.0,117.0,28.0,0.0,0.0,0.0,0.0,481.0,8.0,0.0,0.0,104.0,31.0,9.0,10.0,30.0,177.0,27.0,17.0,18.0,50.0,0.0,0.0,0.0,"District 1, Calhoun County, West Virginia",013,90766,54
1334.0,721.0,0.0,35.0,36.0,79.0,43.0,16.0,43.0,0.0,298.0,60.0,22.0,32.0,57.0,0.0,0.0,0.0,613.0,0.0,0.0,12.0,26.0,0.0,53.0,0.0,0.0,277.0,53.0,69.0,39.0,49.0,35.0,0.0,0.0,"District 5, Calhoun County, West Virginia",013,90885,54
1049.0,512.0,0.0,6.0,7.0,12.0,96.0,0.0,7.0,0.0,295.0,20.0,9.0,15.0,31.0,4.0,10.0,0.0,537.0,2.0,2.0,15.0,11.0,10.0,27.0,7.0,0.0,179.0,94.0,57.0,64.0,57.0,12.0,0.0,0.0,"District 3, Calhoun County, West Virginia",013,90836,54
803.0,334.0,0.0,0.0,16.0,24.0,31.0,0.0,0.0,0.0,141.0,28.0,28.0,11.0,39.0,11.0,5.0,0.0,469.0,0.0,0.0,8.0,17.0,0.0,11.0,10.0,0.0,231.0,7.0,42.0,19.0,100.0,24.0,0.0,0.0,"District 2, Calhoun County, West Virginia",013,90800,54
4335.0,2150.0,55.0,0.0,5.0,56.0,43.0,37.0,70.0,112.0,928.0,88.0,203.0,154.0,188.0,186.0,0.0,25.0,2185.0,47.0,0.0,30.0,25.0,8.0,63.0,22.0,23.0,946.0,86.0,384.0,203.0,172.0,155.0,0.0,21.0,"District 2, Morgan County, West Virginia",065,90822,54
4269.0,2107.0,9.0,0.0,17.0,102.0,32.0,110.0,25.0,0.0,952.0,216.0,207.0,107.0,226.0,96.0,8.0,0.0,2162.0,16.0,3.0,0.0,47.0,0.0,87.0,42.0,24.0,795.0,269.0,438.0,85.0,173.0,175.0,0.0,8.0,"District 1, Morgan County, West Virginia",065,90786,54
4362.0,2037.0,65.0,0.0,15.0,0.0,47.0,110.0,137.0,70.0,846.0,18.0,146.0,137.0,253.0,139.0,27.0,27.0,2325.0,99.0,0.0,0.0,22.0,89.0,113.0,8.0,66.0,862.0,125.0,221.0,268.0,294.0,126.0,14.0,18.0,"District 3, Morgan County, West Virginia",065,90858,54
17519.0,8462.0,129.0,8.0,39.0,287.0,254.0,239.0,275.0,179.0,3890.0,245.0,975.0,515.0,962.0,299.0,99.0,67.0,9057.0,55.0,17.0,64.0,440.0,113.0,209.0,259.0,239.0,3290.0,538.0,1524.0,672.0,1152.0,438.0,12.0,35.0,"District 2, Raleigh County, West Virginia",081,90828,54
15694.0,7486.0,74.0,0.0,37.0,259.0,295.0,382.0,195.0,104.0,3319.0,346.0,1153.0,357.0,653.0,289.0,3.0,20.0,8208.0,33.0,0.0,5.0,232.0,99.0,379.0,184.0,39.0,3847.0,509.0,1056.0,739.0,733.0,307.0,14.0,32.0,"District 1, Raleigh County, West Virginia",081,90792,54
21919.0,11254.0,124.0,22.0,47.0,388.0,272.0,372.0,311.0,111.0,4273.0,631.0,1446.0,712.0,1736.0,570.0,188.0,51.0,10665.0,109.0,5.0,14.0,285.0,159.0,279.0,168.0,102.0,3552.0,808.0,1709.0,895.0,1485.0,947.0,86.0,62.0,"District 3, Raleigh County, West Virginia",081,90864,54
