B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
413.0,290.0,123.0,0.0,0.0,0.0,"Redding town, Fairfield County, Connecticut",001,63480,09
8023.0,7333.0,296.0,254.0,130.0,10.0,"Stratford town, Fairfield County, Connecticut",001,74190,09
33375.0,28824.0,3397.0,41.0,703.0,410.0,"Stamford town, Fairfield County, Connecticut",001,73070,09
1067.0,677.0,390.0,0.0,0.0,0.0,"New Canaan town, Fairfield County, Connecticut",001,50580,09
996.0,756.0,173.0,0.0,33.0,34.0,"New Fairfield town, Fairfield County, Connecticut",001,50860,09
1977.0,1747.0,141.0,75.0,0.0,14.0,"Newtown town, Fairfield County, Connecticut",001,52980,09
674.0,615.0,50.0,0.0,0.0,9.0,"Weston town, Fairfield County, Connecticut",001,83430,09
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, Fairfield County, Connecticut",001,00000,09
370.0,307.0,63.0,0.0,0.0,0.0,"Easton town, Fairfield County, Connecticut",001,23890,09
586.0,484.0,48.0,0.0,42.0,12.0,"Wilton town, Fairfield County, Connecticut",001,86370,09
56909.0,45277.0,9387.0,468.0,950.0,827.0,"Bridgeport town, Fairfield County, Connecticut",001,08070,09
671.0,569.0,41.0,0.0,28.0,33.0,"Darien town, Fairfield County, Connecticut",001,18850,09
3839.0,3266.0,266.0,75.0,211.0,21.0,"Fairfield town, Fairfield County, Connecticut",001,26620,09
1339.0,1183.0,156.0,0.0,0.0,0.0,"Bethel town, Fairfield County, Connecticut",001,04720,09
1346.0,1282.0,64.0,0.0,0.0,0.0,"Ridgefield town, Fairfield County, Connecticut",001,63970,09
2752.0,2429.0,199.0,8.0,92.0,24.0,"Shelton town, Fairfield County, Connecticut",001,68170,09
1211.0,1180.0,9.0,1.0,9.0,12.0,"Westport town, Fairfield County, Connecticut",001,83500,09
25384.0,21409.0,2500.0,130.0,889.0,456.0,"Danbury town, Fairfield County, Connecticut",001,18500,09
433.0,433.0,0.0,0.0,0.0,0.0,"Beacon Falls town, New Haven County, Connecticut",009,03250,09
11447.0,9848.0,749.0,153.0,155.0,542.0,"West Haven town, New Haven County, Connecticut",009,82870,09
354.0,187.0,167.0,0.0,0.0,0.0,"Bethany town, New Haven County, Connecticut",009,04580,09
4064.0,3315.0,648.0,67.0,34.0,0.0,"East Haven town, New Haven County, Connecticut",009,22910,09
809.0,671.0,104.0,2.0,0.0,32.0,"Guilford town, New Haven County, Connecticut",009,34950,09
165.0,114.0,0.0,51.0,0.0,0.0,"Madison town, New Haven County, Connecticut",009,44560,09
405.0,383.0,22.0,0.0,0.0,0.0,"Middlebury town, New Haven County, Connecticut",009,46940,09
701.0,697.0,2.0,2.0,0.0,0.0,"Wolcott town, New Haven County, Connecticut",009,87560,09
3525.0,3401.0,71.0,53.0,0.0,0.0,"Wallingford town, New Haven County, Connecticut",009,78740,09
402.0,361.0,41.0,0.0,0.0,0.0,"Woodbridge town, New Haven County, Connecticut",009,87700,09
4085.0,3685.0,269.0,131.0,0.0,0.0,"Ansonia town, New Haven County, Connecticut",009,01220,09
3642.0,3322.0,235.0,33.0,52.0,0.0,"Naugatuck town, New Haven County, Connecticut",009,49950,09
338.0,315.0,23.0,0.0,0.0,0.0,"Orange town, New Haven County, Connecticut",009,57600,09
632.0,598.0,0.0,16.0,18.0,0.0,"Oxford town, New Haven County, Connecticut",009,58300,09
414.0,399.0,15.0,0.0,0.0,0.0,"Prospect town, New Haven County, Connecticut",009,62290,09
0.0,0.0,0.0,0.0,0.0,0.0,"County subdivisions not defined, New Haven County, Connecticut",009,00000,09
1279.0,946.0,258.0,37.0,38.0,0.0,"Branford town, New Haven County, Connecticut",009,07310,09
2819.0,2164.0,393.0,206.0,19.0,37.0,"Derby town, New Haven County, Connecticut",009,19550,09
14277.0,12429.0,1428.0,160.0,149.0,111.0,"Meriden town, New Haven County, Connecticut",009,46520,09
39180.0,32333.0,4995.0,282.0,876.0,694.0,"New Haven town, New Haven County, Connecticut",009,52070,09
1058.0,974.0,13.0,42.0,0.0,29.0,"Southbury town, New Haven County, Connecticut",009,69640,09
1221.0,861.0,88.0,195.0,63.0,14.0,"Cheshire town, New Haven County, Connecticut",009,14160,09
680.0,590.0,90.0,0.0,0.0,0.0,"North Branford town, New Haven County, Connecticut",009,53890,09
70.0,70.0,0.0,0.0,0.0,0.0,"Sherman town, Fairfield County, Connecticut",001,68310,09
6742.0,5147.0,933.0,156.0,497.0,9.0,"Hamden town, New Haven County, Connecticut",009,35650,09
23481.0,21652.0,1115.0,177.0,169.0,368.0,"Norwalk town, Fairfield County, Connecticut",001,56060,09
942.0,669.0,131.0,104.0,30.0,8.0,"Brookfield town, Fairfield County, Connecticut",001,08980,09
3031.0,2257.0,363.0,349.0,61.0,1.0,"Trumbull town, Fairfield County, Connecticut",001,77200,09
2755.0,2194.0,512.0,49.0,0.0,0.0,"Seymour town, New Haven County, Connecticut",009,67610,09
39728.0,32124.0,4361.0,896.0,1694.0,653.0,"Waterbury town, New Haven County, Connecticut",009,80070,09
1235.0,1108.0,102.0,2.0,23.0,0.0,"North Haven town, New Haven County, Connecticut",009,54870,09
3576.0,3273.0,209.0,67.0,27.0,0.0,"Milford town, New Haven County, Connecticut",009,47535,09
53.0,23.0,10.0,20.0,0.0,0.0,"Harwinton town, Litchfield County, Connecticut",005,37280,09
77.0,40.0,14.0,0.0,23.0,0.0,"Morris town, Litchfield County, Connecticut",005,49460,09
699.0,538.0,120.0,41.0,0.0,0.0,"Plymouth town, Litchfield County, Connecticut",005,60750,09
18.0,18.0,0.0,0.0,0.0,0.0,"Sharon town, Litchfield County, Connecticut",005,67960,09
167.0,128.0,21.0,18.0,0.0,0.0,"Thomaston town, Litchfield County, Connecticut",005,75730,09
163.0,156.0,0.0,0.0,7.0,0.0,"Salisbury town, Litchfield County, Connecticut",005,66420,09
3367.0,2716.0,445.0,165.0,38.0,3.0,"Torrington town, Litchfield County, Connecticut",005,76570,09
94.0,68.0,0.0,0.0,21.0,5.0,"Cornwall town, Litchfield County, Connecticut",005,17240,09
181.0,181.0,0.0,0.0,0.0,0.0,"Goshen town, Litchfield County, Connecticut",005,32290,09
2284.0,1750.0,179.0,248.0,41.0,66.0,"New Milford town, Litchfield County, Connecticut",005,52630,09
824.0,606.0,74.0,144.0,0.0,0.0,"Watertown town, Litchfield County, Connecticut",005,80490,09
30.0,26.0,0.0,0.0,4.0,0.0,"Colebrook town, Litchfield County, Connecticut",005,16050,09
482.0,397.0,0.0,85.0,0.0,0.0,"Woodbury town, Litchfield County, Connecticut",005,87910,09
