B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
8.0,8.0,0.0,"West Tisbury town, Dukes County, Massachusetts",007,78235,25
0.0,0.0,0.0,"Oak Bluffs town, Dukes County, Massachusetts",007,50390,25
0.0,0.0,0.0,"Aquinnah town, Dukes County, Massachusetts",007,01585,25
40.0,40.0,0.0,"Dunstable town, Middlesex County, Massachusetts",017,17825,25
230.0,216.0,14.0,"Holliston town, Middlesex County, Massachusetts",017,30700,25
974.0,401.0,573.0,"Marlborough city, Middlesex County, Massachusetts",017,38715,25
509.0,476.0,33.0,"Ashland town, Middlesex County, Massachusetts",017,02130,25
441.0,330.0,111.0,"Reading town, Middlesex County, Massachusetts",017,56130,25
2475.0,891.0,1584.0,"Somerville city, Middlesex County, Massachusetts",017,62535,25
10.0,10.0,0.0,"Ashby town, Middlesex County, Massachusetts",017,01955,25
436.0,252.0,184.0,"Boxborough town, Middlesex County, Massachusetts",017,07350,25
2182.0,1180.0,1002.0,"Framingham town, Middlesex County, Massachusetts",017,24925,25
6066.0,2603.0,3463.0,"Lowell city, Middlesex County, Massachusetts",017,37000,25
447.0,422.0,25.0,"Wayland town, Middlesex County, Massachusetts",017,73790,25
170.0,170.0,0.0,"Carlisle town, Middlesex County, Massachusetts",017,11525,25
975.0,579.0,396.0,"Billerica town, Middlesex County, Massachusetts",017,05805,25
186.0,123.0,63.0,"Hudson town, Middlesex County, Massachusetts",017,31540,25
102.0,41.0,61.0,"Maynard town, Middlesex County, Massachusetts",017,39625,25
56.0,56.0,0.0,"Sherborn town, Middlesex County, Massachusetts",017,61380,25
185.0,124.0,61.0,"Stoneham town, Middlesex County, Massachusetts",017,67665,25
405.0,287.0,118.0,"Wilmington town, Middlesex County, Massachusetts",017,80230,25
193.0,159.0,34.0,"Ayer town, Middlesex County, Massachusetts",017,03005,25
1490.0,749.0,741.0,"Burlington town, Middlesex County, Massachusetts",017,09840,25
844.0,477.0,367.0,"Everett city, Middlesex County, Massachusetts",017,21990,25
228.0,175.0,53.0,"Lincoln town, Middlesex County, Massachusetts",017,35425,25
506.0,506.0,0.0,"Sudbury town, Middlesex County, Massachusetts",017,68260,25
294.0,222.0,72.0,"Tyngsborough town, Middlesex County, Massachusetts",017,71025,25
226.0,160.0,66.0,"Wakefield town, Middlesex County, Massachusetts",017,72215,25
913.0,339.0,574.0,"Woburn city, Middlesex County, Massachusetts",017,81035,25
380.0,352.0,28.0,"Weston town, Middlesex County, Massachusetts",017,77255,25
346.0,272.0,74.0,"Tewksbury town, Middlesex County, Massachusetts",017,69415,25
1181.0,1055.0,126.0,"Westford town, Middlesex County, Massachusetts",017,76135,25
1320.0,807.0,513.0,"Belmont town, Middlesex County, Massachusetts",017,05070,25
367.0,274.0,93.0,"Dracut town, Middlesex County, Massachusetts",017,17475,25
136.0,136.0,0.0,"Groton town, Middlesex County, Massachusetts",017,27480,25
2832.0,2405.0,427.0,"Lexington town, Middlesex County, Massachusetts",017,35215,25
95.0,79.0,16.0,"Stow town, Middlesex County, Massachusetts",017,68050,25
1006.0,808.0,198.0,"Chelmsford town, Middlesex County, Massachusetts",017,13135,25
1676.0,933.0,743.0,"Medford city, Middlesex County, Massachusetts",017,39835,25
85.0,85.0,0.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
503.0,300.0,203.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
206.0,158.0,48.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
2707.0,1027.0,1680.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
1750.0,1302.0,448.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
1770.0,911.0,859.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
1686.0,670.0,1016.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
326.0,244.0,82.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
173.0,105.0,68.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
80.0,68.0,12.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
903.0,730.0,173.0,"Winchester town, Middlesex County, Massachusetts",017,80510,25
705.0,520.0,185.0,"Bedford town, Middlesex County, Massachusetts",017,04615,25
6052.0,1738.0,4314.0,"Cambridge city, Middlesex County, Massachusetts",017,11000,25
343.0,328.0,15.0,"Hopkinton town, Middlesex County, Massachusetts",017,31085,25
37.0,24.0,13.0,"Townsend town, Middlesex County, Massachusetts",017,70360,25
4965.0,1810.0,3155.0,"Malden city, Middlesex County, Massachusetts",017,37875,25
3704.0,2807.0,897.0,"Newton city, Middlesex County, Massachusetts",017,45560,25
0.0,0.0,0.0,"Hinsdale town, Berkshire County, Massachusetts",003,30315,25
1.0,1.0,0.0,"Mount Washington town, Berkshire County, Massachusetts",003,43300,25
0.0,0.0,0.0,"Cheshire town, Berkshire County, Massachusetts",003,13345,25
0.0,0.0,0.0,"Florida town, Berkshire County, Massachusetts",003,24120,25
0.0,0.0,0.0,"Hancock town, Berkshire County, Massachusetts",003,28180,25
0.0,0.0,0.0,"Savoy town, Berkshire County, Massachusetts",003,60225,25
2.0,2.0,0.0,"West Stockbridge town, Berkshire County, Massachusetts",003,77990,25
116.0,45.0,71.0,"Williamstown town, Berkshire County, Massachusetts",003,79985,25
0.0,0.0,0.0,"Monterey town, Berkshire County, Massachusetts",003,42460,25
2.0,2.0,0.0,"New Ashford town, Berkshire County, Massachusetts",003,44385,25
0.0,0.0,0.0,"Sheffield town, Berkshire County, Massachusetts",003,61065,25
7.0,7.0,0.0,"Orange town, Franklin County, Massachusetts",011,51265,25
0.0,0.0,0.0,"Warwick town, Franklin County, Massachusetts",011,73265,25
0.0,0.0,0.0,"Whately town, Franklin County, Massachusetts",011,79110,25
16.0,10.0,6.0,"Montague town, Franklin County, Massachusetts",011,42285,25
0.0,0.0,0.0,"Ashfield town, Franklin County, Massachusetts",011,02095,25
8.0,8.0,0.0,"New Salem town, Franklin County, Massachusetts",011,45490,25
7.0,7.0,0.0,"Charlemont town, Franklin County, Massachusetts",011,12505,25
0.0,0.0,0.0,"Conway town, Franklin County, Massachusetts",011,15200,25
3.0,3.0,0.0,"Erving town, Franklin County, Massachusetts",011,21780,25
0.0,0.0,0.0,"Deerfield town, Franklin County, Massachusetts",011,16670,25
0.0,0.0,0.0,"Monroe town, Franklin County, Massachusetts",011,42040,25
0.0,0.0,0.0,"Shutesbury town, Franklin County, Massachusetts",011,61905,25
54.0,0.0,54.0,"Buckland town, Franklin County, Massachusetts",011,09595,25
164.0,0.0,164.0,"Sunderland town, Franklin County, Massachusetts",011,68400,25
5.0,5.0,0.0,"Wendell town, Franklin County, Massachusetts",011,74525,25
0.0,0.0,0.0,"Rowe town, Franklin County, Massachusetts",011,58335,25
14.0,0.0,14.0,"Colrain town, Franklin County, Massachusetts",011,14885,25
3895.0,1845.0,2050.0,"Brookline town, Norfolk County, Massachusetts",021,09175,25
583.0,562.0,21.0,"Canton town, Norfolk County, Massachusetts",021,11315,25
162.0,112.0,50.0,"Medfield town, Norfolk County, Massachusetts",021,39765,25
36.0,36.0,0.0,"Millis town, Norfolk County, Massachusetts",021,41515,25
728.0,628.0,100.0,"Needham town, Norfolk County, Massachusetts",021,44105,25
35.0,35.0,0.0,"Norfolk town, Norfolk County, Massachusetts",021,46050,25
684.0,238.0,446.0,"Norwood town, Norfolk County, Massachusetts",021,50250,25
42.0,16.0,26.0,"Plainville town, Norfolk County, Massachusetts",021,54100,25
303.0,278.0,25.0,"Walpole town, Norfolk County, Massachusetts",021,72495,25
130.0,78.0,52.0,"Bellingham town, Norfolk County, Massachusetts",021,04930,25
158.0,158.0,0.0,"Dover town, Norfolk County, Massachusetts",021,17405,25
25.0,25.0,0.0,"Cohasset town, Norfolk County, Massachusetts",021,14640,25
315.0,217.0,98.0,"Stoughton town, Norfolk County, Massachusetts",021,67945,25
120.0,57.0,63.0,"Foxborough town, Norfolk County, Massachusetts",021,24820,25
106.0,106.0,0.0,"Medway town, Norfolk County, Massachusetts",021,39975,25
147.0,119.0,28.0,"Holbrook town, Norfolk County, Massachusetts",021,30455,25
662.0,578.0,84.0,"Wellesley town, Norfolk County, Massachusetts",021,74175,25
286.0,170.0,116.0,"Dedham town, Norfolk County, Massachusetts",021,16495,25
829.0,720.0,109.0,"Sharon town, Norfolk County, Massachusetts",021,60785,25
24.0,16.0,8.0,"Wrentham town, Norfolk County, Massachusetts",021,82315,25
550.0,543.0,7.0,"Milton town, Norfolk County, Massachusetts",021,41690,25
8615.0,4557.0,4058.0,"Quincy city, Norfolk County, Massachusetts",021,55745,25
76.0,76.0,0.0,"Avon town, Norfolk County, Massachusetts",021,02935,25
318.0,298.0,20.0,"Westwood town, Norfolk County, Massachusetts",021,78690,25
1133.0,848.0,285.0,"Randolph town, Norfolk County, Massachusetts",021,55955,25
47.0,47.0,0.0,"Sutton town, Worcester County, Massachusetts",027,68610,25
18.0,9.0,9.0,"North Brookfield town, Worcester County, Massachusetts",027,47135,25
37.0,37.0,0.0,"Oxford town, Worcester County, Massachusetts",027,51825,25
87.0,27.0,60.0,"Spencer town, Worcester County, Massachusetts",027,66105,25
34.0,34.0,0.0,"Warren town, Worcester County, Massachusetts",027,73090,25
15.0,15.0,0.0,"Winchendon town, Worcester County, Massachusetts",027,80405,25
14.0,14.0,0.0,"Athol town, Worcester County, Massachusetts",027,02480,25
73.0,73.0,0.0,"Bolton town, Worcester County, Massachusetts",027,06365,25
83.0,58.0,25.0,"Boylston town, Worcester County, Massachusetts",027,07525,25
38.0,30.0,8.0,"Charlton town, Worcester County, Massachusetts",027,12715,25
0.0,0.0,0.0,"Paxton town, Worcester County, Massachusetts",027,52420,25
0.0,0.0,0.0,"Ashburnham town, Worcester County, Massachusetts",027,01885,25
0.0,0.0,0.0,"Hardwick town, Worcester County, Massachusetts",027,28740,25
5.0,5.0,0.0,"Royalston town, Worcester County, Massachusetts",027,58580,25
6.0,6.0,0.0,"East Brookfield town, Worcester County, Massachusetts",027,18560,25
16.0,16.0,0.0,"Hopedale town, Worcester County, Massachusetts",027,30945,25
0.0,0.0,0.0,"Mendon town, Worcester County, Massachusetts",027,40255,25
286.0,228.0,58.0,"Milford town, Worcester County, Massachusetts",027,41165,25
7.0,7.0,0.0,"Millville town, Worcester County, Massachusetts",027,41585,25
7.0,7.0,0.0,"Phillipston town, Worcester County, Massachusetts",027,53225,25
83.0,83.0,0.0,"Sturbridge town, Worcester County, Massachusetts",027,68155,25
48.0,48.0,0.0,"Upton town, Worcester County, Massachusetts",027,71480,25
21.0,21.0,0.0,"Princeton town, Worcester County, Massachusetts",027,55395,25
0.0,0.0,0.0,"Barre town, Worcester County, Massachusetts",027,03740,25
7.0,7.0,0.0,"Berlin town, Worcester County, Massachusetts",027,05490,25
401.0,245.0,156.0,"Leominster city, Worcester County, Massachusetts",027,35075,25
20.0,20.0,0.0,"Sterling town, Worcester County, Massachusetts",027,67385,25
41.0,41.0,0.0,"Rutland town, Worcester County, Massachusetts",027,58825,25
28.0,28.0,0.0,"Templeton town, Worcester County, Massachusetts",027,69275,25
106.0,99.0,7.0,"Auburn town, Worcester County, Massachusetts",027,02760,25
65.0,65.0,0.0,"Harvard town, Worcester County, Massachusetts",027,28950,25
133.0,133.0,0.0,"Holden town, Worcester County, Massachusetts",027,30560,25
0.0,0.0,0.0,"New Braintree town, Worcester County, Massachusetts",027,45105,25
353.0,353.0,0.0,"Southborough town, Worcester County, Massachusetts",027,63165,25
380.0,234.0,146.0,"Fitchburg city, Worcester County, Massachusetts",027,23875,25
53.0,27.0,26.0,"Gardner city, Worcester County, Massachusetts",027,25485,25
434.0,397.0,37.0,"Grafton town, Worcester County, Massachusetts",027,26430,25
37.0,0.0,37.0,"Lancaster town, Worcester County, Massachusetts",027,34165,25
52.0,25.0,27.0,"Lunenburg town, Worcester County, Massachusetts",027,37420,25
1775.0,1365.0,410.0,"Shrewsbury town, Worcester County, Massachusetts",027,61800,25
21.0,21.0,0.0,"Westminster town, Worcester County, Massachusetts",027,77010,25
41.0,12.0,29.0,"Webster town, Worcester County, Massachusetts",027,73895,25
37.0,10.0,27.0,"West Boylston town, Worcester County, Massachusetts",027,75155,25
0.0,0.0,0.0,"Brookfield town, Worcester County, Massachusetts",027,09105,25
0.0,0.0,0.0,"Oakham town, Worcester County, Massachusetts",027,50670,25
0.0,0.0,0.0,"Douglas town, Worcester County, Massachusetts",027,17300,25
13.0,13.0,0.0,"Hubbardston town, Worcester County, Massachusetts",027,31435,25
15.0,15.0,0.0,"Leicester town, Worcester County, Massachusetts",027,34795,25
439.0,391.0,48.0,"Northborough town, Worcester County, Massachusetts",027,46820,25
127.0,48.0,79.0,"Northbridge town, Worcester County, Massachusetts",027,46925,25
14.0,14.0,0.0,"Blackstone town, Worcester County, Massachusetts",027,06015,25
113.0,53.0,60.0,"Dudley town, Worcester County, Massachusetts",027,17685,25
77.0,77.0,0.0,"Millbury town, Worcester County, Massachusetts",027,41340,25
1404.0,666.0,738.0,"Westborough town, Worcester County, Massachusetts",027,75015,25
3876.0,1648.0,2228.0,"Worcester city, Worcester County, Massachusetts",027,82000,25
31.0,19.0,12.0,"Uxbridge town, Worcester County, Massachusetts",027,71620,25
122.0,61.0,61.0,"Clinton town, Worcester County, Massachusetts",027,14395,25
52.0,0.0,52.0,"West Brookfield town, Worcester County, Massachusetts",027,75400,25
0.0,0.0,0.0,"Petersham town, Worcester County, Massachusetts",027,53120,25
68.0,45.0,23.0,"Amesbury Town city, Essex County, Massachusetts",009,01260,25
39.0,14.0,25.0,"Winthrop Town city, Suffolk County, Massachusetts",025,81005,25
86.0,51.0,35.0,"Greenfield Town city, Franklin County, Massachusetts",011,27100,25
115.0,96.0,19.0,"Easthampton Town city, Hampshire County, Massachusetts",015,19370,25
552.0,428.0,124.0,"Methuen Town city, Essex County, Massachusetts",009,40710,25
46.0,15.0,31.0,"Southbridge Town city, Worcester County, Massachusetts",027,63345,25
233.0,109.0,124.0,"Agawam Town city, Hampden County, Massachusetts",013,00840,25
4.0,4.0,0.0,"Palmer Town city, Hampden County, Massachusetts",013,52144,25
400.0,127.0,273.0,"West Springfield Town city, Hampden County, Massachusetts",013,77890,25
141.0,81.0,60.0,"Barnstable Town city, Barnstable County, Massachusetts",001,03690,25
1206.0,822.0,384.0,"Watertown Town city, Middlesex County, Massachusetts",017,73440,25
477.0,402.0,75.0,"Franklin Town city, Norfolk County, Massachusetts",021,25172,25
1074.0,529.0,545.0,"Weymouth Town city, Norfolk County, Massachusetts",021,78972,25
0.0,0.0,0.0,"Tyringham town, Berkshire County, Massachusetts",003,71095,25
0.0,0.0,0.0,"Clarksburg town, Berkshire County, Massachusetts",003,14010,25
17.0,17.0,0.0,"Dalton town, Berkshire County, Massachusetts",003,16180,25
54.0,27.0,27.0,"Lee town, Berkshire County, Massachusetts",003,34655,25
13.0,13.0,0.0,"North Adams city, Berkshire County, Massachusetts",003,46225,25
0.0,0.0,0.0,"Alford town, Berkshire County, Massachusetts",003,00975,25
0.0,0.0,0.0,"Lanesborough town, Berkshire County, Massachusetts",003,34340,25
214.0,49.0,165.0,"Pittsfield city, Berkshire County, Massachusetts",003,53960,25
0.0,0.0,0.0,"Egremont town, Berkshire County, Massachusetts",003,21360,25
4.0,4.0,0.0,"New Marlborough town, Berkshire County, Massachusetts",003,45420,25
0.0,0.0,0.0,"Otis town, Berkshire County, Massachusetts",003,51580,25
0.0,0.0,0.0,"Richmond town, Berkshire County, Massachusetts",003,56795,25
2.0,2.0,0.0,"Washington town, Berkshire County, Massachusetts",003,73335,25
12.0,0.0,12.0,"Adams town, Berkshire County, Massachusetts",003,00555,25
0.0,0.0,0.0,"Becket town, Berkshire County, Massachusetts",003,04545,25
0.0,0.0,0.0,"Stockbridge town, Berkshire County, Massachusetts",003,67595,25
60.0,12.0,48.0,"Lenox town, Berkshire County, Massachusetts",003,34970,25
0.0,0.0,0.0,"Great Barrington town, Berkshire County, Massachusetts",003,26815,25
0.0,0.0,0.0,"Windsor town, Berkshire County, Massachusetts",003,80685,25
30.0,17.0,13.0,"Acushnet town, Bristol County, Massachusetts",005,00520,25
130.0,119.0,11.0,"Easton town, Bristol County, Massachusetts",005,20100,25
8.0,8.0,0.0,"Freetown town, Bristol County, Massachusetts",005,25240,25
0.0,0.0,0.0,"Dighton town, Bristol County, Massachusetts",005,16950,25
351.0,137.0,214.0,"Mansfield town, Bristol County, Massachusetts",005,38225,25
107.0,97.0,10.0,"Norton town, Bristol County, Massachusetts",005,49970,25
11.0,11.0,0.0,"Somerset town, Bristol County, Massachusetts",005,62430,25
454.0,190.0,264.0,"New Bedford city, Bristol County, Massachusetts",005,45000,25
117.0,117.0,0.0,"Raynham town, Bristol County, Massachusetts",005,56060,25
63.0,63.0,0.0,"Rehoboth town, Bristol County, Massachusetts",005,56375,25
160.0,126.0,34.0,"Fairhaven town, Bristol County, Massachusetts",005,22130,25
391.0,205.0,186.0,"North Attleborough town, Bristol County, Massachusetts",005,46575,25
12.0,12.0,0.0,"Seekonk town, Bristol County, Massachusetts",005,60645,25
190.0,153.0,37.0,"Taunton city, Bristol County, Massachusetts",005,69170,25
0.0,0.0,0.0,"Westport town, Bristol County, Massachusetts",005,77570,25
0.0,0.0,0.0,"County subdivisions not defined, Bristol County, Massachusetts",005,00000,25
0.0,0.0,0.0,"Berkley town, Bristol County, Massachusetts",005,05280,25
263.0,207.0,56.0,"Dartmouth town, Bristol County, Massachusetts",005,16425,25
34.0,34.0,0.0,"Swansea town, Bristol County, Massachusetts",005,68750,25
500.0,163.0,337.0,"Fall River city, Bristol County, Massachusetts",005,23000,25
595.0,467.0,128.0,"Attleboro city, Bristol County, Massachusetts",005,02690,25
0.0,0.0,0.0,"Holland town, Hampden County, Massachusetts",013,30665,25
0.0,0.0,0.0,"Tolland town, Hampden County, Massachusetts",013,70045,25
0.0,0.0,0.0,"Blandford town, Hampden County, Massachusetts",013,06085,25
0.0,0.0,0.0,"Granville town, Hampden County, Massachusetts",013,26675,25
0.0,0.0,0.0,"Monson town, Hampden County, Massachusetts",013,42145,25
0.0,0.0,0.0,"Montgomery town, Hampden County, Massachusetts",013,42530,25
34.0,20.0,14.0,"Southwick town, Hampden County, Massachusetts",013,65825,25
1286.0,1077.0,209.0,"Braintree Town city, Norfolk County, Massachusetts",021,07740,25
0.0,0.0,0.0,"Wales town, Hampden County, Massachusetts",013,72390,25
0.0,0.0,0.0,"Peru town, Berkshire County, Massachusetts",003,53050,25
0.0,0.0,0.0,"Sandisfield town, Berkshire County, Massachusetts",003,59665,25
22.0,22.0,0.0,"Ludlow town, Hampden County, Massachusetts",013,37175,25
176.0,107.0,69.0,"Westfield city, Hampden County, Massachusetts",013,76030,25
11.0,11.0,0.0,"Brimfield town, Hampden County, Massachusetts",013,08470,25
143.0,143.0,0.0,"East Longmeadow town, Hampden County, Massachusetts",013,19645,25
29.0,29.0,0.0,"Wilbraham town, Hampden County, Massachusetts",013,79740,25
292.0,119.0,173.0,"Holyoke city, Hampden County, Massachusetts",013,30840,25
369.0,153.0,216.0,"Chicopee city, Hampden County, Massachusetts",013,13660,25
7.0,7.0,0.0,"Hampden town, Hampden County, Massachusetts",013,28075,25
313.0,293.0,20.0,"Longmeadow town, Hampden County, Massachusetts",013,36300,25
929.0,516.0,413.0,"Springfield city, Hampden County, Massachusetts",013,67000,25
0.0,0.0,0.0,"Russell town, Hampden County, Massachusetts",013,58650,25
0.0,0.0,0.0,"Chester town, Hampden County, Massachusetts",013,13485,25
0.0,0.0,0.0,"County subdivisions not defined, Plymouth County, Massachusetts",023,00000,25
109.0,72.0,37.0,"Abington town, Plymouth County, Massachusetts",023,00170,25
18.0,8.0,10.0,"Norwell town, Plymouth County, Massachusetts",023,50145,25
13.0,13.0,0.0,"Duxbury town, Plymouth County, Massachusetts",023,17895,25
31.0,31.0,0.0,"Rochester town, Plymouth County, Massachusetts",023,57600,25
47.0,47.0,0.0,"Marshfield town, Plymouth County, Massachusetts",023,38855,25
60.0,60.0,0.0,"Scituate town, Plymouth County, Massachusetts",023,60330,25
60.0,60.0,0.0,"Wareham town, Plymouth County, Massachusetts",023,72985,25
54.0,54.0,0.0,"Middleborough town, Plymouth County, Massachusetts",023,40850,25
0.0,0.0,0.0,"Halifax town, Plymouth County, Massachusetts",023,27795,25
126.0,103.0,23.0,"Bridgewater town, Plymouth County, Massachusetts",023,08085,25
497.0,399.0,98.0,"Brockton city, Plymouth County, Massachusetts",023,09000,25
163.0,143.0,20.0,"Hingham town, Plymouth County, Massachusetts",023,30210,25
42.0,42.0,0.0,"Hull town, Plymouth County, Massachusetts",023,31645,25
203.0,156.0,47.0,"Plymouth town, Plymouth County, Massachusetts",023,54310,25
30.0,30.0,0.0,"Carver town, Plymouth County, Massachusetts",023,11665,25
56.0,56.0,0.0,"Hanover town, Plymouth County, Massachusetts",023,28285,25
30.0,30.0,0.0,"Hanson town, Plymouth County, Massachusetts",023,28495,25
0.0,0.0,0.0,"Marion town, Plymouth County, Massachusetts",023,38540,25
6.0,6.0,0.0,"Mattapoisett town, Plymouth County, Massachusetts",023,39450,25
0.0,0.0,0.0,"West Bridgewater town, Plymouth County, Massachusetts",023,75260,25
13.0,13.0,0.0,"Kingston town, Plymouth County, Massachusetts",023,33220,25
55.0,55.0,0.0,"Pembroke town, Plymouth County, Massachusetts",023,52630,25
9.0,4.0,5.0,"Plympton town, Plymouth County, Massachusetts",023,54415,25
72.0,24.0,48.0,"East Bridgewater town, Plymouth County, Massachusetts",023,18455,25
156.0,57.0,99.0,"Beverly city, Essex County, Massachusetts",009,05595,25
8.0,8.0,0.0,"Lakeville town, Plymouth County, Massachusetts",023,33920,25
35.0,35.0,0.0,"Rockland town, Plymouth County, Massachusetts",023,57775,25
47.0,36.0,11.0,"Whitman town, Plymouth County, Massachusetts",023,79530,25
0.0,0.0,0.0,"Essex town, Essex County, Massachusetts",009,21850,25
30.0,7.0,23.0,"Ipswich town, Essex County, Massachusetts",009,32310,25
612.0,508.0,104.0,"North Andover town, Essex County, Massachusetts",009,46365,25
16.0,16.0,0.0,"Newbury town, Essex County, Massachusetts",009,45175,25
50.0,50.0,0.0,"Middleton town, Essex County, Massachusetts",009,41095,25
7.0,7.0,0.0,"Groveland town, Essex County, Massachusetts",009,27620,25
0.0,0.0,0.0,"Manchester-by-the-Sea town, Essex County, Massachusetts",009,37995,25
11.0,0.0,11.0,"Nahant town, Essex County, Massachusetts",009,43580,25
21.0,21.0,0.0,"West Newbury town, Essex County, Massachusetts",009,77150,25
248.0,136.0,112.0,"Haverhill city, Essex County, Massachusetts",009,29405,25
0.0,0.0,0.0,"Rockport town, Essex County, Massachusetts",009,57880,25
0.0,0.0,0.0,"County subdivisions not defined, Essex County, Massachusetts",009,00000,25
22.0,22.0,0.0,"Merrimac town, Essex County, Massachusetts",009,40430,25
293.0,144.0,149.0,"Peabody city, Essex County, Massachusetts",009,52490,25
27.0,27.0,0.0,"Salisbury town, Essex County, Massachusetts",009,59245,25
527.0,231.0,296.0,"Lawrence city, Essex County, Massachusetts",009,34550,25
194.0,181.0,13.0,"Lynnfield town, Essex County, Massachusetts",009,37560,25
47.0,47.0,0.0,"Swampscott town, Essex County, Massachusetts",009,68645,25
23.0,23.0,0.0,"Wenham town, Essex County, Massachusetts",009,74595,25
