B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
897.0,765.0,128.0,4.0,0.0,0.0,"Louisville CCD, Barbour County, Alabama",005,91989,01
6750.0,5818.0,829.0,95.0,0.0,8.0,"Eufaula CCD, Barbour County, Alabama",005,91017,01
2689.0,2408.0,72.0,175.0,34.0,0.0,"Clayton CCD, Barbour County, Alabama",005,90630,01
1442.0,1232.0,57.0,139.0,14.0,0.0,"Clio CCD, Barbour County, Alabama",005,90648,01
605.0,592.0,7.0,2.0,0.0,4.0,"Bakerhill CCD, Barbour County, Alabama",005,90189,01
443.0,366.0,6.0,71.0,0.0,0.0,"West Blocton CCD, Bibb County, Alabama",007,93438,01
4151.0,3386.0,181.0,542.0,8.0,34.0,"Centreville-Brent CCD, Bibb County, Alabama",007,90531,01
203.0,203.0,0.0,0.0,0.0,0.0,"Piper-Coleanor CCD, Bibb County, Alabama",007,92601,01
1385.0,1244.0,114.0,7.0,20.0,0.0,"Midway CCD, Bullock County, Alabama",011,92133,01
4383.0,3743.0,487.0,47.0,69.0,37.0,"Union Springs CCD, Bullock County, Alabama",011,93249,01
777.0,777.0,0.0,0.0,0.0,0.0,"Fitzpatrick CCD, Bullock County, Alabama",011,91098,01
1338.0,1315.0,23.0,0.0,0.0,0.0,"Inverness CCD, Bullock County, Alabama",011,91701,01
3083.0,1529.0,868.0,358.0,328.0,0.0,"Jacksonville CCD, Calhoun County, Alabama",015,91746,01
245.0,245.0,0.0,0.0,0.0,0.0,"Choccolocco CCD, Calhoun County, Alabama",015,90585,01
145.0,130.0,15.0,0.0,0.0,0.0,"Ohatchee CCD, Calhoun County, Alabama",015,92430,01
605.0,594.0,8.0,0.0,3.0,0.0,"Piedmont CCD, Calhoun County, Alabama",015,92556,01
850.0,814.0,36.0,0.0,0.0,0.0,"Waverly CCD, Chambers County, Alabama",017,93393,01
18785.0,14863.0,3365.0,409.0,148.0,0.0,"Anniston CCD, Calhoun County, Alabama",015,90099,01
733.0,691.0,33.0,9.0,0.0,0.0,"Five Points CCD, Chambers County, Alabama",017,91107,01
3941.0,3375.0,395.0,82.0,89.0,0.0,"Lanett CCD, Chambers County, Alabama",017,91827,01
52.0,52.0,0.0,0.0,0.0,0.0,"Milltown CCD, Chambers County, Alabama",017,92169,01
2652.0,2369.0,216.0,67.0,0.0,0.0,"La Fayette CCD, Chambers County, Alabama",017,91818,01
660.0,645.0,0.0,15.0,0.0,0.0,"Coffeeville CCD, Clarke County, Alabama",025,90675,01
2425.0,2042.0,373.0,5.0,5.0,0.0,"Grove Hill CCD, Clarke County, Alabama",025,91440,01
310.0,300.0,0.0,10.0,0.0,0.0,"Fulton CCD, Clarke County, Alabama",025,91260,01
2503.0,2275.0,220.0,0.0,8.0,0.0,"Thomasville CCD, Clarke County, Alabama",025,93132,01
87.0,87.0,0.0,0.0,0.0,0.0,"Berry CCD, Fayette County, Alabama",057,90279,01
1814.0,1422.0,311.0,77.0,4.0,0.0,"Fayette CCD, Fayette County, Alabama",057,91089,01
446.0,418.0,28.0,0.0,0.0,0.0,"Pine Level CCD, Montgomery County, Alabama",101,92592,01
848.0,572.0,171.0,43.0,50.0,12.0,"Albertville-Boaz CCD, Marshall County, Alabama",095,90054,01
4096.0,3284.0,679.0,118.0,10.0,5.0,"Mount Meigs CCD, Montgomery County, Alabama",101,92295,01
7773.0,6515.0,752.0,329.0,122.0,55.0,"Pike Road CCD, Montgomery County, Alabama",101,92565,01
110132.0,81543.0,21297.0,4161.0,2907.0,224.0,"Montgomery CCD, Montgomery County, Alabama",101,92214,01
782.0,750.0,8.0,24.0,0.0,0.0,"Ramer CCD, Montgomery County, Alabama",101,92673,01
5268.0,4772.0,328.0,89.0,79.0,0.0,"Hope Hull CCD, Montgomery County, Alabama",101,91665,01
69.0,28.0,4.0,37.0,0.0,0.0,"Arab CCD, Marshall County, Alabama",095,90108,01
2.0,0.0,0.0,2.0,0.0,0.0,"Douglas CCD, Marshall County, Alabama",095,90918,01
36.0,34.0,1.0,1.0,0.0,0.0,"Union Grove CCD, Marshall County, Alabama",095,93240,01
64.0,27.0,2.0,35.0,0.0,0.0,"Grant CCD, Marshall County, Alabama",095,91395,01
0.0,0.0,0.0,0.0,0.0,0.0,"Town Creek CCD, Marshall County, Alabama",095,93150,01
1055.0,892.0,111.0,33.0,15.0,4.0,"Guntersville CCD, Marshall County, Alabama",095,91458,01
190.0,190.0,0.0,0.0,0.0,0.0,"Hayden CCD, Blount County, Alabama",009,91557,01
33.0,33.0,0.0,0.0,0.0,0.0,"Locust Fork CCD, Blount County, Alabama",009,91953,01
0.0,0.0,0.0,0.0,0.0,0.0,"Brooksville CCD, Blount County, Alabama",009,90414,01
4.0,3.0,1.0,0.0,0.0,0.0,"Cleveland CCD, Blount County, Alabama",009,90639,01
9.0,9.0,0.0,0.0,0.0,0.0,"Clarence CCD, Blount County, Alabama",009,90612,01
66.0,10.0,39.0,9.0,0.0,8.0,"Blountsville CCD, Blount County, Alabama",009,90333,01
609.0,559.0,35.0,7.0,8.0,0.0,"Oneonta CCD, Blount County, Alabama",009,92439,01
1799.0,1723.0,8.0,63.0,3.0,2.0,"Headland-Newville CCD, Henry County, Alabama",067,91584,01
681.0,635.0,5.0,12.0,0.0,29.0,"Shorterville CCD, Henry County, Alabama",067,92907,01
112.0,106.0,6.0,0.0,0.0,0.0,"Haleburg CCD, Henry County, Alabama",067,91485,01
6845.0,5537.0,928.0,70.0,291.0,19.0,"Madison CCD, Madison County, Alabama",089,92052,01
