B01003_001E,name,county,county subdivision,state
29858.0,"Gloucester city, Essex County, Massachusetts",009,26150,25
7991.0,"Hamilton town, Essex County, Massachusetts",009,27900,25
2191.0,"Bernardston town, Franklin County, Massachusetts",011,05560,25
1604.0,"Gill town, Franklin County, Massachusetts",011,25730,25
425.0,"Hawley town, Franklin County, Massachusetts",011,29475,25
1935.0,"Shelburne town, Franklin County, Massachusetts",011,61135,25
1997.0,"Leverett town, Franklin County, Massachusetts",011,35180,25
770.0,"Heath town, Franklin County, Massachusetts",011,29650,25
676.0,"Leyden town, Franklin County, Massachusetts",011,35285,25
3012.0,"Northfield town, Franklin County, Massachusetts",011,47835,25
9863.0,"Ware town, Hampshire County, Massachusetts",015,72880,25
28548.0,"Northampton city, Hampshire County, Massachusetts",015,46330,25
668.0,"Plainfield town, Hampshire County, Massachusetts",015,54030,25
1819.0,"Westhampton town, Hampshire County, Massachusetts",015,76380,25
1253.0,"Worthington town, Hampshire County, Massachusetts",015,82175,25
39880.0,"Amherst town, Hampshire County, Massachusetts",015,01325,25
6318.0,"Granby town, Hampshire County, Massachusetts",015,26535,25
1096.0,"Goshen town, Hampshire County, Massachusetts",015,26290,25
1303.0,"Chesterfield town, Hampshire County, Massachusetts",015,13590,25
5301.0,"Hadley town, Hampshire County, Massachusetts",015,27690,25
1977.0,"Huntington town, Hampshire County, Massachusetts",015,31785,25
1277.0,"Pelham town, Hampshire County, Massachusetts",015,52560,25
17737.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
14906.0,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
464.0,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
6090.0,"Southampton town, Hampshire County, Massachusetts",015,62745,25
860.0,"Cummington town, Hampshire County, Massachusetts",015,16040,25
2481.0,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
3305.0,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
0.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
10912.0,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
53864.0,"Revere city, Suffolk County, Massachusetts",025,56585,25
39272.0,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
669158.0,"Boston city, Suffolk County, Massachusetts",025,07000,25
0.0,"County subdivisions not defined, Suffolk County, Massachusetts",025,00000,25
6149.0,"Chatham town, Barnstable County, Massachusetts",001,12995,25
4908.0,"Eastham town, Barnstable County, Massachusetts",001,19295,25
31254.0,"Falmouth town, Barnstable County, Massachusetts",001,23105,25
19814.0,"Bourne town, Barnstable County, Massachusetts",001,07175,25
13992.0,"Dennis town, Barnstable County, Massachusetts",001,16775,25
14054.0,"Mashpee town, Barnstable County, Massachusetts",001,39100,25
1580.0,"Truro town, Barnstable County, Massachusetts",001,70605,25
0.0,"County subdivisions not defined, Barnstable County, Massachusetts",001,00000,25
3171.0,"Wellfleet town, Barnstable County, Massachusetts",001,74385,25
5827.0,"Orleans town, Barnstable County, Massachusetts",001,51440,25
9856.0,"Brewster town, Barnstable County, Massachusetts",001,07980,25
20416.0,"Sandwich town, Barnstable County, Massachusetts",001,59735,25
2952.0,"Provincetown town, Barnstable County, Massachusetts",001,55500,25
12143.0,"Harwich town, Barnstable County, Massachusetts",001,29020,25
23459.0,"Yarmouth town, Barnstable County, Massachusetts",001,82525,25
34.0,"Gosnold town, Dukes County, Massachusetts",007,26325,25
1117.0,"Chilmark town, Dukes County, Massachusetts",007,13800,25
4292.0,"Edgartown town, Dukes County, Massachusetts",007,21150,25
4100.0,"Tisbury town, Dukes County, Massachusetts",007,69940,25
2417.0,"West Tisbury town, Dukes County, Massachusetts",007,78235,25
4675.0,"Oak Bluffs town, Dukes County, Massachusetts",007,50390,25
640.0,"Aquinnah town, Dukes County, Massachusetts",007,01585,25
3337.0,"Dunstable town, Middlesex County, Massachusetts",017,17825,25
14480.0,"Holliston town, Middlesex County, Massachusetts",017,30700,25
39771.0,"Marlborough city, Middlesex County, Massachusetts",017,38715,25
17478.0,"Ashland town, Middlesex County, Massachusetts",017,02130,25
25769.0,"Reading town, Middlesex County, Massachusetts",017,56130,25
79983.0,"Somerville city, Middlesex County, Massachusetts",017,62535,25
3195.0,"Ashby town, Middlesex County, Massachusetts",017,01955,25
5546.0,"Boxborough town, Middlesex County, Massachusetts",017,07350,25
71232.0,"Framingham town, Middlesex County, Massachusetts",017,24925,25
110964.0,"Lowell city, Middlesex County, Massachusetts",017,37000,25
13700.0,"Wayland town, Middlesex County, Massachusetts",017,73790,25
5160.0,"Carlisle town, Middlesex County, Massachusetts",017,11525,25
42791.0,"Billerica town, Middlesex County, Massachusetts",017,05805,25
19843.0,"Hudson town, Middlesex County, Massachusetts",017,31540,25
10560.0,"Maynard town, Middlesex County, Massachusetts",017,39625,25
4302.0,"Sherborn town, Middlesex County, Massachusetts",017,61380,25
21967.0,"Stoneham town, Middlesex County, Massachusetts",017,67665,25
23538.0,"Wilmington town, Middlesex County, Massachusetts",017,80230,25
8014.0,"Ayer town, Middlesex County, Massachusetts",017,03005,25
26103.0,"Burlington town, Middlesex County, Massachusetts",017,09840,25
45212.0,"Everett city, Middlesex County, Massachusetts",017,21990,25
6696.0,"Lincoln town, Middlesex County, Massachusetts",017,35425,25
18697.0,"Sudbury town, Middlesex County, Massachusetts",017,68260,25
12232.0,"Tyngsborough town, Middlesex County, Massachusetts",017,71025,25
26823.0,"Wakefield town, Middlesex County, Massachusetts",017,72215,25
39500.0,"Woburn city, Middlesex County, Massachusetts",017,81035,25
12027.0,"Weston town, Middlesex County, Massachusetts",017,77255,25
30666.0,"Tewksbury town, Middlesex County, Massachusetts",017,69415,25
24087.0,"Westford town, Middlesex County, Massachusetts",017,76135,25
25965.0,"Belmont town, Middlesex County, Massachusetts",017,05070,25
31113.0,"Dracut town, Middlesex County, Massachusetts",017,17475,25
11282.0,"Groton town, Middlesex County, Massachusetts",017,27480,25
33339.0,"Lexington town, Middlesex County, Massachusetts",017,35215,25
7061.0,"Stow town, Middlesex County, Massachusetts",017,68050,25
35067.0,"Chelmsford town, Middlesex County, Massachusetts",017,13135,25
57700.0,"Medford city, Middlesex County, Massachusetts",017,39835,25
7572.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
28132.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
15598.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
62832.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
23455.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
35957.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
44992.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
19357.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
9754.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
12049.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
