B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1674.0,240.0,205.0,113.0,91.0,136.0,64.0,52.0,54.0,34.0,114.0,141.0,175.0,102.0,84.0,58.0,11.0,"District 2, Yazoo County, Mississippi",163,91476,28
2111.0,357.0,283.0,166.0,120.0,75.0,156.0,209.0,99.0,50.0,106.0,141.0,209.0,46.0,51.0,30.0,13.0,"District 4, Yazoo County, Mississippi",163,92952,28
1656.0,190.0,159.0,107.0,135.0,149.0,103.0,28.0,107.0,84.0,115.0,70.0,113.0,147.0,79.0,40.0,30.0,"District 2, Winston County, Mississippi",159,91458,28
1296.0,142.0,92.0,71.0,69.0,73.0,77.0,14.0,85.0,71.0,103.0,205.0,97.0,70.0,25.0,46.0,56.0,"District 1, Winston County, Mississippi",159,90720,28
2124.0,190.0,130.0,191.0,130.0,165.0,71.0,91.0,171.0,126.0,125.0,160.0,230.0,126.0,172.0,28.0,18.0,"District 1, Yazoo County, Mississippi",163,90738,28
1507.0,417.0,113.0,303.0,122.0,84.0,35.0,52.0,73.0,104.0,57.0,87.0,17.0,9.0,27.0,7.0,0.0,"District 3, Yazoo County, Mississippi",163,92214,28
1226.0,438.0,116.0,58.0,156.0,89.0,22.0,39.0,32.0,68.0,23.0,52.0,55.0,24.0,5.0,14.0,35.0,"District 5, Yazoo County, Mississippi",163,93690,28
1549.0,91.0,189.0,126.0,142.0,79.0,152.0,46.0,68.0,17.0,84.0,84.0,264.0,57.0,65.0,23.0,62.0,"District 1, Attala County, Mississippi",007,90036,28
1529.0,322.0,164.0,66.0,83.0,99.0,99.0,132.0,57.0,69.0,100.0,157.0,92.0,33.0,3.0,23.0,30.0,"District 2, Attala County, Mississippi",007,90774,28
1260.0,37.0,87.0,81.0,103.0,99.0,161.0,59.0,29.0,66.0,85.0,153.0,127.0,56.0,30.0,54.0,33.0,"District 5, Attala County, Mississippi",007,92988,28
1285.0,348.0,146.0,65.0,47.0,119.0,103.0,52.0,45.0,88.0,86.0,69.0,71.0,37.0,0.0,7.0,2.0,"District 4, Attala County, Mississippi",007,92250,28
1551.0,185.0,104.0,133.0,84.0,120.0,99.0,76.0,29.0,98.0,109.0,126.0,161.0,143.0,32.0,15.0,37.0,"District 3, Attala County, Mississippi",007,91512,28
685.0,65.0,25.0,63.0,89.0,5.0,10.0,88.0,58.0,64.0,25.0,83.0,40.0,25.0,27.0,18.0,0.0,"District 4, Benton County, Mississippi",009,92259,28
422.0,107.0,26.0,25.0,0.0,13.0,7.0,0.0,16.0,0.0,104.0,0.0,51.0,60.0,13.0,0.0,0.0,"District 2, Benton County, Mississippi",009,90783,28
599.0,21.0,86.0,21.0,31.0,9.0,80.0,15.0,65.0,45.0,68.0,72.0,29.0,38.0,7.0,9.0,3.0,"District 3, Benton County, Mississippi",009,91521,28
