B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
67.3,67.3,67.3,"Enterprise township, Linn County, Missouri",115,22438,29
44.8,54.8,22.3,"Grantsville township, Linn County, Missouri",115,28612,29
41.3,39.8,42.5,"North Salem township, Linn County, Missouri",115,53300,29
47.4,53.2,42.5,"Benton township, Linn County, Missouri",115,04726,29
25.4,25.0,34.3,"Jackson township, Linn County, Missouri",115,35864,29
37.5,32.7,43.3,"Parson Creek township, Linn County, Missouri",115,56378,29
38.4,38.8,37.7,"Yellow Creek township, Linn County, Missouri",115,81304,29
39.6,36.2,43.0,"Willow Springs township, Howell County, Missouri",091,80116,29
48.9,47.8,51.3,"Benton township, Howell County, Missouri",091,04690,29
43.4,45.1,31.8,"South Fork township, Howell County, Missouri",091,68780,29
39.7,37.2,47.1,"Dry Creek township, Howell County, Missouri",091,20188,29
38.7,35.7,42.2,"Howell township, Howell County, Missouri",091,33382,29
36.7,35.5,38.4,"Sisson township, Howell County, Missouri",091,68078,29
38.2,36.3,38.7,"Myatt township, Howell County, Missouri",091,50960,29
39.4,41.6,38.2,"Goldsberry township, Howell County, Missouri",091,27748,29
44.9,43.7,47.5,"Kingsville township, Johnson County, Missouri",101,38936,29
51.4,51.4,51.4,"Rose Hill township, Johnson County, Missouri",101,63146,29
26.2,25.9,26.6,"Warrensburg township, Johnson County, Missouri",101,77110,29
23.8,22.8,25.7,"Washington township, Johnson County, Missouri",101,77524,29
42.8,45.3,41.9,"Jackson township, Johnson County, Missouri",101,35846,29
38.5,52.9,34.0,"Jefferson township, Johnson County, Missouri",101,36836,29
32.5,32.6,32.2,"Chilhowee township, Johnson County, Missouri",101,13672,29
54.8,48.6,56.9,"Simpson township, Johnson County, Missouri",101,68006,29
40.4,40.9,39.8,"Columbus township, Johnson County, Missouri",101,15724,29
45.1,46.8,38.1,"Grover township, Johnson County, Missouri",101,29620,29
42.0,36.9,43.2,"Post Oak township, Johnson County, Missouri",101,59312,29
43.0,42.3,43.4,"Madison township, Johnson County, Missouri",101,45434,29
36.3,47.5,27.0,"Auglaize township, Laclede County, Missouri",105,02494,29
38.2,35.1,42.6,"Lebanon township, Laclede County, Missouri",105,41186,29
40.3,40.3,40.3,"Eldridge township, Laclede County, Missouri",105,21556,29
