B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
187,93.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.0,11.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,17.0,11.0,13.0,0.0,0.0,9.0,8.0,0.0,0.0,7.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
337,179.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,16.0,0.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,158.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,30.0,16.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
208,127.0,0.0,0.0,9.0,9.0,5.0,0.0,7.0,0.0,0.0,11.0,7.0,12.0,0.0,6.0,19.0,0.0,8.0,0.0,5.0,0.0,19.0,0.0,10.0,81.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,15.0,0.0,19.0,0.0,0.0,8.0,0.0,0.0,12.0,"Wharton township, Madison County, Arkansas",087,93976,05
167,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,35.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,6.0,0.0,0.0,0.0,15.0,0.0,16.0,9.0,"Tyler township, Prairie County, Arkansas",117,93654,05
765,360.0,14.0,47.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,54.0,39.0,0.0,29.0,31.0,22.0,0.0,0.0,10.0,55.0,0.0,6.0,27.0,6.0,405.0,44.0,103.0,8.0,0.0,0.0,0.0,31.0,0.0,51.0,0.0,10.0,33.0,11.0,20.0,9.0,7.0,0.0,5.0,23.0,32.0,0.0,9.0,9.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
383,226.0,50.0,17.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,21.0,0.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,157.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,42.0,9.0,9.0,21.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,13.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
148,101.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
423,226.0,1.0,0.0,0.0,11.0,21.0,0.0,2.0,0.0,0.0,5.0,25.0,36.0,17.0,9.0,40.0,0.0,18.0,8.0,0.0,1.0,5.0,24.0,3.0,197.0,7.0,9.0,0.0,14.0,2.0,1.0,0.0,0.0,6.0,0.0,11.0,29.0,0.0,30.0,11.0,11.0,15.0,13.0,31.0,0.0,7.0,0.0,0.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
240,142.0,13.0,0.0,19.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,12.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,13.0,0.0,0.0,23.0,0.0,6.0,0.0,0.0,8.0,0.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
169,91.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,0.0,0.0,78.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,11.0,10.0,10.0,0.0,0.0,7.0,0.0,11.0,8.0,0.0,0.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
