B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
9910.0,7859.0,2051.0,"Lower Christiana CCD, New Castle County, Delaware",003,91924,10
9426.0,8059.0,1367.0,"Piedmont CCD, New Castle County, Delaware",003,92960,10
10123.0,5851.0,4272.0,"Wilmington CCD, New Castle County, Delaware",003,93996,10
2107.0,1828.0,279.0,"Red Lion CCD, New Castle County, Delaware",003,93256,10
5608.0,3785.0,1823.0,"Upper Christiana CCD, New Castle County, Delaware",003,93848,10
24379.0,19971.0,4408.0,"Brandywine CCD, New Castle County, Delaware",003,90148,10
13726.0,12342.0,1384.0,"Middletown-Odessa CCD, New Castle County, Delaware",003,92072,10
13443.0,11427.0,2016.0,"Pike Creek-Central Kirkwood CCD, New Castle County, Delaware",003,93108,10
7075.0,5844.0,1231.0,"Laurel-Delmar CCD, Sussex County, Delaware",005,91628,10
6410.0,5577.0,833.0,"Milton CCD, Sussex County, Delaware",005,92664,10
14292.0,10892.0,3400.0,"New Castle CCD, New Castle County, Delaware",003,92812,10
3462.0,2853.0,609.0,"Bridgeville-Greenwood CCD, Sussex County, Delaware",005,90296,10
14478.0,12362.0,2116.0,"Lewes CCD, Sussex County, Delaware",005,91776,10
9749.0,8172.0,1577.0,"Millsboro CCD, Sussex County, Delaware",005,92516,10
6547.0,5337.0,1210.0,"Seaford CCD, Sussex County, Delaware",005,93404,10
6321.0,5522.0,799.0,"Milford South CCD, Sussex County, Delaware",005,92368,10
3437.0,2571.0,866.0,"Georgetown CCD, Sussex County, Delaware",005,91036,10
2156.0,1845.0,311.0,"Kenton CCD, Kent County, Delaware",001,91480,10
3174.0,2326.0,848.0,"Milford North CCD, Kent County, Delaware",001,92220,10
3797.0,3106.0,691.0,"Harrington CCD, Kent County, Delaware",001,91332,10
2441.0,1896.0,545.0,"Felton CCD, Kent County, Delaware",001,90888,10
18316.0,12883.0,5433.0,"Dover CCD, Kent County, Delaware",001,90740,10
7091.0,5971.0,1120.0,"Central Kent CCD, Kent County, Delaware",001,90444,10
5990.0,4647.0,1343.0,"Smyrna CCD, Kent County, Delaware",001,93700,10
16834.0,11596.0,5238.0,"Newark CCD, New Castle County, Delaware",003,92738,10
9133.0,7396.0,1737.0,"Glasgow CCD, New Castle County, Delaware",003,91110,10
12976.0,10891.0,2085.0,"Selbyville-Frankford CCD, Sussex County, Delaware",005,93552,10
