B19013H_001E,name,county,county subdivision,state
51363.0,"Sonora CCD, Tuolumne County, California",109,93080,06
62868.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
67760.0,"Escalon CCD, San Joaquin County, California",077,90900,06
101705.0,"Thornton CCD, San Joaquin County, California",077,93340,06
84469.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
80341.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
60720.0,"Lodi CCD, San Joaquin County, California",077,91700,06
56105.0,"Stockton CCD, San Joaquin County, California",077,93240,06
72000.0,"Manteca CCD, San Joaquin County, California",077,91870,06
83734.0,"Ripon CCD, San Joaquin County, California",077,92620,06
88010.0,"Tracy CCD, San Joaquin County, California",077,93400,06
65161.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
53627.0,"Jackson CCD, Amador County, California",005,91430,06
50523.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
65891.0,"Ione CCD, Amador County, California",005,91410,06
34375.0,"Dos Palos CCD, Merced County, California",047,90720,06
61848.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
60373.0,"Los Banos CCD, Merced County, California",047,91760,06
52421.0,"Merced CCD, Merced County, California",047,91960,06
56250.0,"Snelling CCD, Merced County, California",047,93050,06
63200.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
45830.0,"Gustine CCD, Merced County, California",047,91210,06
47917.0,"Lakeport CCD, Lake County, California",033,91540,06
54350.0,"Mariposa CCD, Mariposa County, California",043,91880,06
46723.0,"Coulterville CCD, Mariposa County, California",043,90600,06
48125.0,"Surprise Valley CCD, Modoc County, California",049,93270,06
59663.0,"Atwater CCD, Merced County, California",047,90150,06
46938.0,"Livingston-Delhi CCD, Merced County, California",047,91670,06
40893.0,"Yuba Foothills CCD, Yuba County, California",115,93830,06
47522.0,"Marysville CCD, Yuba County, California",115,91900,06
37885.0,"Adin-Lookout CCD, Modoc County, California",049,90010,06
41354.0,"Alturas CCD, Modoc County, California",049,90040,06
60534.0,"Olivehurst CCD, Yuba County, California",115,92250,06
71875.0,"Wheatland CCD, Yuba County, California",115,93720,06
39265.0,"Linda CCD, Yuba County, California",115,91610,06
102927.0,"East Contra Costa CCD, Contra Costa County, California",013,90780,06
152171.0,"Tassajara CCD, Contra Costa County, California",013,93310,06
87981.0,"West Contra Costa CCD, Contra Costa County, California",013,93620,06
107554.0,"Central Contra Costa CCD, Contra Costa County, California",013,90440,06
31645.0,"Death Valley CCD, Inyo County, California",027,90650,06
49375.0,"Lone Pine CCD, Inyo County, California",027,91720,06
54944.0,"Bishop CCD, Inyo County, California",027,90250,06
51705.0,"Independence CCD, Inyo County, California",027,91390,06
36172.0,"Madeline Plains CCD, Lassen County, California",035,91820,06
59978.0,"Susanville CCD, Lassen County, California",035,93280,06
45083.0,"Westwood CCD, Lassen County, California",035,93710,06
46024.0,"Honey Lake CCD, Lassen County, California",035,91320,06
48158.0,"Big Valley CCD, Lassen County, California",035,90240,06
59175.0,"Waterford CCD, Stanislaus County, California",099,93580,06
73750.0,"Hughson CCD, Stanislaus County, California",099,91350,06
62057.0,"Turlock CCD, Stanislaus County, California",099,93460,06
71718.0,"Oakdale CCD, Stanislaus County, California",099,92210,06
50278.0,"Westport CCD, Stanislaus County, California",099,93650,06
61500.0,"Newman CCD, Stanislaus County, California",099,92120,06
65513.0,"Patterson CCD, Stanislaus County, California",099,92420,06
65652.0,"Antioch-Pittsburg CCD, Contra Costa County, California",013,90080,06
118973.0,"Briones CCD, Contra Costa County, California",013,90270,06
57385.0,"Modesto CCD, Stanislaus County, California",099,91980,06
86000.0,"Salida CCD, Stanislaus County, California",099,92720,06
41336.0,"Guadalupe CCD, Santa Barbara County, California",083,91200,06
87776.0,"Santa Barbara CCD, Santa Barbara County, California",083,92890,06
51667.0,"Cuyama CCD, Santa Barbara County, California",083,90630,06
51576.0,"Weed CCD, Siskiyou County, California",093,93600,06
43676.0,"McCloud-Medicine Lake CCD, Siskiyou County, California",093,91800,06
30536.0,"Hornbrook-Hilt CCD, Siskiyou County, California",093,91340,06
45381.0,"Montague CCD, Siskiyou County, California",093,92010,06
39745.0,"Mount Shasta CCD, Siskiyou County, California",093,92050,06
35807.0,"Butte Valley CCD, Siskiyou County, California",093,90290,06
38482.0,"Dunsmuir CCD, Siskiyou County, California",093,90740,06
39125.0,"Tulelake CCD, Siskiyou County, California",093,93450,06
48548.0,"Fort Jones CCD, Siskiyou County, California",093,91040,06
39611.0,"Yreka CCD, Siskiyou County, California",093,93810,06
37344.0,"Happy Camp CCD, Siskiyou County, California",093,91240,06
50495.0,"Central Shasta CCD, Shasta County, California",089,90450,06
52404.0,"Southwest Shasta CCD, Shasta County, California",089,93210,06
83760.0,"Fairfield-Suisun City CCD, Solano County, California",095,90950,06
44932.0,"East Shasta CCD, Shasta County, California",089,90820,06
37031.0,"Sacramento Canyon CCD, Shasta County, California",089,92700,06
90582.0,"Dixon CCD, Solano County, California",095,90700,06
57177.0,"Rio Vista CCD, Solano County, California",095,92610,06
83429.0,"Vacaville CCD, Solano County, California",095,93520,06
72590.0,"Vallejo CCD, Solano County, California",095,93530,06
30893.0,"Klamath CCD, Del Norte County, California",015,91490,06
51536.0,"Smith River-Gasquet CCD, Del Norte County, California",015,93040,06
43478.0,"Crescent City CCD, Del Norte County, California",015,90620,06
63556.0,"Central Colusa CCD, Colusa County, California",011,90430,06
43750.0,"West Colusa CCD, Colusa County, California",011,93610,06
62835.0,"East Colusa CCD, Colusa County, California",011,90770,06
45897.0,"Orland CCD, Glenn County, California",021,92280,06
51540.0,"Willows CCD, Glenn County, California",021,93750,06
50895.0,"Gridley CCD, Butte County, California",007,91180,06
33207.0,"Feather Falls CCD, Butte County, California",007,90970,06
56599.0,"Biggs CCD, Butte County, California",007,90230,06
52279.0,"Chico CCD, Butte County, California",007,90470,06
42841.0,"Palermo CCD, Butte County, California",007,92330,06
49662.0,"Paradise CCD, Butte County, California",007,92380,06
81220.0,"Durham CCD, Butte County, California",007,90750,06
41605.0,"Oroville CCD, Butte County, California",007,92300,06
40215.0,"Corcoran CCD, Kings County, California",031,90570,06
93770.0,"Hanford Northeast CCD, Kings County, California",031,91230,06
62955.0,"Lemoore CCD, Kings County, California",031,91590,06
63550.0,"Stratford CCD, Kings County, California",031,93250,06
42713.0,"Avenal CCD, Kings County, California",031,90170,06
66282.0,"Hanford CCD, Kings County, California",031,91220,06
63201.0,"Graeagle CCD, Plumas County, California",063,91135,06
49915.0,"Quincy CCD, Plumas County, California",063,92540,06
41696.0,"Greenville CCD, Plumas County, California",063,91170,06
