B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
9722.0,7330.0,1265.0,728.0,360.0,39.0,"Gainesville CCD, Cooke County, Texas",097,91435,48
1434.0,1354.0,3.0,49.0,20.0,8.0,"Raymondville CCD, Willacy County, Texas",489,93205,48
4329.0,3863.0,303.0,103.0,60.0,0.0,"Valley View CCD, Cooke County, Texas",097,93995,48
6547.0,5671.0,341.0,436.0,99.0,0.0,"Gainesville Southeast CCD, Cooke County, Texas",097,91440,48
4582.0,4072.0,209.0,181.0,114.0,6.0,"Callisburg CCD, Cooke County, Texas",097,90580,48
4467.0,3948.0,183.0,277.0,57.0,2.0,"Muenster CCD, Cooke County, Texas",097,92680,48
886.0,818.0,19.0,38.0,11.0,0.0,"Crosbyton CCD, Crosby County, Texas",107,90905,48
911.0,766.0,50.0,95.0,0.0,0.0,"Ralls CCD, Crosby County, Texas",107,93185,48
507.0,476.0,0.0,31.0,0.0,0.0,"Lorenzo CCD, Crosby County, Texas",107,92290,48
216.0,199.0,0.0,5.0,0.0,12.0,"Lamesa Southwest CCD, Dawson County, Texas",115,92125,48
203.0,181.0,1.0,21.0,0.0,0.0,"Lamesa Northwest CCD, Dawson County, Texas",115,92115,48
3833.0,3055.0,352.0,269.0,157.0,0.0,"Lamesa CCD, Dawson County, Texas",115,92105,48
205.0,157.0,48.0,0.0,0.0,0.0,"Lamesa Southeast CCD, Dawson County, Texas",115,92120,48
271.0,210.0,26.0,4.0,0.0,31.0,"Lamesa Northeast CCD, Dawson County, Texas",115,92110,48
1314.0,1171.0,53.0,88.0,0.0,2.0,"Roby CCD, Fisher County, Texas",151,93275,48
1030.0,931.0,65.0,31.0,0.0,3.0,"Rotan CCD, Fisher County, Texas",151,93340,48
191.0,191.0,0.0,0.0,0.0,0.0,"McCaulley CCD, Fisher County, Texas",151,92350,48
124.0,124.0,0.0,0.0,0.0,0.0,"Realitos-Concepcion CCD, Duval County, Texas",131,93215,48
62.0,62.0,0.0,0.0,0.0,0.0,"Benavides CCD, Duval County, Texas",131,90260,48
253.0,179.0,0.0,74.0,0.0,0.0,"San Diego CCD, Duval County, Texas",131,93420,48
586.0,489.0,74.0,23.0,0.0,0.0,"Freer CCD, Duval County, Texas",131,91405,48
1836.0,1604.0,0.0,224.0,8.0,0.0,"Old River CCD, Burleson County, Texas",051,92890,48
2915.0,2596.0,123.0,196.0,0.0,0.0,"Somerville CCD, Burleson County, Texas",051,93610,48
5664.0,5163.0,218.0,283.0,0.0,0.0,"Caldwell CCD, Burleson County, Texas",051,90570,48
1080.0,836.0,96.0,73.0,75.0,0.0,"Cooks Point CCD, Burleson County, Texas",051,90825,48
4185.0,3751.0,203.0,158.0,73.0,0.0,"Blanco CCD, Blanco County, Texas",031,90330,48
4340.0,3802.0,183.0,158.0,197.0,0.0,"Johnson City CCD, Blanco County, Texas",031,91950,48
9793.0,8775.0,522.0,372.0,124.0,0.0,"Buna CCD, Jasper County, Texas",241,90520,48
10826.0,9677.0,565.0,378.0,191.0,15.0,"Jasper CCD, Jasper County, Texas",241,91920,48
5780.0,4683.0,346.0,731.0,20.0,0.0,"Kirbyville CCD, Jasper County, Texas",241,92040,48
6669.0,6134.0,229.0,249.0,57.0,0.0,"Nome-China CCD, Jefferson County, Texas",245,92770,48
38527.0,33875.0,1867.0,1813.0,860.0,112.0,"Beaumont CCD, Jefferson County, Texas",245,90230,48
1692.0,1595.0,46.0,47.0,4.0,0.0,"Sabine Pass CCD, Jefferson County, Texas",245,93385,48
1382.0,1189.0,72.0,84.0,37.0,0.0,"Brackettville CCD, Kinney County, Texas",271,90400,48
439.0,435.0,4.0,0.0,0.0,0.0,"Hereford West CCD, Deaf Smith County, Texas",117,91790,48
4421.0,4026.0,104.0,203.0,88.0,0.0,"Hereford East CCD, Deaf Smith County, Texas",117,91785,48
23513.0,17463.0,2741.0,2365.0,862.0,82.0,"Galveston CCD, Galveston County, Texas",167,91445,48
13555.0,11901.0,933.0,523.0,198.0,0.0,"Borger CCD, Hutchinson County, Texas",233,90385,48
1790.0,1652.0,50.0,51.0,37.0,0.0,"Stinnett CCD, Hutchinson County, Texas",233,93750,48
1007.0,878.0,26.0,103.0,0.0,0.0,"Dilley CCD, Frio County, Texas",163,91055,48
