B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
191.0,183.0,8.0,0.0,0.0,0.0,"Timberlake district, Campbell County, Virginia",031,96087,51
229.0,166.0,22.0,41.0,0.0,0.0,"Concord district, Campbell County, Virginia",031,90968,51
70.0,31.0,39.0,0.0,0.0,0.0,"Seneca district, Campbell County, Virginia",031,95623,51
65.0,42.0,23.0,0.0,0.0,0.0,"Brookneal district, Campbell County, Virginia",031,90504,51
55.0,32.0,14.0,9.0,0.0,0.0,"Rustburg district, Campbell County, Virginia",031,95503,51
4484.0,3060.0,450.0,383.0,41.0,550.0,"Tuckahoe district, Henrico County, Virginia",087,96119,51
2294.0,1896.0,252.0,83.0,63.0,0.0,"Fairfield district, Henrico County, Virginia",087,93511,51
2413.0,1740.0,396.0,202.0,25.0,50.0,"Three Chopt district, Henrico County, Virginia",087,96079,51
711.0,674.0,0.0,37.0,0.0,0.0,"Iriswood district, Henry County, Virginia",089,93975,51
6749.0,4952.0,855.0,463.0,245.0,234.0,"Brookland district, Henrico County, Virginia",087,90496,51
1428.0,1097.0,230.0,49.0,52.0,0.0,"Varina district, Henrico County, Virginia",087,96175,51
453.0,381.0,10.0,62.0,0.0,0.0,"Collinsville district, Henry County, Virginia",089,90944,51
481.0,469.0,12.0,0.0,0.0,0.0,"Reed Creek district, Henry County, Virginia",089,95263,51
578.0,479.0,52.0,47.0,0.0,0.0,"Blackberry district, Henry County, Virginia",089,90288,51
274.0,274.0,0.0,0.0,0.0,0.0,"Ridgeway district, Henry County, Virginia",089,95295,51
169.0,110.0,59.0,0.0,0.0,0.0,"Horsepasture district, Henry County, Virginia",089,93919,51
453.0,272.0,82.0,23.0,10.0,66.0,"Dahlgren district, King George County, Virginia",099,91080,51
195.0,178.0,0.0,0.0,0.0,17.0,"James Monroe district, King George County, Virginia",099,94039,51
239.0,239.0,0.0,0.0,0.0,0.0,"Shiloh district, King George County, Virginia",099,95687,51
281.0,225.0,0.0,25.0,20.0,11.0,"James Madison district, King George County, Virginia",099,94031,51
78.0,78.0,0.0,0.0,0.0,0.0,"West Point district, King William County, Virginia",101,96327,51
36.0,36.0,0.0,0.0,0.0,0.0,"Acquinton district, King William County, Virginia",101,90016,51
15.0,15.0,0.0,0.0,0.0,0.0,"Mangohick district, King William County, Virginia",101,94479,51
29.0,29.0,0.0,0.0,0.0,0.0,"Mountain Road district, Louisa County, Virginia",109,94759,51
39.0,39.0,0.0,0.0,0.0,0.0,"Patrick Henry district, Louisa County, Virginia",109,95015,51
162.0,134.0,25.0,1.0,2.0,0.0,"Louisa district, Louisa County, Virginia",109,94375,51
181.0,34.0,96.0,0.0,35.0,16.0,"Mineral district, Louisa County, Virginia",109,94711,51
271.0,271.0,0.0,0.0,0.0,0.0,"Cuckoo district, Louisa County, Virginia",109,91040,51
158.0,102.0,10.0,16.0,0.0,30.0,"Green Spring district, Louisa County, Virginia",109,93767,51
64.0,15.0,20.0,29.0,0.0,0.0,"Jackson district, Louisa County, Virginia",109,93999,51
0.0,0.0,0.0,0.0,0.0,0.0,"Chesapeake district, Mathews County, Virginia",115,90808,51
0.0,0.0,0.0,0.0,0.0,0.0,"Westville district, Mathews County, Virginia",115,96335,51
60.0,60.0,0.0,0.0,0.0,0.0,"Piankatank district, Mathews County, Virginia",115,95055,51
12.0,12.0,0.0,0.0,0.0,0.0,"Jamaica district, Middlesex County, Virginia",119,94023,51
31.0,0.0,12.0,0.0,19.0,0.0,"Pine Top district, Middlesex County, Virginia",119,95079,51
12.0,6.0,0.0,6.0,0.0,0.0,"Saluda district, Middlesex County, Virginia",119,95559,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 501, Prince Edward County, Virginia",147,92593,51
45.0,25.0,0.0,8.0,12.0,0.0,"District 701, Prince Edward County, Virginia",147,92613,51
99.0,92.0,0.0,7.0,0.0,0.0,"District 401, Prince Edward County, Virginia",147,92583,51
2.0,2.0,0.0,0.0,0.0,0.0,"District 201, Prince Edward County, Virginia",147,92563,51
90.0,51.0,0.0,39.0,0.0,0.0,"District 801, Prince Edward County, Virginia",147,92623,51
52.0,52.0,0.0,0.0,0.0,0.0,"District 601, Prince Edward County, Virginia",147,92603,51
109.0,109.0,0.0,0.0,0.0,0.0,"District 301, Prince Edward County, Virginia",147,92573,51
465.0,370.0,52.0,29.0,14.0,0.0,"District 101, Prince Edward County, Virginia",147,92553,51
1848.0,1558.0,2.0,92.0,181.0,15.0,"Bland district, Prince George County, Virginia",149,90352,51
54.0,54.0,0.0,0.0,0.0,0.0,"Blackwater district, Prince George County, Virginia",149,90328,51
188.0,188.0,0.0,0.0,0.0,0.0,"Brandon district, Prince George County, Virginia",149,90472,51
568.0,372.0,0.0,1.0,195.0,0.0,"Rives district, Prince George County, Virginia",149,95343,51
124.0,124.0,0.0,0.0,0.0,0.0,"Templeton district, Prince George County, Virginia",149,96063,51
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Richmond County, Virginia",159,91271,51
2.0,2.0,0.0,0.0,0.0,0.0,"District 3, Richmond County, Virginia",159,91571,51
408.0,396.0,1.0,9.0,2.0,0.0,"District 2, Richmond County, Virginia",159,91421,51
45.0,45.0,0.0,0.0,0.0,0.0,"District 4, Richmond County, Virginia",159,91721,51
134.0,130.0,0.0,4.0,0.0,0.0,"District 5, Richmond County, Virginia",159,91871,51
833.0,398.0,373.0,62.0,0.0,0.0,"Central district, Rockingham County, Virginia",165,90736,51
712.0,512.0,53.0,116.0,31.0,0.0,"Plains district, Rockingham County, Virginia",165,95095,51
691.0,476.0,210.0,0.0,5.0,0.0,"Stonewall district, Rockingham County, Virginia",165,95951,51
1488.0,1322.0,113.0,48.0,5.0,0.0,"Ashby district, Rockingham County, Virginia",165,90080,51
1257.0,1022.0,235.0,0.0,0.0,0.0,"Linville district, Rockingham County, Virginia",165,94287,51
30.0,20.0,0.0,10.0,0.0,0.0,"District 6, Scott County, Virginia",169,92026,51
20.0,20.0,0.0,0.0,0.0,0.0,"District 1, Scott County, Virginia",169,91276,51
