B01002_001E,B01002_002E,B01002_003E,name,county,county subdivision,state
50.4,48.4,52.3,"Dublin town, Cheshire County, New Hampshire",005,19140,33
45.5,44.3,46.5,"Richmond town, Cheshire County, New Hampshire",005,64420,33
46.8,47.3,46.6,"Chesterfield town, Cheshire County, New Hampshire",005,12260,33
46.8,45.5,47.5,"Walpole town, Cheshire County, New Hampshire",005,78420,33
40.7,43.9,40.4,"Winchester town, Cheshire County, New Hampshire",005,85540,33
47.8,52.1,46.8,"Surry town, Cheshire County, New Hampshire",005,75300,33
32.2,29.0,34.2,"Rindge town, Cheshire County, New Hampshire",005,64580,33
41.8,36.9,46.5,"Roxbury town, Cheshire County, New Hampshire",005,65700,33
46.8,47.6,46.4,"Sullivan town, Cheshire County, New Hampshire",005,74900,33
50.2,52.6,48.6,"Fitzwilliam town, Cheshire County, New Hampshire",005,26500,33
46.7,46.1,47.4,"Alstead town, Cheshire County, New Hampshire",005,00820,33
48.0,44.5,51.4,"Gilsum town, Cheshire County, New Hampshire",005,29220,33
57.7,56.6,58.7,"Harrisville town, Cheshire County, New Hampshire",005,34420,33
47.2,41.9,53.1,"Jaffrey town, Cheshire County, New Hampshire",005,38500,33
34.7,35.4,34.1,"Keene city, Cheshire County, New Hampshire",005,39300,33
48.1,48.5,47.1,"Stoddard town, Cheshire County, New Hampshire",005,73700,33
41.9,41.3,41.9,"Troy town, Cheshire County, New Hampshire",005,77380,33
46.0,47.9,44.8,"Nelson town, Cheshire County, New Hampshire",005,50580,33
43.3,42.6,43.9,"Swanzey town, Cheshire County, New Hampshire",005,75700,33
49.5,50.0,49.4,"Marlow town, Cheshire County, New Hampshire",005,45700,33
45.5,44.1,47.2,"Hinsdale town, Cheshire County, New Hampshire",005,36660,33
49.8,50.7,48.3,"Canterbury town, Merrimack County, New Hampshire",013,09860,33
43.8,45.4,42.0,"Dunbarton town, Merrimack County, New Hampshire",013,19460,33
48.8,51.0,45.5,"Loudon town, Merrimack County, New Hampshire",013,43380,33
44.7,43.2,45.8,"New London town, Merrimack County, New Hampshire",013,52100,33
45.7,41.5,50.0,"Sutton town, Merrimack County, New Hampshire",013,75460,33
46.8,47.4,46.5,"Warner town, Merrimack County, New Hampshire",013,78580,33
51.1,51.0,51.1,"Wilmot town, Merrimack County, New Hampshire",013,84900,33
48.1,46.9,48.8,"Hopkinton town, Merrimack County, New Hampshire",013,37540,33
45.9,44.1,47.7,"Webster town, Merrimack County, New Hampshire",013,80020,33
43.8,42.3,46.6,"Allenstown town, Merrimack County, New Hampshire",013,00660,33
44.2,43.5,44.6,"Chichester town, Merrimack County, New Hampshire",013,12420,33
46.0,45.5,46.2,"Danbury town, Merrimack County, New Hampshire",013,16980,33
44.4,43.0,44.9,"Franklin city, Merrimack County, New Hampshire",013,27380,33
42.6,41.1,44.6,"Boscawen town, Merrimack County, New Hampshire",013,06260,33
31.3,33.6,30.0,"Henniker town, Merrimack County, New Hampshire",013,35540,33
40.9,40.8,41.0,"Hooksett town, Merrimack County, New Hampshire",013,37300,33
54.5,53.3,55.2,"Newbury town, Merrimack County, New Hampshire",013,50900,33
41.7,40.5,42.7,"Pembroke town, Merrimack County, New Hampshire",013,60020,33
41.0,41.4,40.5,"Northfield town, Merrimack County, New Hampshire",013,54260,33
49.9,48.3,50.8,"Salisbury town, Merrimack County, New Hampshire",013,66980,33
45.5,43.6,47.2,"Bow town, Merrimack County, New Hampshire",013,06500,33
49.7,48.5,51.6,"Bradford town, Merrimack County, New Hampshire",013,06980,33
41.1,37.2,43.6,"Andover town, Merrimack County, New Hampshire",013,01460,33
52.7,52.3,53.3,"Hill town, Merrimack County, New Hampshire",013,35860,33
39.6,37.5,42.5,"Concord city, Merrimack County, New Hampshire",013,14200,33
45.9,40.4,50.2,"Epsom town, Merrimack County, New Hampshire",013,24900,33
52.1,48.4,55.3,"Bath town, Grafton County, New Hampshire",009,03940,33
54.7,50.6,55.4,"Campton town, Grafton County, New Hampshire",009,08660,33
44.6,44.7,44.3,"Holderness town, Grafton County, New Hampshire",009,36900,33
60.8,60.1,63.5,"Benton town, Grafton County, New Hampshire",009,05060,33
40.8,37.3,44.4,"Bristol town, Grafton County, New Hampshire",009,07700,33
43.6,49.2,41.2,"Orford town, Grafton County, New Hampshire",009,58500,33
48.7,48.0,49.5,"Piermont town, Grafton County, New Hampshire",009,61060,33
49.1,44.5,53.3,"Lincoln town, Grafton County, New Hampshire",009,41860,33
43.0,42.2,44.5,"Lisbon town, Grafton County, New Hampshire",009,42020,33
43.7,43.3,45.7,"Littleton town, Grafton County, New Hampshire",009,42580,33
58.3,58.4,57.8,"Bridgewater town, Grafton County, New Hampshire",009,07540,33
60.1,61.3,56.0,"Easton town, Grafton County, New Hampshire",009,22020,33
59.4,55.3,63.4,"Hebron town, Grafton County, New Hampshire",009,35220,33
-666666666.0,-666666666.0,-666666666.0,"Livermore town, Grafton County, New Hampshire",009,42820,33
44.1,44.5,43.7,"Canaan town, Grafton County, New Hampshire",009,08980,33
61.8,59.9,72.2,"Ellsworth town, Grafton County, New Hampshire",009,23860,33
46.7,41.6,48.0,"Haverhill town, Grafton County, New Hampshire",009,34820,33
47.2,48.4,46.6,"Lyman town, Grafton County, New Hampshire",009,44100,33
53.6,53.9,53.3,"Waterville Valley town, Grafton County, New Hampshire",009,79380,33
45.9,45.6,46.5,"Enfield town, Grafton County, New Hampshire",009,24340,33
56.8,55.7,57.2,"Orange town, Grafton County, New Hampshire",009,58340,33
22.2,21.9,25.2,"Plymouth town, Grafton County, New Hampshire",009,62660,33
59.2,60.0,57.3,"Sugar Hill town, Grafton County, New Hampshire",009,74740,33
48.1,40.5,50.7,"Warren town, Grafton County, New Hampshire",009,78740,33
36.1,37.0,36.0,"Ashland town, Grafton County, New Hampshire",009,02020,33
46.5,46.6,46.4,"Dorchester town, Grafton County, New Hampshire",009,18740,33
52.5,52.8,50.3,"Landaff town, Grafton County, New Hampshire",009,40660,33
49.9,48.7,50.2,"Bethlehem town, Grafton County, New Hampshire",009,05460,33
45.9,46.1,44.9,"Alexandria town, Grafton County, New Hampshire",009,00580,33
58.9,57.8,59.4,"Franconia town, Grafton County, New Hampshire",009,27300,33
50.3,49.5,52.1,"Grafton town, Grafton County, New Hampshire",009,30820,33
51.9,55.3,50.2,"Groton town, Grafton County, New Hampshire",009,32180,33
