B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,name,county,county subdivision,state
5139.0,3091.0,3091.0,2953.0,138.0,0.0,2048.0,"Bow CCD, Skagit County, Washington",057,90272,53
2552.0,1225.0,1220.0,1165.0,55.0,5.0,1327.0,"Swinomish Reservation CCD, Skagit County, Washington",057,93360,53
28302.0,18027.0,17990.0,16827.0,1163.0,37.0,10275.0,"Mount Vernon CCD, Skagit County, Washington",057,92096,53
10586.0,6622.0,6606.0,6099.0,507.0,16.0,3964.0,"Burlington CCD, Skagit County, Washington",057,90384,53
2739.0,1699.0,1699.0,1646.0,53.0,0.0,1040.0,"Conway CCD, Skagit County, Washington",057,90768,53
2754.0,1512.0,1512.0,1418.0,94.0,0.0,1242.0,"La Conner CCD, Skagit County, Washington",057,91536,53
2318.0,1237.0,1237.0,1159.0,78.0,0.0,1081.0,"Lyman-Hamilton CCD, Skagit County, Washington",057,91776,53
10670.0,6997.0,6985.0,6453.0,532.0,12.0,3673.0,"Sedro-Woolley CCD, Skagit County, Washington",057,92944,53
1557.0,933.0,933.0,860.0,73.0,0.0,624.0,"Clear Lake CCD, Skagit County, Washington",057,90608,53
17720.0,9539.0,9259.0,8797.0,462.0,280.0,8181.0,"Anacortes CCD, Skagit County, Washington",057,90064,53
4279.0,1881.0,1881.0,1745.0,136.0,0.0,2398.0,"Springdale CCD, Stevens County, Washington",065,93232,53
4703.0,2132.0,2132.0,1986.0,146.0,0.0,2571.0,"Chewelah CCD, Stevens County, Washington",065,90560,53
9437.0,5022.0,5022.0,4661.0,361.0,0.0,4415.0,"Colville CCD, Stevens County, Washington",065,90688,53
1508.0,847.0,847.0,730.0,117.0,0.0,661.0,"Spokane Reservation CCD, Stevens County, Washington",065,93216,53
8453.0,4681.0,4653.0,4485.0,168.0,28.0,3772.0,"Loon Lake CCD, Stevens County, Washington",065,91680,53
5628.0,2595.0,2592.0,2398.0,194.0,3.0,3033.0,"Kettle Falls CCD, Stevens County, Washington",065,91472,53
292745.0,178722.0,177713.0,166579.0,11134.0,1009.0,114023.0,"Spokane CCD, Spokane County, Washington",063,93200,53
24711.0,14517.0,14504.0,13604.0,900.0,13.0,10194.0,"Deer Park CCD, Spokane County, Washington",063,90880,53
2232.0,1416.0,1416.0,1297.0,119.0,0.0,816.0,"Rockford CCD, Spokane County, Washington",063,92816,53
2444.0,1559.0,1548.0,1436.0,112.0,11.0,885.0,"Valleyford CCD, Spokane County, Washington",063,93584,53
11658.0,5189.0,5042.0,4678.0,364.0,147.0,6469.0,"Airway Heights CCD, Spokane County, Washington",063,90048,53
8961.0,5790.0,5769.0,5535.0,234.0,21.0,3171.0,"Colbert CCD, Spokane County, Washington",063,90640,53
13726.0,9116.0,9116.0,8654.0,462.0,0.0,4610.0,"Liberty Lake CCD, Spokane County, Washington",063,91616,53
4897.0,2768.0,2768.0,2670.0,98.0,0.0,2129.0,"Mount Spokane CCD, Spokane County, Washington",063,92080,53
2431.0,1247.0,1247.0,1201.0,46.0,0.0,1184.0,"Odessa CCD, Lincoln County, Washington",043,92304,53
2340.0,1134.0,1134.0,1071.0,63.0,0.0,1206.0,"Wilbur CCD, Lincoln County, Washington",043,93760,53
3665.0,1926.0,1926.0,1854.0,72.0,0.0,1739.0,"Davenport CCD, Lincoln County, Washington",043,90848,53
31824.0,19632.0,19607.0,18544.0,1063.0,25.0,12192.0,"Wenatchee CCD, Chelan County, Washington",007,93712,53
9002.0,5368.0,5368.0,5094.0,274.0,0.0,3634.0,"Cashmere CCD, Chelan County, Washington",007,90448,53
5568.0,3143.0,3140.0,2984.0,156.0,3.0,2425.0,"Leavenworth-Lake Wenatchee CCD, Chelan County, Washington",007,91600,53
35.0,23.0,23.0,23.0,0.0,0.0,12.0,"Stehekin CCD, Chelan County, Washington",007,93280,53
25412.0,14072.0,14001.0,12589.0,1412.0,71.0,11340.0,"Port Angeles CCD, Clallam County, Washington",009,92592,53
5287.0,3036.0,3034.0,2771.0,263.0,2.0,2251.0,"Forks CCD, Clallam County, Washington",009,91168,53
9284.0,4226.0,4220.0,3994.0,226.0,6.0,5058.0,"Agnew-Carlsborg CCD, Clallam County, Washington",009,90032,53
3051.0,1554.0,1554.0,1425.0,129.0,0.0,1497.0,"Crescent CCD, Clallam County, Washington",009,90816,53
50690.0,27826.0,27776.0,25135.0,2641.0,50.0,22864.0,"Longview-Kelso CCD, Cowlitz County, Washington",015,91664,53
5325.0,3211.0,3211.0,2944.0,267.0,0.0,2114.0,"Kalama CCD, Cowlitz County, Washington",015,91440,53
4361.0,2988.0,2988.0,2765.0,223.0,0.0,1373.0,"Rose Valley CCD, Cowlitz County, Washington",015,92864,53
8339.0,5310.0,5310.0,4963.0,347.0,0.0,3029.0,"Woodland CCD, Cowlitz County, Washington",015,93856,53
12333.0,6510.0,6510.0,6120.0,390.0,0.0,5823.0,"Castle Rock CCD, Cowlitz County, Washington",015,90464,53
1155.0,482.0,482.0,399.0,83.0,0.0,673.0,"Curlew CCD, Ferry County, Washington",019,90832,53
1321.0,636.0,636.0,529.0,107.0,0.0,685.0,"Colville Reservation CCD, Ferry County, Washington",019,90704,53
2588.0,1095.0,1095.0,1041.0,54.0,0.0,1493.0,"Republic CCD, Ferry County, Washington",019,92752,53
1722.0,814.0,814.0,800.0,14.0,0.0,908.0,"Entiat CCD, Chelan County, Washington",007,91040,53
3471.0,2255.0,2255.0,2173.0,82.0,0.0,1216.0,"Malaga CCD, Chelan County, Washington",007,91840,53
2328.0,1455.0,1455.0,1403.0,52.0,0.0,873.0,"Manson CCD, Chelan County, Washington",007,91904,53
5262.0,3483.0,3483.0,3042.0,441.0,0.0,1779.0,"Chelan CCD, Chelan County, Washington",007,90544,53
926.0,164.0,164.0,126.0,38.0,0.0,762.0,"West End CCD, Jefferson County, Washington",031,93728,53
91380.0,58522.0,51602.0,48546.0,3056.0,6920.0,32858.0,"Bremerton CCD, Kitsap County, Washington",035,90288,53
10397.0,5760.0,5654.0,5351.0,303.0,106.0,4637.0,"Kingston CCD, Kitsap County, Washington",035,91488,53
36075.0,22871.0,18714.0,17805.0,909.0,4157.0,13204.0,"Poulsbo CCD, Kitsap County, Washington",035,92624,53
18631.0,11285.0,11229.0,10860.0,369.0,56.0,7346.0,"Bainbridge Island CCD, Kitsap County, Washington",035,90120,53
54766.0,32515.0,31543.0,29470.0,2073.0,972.0,22251.0,"Port Orchard CCD, Kitsap County, Washington",035,92608,53
52391.0,34353.0,34328.0,32287.0,2041.0,25.0,18038.0,"Enumclaw Plateau CCD, King County, Washington",033,91056,53
53627.0,36969.0,36883.0,34981.0,1902.0,86.0,16658.0,"Tahoma-Maple Valley CCD, King County, Washington",033,93392,53
896421.0,637839.0,636301.0,603985.0,32316.0,1538.0,258582.0,"Seattle CCD, King County, Washington",033,92928,53
8223.0,5069.0,5060.0,4941.0,119.0,9.0,3154.0,"Vashon Island CCD, King County, Washington",033,93616,53
61024.0,41953.0,41940.0,40085.0,1855.0,13.0,19071.0,"Issaquah Plateau CCD, King County, Washington",033,91392,53
39844.0,29311.0,29272.0,28138.0,1134.0,39.0,10533.0,"Snoqualmie Valley CCD, King County, Washington",033,93078,53
1591.0,895.0,884.0,823.0,61.0,11.0,696.0,"Naselle CCD, Pacific County, Washington",049,92128,53
1358.0,629.0,629.0,618.0,11.0,0.0,729.0,"Willapa Valley CCD, Pacific County, Washington",049,93776,53
6578.0,2949.0,2949.0,2730.0,219.0,0.0,3629.0,"Raymond CCD, Pacific County, Washington",049,92736,53
9059.0,3940.0,3940.0,3646.0,294.0,0.0,5119.0,"Newport CCD, Pend Oreille County, Washington",051,92160,53
1805.0,842.0,842.0,755.0,87.0,0.0,963.0,"Ione-Metaline Falls CCD, Pend Oreille County, Washington",051,91376,53
4873.0,2650.0,2650.0,2514.0,136.0,0.0,2223.0,"Orcas CCD, San Juan County, Washington",055,92432,53
2614.0,1281.0,1281.0,1241.0,40.0,0.0,1333.0,"Lopez CCD, San Juan County, Washington",055,91696,53
1603.0,773.0,773.0,707.0,66.0,0.0,830.0,"Stevenson CCD, Skamania County, Washington",059,93312,53
865.0,479.0,479.0,440.0,39.0,0.0,386.0,"Rosalia CCD, Whitman County, Washington",075,92848,53
955.0,712.0,712.0,700.0,12.0,0.0,243.0,"Uniontown CCD, Whitman County, Washington",075,93536,53
4212.0,2479.0,2470.0,2389.0,81.0,9.0,1733.0,"Colfax-Palouse CCD, Whitman County, Washington",075,90656,53
30648.0,17967.0,17924.0,16088.0,1836.0,43.0,12681.0,"Pullman CCD, Whitman County, Washington",075,92656,53
1394.0,814.0,814.0,796.0,18.0,0.0,580.0,"Rock Lake CCD, Whitman County, Washington",075,92832,53
857.0,464.0,464.0,436.0,28.0,0.0,393.0,"Tekoa CCD, Whitman County, Washington",075,93424,53
108298.0,67333.0,67106.0,62577.0,4529.0,227.0,40965.0,"Yakima CCD, Yakima County, Washington",077,93904,53
2114.0,1145.0,1145.0,1018.0,127.0,0.0,969.0,"Mabton CCD, Yakima County, Washington",077,91808,53
37500.0,24131.0,24076.0,21872.0,2204.0,55.0,13369.0,"Sunnyside CCD, Yakima County, Washington",077,93344,53
6405.0,4172.0,4165.0,3943.0,222.0,7.0,2233.0,"Northeast Yakima CCD, Yakima County, Washington",077,92192,53
2593.0,1227.0,1227.0,1101.0,126.0,0.0,1366.0,"South Yakima CCD, Yakima County, Washington",077,93184,53
18524.0,11021.0,11013.0,9987.0,1026.0,8.0,7503.0,"Toppenish-Wapato CCD, Yakima County, Washington",077,93472,53
6171.0,3678.0,3671.0,3492.0,179.0,7.0,2493.0,"Northwest Yakima CCD, Yakima County, Washington",077,92240,53
2000.0,1071.0,1065.0,914.0,151.0,6.0,929.0,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",009,90576,53
17076.0,6890.0,6863.0,6334.0,529.0,27.0,10186.0,"Sequim CCD, Clallam County, Washington",009,92960,53
6349.0,3568.0,3568.0,3513.0,55.0,0.0,2781.0,"White Salmon CCD, Klickitat County, Washington",039,93744,53
6096.0,2673.0,2673.0,2395.0,278.0,0.0,3423.0,"Goldendale CCD, Klickitat County, Washington",039,91264,53
2469.0,1115.0,1115.0,1054.0,61.0,0.0,1354.0,"Ethel CCD, Lewis County, Washington",041,91088,53
3728.0,1927.0,1927.0,1720.0,207.0,0.0,1801.0,"Mineral CCD, Lewis County, Washington",041,91984,53
3302.0,2211.0,2211.0,2021.0,190.0,0.0,1091.0,"Logan Hill CCD, Lewis County, Washington",041,91648,53
3763.0,1753.0,1753.0,1658.0,95.0,0.0,2010.0,"Mossyrock CCD, Lewis County, Washington",041,92048,53
2344.0,889.0,889.0,747.0,142.0,0.0,1455.0,"Morton CCD, Lewis County, Washington",041,92016,53
2850.0,1617.0,1617.0,1423.0,194.0,0.0,1233.0,"Bunker CCD, Lewis County, Washington",041,90352,53
2178.0,876.0,876.0,784.0,92.0,0.0,1302.0,"Big Bottom CCD, Lewis County, Washington",041,90208,53
24790.0,13693.0,13610.0,12427.0,1183.0,83.0,11097.0,"Centralia-Chehalis CCD, Lewis County, Washington",041,90512,53
4643.0,3084.0,3084.0,3015.0,69.0,0.0,1559.0,"Bridgeport CCD, Douglas County, Washington",017,90320,53
23913.0,14676.0,14664.0,14060.0,604.0,12.0,9237.0,"East Wenatchee CCD, Douglas County, Washington",017,90944,53
2339.0,1288.0,1288.0,1222.0,66.0,0.0,1051.0,"Waterville CCD, Douglas County, Washington",017,93696,53
1111.0,523.0,523.0,479.0,44.0,0.0,588.0,"Humptulips CCD, Grays Harbor County, Washington",027,91360,53
747.0,353.0,353.0,284.0,69.0,0.0,394.0,"Quinault Reservation CCD, Grays Harbor County, Washington",027,92704,53
1414.0,795.0,795.0,752.0,43.0,0.0,619.0,"Malone-Porter CCD, Grays Harbor County, Washington",027,91856,53
1840.0,928.0,927.0,786.0,141.0,1.0,912.0,"Oakville CCD, Grays Harbor County, Washington",027,92288,53
24565.0,13344.0,13315.0,12135.0,1180.0,29.0,11221.0,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",027,90016,53
5072.0,2748.0,2748.0,2484.0,264.0,0.0,2324.0,"Elma CCD, Grays Harbor County, Washington",027,91024,53
573.0,273.0,273.0,192.0,81.0,0.0,300.0,"North River CCD, Grays Harbor County, Washington",027,92208,53
1169.0,656.0,656.0,634.0,22.0,0.0,513.0,"Wishkah CCD, Grays Harbor County, Washington",027,93840,53
2901.0,1670.0,1660.0,1580.0,80.0,10.0,1231.0,"McCleary CCD, Grays Harbor County, Washington",027,91824,53
21452.0,16213.0,7362.0,6720.0,642.0,8851.0,5239.0,"Fort Lewis-DuPont CCD, Pierce County, Washington",053,91184,53
2940.0,1981.0,1981.0,1903.0,78.0,0.0,959.0,"Mount Rainier CCD, Pierce County, Washington",053,92064,53
18387.0,12427.0,12402.0,11744.0,658.0,25.0,5960.0,"Buckley CCD, Pierce County, Washington",053,90336,53
129288.0,87169.0,86384.0,81043.0,5341.0,785.0,42119.0,"Puyallup CCD, Pierce County, Washington",053,92672,53
12643.0,7381.0,7245.0,6649.0,596.0,136.0,5262.0,"Roy CCD, Pierce County, Washington",053,92880,53
4641.0,2841.0,2841.0,2620.0,221.0,0.0,1800.0,"Eatonville CCD, Pierce County, Washington",053,90976,53
41378.0,23851.0,23592.0,22214.0,1378.0,259.0,17527.0,"Gig Harbor Peninsula CCD, Pierce County, Washington",053,91232,53
64969.0,42486.0,41571.0,39033.0,2538.0,915.0,22483.0,"Graham-Thrift CCD, Pierce County, Washington",053,91280,53
357657.0,227403.0,221636.0,205150.0,16486.0,5767.0,130254.0,"Tacoma CCD, Pierce County, Washington",053,93376,53
424.0,124.0,124.0,114.0,10.0,0.0,300.0,"Skamokawa CCD, Wahkiakum County, Washington",069,92992,53
903.0,369.0,369.0,335.0,34.0,0.0,534.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
712.0,230.0,230.0,226.0,4.0,0.0,482.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
41795.0,28181.0,28178.0,26431.0,1747.0,3.0,13614.0,"Pasco CCD, Franklin County, Washington",021,92512,53
1142.0,732.0,732.0,717.0,15.0,0.0,410.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
7122.0,3481.0,3481.0,3235.0,246.0,0.0,3641.0,"Connell CCD, Franklin County, Washington",021,90752,53
12398.0,8830.0,8830.0,8461.0,369.0,0.0,3568.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
1713.0,1077.0,1077.0,1048.0,29.0,0.0,636.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
2338.0,1369.0,1369.0,1344.0,25.0,0.0,969.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
852.0,601.0,601.0,561.0,40.0,0.0,251.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
3115.0,1878.0,1878.0,1677.0,201.0,0.0,1237.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
40294.0,23307.0,23262.0,21866.0,1396.0,45.0,16987.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
935.0,532.0,532.0,507.0,25.0,0.0,403.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
13655.0,7930.0,7930.0,7400.0,530.0,0.0,5725.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
1500.0,827.0,827.0,786.0,41.0,0.0,673.0,"Gloyd CCD, Grant County, Washington",025,91248,53
26490.0,16338.0,16258.0,15149.0,1109.0,80.0,10152.0,"Moses Lake CCD, Grant County, Washington",025,92032,53
7592.0,5175.0,5175.0,4683.0,492.0,0.0,2417.0,"Quincy CCD, Grant County, Washington",025,92720,53
2109.0,1193.0,1193.0,1087.0,106.0,0.0,916.0,"George CCD, Grant County, Washington",025,91200,53
1805.0,889.0,889.0,805.0,84.0,0.0,916.0,"Grand Coulee CCD, Grant County, Washington",025,91296,53
2695.0,1577.0,1577.0,1439.0,138.0,0.0,1118.0,"Warden CCD, Grant County, Washington",025,93680,53
1245.0,649.0,648.0,580.0,68.0,1.0,596.0,"Coulee City CCD, Grant County, Washington",025,90784,53
4232.0,2337.0,2337.0,2082.0,255.0,0.0,1895.0,"Lummi Reservation CCD, Whatcom County, Washington",073,91760,53
829.0,442.0,442.0,413.0,29.0,0.0,387.0,"Lummi Island CCD, Whatcom County, Washington",073,91744,53
99002.0,63375.0,63177.0,59081.0,4096.0,198.0,35627.0,"Bellingham CCD, Whatcom County, Washington",073,90176,53
