B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
96.0,96.0,0.0,0.0,0.0,0.0,"District 2, Yazoo County, Mississippi",163,91476,28
902.0,498.0,74.0,54.0,156.0,120.0,"District 4, Yazoo County, Mississippi",163,92952,28
8.0,8.0,0.0,0.0,0.0,0.0,"District 2, Winston County, Mississippi",159,91458,28
176.0,176.0,0.0,0.0,0.0,0.0,"District 1, Winston County, Mississippi",159,90720,28
89.0,89.0,0.0,0.0,0.0,0.0,"District 1, Yazoo County, Mississippi",163,90738,28
181.0,60.0,2.0,0.0,110.0,9.0,"District 3, Yazoo County, Mississippi",163,92214,28
172.0,56.0,58.0,0.0,58.0,0.0,"District 5, Yazoo County, Mississippi",163,93690,28
103.0,103.0,0.0,0.0,0.0,0.0,"District 1, Attala County, Mississippi",007,90036,28
36.0,36.0,0.0,0.0,0.0,0.0,"District 2, Attala County, Mississippi",007,90774,28
11.0,11.0,0.0,0.0,0.0,0.0,"District 5, Attala County, Mississippi",007,92988,28
41.0,41.0,0.0,0.0,0.0,0.0,"District 4, Attala County, Mississippi",007,92250,28
185.0,154.0,0.0,0.0,31.0,0.0,"District 3, Attala County, Mississippi",007,91512,28
51.0,51.0,0.0,0.0,0.0,0.0,"District 4, Benton County, Mississippi",009,92259,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Benton County, Mississippi",009,90783,28
108.0,94.0,0.0,14.0,0.0,0.0,"District 3, Benton County, Mississippi",009,91521,28
45.0,45.0,0.0,0.0,0.0,0.0,"District 5, Benton County, Mississippi",009,92997,28
23.0,0.0,0.0,0.0,0.0,23.0,"District 5, Franklin County, Mississippi",037,93123,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Benton County, Mississippi",009,90045,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Franklin County, Mississippi",037,90171,28
4.0,3.0,0.0,0.0,1.0,0.0,"District 2, Franklin County, Mississippi",037,90909,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Franklin County, Mississippi",037,91647,28
38.0,38.0,0.0,0.0,0.0,0.0,"District 4, Franklin County, Mississippi",037,92385,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Coahoma County, Mississippi",027,93078,28
27.0,27.0,0.0,0.0,0.0,0.0,"District 1, Coahoma County, Mississippi",027,90126,28
2.0,2.0,0.0,0.0,0.0,0.0,"District 3, Coahoma County, Mississippi",027,91602,28
6.0,6.0,0.0,0.0,0.0,0.0,"District 4, Coahoma County, Mississippi",027,92340,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Coahoma County, Mississippi",027,90864,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Jasper County, Mississippi",061,93231,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Jasper County, Mississippi",061,92493,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Jasper County, Mississippi",061,91017,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Jasper County, Mississippi",061,90279,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Jasper County, Mississippi",061,91755,28
227.0,227.0,0.0,0.0,0.0,0.0,"District 3, Jones County, Mississippi",067,91782,28
693.0,684.0,6.0,3.0,0.0,0.0,"District 2, Jones County, Mississippi",067,91044,28
37.0,36.0,0.0,1.0,0.0,0.0,"District 2, Walthall County, Mississippi",147,91404,28
981.0,962.0,0.0,5.0,10.0,4.0,"District 4, Jones County, Mississippi",067,92520,28
171.0,171.0,0.0,0.0,0.0,0.0,"District 1, Jones County, Mississippi",067,90306,28
719.0,572.0,147.0,0.0,0.0,0.0,"District 5, Jones County, Mississippi",067,93258,28
33.0,33.0,0.0,0.0,0.0,0.0,"District 1, Walthall County, Mississippi",147,90666,28
8.0,8.0,0.0,0.0,0.0,0.0,"District 3, Walthall County, Mississippi",147,92142,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Walthall County, Mississippi",147,93618,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Walthall County, Mississippi",147,92880,28
32.0,32.0,0.0,0.0,0.0,0.0,"District 3, Monroe County, Mississippi",095,91908,28
61.0,56.0,0.0,5.0,0.0,0.0,"District 4, Monroe County, Mississippi",095,92646,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Monroe County, Mississippi",095,93384,28
185.0,169.0,0.0,0.0,16.0,0.0,"District 2, Monroe County, Mississippi",095,91170,28
143.0,120.0,0.0,10.0,13.0,0.0,"District 1, Monroe County, Mississippi",095,90432,28
65.0,65.0,0.0,0.0,0.0,0.0,"District 4, Pontotoc County, Mississippi",115,92736,28
509.0,509.0,0.0,0.0,0.0,0.0,"District 3, Pontotoc County, Mississippi",115,91998,28
33.0,23.0,0.0,0.0,10.0,0.0,"District 2, Sunflower County, Mississippi",133,91341,28
307.0,196.0,0.0,65.0,46.0,0.0,"District 5, Pontotoc County, Mississippi",115,93474,28
414.0,387.0,27.0,0.0,0.0,0.0,"District 1, Pontotoc County, Mississippi",115,90522,28
588.0,563.0,0.0,25.0,0.0,0.0,"District 2, Pontotoc County, Mississippi",115,91260,28
44.0,44.0,0.0,0.0,0.0,0.0,"District 4, Sunflower County, Mississippi",133,92817,28
84.0,70.0,0.0,14.0,0.0,0.0,"District 5, Sunflower County, Mississippi",133,93555,28
207.0,177.0,30.0,0.0,0.0,0.0,"District 3, Sunflower County, Mississippi",133,92079,28
45.0,45.0,0.0,0.0,0.0,0.0,"District 1, Sunflower County, Mississippi",133,90603,28
20.0,20.0,0.0,0.0,0.0,0.0,"District 5, Webster County, Mississippi",155,93654,28
5.0,5.0,0.0,0.0,0.0,0.0,"District 3, Webster County, Mississippi",155,92178,28
114.0,92.0,0.0,22.0,0.0,0.0,"District 4, Webster County, Mississippi",155,92916,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Webster County, Mississippi",155,90702,28
6.0,2.0,0.0,4.0,0.0,0.0,"District 2, Webster County, Mississippi",155,91440,28
116.0,116.0,0.0,0.0,0.0,0.0,"District 2, Alcorn County, Mississippi",003,90756,28
284.0,262.0,0.0,22.0,0.0,0.0,"District 3, Alcorn County, Mississippi",003,91494,28
47.0,29.0,0.0,18.0,0.0,0.0,"District 1, Alcorn County, Mississippi",003,90018,28
302.0,213.0,0.0,4.0,36.0,49.0,"District 5, Alcorn County, Mississippi",003,92970,28
316.0,316.0,0.0,0.0,0.0,0.0,"District 4, Alcorn County, Mississippi",003,92232,28
161.0,161.0,0.0,0.0,0.0,0.0,"District 4, Adams County, Mississippi",001,92223,28
2111.0,1666.0,0.0,0.0,34.0,411.0,"District 5, Adams County, Mississippi",001,92961,28
304.0,304.0,0.0,0.0,0.0,0.0,"District 2, Adams County, Mississippi",001,90747,28
25.0,18.0,0.0,0.0,0.0,7.0,"District 1, Adams County, Mississippi",001,90009,28
66.0,66.0,0.0,0.0,0.0,0.0,"District 3, Adams County, Mississippi",001,91485,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Clay County, Mississippi",025,91593,28
11.0,11.0,0.0,0.0,0.0,0.0,"District 2, Clay County, Mississippi",025,90855,28
74.0,74.0,0.0,0.0,0.0,0.0,"District 1, Clay County, Mississippi",025,90117,28
11.0,5.0,0.0,6.0,0.0,0.0,"District 5, Clay County, Mississippi",025,93069,28
32.0,0.0,0.0,0.0,32.0,0.0,"District 4, Clay County, Mississippi",025,92331,28
943.0,683.0,136.0,0.0,119.0,5.0,"District 4, DeSoto County, Mississippi",033,92367,28
1777.0,1270.0,396.0,38.0,34.0,39.0,"District 5, DeSoto County, Mississippi",033,93105,28
1630.0,1450.0,57.0,74.0,8.0,41.0,"District 3, DeSoto County, Mississippi",033,91629,28
2382.0,2098.0,151.0,6.0,41.0,86.0,"District 1, DeSoto County, Mississippi",033,90153,28
1357.0,1240.0,72.0,45.0,0.0,0.0,"District 2, DeSoto County, Mississippi",033,90891,28
106.0,106.0,0.0,0.0,0.0,0.0,"District 1, Noxubee County, Mississippi",103,90468,28
108.0,108.0,0.0,0.0,0.0,0.0,"District 4, Leake County, Mississippi",079,92574,28
71.0,71.0,0.0,0.0,0.0,0.0,"District 2, Leake County, Mississippi",079,91098,28
10.0,10.0,0.0,0.0,0.0,0.0,"District 5, Leake County, Mississippi",079,93312,28
589.0,589.0,0.0,0.0,0.0,0.0,"District 3, Leake County, Mississippi",079,91836,28
174.0,174.0,0.0,0.0,0.0,0.0,"District 1, Leake County, Mississippi",079,90360,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Noxubee County, Mississippi",103,92682,28
4.0,4.0,0.0,0.0,0.0,0.0,"District 5, Noxubee County, Mississippi",103,93420,28
11.0,11.0,0.0,0.0,0.0,0.0,"District 3, Noxubee County, Mississippi",103,91944,28
26.0,26.0,0.0,0.0,0.0,0.0,"District 2, Noxubee County, Mississippi",103,91206,28
87.0,70.0,0.0,0.0,17.0,0.0,"District 1, Neshoba County, Mississippi",099,90450,28
352.0,352.0,0.0,0.0,0.0,0.0,"District 3, Neshoba County, Mississippi",099,91926,28
18.0,18.0,0.0,0.0,0.0,0.0,"District 4, Neshoba County, Mississippi",099,92664,28
0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Neshoba County, Mississippi",099,91188,28
