B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
17196.0,737.0,654.0,738.0,785.0,624.0,689.0,777.0,657.0,440.0,1422.0,1937.0,2398.0,1907.0,1186.0,1412.0,833.0,"Kenai-Cook Inlet census subarea, Kenai Peninsula Borough, Alaska",122,38460,02
1968.0,59.0,10.0,111.0,24.0,56.0,43.0,53.0,12.0,10.0,98.0,187.0,380.0,390.0,108.0,237.0,190.0,"Chugach census subarea, Valdez-Cordova Census Area, Alaska",261,14420,02
586.0,30.0,11.0,19.0,10.0,20.0,6.0,30.0,21.0,31.0,27.0,50.0,104.0,86.0,65.0,54.0,22.0,"Denali census subarea, Denali Borough, Alaska",068,18765,02
264.0,6.0,32.0,7.0,4.0,4.0,22.0,8.0,11.0,10.0,21.0,32.0,31.0,15.0,32.0,20.0,9.0,"Copper River census subarea, Valdez-Cordova Census Area, Alaska",261,17350,02
1520.0,35.0,48.0,59.0,62.0,43.0,94.0,92.0,8.0,31.0,90.0,221.0,234.0,192.0,128.0,122.0,61.0,"Seward-Hope census subarea, Kenai Peninsula Borough, Alaska",122,68610,02
98.0,2.0,0.0,14.0,4.0,2.0,2.0,2.0,5.0,5.0,11.0,15.0,16.0,8.0,3.0,7.0,2.0,"McGrath-Holy Cross census subarea, Yukon-Koyukuk Census Area, Alaska",290,46060,02
86.0,3.0,0.0,3.0,1.0,4.0,2.0,1.0,5.0,3.0,7.0,9.0,15.0,16.0,4.0,7.0,6.0,"Lake and Peninsula census subarea, Lake and Peninsula Borough, Alaska",164,42780,02
1734.0,43.0,79.0,89.0,53.0,44.0,94.0,105.0,23.0,18.0,148.0,188.0,327.0,175.0,149.0,141.0,58.0,"Southeast Fairbanks census subarea, Southeast Fairbanks Census Area, Alaska",240,72030,02
278.0,6.0,9.0,14.0,11.0,6.0,14.0,15.0,7.0,13.0,25.0,32.0,31.0,31.0,26.0,30.0,8.0,"Koyukuk-Middle Yukon census subarea, Yukon-Koyukuk Census Area, Alaska",290,42080,02
60.0,2.0,4.0,6.0,8.0,3.0,7.0,0.0,2.0,0.0,3.0,3.0,14.0,2.0,0.0,6.0,0.0,"Yukon Flats census subarea, Yukon-Koyukuk Census Area, Alaska",290,86690,02
72974.0,1623.0,1418.0,1325.0,1659.0,1902.0,1704.0,1797.0,2786.0,2389.0,4118.0,7487.0,10852.0,9907.0,7032.0,8698.0,8277.0,"Anchorage census subarea, Anchorage Municipality, Alaska",020,03050,02
188.0,4.0,0.0,7.0,4.0,4.0,10.0,4.0,0.0,9.0,10.0,27.0,27.0,39.0,10.0,22.0,11.0,"Aleutians East census subarea, Aleutians East Borough, Alaska",013,01598,02
1236.0,89.0,44.0,75.0,69.0,67.0,43.0,77.0,30.0,43.0,116.0,124.0,139.0,136.0,88.0,69.0,27.0,"Prince of Wales census subarea, Prince of Wales-Hyder Census Area, Alaska",198,64310,02
347.0,3.0,6.0,10.0,19.0,8.0,6.0,5.0,15.0,19.0,34.0,43.0,58.0,54.0,36.0,19.0,12.0,"Skagway census subarea, Skagway Municipality, Alaska",230,70810,02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hyder census subarea, Prince of Wales-Hyder Census Area, Alaska",198,34575,02
66.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,17.0,10.0,0.0,20.0,0.0,"Metlakatla Indian Community census subarea, Prince of Wales-Hyder Census Area, Alaska",198,48873,02
741.0,22.0,32.0,35.0,19.0,43.0,19.0,36.0,47.0,12.0,105.0,85.0,98.0,80.0,72.0,20.0,16.0,"Wrangell census subarea, Wrangell City and Borough, Alaska",275,86420,02
425.0,6.0,6.0,9.0,13.0,24.0,24.0,8.0,26.0,9.0,55.0,27.0,77.0,40.0,40.0,53.0,8.0,"Hoonah-Angoon census subarea, Hoonah-Angoon Census Area, Alaska",105,33390,02
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Klukwan census subarea, Hoonah-Angoon Census Area, Alaska",105,40560,02
488.0,0.0,13.0,17.0,7.0,8.0,6.0,6.0,8.0,10.0,22.0,37.0,83.0,70.0,40.0,75.0,86.0,"Aleutians West census subarea, Aleutians West Census Area, Alaska",016,01615,02
205.0,4.0,6.0,8.0,3.0,2.0,5.0,4.0,8.0,7.0,14.0,18.0,36.0,25.0,33.0,19.0,13.0,"Bristol Bay census subarea, Bristol Bay Borough, Alaska",060,09050,02
2823.0,60.0,53.0,136.0,46.0,82.0,105.0,62.0,72.0,97.0,232.0,284.0,404.0,509.0,214.0,279.0,188.0,"Kodiak Island census subarea, Kodiak Island Borough, Alaska",150,41200,02
350.0,7.0,8.0,2.0,0.0,3.0,5.0,4.0,11.0,8.0,23.0,23.0,45.0,39.0,58.0,67.0,47.0,"Northwest Arctic census subarea, Northwest Arctic Borough, Alaska",188,56270,02
2591.0,61.0,61.0,82.0,71.0,74.0,58.0,103.0,66.0,64.0,267.0,347.0,488.0,340.0,185.0,166.0,158.0,"Sitka census subarea, Sitka City and Borough, Alaska",220,70590,02
66.0,0.0,0.0,3.0,1.0,0.0,6.0,5.0,0.0,2.0,9.0,8.0,10.0,12.0,9.0,1.0,0.0,"Aniak census subarea, Bethel Census Area, Alaska",050,03580,02
682.0,1.0,0.0,11.0,12.0,6.0,16.0,0.0,0.0,20.0,26.0,70.0,115.0,119.0,48.0,162.0,76.0,"Lower Kuskokwim census subarea, Bethel Census Area, Alaska",050,45510,02
313.0,0.0,0.0,0.0,0.0,10.0,9.0,6.0,6.0,0.0,7.0,16.0,53.0,73.0,39.0,46.0,48.0,"North Slope census subarea, North Slope Borough, Alaska",185,55970,02
89.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,7.0,3.0,0.0,12.0,6.0,32.0,5.0,11.0,0.0,"Kusilvak census subarea, Kusilvak Census Area, Alaska",158,42185,02
943.0,32.0,40.0,62.0,22.0,61.0,42.0,30.0,18.0,38.0,84.0,103.0,115.0,96.0,49.0,104.0,47.0,"Petersburg census subarea, Petersburg Borough, Alaska",195,60360,02
28348.0,655.0,765.0,522.0,772.0,851.0,1041.0,817.0,1383.0,1093.0,2043.0,3026.0,4578.0,3560.0,2045.0,3259.0,1938.0,"Fairbanks North Star census subarea, Fairbanks North Star Borough, Alaska",090,24450,02
3726.0,124.0,104.0,103.0,132.0,115.0,150.0,84.0,179.0,128.0,386.0,377.0,536.0,405.0,260.0,343.0,300.0,"Ketchikan census subarea, Ketchikan Gateway Borough, Alaska",130,39010,02
