B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
2765.0,2146.0,395.0,0.0,174.0,50.0,"West Wendover CCD, Elko County, Nevada",007,94896,32
8008.0,6978.0,749.0,154.0,127.0,0.0,"Elko CCD, Elko County, Nevada",007,94266,32
0.0,0.0,0.0,0.0,0.0,0.0,"Montello CCD, Elko County, Nevada",007,94602,32
168.0,150.0,0.0,18.0,0.0,0.0,"Carlin CCD, Elko County, Nevada",007,94126,32
0.0,0.0,0.0,0.0,0.0,0.0,"Jarbidge CCD, Elko County, Nevada",007,94490,32
56.0,46.0,3.0,7.0,0.0,0.0,"Mountain City CCD, Elko County, Nevada",007,94616,32
108.0,104.0,0.0,2.0,2.0,0.0,"Alamo CCD, Lincoln County, Nevada",017,94014,32
74.0,46.0,0.0,28.0,0.0,0.0,"Caliente CCD, Lincoln County, Nevada",017,94112,32
271.0,163.0,4.0,99.0,5.0,0.0,"Pioche CCD, Lincoln County, Nevada",017,94672,32
1027.0,732.0,253.0,0.0,42.0,0.0,"Amargosa Valley CCD, Nye County, Nevada",023,94028,32
257.0,236.0,10.0,11.0,0.0,0.0,"Round Mountain CCD, Nye County, Nevada",023,94728,32
4339.0,3692.0,300.0,273.0,74.0,0.0,"Pahrump CCD, Nye County, Nevada",023,94644,32
0.0,0.0,0.0,0.0,0.0,0.0,"Yucca Flat CCD, Nye County, Nevada",023,94938,32
18.0,17.0,0.0,0.0,1.0,0.0,"Duckwater CCD, Nye County, Nevada",023,94252,32
101.0,90.0,0.0,11.0,0.0,0.0,"Clark CCD, Storey County, Nevada",029,94196,32
7.0,2.0,5.0,0.0,0.0,0.0,"Gabbs CCD, Nye County, Nevada",023,94350,32
158.0,158.0,0.0,0.0,0.0,0.0,"Beatty CCD, Nye County, Nevada",023,94084,32
200.0,149.0,33.0,18.0,0.0,0.0,"Tonopah CCD, Nye County, Nevada",023,94812,32
145.0,120.0,4.0,21.0,0.0,0.0,"Virginia City CCD, Storey County, Nevada",029,94854,32
1.0,0.0,0.0,1.0,0.0,0.0,"High Desert CCD, Washoe County, Nevada",031,94440,32
8983.0,7859.0,985.0,108.0,31.0,0.0,"Sun Valley CCD, Washoe County, Nevada",031,94804,32
25144.0,19915.0,4510.0,79.0,509.0,131.0,"Reno Southeast CCD, Washoe County, Nevada",031,94709,32
94.0,87.0,3.0,0.0,4.0,0.0,"Pyramid Lake CCD, Washoe County, Nevada",031,94686,32
386.0,326.0,37.0,0.0,23.0,0.0,"Verdi CCD, Washoe County, Nevada",031,94840,32
8816.0,6742.0,1772.0,65.0,237.0,0.0,"Warm Springs-Truckee Canyon CCD, Washoe County, Nevada",031,94871,32
6144.0,4833.0,824.0,36.0,364.0,87.0,"Reno Southwest CCD, Washoe County, Nevada",031,94712,32
14337.0,12300.0,1265.0,381.0,338.0,53.0,"North Valleys CCD, Washoe County, Nevada",031,94635,32
19543.0,16301.0,2432.0,219.0,502.0,89.0,"Sparks CCD, Washoe County, Nevada",031,94794,32
699.0,626.0,31.0,13.0,29.0,0.0,"Washoe Valley CCD, Washoe County, Nevada",031,94874,32
18416.0,13223.0,3960.0,420.0,572.0,241.0,"Reno North CCD, Washoe County, Nevada",031,94703,32
1610.0,1477.0,31.0,24.0,37.0,41.0,"Incline Village CCD, Washoe County, Nevada",031,94462,32
603858.0,481871.0,99181.0,1070.0,17676.0,4060.0,"Las Vegas CCD, Clark County, Nevada",003,94504,32
34453.0,27243.0,5276.0,218.0,1650.0,66.0,"Clark CCD, Clark County, Nevada",003,94182,32
12574.0,9670.0,1402.0,795.0,656.0,51.0,"Carson City CCD, Carson City, Nevada",510,94140,32
2525.0,2297.0,89.0,65.0,74.0,0.0,"Dayton CCD, Lyon County, Nevada",019,94224,32
318.0,169.0,41.0,63.0,45.0,0.0,"Silver Springs CCD, Lyon County, Nevada",019,94777,32
169.0,122.0,0.0,0.0,47.0,0.0,"Smith Valley CCD, Lyon County, Nevada",019,94784,32
3481.0,2458.0,341.0,308.0,360.0,14.0,"Fernley CCD, Lyon County, Nevada",019,94322,32
1888.0,1412.0,278.0,156.0,42.0,0.0,"Yerington CCD, Lyon County, Nevada",019,94924,32
0.0,0.0,0.0,0.0,0.0,0.0,"Ralston Valley CCD, Nye County, Nevada",023,94701,32
160.0,157.0,0.0,0.0,3.0,0.0,"Silver Peak CCD, Esmeralda County, Nevada",009,94770,32
