B07004B_001E,B07004B_002E,B07004B_003E,B07004B_004E,B07004B_005E,B07004B_006E,name,county,county subdivision,state
790.0,351.0,9.0,410.0,20.0,0.0,"Sonora CCD, Tuolumne County, California",109,93080,06
74.0,72.0,2.0,0.0,0.0,0.0,"East Sonora-Phoenix Lake CCD, Tuolumne County, California",109,90835,06
3.0,1.0,1.0,1.0,0.0,0.0,"Escalon CCD, San Joaquin County, California",077,90900,06
1131.0,1019.0,112.0,0.0,0.0,0.0,"Thornton CCD, San Joaquin County, California",077,93340,06
118.0,118.0,0.0,0.0,0.0,0.0,"Linden-Farmington CCD, San Joaquin County, California",077,91630,06
7.0,0.0,7.0,0.0,0.0,0.0,"Lockeford CCD, San Joaquin County, California",077,91690,06
1547.0,1088.0,314.0,145.0,0.0,0.0,"Lodi CCD, San Joaquin County, California",077,91700,06
34968.0,27119.0,4648.0,2644.0,478.0,79.0,"Stockton CCD, San Joaquin County, California",077,93240,06
4855.0,4102.0,430.0,305.0,8.0,10.0,"Manteca CCD, San Joaquin County, California",077,91870,06
121.0,120.0,1.0,0.0,0.0,0.0,"Ripon CCD, San Joaquin County, California",077,92620,06
6997.0,5677.0,500.0,630.0,190.0,0.0,"Tracy CCD, San Joaquin County, California",077,93400,06
5.0,0.0,3.0,0.0,2.0,0.0,"Sutter Creek-Plymouth CCD, Amador County, California",005,93300,06
18.0,9.0,6.0,3.0,0.0,0.0,"Jackson CCD, Amador County, California",005,91430,06
36.0,18.0,0.0,18.0,0.0,0.0,"Pine Grove-Silver Lake CCD, Amador County, California",005,92470,06
737.0,503.0,5.0,224.0,5.0,0.0,"Ione CCD, Amador County, California",005,91410,06
405.0,405.0,0.0,0.0,0.0,0.0,"Dos Palos CCD, Merced County, California",047,90720,06
53.0,29.0,2.0,0.0,22.0,0.0,"Planada-Le Grand CCD, Merced County, California",047,92500,06
534.0,488.0,2.0,44.0,0.0,0.0,"Los Banos CCD, Merced County, California",047,91760,06
5356.0,3139.0,1169.0,1040.0,8.0,0.0,"Merced CCD, Merced County, California",047,91960,06
0.0,0.0,0.0,0.0,0.0,0.0,"Snelling CCD, Merced County, California",047,93050,06
30.0,30.0,0.0,0.0,0.0,0.0,"Hilmar-Irwin CCD, Merced County, California",047,91290,06
