B25105_001E,name,county,county subdivision,state
794.0,"Kanab CCD, Kane County, Utah",025,91591,49
932.0,"Enterprise CCD, Washington County, Utah",053,90817,49
988.0,"St. George CCD, Washington County, Utah",053,92924,49
635.0,"Orderville CCD, Kane County, Utah",025,92494,49
1794.0,"Park City CCD, Summit County, Utah",043,92580,49
1145.0,"Kamas CCD, Summit County, Utah",043,91548,49
1148.0,"Coalville CCD, Summit County, Utah",043,90430,49
-666666666.0,"Uintah and Ouray CCD, Grand County, Utah",019,93526,49
717.0,"Moab CCD, Grand County, Utah",019,91935,49
561.0,"Circleville CCD, Piute County, Utah",031,90387,49
343.0,"Marysvale CCD, Piute County, Utah",031,91849,49
604.0,"Randolph-Woodruff CCD, Rich County, Utah",033,92752,49
694.0,"Garden City-Laketown CCD, Rich County, Utah",033,91032,49
-666666666.0,"Uintah and Ouray CCD, Wasatch County, Utah",051,93612,49
-666666666.0,"Soldier Summit CCD, Wasatch County, Utah",051,93139,49
649.0,"Beaver CCD, Beaver County, Utah",001,90086,49
690.0,"Milford-Minersville CCD, Beaver County, Utah",001,91892,49
889.0,"Brigham City CCD, Box Elder County, Utah",003,90258,49
914.0,"Tremonton CCD, Box Elder County, Utah",003,93440,49
520.0,"West Box Elder CCD, Box Elder County, Utah",003,93827,49
1008.0,"Howell-Snowville CCD, Box Elder County, Utah",003,91419,49
730.0,"Parowan CCD, Iron County, Utah",021,92623,49
776.0,"Beryl-Newcastle CCD, Iron County, Utah",021,90129,49
797.0,"Cedar City CCD, Iron County, Utah",021,90344,49
803.0,"Mount Pleasant-Moroni CCD, Sanpete County, Utah",039,92150,49
931.0,"Gunnison CCD, Sanpete County, Utah",039,91204,49
729.0,"Ephraim-Manti CCD, Sanpete County, Utah",039,90860,49
802.0,"Richfield CCD, Sevier County, Utah",041,92838,49
709.0,"Monroe CCD, Sevier County, Utah",041,91978,49
705.0,"Salina CCD, Sevier County, Utah",041,92967,49
1113.0,"Goshen CCD, Utah County, Utah",049,91118,49
1386.0,"American Fork-Pleasant Grove CCD, Utah County, Utah",049,90043,49
935.0,"Provo-Orem CCD, Utah County, Utah",049,92709,49
1443.0,"Lehi CCD, Utah County, Utah",049,91634,49
1172.0,"Spanish Fork-Payson CCD, Utah County, Utah",049,93268,49
1217.0,"Springville-Mapleton CCD, Utah County, Utah",049,93311,49
948.0,"Ogden CCD, Weber County, Utah",057,92322,49
1273.0,"Ogden Valley CCD, Weber County, Utah",057,92365,49
670.0,"Delta CCD, Millard County, Utah",027,90516,49
-666666666.0,"Garrison-Sevier Lake CCD, Millard County, Utah",027,91075,49
666.0,"Fillmore CCD, Millard County, Utah",027,90989,49
1137.0,"Tooele-Grantsville CCD, Tooele County, Utah",045,93397,49
549.0,"Dugway-Wendover CCD, Tooele County, Utah",045,90602,49
950.0,"Hurricane CCD, Washington County, Utah",053,91462,49
-666666666.0,"North Duchesne CCD, Duchesne County, Utah",013,92279,49
-666666666.0,"South Duchesne CCD, Duchesne County, Utah",013,93225,49
625.0,"Duchesne CCD, Duchesne County, Utah",013,90559,49
887.0,"Roosevelt CCD, Duchesne County, Utah",013,92881,49
226.0,"Oljato CCD, San Juan County, Utah",037,92408,49
625.0,"Blanding CCD, San Juan County, Utah",037,90215,49
737.0,"Monticello CCD, San Juan County, Utah",037,92021,49
1696.0,"Cottonwood CCD, Salt Lake County, Utah",035,90473,49
1144.0,"Salt Lake City CCD, Salt Lake County, Utah",035,93010,49
1767.0,"Emigration CCD, Salt Lake County, Utah",035,90774,49
1109.0,"Magna CCD, Salt Lake County, Utah",035,91806,49
1586.0,"Bingham CCD, Salt Lake County, Utah",035,90172,49
1000.0,"Vernal CCD, Uintah County, Utah",047,93655,49
418.0,"Uintah and Ouray CCD, Uintah County, Utah",047,93569,49
503.0,"West Daggett CCD, Daggett County, Utah",009,93870,49
656.0,"East Daggett CCD, Daggett County, Utah",009,90688,49
1187.0,"North Davis CCD, Davis County, Utah",011,92236,49
1215.0,"South Davis CCD, Davis County, Utah",011,93182,49
551.0,"Loa CCD, Wayne County, Utah",055,91720,49
507.0,"Hanksville CCD, Wayne County, Utah",055,91247,49
467.0,"East Carbon CCD, Carbon County, Utah",007,90645,49
680.0,"Price CCD, Carbon County, Utah",007,92666,49
559.0,"Helper CCD, Carbon County, Utah",007,91333,49
545.0,"Green River CCD, Emery County, Utah",015,91161,49
655.0,"Castle Dale-Huntington CCD, Emery County, Utah",015,90301,49
559.0,"Emery-Ferron CCD, Emery County, Utah",015,90731,49
1324.0,"Morgan South CCD, Morgan County, Utah",029,92107,49
1475.0,"Morgan North CCD, Morgan County, Utah",029,92064,49
845.0,"Lewiston CCD, Cache County, Utah",005,91677,49
978.0,"Hyrum CCD, Cache County, Utah",005,91505,49
847.0,"Logan CCD, Cache County, Utah",005,91763,49
1097.0,"Wellsville CCD, Cache County, Utah",005,93784,49
1013.0,"Smithfield CCD, Cache County, Utah",005,93096,49
572.0,"Tropic CCD, Garfield County, Utah",017,93483,49
694.0,"Panguitch CCD, Garfield County, Utah",017,92537,49
573.0,"Escalante CCD, Garfield County, Utah",017,90903,49
555.0,"Eureka CCD, Juab County, Utah",023,90946,49
900.0,"Nephi CCD, Juab County, Utah",023,92193,49
282.0,"West Juab CCD, Juab County, Utah",023,93913,49
789.0,"Rush Valley CCD, Tooele County, Utah",045,92902,49
907.0,"East Cache CCD, Cache County, Utah",005,90635,49
1092.0,"East Garfield CCD, Garfield County, Utah",017,90702,49
258.0,"Casa del Eco Mesa-White Mesa CCD, San Juan County, Utah",037,90280,49
1213.0,"Northwest Weber CCD, Weber County, Utah",057,92308,49
1433.0,"Heber City East CCD, Wasatch County, Utah",051,91300,49
1315.0,"Heber City West CCD, Wasatch County, Utah",051,91312,49
1239.0,"North Wasatch CCD, Wasatch County, Utah",051,92301,49
1226.0,"Heber City South CCD, Wasatch County, Utah",051,91308,49
-666666666.0,"Thompson Springs CCD, Grand County, Utah",019,93356,49
