B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
90620.0,78425.0,5111.0,4099.0,2775.0,210.0,"Central Pasco CCD, Pasco County, Florida",101,90481,12
5519.0,5118.0,174.0,225.0,2.0,0.0,"Bell CCD, Gilchrist County, Florida",041,90130,12
11086.0,9649.0,842.0,431.0,164.0,0.0,"Live Oak CCD, Suwannee County, Florida",121,91950,12
96393.0,84332.0,6387.0,2849.0,2576.0,249.0,"Port Richey CCD, Pasco County, Florida",101,92860,12
31322.0,26331.0,2538.0,866.0,1314.0,273.0,"Sebring CCD, Highlands County, Florida",055,93120,12
16782.0,14782.0,1054.0,270.0,643.0,33.0,"Lake Placid CCD, Highlands County, Florida",055,91846,12
20125.0,16948.0,1605.0,739.0,624.0,209.0,"Avon Park CCD, Highlands County, Florida",055,90091,12
6291.0,5854.0,142.0,289.0,6.0,0.0,"Branford CCD, Suwannee County, Florida",121,90299,12
7915.0,6658.0,695.0,280.0,282.0,0.0,"Dade City CCD, Pasco County, Florida",101,90741,12
135029.0,120201.0,7311.0,3878.0,3252.0,387.0,"New Port Richey CCD, Pasco County, Florida",101,92327,12
9403.0,8419.0,226.0,543.0,189.0,26.0,"Trenton CCD, Gilchrist County, Florida",041,93432,12
7467.0,6899.0,329.0,85.0,144.0,10.0,"Dowling Park CCD, Suwannee County, Florida",121,90858,12
8121.0,6986.0,380.0,669.0,86.0,0.0,"McAlpin-Wellborn CCD, Suwannee County, Florida",121,92002,12
102021.0,71899.0,16153.0,9613.0,3869.0,487.0,"Gainesville CCD, Alachua County, Florida",001,91248,12
4267.0,4217.0,30.0,20.0,0.0,0.0,"Hawthorne CCD, Alachua County, Florida",001,91469,12
18038.0,16248.0,1040.0,404.0,283.0,63.0,"Newberry-Archer CCD, Alachua County, Florida",001,92314,12
2311.0,2104.0,116.0,73.0,14.0,4.0,"Micanopy CCD, Alachua County, Florida",001,92184,12
