B19013H_001E,name,county,county subdivision,state
39444.0,"District 2, East Carroll Parish, Louisiana",035,94249,22
42000.0,"District 3, East Carroll Parish, Louisiana",035,94429,22
32794.0,"District 5, East Carroll Parish, Louisiana",035,94807,22
-666666666.0,"District 8, East Carroll Parish, Louisiana",035,95269,22
-666666666.0,"District 6, East Carroll Parish, Louisiana",035,94975,22
-666666666.0,"District 7, East Carroll Parish, Louisiana",035,95128,22
96776.0,"District 11, Ascension Parish, Louisiana",005,95544,22
56354.0,"District 1, Ascension Parish, Louisiana",005,94006,22
78750.0,"District 3, Ascension Parish, Louisiana",005,94387,22
75439.0,"District 5, Ascension Parish, Louisiana",005,94765,22
97639.0,"District 8, Ascension Parish, Louisiana",005,95244,22
88486.0,"District 2, Ascension Parish, Louisiana",005,94206,22
116243.0,"District 4, Ascension Parish, Louisiana",005,94572,22
74194.0,"District 6, Ascension Parish, Louisiana",005,94938,22
62181.0,"District 10, Ascension Parish, Louisiana",005,95466,22
83741.0,"District 7, Ascension Parish, Louisiana",005,95097,22
63389.0,"District 9, Ascension Parish, Louisiana",005,95361,22
80018.0,"District F, Lafayette Parish, Louisiana",055,95812,22
54410.0,"District A, Lafayette Parish, Louisiana",055,95737,22
43408.0,"District E, Lafayette Parish, Louisiana",055,95797,22
81695.0,"District G, Lafayette Parish, Louisiana",055,95827,22
53211.0,"District 4, Grant Parish, Louisiana",043,94618,22
-666666666.0,"District 3, Grant Parish, Louisiana",043,94441,22
54836.0,"District 2, Jefferson Parish, Louisiana",051,94273,22
52255.0,"District 3, Jefferson Parish, Louisiana",051,94453,22
64473.0,"District 4, Jefferson Parish, Louisiana",051,94630,22
58882.0,"District 1, Jefferson Parish, Louisiana",051,94069,22
63148.0,"District 5, Jefferson Parish, Louisiana",051,94829,22
42940.0,"District 1, Beauregard Parish, Louisiana",011,94015,22
44609.0,"District 3A, Beauregard Parish, Louisiana",011,94552,22
41638.0,"District 3B, Beauregard Parish, Louisiana",011,94555,22
50000.0,"District 3D, Beauregard Parish, Louisiana",011,94561,22
62500.0,"District 3E, Beauregard Parish, Louisiana",011,94564,22
52320.0,"District 4A, Beauregard Parish, Louisiana",011,94732,22
47273.0,"District 2, Beauregard Parish, Louisiana",011,94213,22
41894.0,"District 5, Beauregard Parish, Louisiana",011,94774,22
62201.0,"District 4B, Beauregard Parish, Louisiana",011,94744,22
53672.0,"District 3C, Beauregard Parish, Louisiana",011,94558,22
40568.0,"District 4, Bienville Parish, Louisiana",013,94579,22
57072.0,"District 5, Bienville Parish, Louisiana",013,94777,22
35250.0,"District 2, Bienville Parish, Louisiana",013,94216,22
52222.0,"District 6, Bienville Parish, Louisiana",013,94945,22
45114.0,"District 7, Bienville Parish, Louisiana",013,95104,22
62813.0,"District 1, Bienville Parish, Louisiana",013,94018,22
32563.0,"District 3, Bienville Parish, Louisiana",013,94396,22
79058.0,"District 6, Bossier Parish, Louisiana",015,94948,22
33143.0,"District 7, Bossier Parish, Louisiana",015,95107,22
47941.0,"District 10, Bossier Parish, Louisiana",015,95470,22
80351.0,"District 5, Bossier Parish, Louisiana",015,94780,22
62192.0,"District 2, Bossier Parish, Louisiana",015,94219,22
64832.0,"District 3, Bossier Parish, Louisiana",015,94399,22
51671.0,"District 4, Bossier Parish, Louisiana",015,94582,22
72063.0,"District 12, Bossier Parish, Louisiana",015,95614,22
51708.0,"District 1, Bossier Parish, Louisiana",015,94021,22
37726.0,"District 9, Bossier Parish, Louisiana",015,95368,22
37952.0,"District 8, Bossier Parish, Louisiana",015,95251,22
56711.0,"District 11, Bossier Parish, Louisiana",015,95548,22
68125.0,"District 4, Cameron Parish, Louisiana",023,94594,22
-666666666.0,"District 6, Cameron Parish, Louisiana",023,94960,22
-666666666.0,"District 5, Cameron Parish, Louisiana",023,94792,22
58523.0,"District 2, Cameron Parish, Louisiana",023,94231,22
57857.0,"District 1, Cameron Parish, Louisiana",023,94033,22
66250.0,"District 3, Cameron Parish, Louisiana",023,94411,22
50625.0,"District 2, East Feliciana Parish, Louisiana",037,94252,22
49167.0,"District 4A, East Feliciana Parish, Louisiana",037,94738,22
52266.0,"District 4B, East Feliciana Parish, Louisiana",037,94750,22
59955.0,"District 1B, East Feliciana Parish, Louisiana",037,94177,22
55161.0,"District 3, East Feliciana Parish, Louisiana",037,94432,22
50030.0,"District 6, East Feliciana Parish, Louisiana",037,94978,22
46250.0,"District 7, East Feliciana Parish, Louisiana",037,95131,22
61082.0,"District B, Lafayette Parish, Louisiana",055,95752,22
50142.0,"District D, Lafayette Parish, Louisiana",055,95782,22
29010.0,"District C, Lafayette Parish, Louisiana",055,95767,22
35114.0,"District 1, Evangeline Parish, Louisiana",039,94051,22
37750.0,"District 3, Evangeline Parish, Louisiana",039,94435,22
60602.0,"District 7, Evangeline Parish, Louisiana",039,95134,22
-666666666.0,"District 13, Evangeline Parish, Louisiana",039,95674,22
55417.0,"District 2, Evangeline Parish, Louisiana",039,94255,22
37724.0,"District 4, Evangeline Parish, Louisiana",039,94612,22
-666666666.0,"District 11, Evangeline Parish, Louisiana",039,95560,22
31128.0,"District 12, Evangeline Parish, Louisiana",039,95626,22
65460.0,"District 10, Evangeline Parish, Louisiana",039,95485,22
41645.0,"District 6, Evangeline Parish, Louisiana",039,94981,22
47981.0,"District 9, Evangeline Parish, Louisiana",039,95389,22
72632.0,"District 1A, East Feliciana Parish, Louisiana",037,94168,22
53462.0,"District 5, East Feliciana Parish, Louisiana",037,94810,22
40545.0,"District 5, Evangeline Parish, Louisiana",039,94813,22
44453.0,"District 8, Evangeline Parish, Louisiana",039,95272,22
48704.0,"District 1, Iberia Parish, Louisiana",045,94060,22
45861.0,"District 11, Iberia Parish, Louisiana",045,95566,22
53346.0,"District 3, Iberia Parish, Louisiana",045,94444,22
51719.0,"District 6, Iberia Parish, Louisiana",045,94990,22
35771.0,"District 5, Iberia Parish, Louisiana",045,94822,22
46089.0,"District 10, Iberia Parish, Louisiana",045,95491,22
51198.0,"District 14, Iberia Parish, Louisiana",045,95707,22
63616.0,"District 7, Iberia Parish, Louisiana",045,95143,22
71250.0,"District 9, Iberia Parish, Louisiana",045,95395,22
35182.0,"District 4, Iberia Parish, Louisiana",045,94621,22
80606.0,"District 8, Iberia Parish, Louisiana",045,95281,22
54550.0,"District 12, Iberia Parish, Louisiana",045,95629,22
52047.0,"District 13, Iberia Parish, Louisiana",045,95677,22
40865.0,"District 2, Iberia Parish, Louisiana",045,94264,22
44688.0,"District 4, Lincoln Parish, Louisiana",061,94642,22
65893.0,"District 5, Lincoln Parish, Louisiana",061,94840,22
61703.0,"District 3, Lincoln Parish, Louisiana",061,94465,22
41955.0,"District B, St. Bernard Parish, Louisiana",087,95761,22
45442.0,"District E, St. Bernard Parish, Louisiana",087,95806,22
45966.0,"District A, St. Bernard Parish, Louisiana",087,95746,22
74430.0,"District D, St. Bernard Parish, Louisiana",087,95791,22
54048.0,"District C, St. Bernard Parish, Louisiana",087,95776,22
75000.0,"District 2, St. Helena Parish, Louisiana",091,94315,22
58018.0,"District 4, St. Helena Parish, Louisiana",091,94675,22
44028.0,"District 6, St. Helena Parish, Louisiana",091,95038,22
63651.0,"District 1, St. Helena Parish, Louisiana",091,94111,22
56250.0,"District 3, St. Helena Parish, Louisiana",091,94498,22
-666666666.0,"District 5, St. Helena Parish, Louisiana",091,94873,22
66250.0,"District 7, Webster Parish, Louisiana",119,95227,22
37214.0,"District 11, Webster Parish, Louisiana",119,95602,22
36047.0,"District 1, Webster Parish, Louisiana",119,94150,22
51724.0,"District 6, Webster Parish, Louisiana",119,95077,22
35000.0,"District 12, Webster Parish, Louisiana",119,95659,22
41078.0,"District 5, Webster Parish, Louisiana",119,94912,22
34493.0,"District 8, Webster Parish, Louisiana",119,95353,22
12372.0,"District 9, Webster Parish, Louisiana",119,95458,22
31940.0,"District 10, Webster Parish, Louisiana",119,95536,22
43851.0,"District 4, Webster Parish, Louisiana",119,94714,22
21847.0,"District 2, Webster Parish, Louisiana",119,94354,22
44043.0,"District 3, Webster Parish, Louisiana",119,94537,22
