B25003H_001E,B25003H_002E,B25003H_003E,name,county,county subdivision,state
1096.0,806.0,290.0,"Harrison township, Blackford County, Indiana",009,31630,18
9756.0,6112.0,3644.0,"Perry township, Vanderburgh County, Indiana",163,59166,18
207.0,174.0,33.0,"Union township, Vanderburgh County, Indiana",163,77696,18
3085.0,2892.0,193.0,"Scott township, Vanderburgh County, Indiana",163,68472,18
2884.0,2728.0,156.0,"German township, Vanderburgh County, Indiana",163,27486,18
24640.0,14710.0,9930.0,"Knight township, Vanderburgh County, Indiana",163,40212,18
9024.0,4672.0,4352.0,"Pigeon township, Vanderburgh County, Indiana",163,59670,18
3110.0,2315.0,795.0,"Licking township, Blackford County, Indiana",009,43650,18
512.0,454.0,58.0,"Jackson township, Blackford County, Indiana",009,36774,18
340.0,298.0,42.0,"Washington township, Blackford County, Indiana",009,80360,18
902.0,732.0,170.0,"Jefferson township, Carroll County, Indiana",015,37872,18
422.0,313.0,109.0,"Jackson township, Carroll County, Indiana",015,36828,18
1045.0,797.0,248.0,"Monroe township, Carroll County, Indiana",015,50256,18
204.0,204.0,0.0,"Rock Creek township, Carroll County, Indiana",015,65268,18
299.0,297.0,2.0,"Democrat township, Carroll County, Indiana",015,17686,18
191.0,158.0,33.0,"Madison township, Carroll County, Indiana",015,45900,18
201.0,201.0,0.0,"Adams township, Carroll County, Indiana",015,00316,18
181.0,172.0,9.0,"Liberty township, Carroll County, Indiana",015,43200,18
1669.0,1189.0,480.0,"Deer Creek township, Carroll County, Indiana",015,17236,18
644.0,543.0,101.0,"Burlington township, Carroll County, Indiana",015,09262,18
987.0,830.0,157.0,"Tippecanoe township, Carroll County, Indiana",015,75824,18
201.0,201.0,0.0,"Washington township, Carroll County, Indiana",015,80414,18
1257.0,1129.0,128.0,"Lexington township, Scott County, Indiana",143,43164,18
551.0,484.0,67.0,"Finley township, Scott County, Indiana",143,23224,18
2327.0,1754.0,573.0,"Jennings township, Scott County, Indiana",143,38448,18
3588.0,2380.0,1208.0,"Vienna township, Scott County, Indiana",143,79100,18
653.0,637.0,16.0,"Webster township, Harrison County, Indiana",061,82106,18
893.0,781.0,112.0,"Blue River township, Harrison County, Indiana",061,06058,18
1325.0,1236.0,89.0,"Franklin township, Harrison County, Indiana",061,25396,18
14111.0,8603.0,5508.0,"Wayne township, Wayne County, Indiana",177,81944,18
12831.0,8603.0,4228.0,"Pike township, Marion County, Indiana",097,59742,18
34126.0,16340.0,17786.0,"Center township, Marion County, Indiana",097,11512,18
10153.0,7283.0,2870.0,"Decatur township, Marion County, Indiana",097,17092,18
1030.0,906.0,124.0,"Jackson township, Clay County, Indiana",021,36864,18
27707.0,18134.0,9573.0,"Wayne township, Marion County, Indiana",097,81800,18
23464.0,17461.0,6003.0,"Warren township, Marion County, Indiana",097,80144,18
239.0,211.0,28.0,"Carrollton township, Carroll County, Indiana",015,10540,18
387.0,349.0,38.0,"Clay township, Carroll County, Indiana",015,12988,18
922.0,867.0,55.0,"Johnson township, Scott County, Indiana",143,38772,18
572.0,508.0,64.0,"Spencer township, Harrison County, Indiana",061,71936,18
4748.0,3394.0,1354.0,"Harrison township, Harrison County, Indiana",061,31810,18
2051.0,1777.0,274.0,"Jackson township, Harrison County, Indiana",061,37080,18
1571.0,1192.0,379.0,"Morgan township, Harrison County, Indiana",061,51030,18
1238.0,1035.0,203.0,"Jefferson township, Wayne County, Indiana",177,38286,18
157.0,151.0,6.0,"Dalton township, Wayne County, Indiana",177,16714,18
283.0,255.0,28.0,"Perry township, Clay County, Indiana",021,58986,18
516.0,461.0,55.0,"Sugar Ridge township, Clay County, Indiana",021,73988,18
231.0,179.0,52.0,"Washington township, Clay County, Indiana",021,80468,18
1457.0,1238.0,219.0,"Van Buren township, Clay County, Indiana",021,78416,18
869.0,685.0,184.0,"Harrison township, Clay County, Indiana",021,31684,18
4361.0,3123.0,1238.0,"Center township, Hendricks County, Indiana",063,11386,18
735.0,623.0,112.0,"Union township, Hendricks County, Indiana",063,77318,18
3419.0,3053.0,366.0,"Brown township, Hendricks County, Indiana",063,08308,18
14348.0,12305.0,2043.0,"Washington township, Hendricks County, Indiana",063,80702,18
2181.0,1830.0,351.0,"Liberty township, Hendricks County, Indiana",063,43290,18
536.0,505.0,31.0,"Marion township, Hendricks County, Indiana",063,46926,18
464.0,410.0,54.0,"Franklin township, Hendricks County, Indiana",063,25414,18
10381.0,7175.0,3206.0,"Guilford township, Hendricks County, Indiana",063,30204,18
632.0,535.0,97.0,"Eel River township, Hendricks County, Indiana",063,20530,18
1008.0,934.0,74.0,"Posey township, Harrison County, Indiana",061,61344,18
248.0,239.0,9.0,"Taylor township, Harrison County, Indiana",061,75014,18
482.0,479.0,3.0,"Heth township, Harrison County, Indiana",061,33268,18
159.0,159.0,0.0,"Washington township, Harrison County, Indiana",061,80684,18
483.0,403.0,80.0,"Boone township, Harrison County, Indiana",061,06544,18
882.0,724.0,158.0,"Dallas township, Huntington County, Indiana",069,16678,18
302.0,302.0,0.0,"Warren township, Huntington County, Indiana",069,80126,18
7676.0,5369.0,2307.0,"Huntington township, Huntington County, Indiana",069,35311,18
824.0,568.0,256.0,"Salamonie township, Huntington County, Indiana",069,67320,18
273.0,242.0,31.0,"Jefferson township, Huntington County, Indiana",069,38016,18
659.0,636.0,23.0,"Clear Creek township, Huntington County, Indiana",069,13384,18
414.0,343.0,71.0,"Lancaster township, Huntington County, Indiana",069,41904,18
611.0,506.0,105.0,"Rock Creek township, Huntington County, Indiana",069,65304,18
1513.0,1228.0,285.0,"Jackson township, Huntington County, Indiana",069,37116,18
707.0,634.0,73.0,"Cass township, LaPorte County, Indiana",091,10720,18
194.0,182.0,12.0,"Polk township, Huntington County, Indiana",069,60948,18
454.0,454.0,0.0,"Union township, Huntington County, Indiana",069,77354,18
280.0,259.0,21.0,"Wayne township, Huntington County, Indiana",069,81746,18
140.0,119.0,21.0,"Johnson township, LaPorte County, Indiana",091,38736,18
1188.0,867.0,321.0,"Pleasant township, LaPorte County, Indiana",091,60408,18
103.0,73.0,30.0,"Prairie township, LaPorte County, Indiana",091,61596,18
1677.0,1304.0,373.0,"Scipio township, LaPorte County, Indiana",091,68346,18
368.0,316.0,52.0,"Washington township, LaPorte County, Indiana",091,80774,18
1813.0,1455.0,358.0,"Springfield township, LaPorte County, Indiana",091,72170,18
4766.0,3542.0,1224.0,"Coolspring township, LaPorte County, Indiana",091,15040,18
507.0,496.0,11.0,"Noble township, LaPorte County, Indiana",091,54090,18
784.0,743.0,41.0,"Wills township, LaPorte County, Indiana",091,84554,18
664.0,645.0,19.0,"Galena township, LaPorte County, Indiana",091,26224,18
323.0,314.0,9.0,"Hanna township, LaPorte County, Indiana",091,31198,18
7915.0,5354.0,2561.0,"Michigan township, LaPorte County, Indiana",091,48780,18
738.0,538.0,200.0,"Union township, LaPorte County, Indiana",091,77408,18
1561.0,1318.0,243.0,"New Durham township, LaPorte County, Indiana",091,52830,18
411.0,352.0,59.0,"Dewey township, LaPorte County, Indiana",091,17974,18
9370.0,6612.0,2758.0,"Center township, LaPorte County, Indiana",091,11494,18
752.0,693.0,59.0,"Hudson township, LaPorte County, Indiana",091,35068,18
652.0,634.0,18.0,"Clinton township, LaPorte County, Indiana",091,13744,18
881.0,734.0,147.0,"Lincoln township, LaPorte County, Indiana",091,43812,18
10429.0,8601.0,1828.0,"Lincoln township, Hendricks County, Indiana",063,43794,18
2243.0,1951.0,292.0,"Middle township, Hendricks County, Indiana",063,48852,18
861.0,758.0,103.0,"Clay township, Hendricks County, Indiana",063,13078,18
893.0,706.0,187.0,"Cass township, Dubois County, Indiana",037,10684,18
6129.0,4633.0,1496.0,"Bainbridge township, Dubois County, Indiana",037,03124,18
477.0,459.0,18.0,"Hall township, Dubois County, Indiana",037,30456,18
341.0,225.0,116.0,"Columbia township, Dubois County, Indiana",037,14608,18
600.0,563.0,37.0,"Harbison township, Dubois County, Indiana",037,31324,18
865.0,783.0,82.0,"Jackson township, Dubois County, Indiana",037,36954,18
495.0,385.0,110.0,"Marion township, Dubois County, Indiana",037,46890,18
701.0,630.0,71.0,"Jefferson township, Dubois County, Indiana",037,37926,18
961.0,900.0,61.0,"Madison township, Dubois County, Indiana",037,45954,18
298.0,277.0,21.0,"Boone township, Dubois County, Indiana",037,06526,18
315.0,244.0,71.0,"Posey township, Franklin County, Indiana",047,61326,18
375.0,343.0,32.0,"Butler township, Franklin County, Indiana",047,09568,18
531.0,413.0,118.0,"Laurel township, Franklin County, Indiana",047,42390,18
495.0,397.0,98.0,"Metamora township, Franklin County, Indiana",047,48564,18
993.0,946.0,47.0,"Whitewater township, Franklin County, Indiana",047,84068,18
1464.0,1246.0,218.0,"Ray township, Franklin County, Indiana",047,63126,18
1558.0,1357.0,201.0,"Kankakee township, LaPorte County, Indiana",091,39186,18
2272.0,1584.0,688.0,"Patoka township, Dubois County, Indiana",037,58302,18
1429.0,1143.0,286.0,"Ferdinand township, Dubois County, Indiana",037,23008,18
519.0,375.0,144.0,"Springfield township, Franklin County, Indiana",047,72134,18
685.0,588.0,97.0,"Highland township, Franklin County, Indiana",047,33448,18
156.0,91.0,65.0,"Bath township, Franklin County, Indiana",047,03700,18
375.0,343.0,32.0,"Blooming Grove township, Franklin County, Indiana",047,05824,18
140.0,140.0,0.0,"Fairfield township, Franklin County, Indiana",047,22306,18
415.0,394.0,21.0,"Salt Creek township, Franklin County, Indiana",047,67554,18
2299.0,1504.0,795.0,"Brookville township, Franklin County, Indiana",047,08200,18
1489.0,1136.0,353.0,"Fairmount township, Grant County, Indiana",053,22441,18
171.0,162.0,9.0,"Green township, Grant County, Indiana",053,29124,18
402.0,393.0,9.0,"Liberty township, Grant County, Indiana",053,43272,18
467.0,377.0,90.0,"Richland township, Grant County, Indiana",053,64062,18
780.0,580.0,200.0,"Van Buren township, Grant County, Indiana",053,78479,18
1394.0,1091.0,303.0,"Washington township, Grant County, Indiana",053,80630,18
646.0,506.0,140.0,"Sims township, Grant County, Indiana",053,69912,18
6318.0,3997.0,2321.0,"Center township, Grant County, Indiana",053,11332,18
2568.0,1549.0,1019.0,"Franklin township, Grant County, Indiana",053,25378,18
520.0,394.0,126.0,"Waltz township, Wabash County, Indiana",169,79982,18
5777.0,4120.0,1657.0,"Noble township, Wabash County, Indiana",169,54162,18
933.0,788.0,145.0,"Liberty township, Wabash County, Indiana",169,43470,18
1044.0,992.0,52.0,"Lagro township, Wabash County, Indiana",169,40914,18
2767.0,1822.0,945.0,"Chester township, Wabash County, Indiana",169,12322,18
599.0,502.0,97.0,"Paw Paw township, Wabash County, Indiana",169,58482,18
849.0,655.0,194.0,"Pleasant township, Wabash County, Indiana",169,60498,18
988.0,805.0,183.0,"Monon township, White County, Indiana",181,50166,18
3707.0,2868.0,839.0,"Union township, White County, Indiana",181,77732,18
952.0,811.0,141.0,"Liberty township, White County, Indiana",181,43524,18
233.0,181.0,52.0,"Jackson township, White County, Indiana",181,37566,18
263.0,145.0,118.0,"Lincoln township, White County, Indiana",181,43866,18
184.0,178.0,6.0,"Cass township, White County, Indiana",181,10810,18
460.0,353.0,107.0,"Honey Creek township, White County, Indiana",181,34564,18
308.0,265.0,43.0,"Big Creek township, White County, Indiana",181,05194,18
538.0,442.0,96.0,"Princeton township, White County, Indiana",181,62064,18
89.0,71.0,18.0,"Round Grove township, White County, Indiana",181,66186,18
1236.0,967.0,269.0,"Prairie township, White County, Indiana",181,61650,18
125.0,112.0,13.0,"West Point township, White County, Indiana",181,83258,18
735.0,536.0,199.0,"Carpenter township, Jasper County, Indiana",073,10396,18
3533.0,2899.0,634.0,"Keener township, Jasper County, Indiana",073,39222,18
373.0,364.0,9.0,"Barkley township, Jasper County, Indiana",073,03412,18
348.0,294.0,54.0,"Kankakee township, Jasper County, Indiana",073,39168,18
110.0,103.0,7.0,"Milroy township, Jasper County, Indiana",073,49788,18
61.0,61.0,0.0,"Jordan township, Jasper County, Indiana",073,38970,18
393.0,263.0,130.0,"Union township, Jasper County, Indiana",073,77372,18
192.0,185.0,7.0,"Gillam township, Jasper County, Indiana",073,27684,18
1323.0,1196.0,127.0,"Walker township, Jasper County, Indiana",073,79640,18
95.0,84.0,11.0,"Hanging Grove township, Jasper County, Indiana",073,31144,18
1528.0,1187.0,341.0,"Wheatfield township, Jasper County, Indiana",073,83546,18
2449.0,1578.0,871.0,"Marion township, Jasper County, Indiana",073,46944,18
371.0,294.0,77.0,"Newton township, Jasper County, Indiana",073,53622,18
142.0,124.0,18.0,"Knox township, Jay County, Indiana",075,40356,18
540.0,447.0,93.0,"Penn township, Jay County, Indiana",075,58680,18
237.0,216.0,21.0,"Wabash township, Jay County, Indiana",075,79316,18
312.0,264.0,48.0,"Noble township, Jay County, Indiana",075,54072,18
1652.0,1236.0,416.0,"Jefferson township, Grant County, Indiana",053,37962,18
4032.0,2810.0,1222.0,"Mill township, Grant County, Indiana",053,49374,18
2588.0,2052.0,536.0,"Pleasant township, Grant County, Indiana",053,60372,18
611.0,611.0,0.0,"Monroe township, Grant County, Indiana",053,50310,18
803.0,744.0,59.0,"Brandywine township, Hancock County, Indiana",059,07084,18
903.0,755.0,148.0,"Brown township, Hancock County, Indiana",059,08290,18
5647.0,4745.0,902.0,"Sugar Creek township, Hancock County, Indiana",059,73880,18
460.0,448.0,12.0,"Blue River township, Hancock County, Indiana",059,06040,18
10036.0,6609.0,3427.0,"Center township, Hancock County, Indiana",059,11368,18
2582.0,2366.0,216.0,"Buck Creek township, Hancock County, Indiana",059,08794,18
556.0,520.0,36.0,"Green township, Hancock County, Indiana",059,29142,18
779.0,657.0,122.0,"Jackson township, Hancock County, Indiana",059,37062,18
4131.0,3386.0,745.0,"Vernon township, Hancock County, Indiana",059,78866,18
185.0,170.0,15.0,"Grassy Fork township, Jackson County, Indiana",071,29016,18
7226.0,4905.0,2321.0,"Jackson township, Jackson County, Indiana",071,37134,18
307.0,268.0,39.0,"Driftwood township, Jackson County, Indiana",071,18712,18
476.0,465.0,11.0,"Owen township, Jackson County, Indiana",071,57474,18
1602.0,1339.0,263.0,"Redding township, Jackson County, Indiana",071,63414,18
402.0,402.0,0.0,"Washington township, Jackson County, Indiana",071,80720,18
128.0,89.0,39.0,"Salt Creek township, Jackson County, Indiana",071,67572,18
1967.0,1368.0,599.0,"Brownstown township, Jackson County, Indiana",071,08488,18
545.0,442.0,103.0,"Carr township, Jackson County, Indiana",071,10450,18
1326.0,1099.0,227.0,"Vernon township, Jackson County, Indiana",071,78884,18
584.0,466.0,118.0,"Hamilton township, Jackson County, Indiana",071,30618,18
425.0,379.0,46.0,"Pershing township, Jackson County, Indiana",071,59274,18
3441.0,2679.0,762.0,"Harrison township, Howard County, Indiana",067,31846,18
1897.0,1519.0,378.0,"Liberty township, Howard County, Indiana",067,43326,18
1358.0,1252.0,106.0,"Clay township, Howard County, Indiana",067,13096,18
17059.0,10697.0,6362.0,"Center township, Howard County, Indiana",067,11422,18
694.0,652.0,42.0,"Ervin township, Howard County, Indiana",067,21430,18
799.0,652.0,147.0,"Honey Creek township, Howard County, Indiana",067,34528,18
108.0,108.0,0.0,"Jackson township, Howard County, Indiana",067,37098,18
426.0,405.0,21.0,"Union township, Howard County, Indiana",067,77336,18
3405.0,2586.0,819.0,"Taylor township, Howard County, Indiana",067,75032,18
953.0,885.0,68.0,"Howard township, Howard County, Indiana",067,34906,18
509.0,478.0,31.0,"Monroe township, Howard County, Indiana",067,50328,18
19296.0,14535.0,4761.0,"Noblesville township, Hamilton County, Indiana",057,54198,18
2646.0,2177.0,469.0,"Wayne township, Hamilton County, Indiana",057,81710,18
743.0,676.0,67.0,"Greer township, Warrick County, Indiana",173,29970,18
2082.0,1585.0,497.0,"Adams township, Hamilton County, Indiana",057,00388,18
16080.0,14760.0,1320.0,"Fall Creek township, Hamilton County, Indiana",057,22612,18
12858.0,8922.0,3936.0,"Delaware township, Hamilton County, Indiana",057,17488,18
797.0,727.0,70.0,"White River township, Hamilton County, Indiana",057,83906,18
29766.0,23568.0,6198.0,"Clay township, Hamilton County, Indiana",057,13060,18
12634.0,10001.0,2633.0,"Washington township, Hamilton County, Indiana",057,80666,18
4060.0,3445.0,615.0,"Jackson township, Hamilton County, Indiana",057,37044,18
480.0,421.0,59.0,"Richland township, DeKalb County, Indiana",033,64008,18
642.0,461.0,181.0,"Smithfield township, DeKalb County, Indiana",033,70200,18
443.0,351.0,92.0,"Spencer township, DeKalb County, Indiana",033,71918,18
91.0,91.0,0.0,"Troy township, DeKalb County, Indiana",033,76598,18
5536.0,3903.0,1633.0,"Union township, DeKalb County, Indiana",033,77228,18
1160.0,937.0,223.0,"Grant township, DeKalb County, Indiana",033,28836,18
175.0,127.0,48.0,"Newville township, DeKalb County, Indiana",033,53784,18
107.0,86.0,21.0,"Stafford township, DeKalb County, Indiana",033,72512,18
624.0,569.0,55.0,"Butler township, DeKalb County, Indiana",033,09550,18
395.0,312.0,83.0,"Concord township, DeKalb County, Indiana",033,14824,18
1059.0,1009.0,50.0,"Jackson township, DeKalb County, Indiana",033,36936,18
1396.0,1149.0,247.0,"Wilmington township, DeKalb County, Indiana",033,84590,18
425.0,376.0,49.0,"Franklin township, DeKalb County, Indiana",033,25342,18
2867.0,1927.0,940.0,"Keyser township, DeKalb County, Indiana",033,39636,18
422.0,380.0,42.0,"Fairfield township, DeKalb County, Indiana",033,22288,18
1414.0,1142.0,272.0,"Newbury township, LaGrange County, Indiana",087,52686,18
1190.0,1096.0,94.0,"Van Buren township, LaGrange County, Indiana",087,78506,18
1143.0,992.0,151.0,"Milford township, LaGrange County, Indiana",087,49338,18
1819.0,1401.0,418.0,"Bloomfield township, LaGrange County, Indiana",087,05752,18
1291.0,1104.0,187.0,"Johnson township, LaGrange County, Indiana",087,38718,18
988.0,822.0,166.0,"Eden township, LaGrange County, Indiana",087,20206,18
790.0,696.0,94.0,"Clay township, LaGrange County, Indiana",087,13132,18
358.0,315.0,43.0,"Springfield township, LaGrange County, Indiana",087,72152,18
1075.0,938.0,137.0,"Clearspring township, LaGrange County, Indiana",087,13456,18
565.0,488.0,77.0,"Greenfield township, LaGrange County, Indiana",087,29538,18
886.0,632.0,254.0,"Lima township, LaGrange County, Indiana",087,43722,18
876.0,726.0,150.0,"Sand Creek township, Bartholomew County, Indiana",005,67716,18
459.0,335.0,124.0,"Clifty township, Bartholomew County, Indiana",005,13618,18
1193.0,1063.0,130.0,"Harrison township, Bartholomew County, Indiana",005,31612,18
1418.0,1109.0,309.0,"Haw Creek township, Bartholomew County, Indiana",005,32530,18
823.0,783.0,40.0,"Ohio township, Bartholomew County, Indiana",005,56124,18
1125.0,1038.0,87.0,"Clay township, Bartholomew County, Indiana",005,12970,18
327.0,274.0,53.0,"Jackson township, Bartholomew County, Indiana",005,36756,18
622.0,550.0,72.0,"Rock Creek township, Bartholomew County, Indiana",005,65250,18
1430.0,1277.0,153.0,"Wayne township, Bartholomew County, Indiana",005,81656,18
531.0,405.0,126.0,"Flat Rock township, Bartholomew County, Indiana",005,23548,18
0.0,0.0,0.0,"Camp Atterbury UT, Bartholomew County, Indiana",005,09937,18
2327.0,1929.0,398.0,"German township, Bartholomew County, Indiana",005,27432,18
15730.0,10807.0,4923.0,"Columbus township, Bartholomew County, Indiana",005,14752,18
458.0,411.0,47.0,"Posey township, Rush County, Indiana",139,61362,18
3048.0,1949.0,1099.0,"Rushville township, Rush County, Indiana",139,66456,18
758.0,583.0,175.0,"Ripley township, Rush County, Indiana",139,64656,18
347.0,269.0,78.0,"Center township, Rush County, Indiana",139,11620,18
222.0,179.0,43.0,"Union township, Rush County, Indiana",139,77606,18
203.0,178.0,25.0,"Noble township, Rush County, Indiana",139,54126,18
275.0,227.0,48.0,"Orange township, Rush County, Indiana",139,56772,18
114.0,83.0,31.0,"Jackson township, Rush County, Indiana",139,37386,18
199.0,181.0,18.0,"Washington township, Rush County, Indiana",139,81026,18
411.0,348.0,63.0,"Anderson township, Rush County, Indiana",139,01522,18
336.0,223.0,113.0,"Walker township, Rush County, Indiana",139,79658,18
135.0,111.0,24.0,"Richland township, Rush County, Indiana",139,64188,18
367.0,367.0,0.0,"Clinton township, Boone County, Indiana",011,13672,18
7572.0,5095.0,2477.0,"Center township, Boone County, Indiana",011,11242,18
421.0,337.0,84.0,"Perry township, Boone County, Indiana",011,58968,18
596.0,567.0,29.0,"Jefferson township, Boone County, Indiana",011,37854,18
528.0,304.0,224.0,"Marion township, Boone County, Indiana",011,46854,18
934.0,809.0,125.0,"Worth township, Boone County, Indiana",011,85580,18
283.0,271.0,12.0,"Harrison township, Boone County, Indiana",011,31648,18
827.0,634.0,193.0,"Sugar Creek township, Boone County, Indiana",011,73844,18
1098.0,871.0,227.0,"Jackson township, Boone County, Indiana",011,36792,18
479.0,436.0,43.0,"Washington township, Boone County, Indiana",011,80378,18
3957.0,2990.0,967.0,"Rochester township, Fulton County, Indiana",049,65232,18
587.0,486.0,101.0,"Liberty township, Fulton County, Indiana",049,43254,18
407.0,329.0,78.0,"Aubbeenaubbee township, Fulton County, Indiana",049,02656,18
930.0,725.0,205.0,"Henry township, Fulton County, Indiana",049,33106,18
309.0,256.0,53.0,"Richland township, Fulton County, Indiana",049,64044,18
530.0,451.0,79.0,"Union township, Fulton County, Indiana",049,77282,18
228.0,169.0,59.0,"Wayne township, Fulton County, Indiana",049,81692,18
519.0,443.0,76.0,"Newcastle township, Fulton County, Indiana",049,52722,18
2826.0,2572.0,254.0,"Winfield township, Lake County, Indiana",089,84896,18
4278.0,3715.0,563.0,"Hanover township, Lake County, Indiana",089,31252,18
21309.0,18910.0,2399.0,"St. John township, Lake County, Indiana",089,66870,18
4156.0,3568.0,588.0,"Cedar Creek township, Lake County, Indiana",089,11026,18
2211.0,1876.0,335.0,"West Creek township, Lake County, Indiana",089,82574,18
618.0,551.0,67.0,"Eagle Creek township, Lake County, Indiana",089,19306,18
30776.0,24507.0,6269.0,"North township, Lake County, Indiana",089,54414,18
0.0,0.0,0.0,"County subdivisions not defined, Lake County, Indiana",089,00000,18
9971.0,7504.0,2467.0,"Calumet township, Lake County, Indiana",089,09820,18
11201.0,8725.0,2476.0,"Hobart township, Lake County, Indiana",089,34132,18
11375.0,9319.0,2056.0,"Center township, Lake County, Indiana",089,11476,18
9593.0,7037.0,2556.0,"Ross township, Lake County, Indiana",089,66096,18
290.0,208.0,82.0,"Scott township, Montgomery County, Indiana",107,68436,18
142.0,121.0,21.0,"Sugar Creek township, Montgomery County, Indiana",107,73898,18
709.0,586.0,123.0,"Clark township, Montgomery County, Indiana",107,12790,18
536.0,460.0,76.0,"Walnut township, Montgomery County, Indiana",107,79838,18
632.0,526.0,106.0,"Wayne township, Montgomery County, Indiana",107,81818,18
779.0,614.0,165.0,"Franklin township, Montgomery County, Indiana",107,25522,18
381.0,293.0,88.0,"Madison township, Montgomery County, Indiana",107,46026,18
539.0,445.0,94.0,"Coal Creek township, Montgomery County, Indiana",107,14014,18
9236.0,6265.0,2971.0,"Union township, Montgomery County, Indiana",107,77480,18
606.0,529.0,77.0,"Brown township, Montgomery County, Indiana",107,08326,18
358.0,323.0,35.0,"Ripley township, Montgomery County, Indiana",107,64620,18
840.0,631.0,209.0,"Sparta township, Noble County, Indiana",113,71756,18
1521.0,1244.0,277.0,"Orange township, Noble County, Indiana",113,56754,18
4095.0,2613.0,1482.0,"Wayne township, Noble County, Indiana",113,81836,18
1302.0,1074.0,228.0,"Noble township, Noble County, Indiana",113,54108,18
573.0,543.0,30.0,"York township, Noble County, Indiana",113,85994,18
2639.0,2035.0,604.0,"Allen township, Noble County, Indiana",113,01036,18
754.0,575.0,179.0,"Elkhart township, Noble County, Indiana",113,20764,18
392.0,367.0,25.0,"Washington township, Noble County, Indiana",113,80882,18
995.0,917.0,78.0,"Swan township, Noble County, Indiana",113,74474,18
727.0,641.0,86.0,"Green township, Noble County, Indiana",113,29214,18
962.0,546.0,416.0,"Albion township, Noble County, Indiana",113,00838,18
1294.0,933.0,361.0,"Perry township, Noble County, Indiana",113,59130,18
555.0,469.0,86.0,"Jefferson township, Noble County, Indiana",113,38124,18
328.0,299.0,29.0,"Union township, Adams County, Indiana",001,77120,18
2127.0,1470.0,657.0,"Wabash township, Adams County, Indiana",001,79262,18
300.0,300.0,0.0,"Blue Creek township, Adams County, Indiana",001,05914,18
288.0,247.0,41.0,"French township, Adams County, Indiana",001,25900,18
1038.0,937.0,101.0,"Clay township, Spencer County, Indiana",147,13240,18
1067.0,813.0,254.0,"Carter township, Spencer County, Indiana",147,10576,18
301.0,236.0,65.0,"Gill township, Sullivan County, Indiana",153,27666,18
728.0,552.0,176.0,"Jackson township, Sullivan County, Indiana",153,37476,18
1248.0,955.0,293.0,"Curry township, Sullivan County, Indiana",153,16390,18
694.0,539.0,155.0,"Haddon township, Sullivan County, Indiana",153,30348,18
