B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
47938.0,7727.0,327.0,49.0,15283.0,4256.0,58.0,14891.0,5347.0,"Hilo CCD, Hawaii County, Hawaii",001,90630,15
11193.0,3491.0,13.0,30.0,1934.0,1452.0,0.0,3376.0,897.0,"South Kona CCD, Hawaii County, Hawaii",001,93240,15
41369.0,17143.0,201.0,122.0,6721.0,5751.0,29.0,7067.0,4335.0,"North Kona CCD, Hawaii County, Hawaii",001,92610,15
4292.0,1251.0,2.0,0.0,1286.0,321.0,0.0,964.0,468.0,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",001,90720,15
3003.0,767.0,0.0,0.0,1003.0,160.0,0.0,780.0,293.0,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",001,92700,15
11228.0,4484.0,142.0,101.0,1019.0,1297.0,38.0,2165.0,1982.0,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",001,92790,15
6310.0,1880.0,13.0,0.0,1253.0,687.0,0.0,1676.0,801.0,"North Kohala CCD, Hawaii County, Hawaii",001,92520,15
4646.0,1391.0,8.0,0.0,1484.0,286.0,0.0,849.0,628.0,"Papaikou-Wailea CCD, Hawaii County, Hawaii",001,92880,15
8948.0,2957.0,71.0,0.0,1316.0,1048.0,5.0,1805.0,1746.0,"Kau CCD, Hawaii County, Hawaii",001,91170,15
19657.0,7115.0,210.0,5.0,3600.0,2451.0,3.0,4565.0,1708.0,"South Kohala CCD, Hawaii County, Hawaii",001,93150,15
36124.0,10930.0,104.0,93.0,6664.0,4727.0,47.0,7460.0,6099.0,"Keaau-Mountain View CCD, Hawaii County, Hawaii",001,91350,15
1617.0,404.0,14.0,0.0,567.0,0.0,7.0,406.0,219.0,"North Hilo CCD, Hawaii County, Hawaii",001,92430,15
115160.0,36096.0,1613.0,167.0,28303.0,7896.0,106.0,29952.0,11027.0,"Koolaupoko CCD, Honolulu County, Hawaii",003,91800,15
45685.0,13269.0,3971.0,115.0,11182.0,2590.0,30.0,6778.0,7750.0,"Wahiawa CCD, Honolulu County, Hawaii",003,93420,15
344153.0,49696.0,8400.0,280.0,153787.0,25726.0,231.0,69332.0,36701.0,"Ewa CCD, Honolulu County, Hawaii",003,90270,15
12733.0,4542.0,507.0,23.0,2953.0,674.0,43.0,2132.0,1859.0,"Waialua CCD, Honolulu County, Hawaii",003,93510,15
20788.0,7263.0,196.0,19.0,2177.0,3872.0,18.0,5631.0,1612.0,"Koolauloa CCD, Honolulu County, Hawaii",003,91710,15
49089.0,4591.0,416.0,15.0,5869.0,16006.0,0.0,13284.0,8908.0,"Waianae CCD, Honolulu County, Hawaii",003,93600,15
402452.0,69909.0,6474.0,314.0,209652.0,29685.0,384.0,58821.0,27213.0,"Honolulu CCD, Honolulu County, Hawaii",003,90810,15
13506.0,7545.0,18.0,30.0,1661.0,1188.0,0.0,2052.0,1012.0,"Kula CCD, Maui County, Hawaii",009,91890,15
20563.0,7256.0,19.0,16.0,4562.0,1571.0,213.0,4615.0,2311.0,"Makawao-Paia CCD, Maui County, Hawaii",009,92250,15
24482.0,11071.0,206.0,38.0,4874.0,793.0,33.0,4358.0,3109.0,"Kihei CCD, Maui County, Hawaii",009,91530,15
