B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,name,county,county subdivision,state
4005,1980.0,206.0,203.0,133.0,114.0,35.0,35.0,3.0,25.0,85.0,156.0,114.0,119.0,154.0,66.0,105.0,75.0,99.0,32.0,37.0,84.0,63.0,8.0,29.0,2025.0,135.0,245.0,211.0,81.0,49.0,5.0,34.0,28.0,135.0,88.0,107.0,89.0,94.0,152.0,106.0,95.0,40.0,36.0,42.0,61.0,40.0,39.0,113.0,"Wray CCD, Yuma County, Colorado",125,93914,08
981,460.0,40.0,49.0,53.0,6.0,13.0,0.0,1.0,10.0,27.0,26.0,15.0,18.0,17.0,32.0,13.0,4.0,11.0,16.0,27.0,27.0,28.0,12.0,15.0,521.0,56.0,29.0,44.0,11.0,3.0,2.0,1.0,13.0,10.0,11.0,7.0,34.0,44.0,39.0,37.0,10.0,18.0,19.0,24.0,40.0,18.0,16.0,35.0,"Hugo CCD, Lincoln County, Colorado",073,91824,08
851,488.0,49.0,22.0,39.0,30.0,19.0,0.0,0.0,2.0,24.0,39.0,41.0,12.0,18.0,23.0,45.0,22.0,23.0,5.0,30.0,16.0,24.0,3.0,2.0,363.0,12.0,35.0,23.0,3.0,1.0,0.0,0.0,6.0,10.0,81.0,6.0,17.0,9.0,12.0,23.0,43.0,6.0,8.0,2.0,21.0,23.0,2.0,20.0,"Yampa CCD, Routt County, Colorado",107,93933,08
2570,1306.0,65.0,71.0,88.0,137.0,50.0,15.0,0.0,30.0,55.0,85.0,80.0,64.0,89.0,59.0,167.0,29.0,50.0,3.0,63.0,56.0,26.0,16.0,8.0,1264.0,55.0,33.0,77.0,80.0,82.0,7.0,0.0,49.0,60.0,62.0,76.0,64.0,91.0,83.0,167.0,48.0,55.0,27.0,54.0,31.0,36.0,18.0,9.0,"Hayden CCD, Routt County, Colorado",107,91729,08
17678,9263.0,354.0,627.0,352.0,233.0,248.0,157.0,173.0,287.0,862.0,742.0,855.0,663.0,617.0,702.0,705.0,252.0,347.0,278.0,249.0,232.0,139.0,62.0,127.0,8415.0,376.0,457.0,469.0,341.0,150.0,125.0,54.0,293.0,710.0,695.0,627.0,555.0,575.0,667.0,727.0,309.0,251.0,254.0,271.0,237.0,107.0,130.0,35.0,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
3260,1618.0,57.0,98.0,53.0,45.0,33.0,16.0,20.0,34.0,90.0,123.0,113.0,123.0,178.0,65.0,152.0,33.0,93.0,80.0,63.0,87.0,30.0,5.0,27.0,1642.0,64.0,74.0,97.0,90.0,8.0,0.0,19.0,34.0,54.0,115.0,97.0,141.0,123.0,143.0,146.0,53.0,120.0,56.0,60.0,60.0,28.0,32.0,28.0,"Oak Creek CCD, Routt County, Colorado",107,92717,08
12263,7068.0,396.0,300.0,277.0,184.0,41.0,112.0,7.0,354.0,705.0,391.0,571.0,847.0,506.0,717.0,494.0,132.0,139.0,284.0,0.0,449.0,58.0,71.0,33.0,5195.0,330.0,380.0,151.0,226.0,74.0,39.0,253.0,315.0,81.0,638.0,306.0,253.0,314.0,177.0,575.0,172.0,300.0,90.0,213.0,142.0,71.0,94.0,1.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
17459,9150.0,336.0,337.0,490.0,174.0,73.0,177.0,68.0,498.0,945.0,980.0,902.0,376.0,626.0,775.0,550.0,129.0,825.0,305.0,174.0,128.0,196.0,76.0,10.0,8309.0,230.0,204.0,577.0,209.0,277.0,0.0,63.0,191.0,1133.0,527.0,947.0,444.0,675.0,752.0,505.0,299.0,319.0,146.0,154.0,462.0,123.0,55.0,17.0,"Breckenridge CCD, Summit County, Colorado",117,90380,08
334,175.0,25.0,7.0,8.0,2.0,2.0,1.0,0.0,2.0,1.0,9.0,0.0,5.0,6.0,11.0,14.0,7.0,13.0,13.0,7.0,9.0,3.0,12.0,18.0,159.0,0.0,13.0,7.0,3.0,1.0,0.0,1.0,3.0,12.0,3.0,0.0,10.0,14.0,14.0,21.0,1.0,9.0,4.0,6.0,6.0,11.0,12.0,8.0,"Arriba CCD, Lincoln County, Colorado",073,90133,08
505,263.0,60.0,37.0,15.0,2.0,1.0,1.0,0.0,3.0,4.0,10.0,11.0,7.0,3.0,10.0,15.0,11.0,6.0,7.0,8.0,15.0,20.0,10.0,7.0,242.0,19.0,28.0,7.0,19.0,1.0,2.0,0.0,1.0,10.0,12.0,19.0,4.0,9.0,11.0,14.0,12.0,12.0,17.0,0.0,9.0,26.0,6.0,4.0,"Karval CCD, Lincoln County, Colorado",073,91919,08
3700,2624.0,46.0,52.0,98.0,83.0,14.0,2.0,47.0,222.0,314.0,385.0,382.0,171.0,109.0,217.0,192.0,56.0,41.0,12.0,8.0,95.0,56.0,6.0,16.0,1076.0,61.0,107.0,54.0,57.0,11.0,0.0,0.0,7.0,15.0,17.0,84.0,73.0,80.0,95.0,134.0,5.0,33.0,26.0,38.0,51.0,45.0,22.0,61.0,"Limon CCD, Lincoln County, Colorado",073,92261,08
6754,3399.0,200.0,103.0,255.0,50.0,101.0,1.0,16.0,86.0,140.0,158.0,234.0,213.0,234.0,186.0,496.0,91.0,217.0,159.0,184.0,107.0,105.0,63.0,0.0,3355.0,130.0,132.0,147.0,169.0,105.0,41.0,15.0,73.0,158.0,163.0,221.0,179.0,305.0,329.0,356.0,176.0,133.0,41.0,128.0,216.0,57.0,65.0,16.0,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
2503,1353.0,31.0,66.0,38.0,18.0,13.0,18.0,16.0,88.0,82.0,91.0,88.0,107.0,92.0,210.0,101.0,49.0,35.0,45.0,71.0,41.0,21.0,30.0,2.0,1150.0,23.0,63.0,36.0,63.0,9.0,21.0,3.0,21.0,58.0,64.0,67.0,70.0,72.0,78.0,100.0,42.0,58.0,44.0,76.0,77.0,51.0,37.0,17.0,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
1090,580.0,32.0,50.0,29.0,37.0,48.0,2.0,6.0,14.0,26.0,12.0,43.0,41.0,32.0,19.0,45.0,16.0,31.0,17.0,18.0,20.0,24.0,4.0,14.0,510.0,73.0,33.0,49.0,5.0,0.0,0.0,0.0,24.0,26.0,13.0,57.0,5.0,31.0,20.0,36.0,15.0,13.0,18.0,13.0,39.0,19.0,14.0,7.0,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
15255,7505.0,545.0,508.0,504.0,219.0,489.0,276.0,104.0,562.0,593.0,476.0,503.0,346.0,325.0,417.0,369.0,222.0,189.0,216.0,139.0,182.0,198.0,83.0,40.0,7750.0,459.0,405.0,713.0,315.0,383.0,329.0,133.0,588.0,505.0,482.0,289.0,491.0,335.0,437.0,485.0,146.0,279.0,176.0,138.0,229.0,238.0,111.0,84.0,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
13999,7342.0,484.0,554.0,355.0,307.0,155.0,110.0,182.0,85.0,592.0,500.0,565.0,391.0,313.0,381.0,612.0,154.0,303.0,191.0,230.0,388.0,115.0,177.0,198.0,6657.0,409.0,361.0,369.0,178.0,370.0,84.0,12.0,217.0,266.0,415.0,338.0,351.0,378.0,343.0,614.0,253.0,233.0,187.0,219.0,296.0,337.0,265.0,162.0,"Delta CCD, Delta County, Colorado",029,90988,08
3567,1886.0,95.0,60.0,150.0,53.0,63.0,77.0,8.0,63.0,47.0,44.0,92.0,128.0,108.0,151.0,163.0,81.0,136.0,77.0,47.0,86.0,44.0,38.0,75.0,1681.0,59.0,59.0,122.0,77.0,4.0,0.0,0.0,58.0,43.0,63.0,111.0,57.0,91.0,129.0,197.0,109.0,82.0,41.0,81.0,101.0,63.0,81.0,53.0,"Paonia CCD, Delta County, Colorado",029,92831,08
7869,3778.0,166.0,169.0,229.0,170.0,72.0,31.0,17.0,72.0,75.0,169.0,131.0,146.0,250.0,225.0,198.0,115.0,226.0,179.0,285.0,294.0,275.0,161.0,123.0,4091.0,107.0,135.0,277.0,119.0,66.0,26.0,32.0,28.0,162.0,194.0,185.0,134.0,242.0,243.0,263.0,182.0,285.0,203.0,243.0,315.0,299.0,147.0,204.0,"Cedaredge CCD, Delta County, Colorado",029,90532,08
4782,2215.0,61.0,142.0,68.0,69.0,73.0,41.0,0.0,45.0,69.0,113.0,15.0,238.0,148.0,275.0,189.0,102.0,93.0,72.0,83.0,163.0,102.0,4.0,50.0,2567.0,157.0,72.0,353.0,170.0,0.0,6.0,7.0,74.0,114.0,24.0,186.0,95.0,138.0,266.0,240.0,70.0,96.0,33.0,115.0,229.0,27.0,43.0,52.0,"Hotchkiss CCD, Delta County, Colorado",029,91786,08
3471,1664.0,20.0,29.0,74.0,83.0,37.0,16.0,36.0,9.0,9.0,21.0,39.0,64.0,98.0,172.0,182.0,108.0,149.0,87.0,132.0,145.0,100.0,50.0,4.0,1807.0,26.0,85.0,102.0,58.0,0.0,0.0,0.0,20.0,36.0,39.0,123.0,68.0,139.0,168.0,221.0,125.0,144.0,151.0,101.0,117.0,44.0,26.0,14.0,"Cotopaxi CCD, Fremont County, Colorado",043,90836,08
3860,1923.0,156.0,148.0,123.0,27.0,84.0,9.0,11.0,22.0,62.0,74.0,116.0,128.0,56.0,214.0,92.0,81.0,74.0,108.0,157.0,74.0,49.0,45.0,13.0,1937.0,80.0,107.0,20.0,91.0,41.0,16.0,11.0,11.0,127.0,51.0,158.0,70.0,147.0,123.0,178.0,128.0,98.0,110.0,135.0,126.0,48.0,32.0,29.0,"Penrose-Portland CCD, Fremont County, Colorado",043,92888,08
9562,6576.0,121.0,126.0,295.0,100.0,85.0,0.0,38.0,322.0,550.0,920.0,674.0,708.0,536.0,533.0,502.0,74.0,196.0,96.0,166.0,247.0,124.0,90.0,73.0,2986.0,129.0,141.0,176.0,76.0,38.0,60.0,17.0,65.0,214.0,134.0,196.0,96.0,209.0,241.0,251.0,117.0,125.0,128.0,93.0,168.0,160.0,84.0,68.0,"Florence CCD, Fremont County, Colorado",043,91311,08
115330,56719.0,3612.0,3624.0,3871.0,2233.0,1609.0,964.0,1027.0,2476.0,4130.0,3959.0,3633.0,3081.0,3302.0,3458.0,3666.0,1626.0,1814.0,1168.0,1791.0,1904.0,1673.0,1087.0,1011.0,58611.0,3663.0,3646.0,3457.0,2099.0,1647.0,731.0,789.0,2300.0,3991.0,3732.0,3554.0,2929.0,3438.0,3893.0,3832.0,1460.0,2248.0,1486.0,1586.0,2484.0,1823.0,1670.0,2153.0,"Pueblo CCD, Pueblo County, Colorado",101,92983,08
4372,2080.0,104.0,66.0,161.0,46.0,34.0,0.0,52.0,28.0,8.0,136.0,61.0,92.0,82.0,142.0,224.0,76.0,113.0,137.0,168.0,189.0,92.0,61.0,8.0,2292.0,103.0,119.0,139.0,122.0,46.0,0.0,0.0,76.0,77.0,132.0,86.0,70.0,107.0,133.0,185.0,74.0,283.0,121.0,90.0,166.0,66.0,31.0,66.0,"Colorado City-Rye CCD, Pueblo County, Colorado",101,90722,08
717,413.0,30.0,18.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,42.0,50.0,35.0,42.0,13.0,29.0,7.0,13.0,56.0,15.0,13.0,5.0,304.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,10.0,15.0,0.0,19.0,23.0,29.0,56.0,31.0,7.0,20.0,20.0,18.0,15.0,19.0,0.0,"Huerfano Valley CCD, Pueblo County, Colorado",101,91805,08
8728,4239.0,265.0,267.0,366.0,172.0,101.0,86.0,26.0,157.0,122.0,176.0,270.0,198.0,228.0,219.0,376.0,156.0,244.0,122.0,141.0,185.0,152.0,116.0,94.0,4489.0,125.0,310.0,331.0,114.0,63.0,40.0,80.0,57.0,239.0,223.0,279.0,256.0,136.0,355.0,437.0,137.0,280.0,151.0,186.0,211.0,224.0,152.0,103.0,"St. Charles Mesa CCD, Pueblo County, Colorado",101,93154,08
30961,15241.0,719.0,1171.0,1271.0,836.0,499.0,112.0,176.0,527.0,811.0,747.0,955.0,984.0,952.0,1220.0,878.0,463.0,658.0,364.0,507.0,682.0,453.0,152.0,104.0,15720.0,860.0,845.0,1306.0,762.0,247.0,288.0,191.0,589.0,762.0,996.0,1075.0,1049.0,1034.0,1013.0,1233.0,463.0,584.0,408.0,478.0,764.0,361.0,221.0,191.0,"Pueblo West CCD, Pueblo County, Colorado",101,93002,08
2766,1377.0,140.0,87.0,71.0,133.0,61.0,0.0,0.0,0.0,23.0,71.0,84.0,166.0,105.0,78.0,43.0,57.0,16.0,38.0,80.0,19.0,77.0,17.0,11.0,1389.0,61.0,201.0,56.0,33.0,43.0,0.0,0.0,40.0,98.0,41.0,88.0,72.0,137.0,72.0,103.0,57.0,50.0,63.0,33.0,15.0,87.0,2.0,37.0,"Avondale CCD, Pueblo County, Colorado",101,90209,08
494,261.0,6.0,11.0,13.0,5.0,0.0,10.0,2.0,16.0,23.0,26.0,8.0,10.0,16.0,19.0,24.0,8.0,2.0,13.0,12.0,25.0,6.0,5.0,1.0,233.0,5.0,12.0,9.0,19.0,0.0,0.0,0.0,0.0,12.0,17.0,11.0,6.0,16.0,26.0,26.0,7.0,6.0,10.0,16.0,17.0,11.0,0.0,7.0,"Northeast Pueblo CCD, Pueblo County, Colorado",101,92660,08
31696,15482.0,1007.0,768.0,1195.0,696.0,345.0,126.0,301.0,492.0,784.0,902.0,752.0,818.0,939.0,1046.0,948.0,461.0,738.0,414.0,827.0,673.0,631.0,348.0,271.0,16214.0,820.0,1114.0,800.0,615.0,397.0,176.0,106.0,455.0,784.0,933.0,757.0,891.0,948.0,1032.0,1321.0,549.0,659.0,423.0,802.0,929.0,761.0,413.0,529.0,"Montrose CCD, Montrose County, Colorado",085,92546,08
2203,1165.0,27.0,26.0,76.0,25.0,12.0,0.0,0.0,12.0,30.0,66.0,99.0,83.0,63.0,97.0,147.0,62.0,106.0,40.0,31.0,62.0,44.0,49.0,8.0,1038.0,25.0,54.0,74.0,54.0,10.0,16.0,2.0,21.0,24.0,28.0,60.0,47.0,58.0,88.0,86.0,55.0,54.0,52.0,60.0,50.0,46.0,53.0,21.0,"Nucla CCD, Montrose County, Colorado",085,92698,08
7009,3535.0,149.0,330.0,297.0,114.0,93.0,15.0,3.0,68.0,145.0,199.0,210.0,262.0,177.0,190.0,303.0,84.0,156.0,109.0,127.0,164.0,116.0,114.0,110.0,3474.0,270.0,235.0,212.0,159.0,59.0,34.0,34.0,31.0,130.0,215.0,216.0,230.0,196.0,318.0,295.0,96.0,105.0,134.0,83.0,93.0,99.0,156.0,74.0,"Olathe CCD, Montrose County, Colorado",085,92736,08
851,426.0,16.0,16.0,46.0,15.0,2.0,0.0,0.0,30.0,4.0,22.0,33.0,26.0,32.0,25.0,27.0,12.0,20.0,21.0,27.0,41.0,2.0,6.0,3.0,425.0,21.0,20.0,34.0,14.0,11.0,5.0,0.0,5.0,36.0,18.0,11.0,32.0,41.0,15.0,38.0,20.0,25.0,16.0,20.0,34.0,6.0,0.0,3.0,"Weldona CCD, Morgan County, Colorado",087,93781,08
8194,4066.0,541.0,291.0,300.0,197.0,95.0,15.0,25.0,80.0,301.0,225.0,196.0,180.0,154.0,322.0,312.0,126.0,148.0,35.0,138.0,102.0,76.0,113.0,94.0,4128.0,391.0,318.0,222.0,128.0,69.0,10.0,123.0,180.0,283.0,200.0,206.0,286.0,206.0,230.0,231.0,107.0,169.0,121.0,101.0,122.0,122.0,168.0,135.0,"Brush CCD, Morgan County, Colorado",087,90418,08
16185,8114.0,350.0,708.0,577.0,376.0,320.0,123.0,125.0,398.0,484.0,650.0,504.0,482.0,659.0,488.0,381.0,272.0,227.0,141.0,226.0,212.0,205.0,91.0,115.0,8071.0,518.0,581.0,688.0,382.0,251.0,48.0,111.0,272.0,564.0,557.0,440.0,467.0,513.0,527.0,498.0,179.0,228.0,159.0,202.0,256.0,291.0,204.0,135.0,"Fort Morgan CCD, Morgan County, Colorado",087,91368,08
2893,1391.0,97.0,64.0,94.0,73.0,24.0,15.0,13.0,52.0,72.0,99.0,51.0,99.0,81.0,92.0,97.0,49.0,78.0,64.0,30.0,55.0,30.0,40.0,22.0,1502.0,104.0,95.0,101.0,48.0,38.0,6.0,5.0,63.0,56.0,69.0,88.0,65.0,96.0,139.0,126.0,57.0,69.0,40.0,47.0,70.0,64.0,31.0,25.0,"Wiggins CCD, Morgan County, Colorado",087,93876,08
14374,7606.0,329.0,360.0,472.0,254.0,160.0,35.0,13.0,253.0,299.0,410.0,444.0,414.0,518.0,718.0,791.0,450.0,394.0,297.0,372.0,341.0,99.0,84.0,99.0,6768.0,290.0,374.0,225.0,241.0,102.0,4.0,22.0,229.0,249.0,400.0,335.0,549.0,529.0,708.0,908.0,202.0,292.0,142.0,257.0,420.0,195.0,60.0,35.0,"Fairplay CCD, Park County, Colorado",093,91254,08
2526,1329.0,10.0,26.0,56.0,22.0,0.0,0.0,0.0,0.0,59.0,5.0,16.0,156.0,103.0,181.0,199.0,11.0,139.0,72.0,101.0,115.0,47.0,0.0,11.0,1197.0,20.0,61.0,50.0,21.0,12.0,0.0,0.0,0.0,30.0,27.0,60.0,16.0,49.0,128.0,240.0,92.0,66.0,65.0,54.0,135.0,62.0,9.0,0.0,"Lake George CCD, Park County, Colorado",093,92128,08
2951,1462.0,100.0,123.0,137.0,95.0,65.0,15.0,27.0,10.0,66.0,81.0,62.0,60.0,75.0,59.0,173.0,29.0,52.0,34.0,49.0,68.0,60.0,5.0,17.0,1489.0,143.0,111.0,67.0,33.0,38.0,5.0,0.0,99.0,88.0,72.0,108.0,61.0,73.0,119.0,139.0,61.0,47.0,52.0,37.0,51.0,42.0,32.0,11.0,"Center CCD, Saguache County, Colorado",109,90551,08
159,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,"Cochetopa CCD, Saguache County, Colorado",109,90684,08
3228,1614.0,47.0,45.0,67.0,55.0,43.0,25.0,2.0,9.0,54.0,61.0,121.0,62.0,101.0,182.0,177.0,33.0,112.0,105.0,78.0,111.0,44.0,52.0,28.0,1614.0,42.0,118.0,126.0,47.0,3.0,22.0,0.0,21.0,38.0,50.0,100.0,67.0,81.0,141.0,125.0,66.0,202.0,58.0,95.0,109.0,59.0,29.0,15.0,"Saguache CCD, Saguache County, Colorado",109,93135,08
24274,12299.0,517.0,685.0,1000.0,769.0,303.0,97.0,106.0,265.0,735.0,788.0,929.0,738.0,853.0,762.0,989.0,376.0,450.0,232.0,445.0,620.0,427.0,126.0,87.0,11975.0,543.0,580.0,1002.0,730.0,349.0,64.0,112.0,69.0,617.0,531.0,574.0,1164.0,855.0,777.0,925.0,277.0,653.0,316.0,386.0,377.0,463.0,213.0,398.0,"Fruita CCD, Mesa County, Colorado",077,91425,08
28690,14177.0,971.0,1211.0,819.0,330.0,251.0,117.0,404.0,423.0,1223.0,1228.0,625.0,861.0,921.0,866.0,987.0,435.0,420.0,609.0,354.0,426.0,363.0,119.0,214.0,14513.0,890.0,1090.0,1008.0,500.0,280.0,358.0,125.0,282.0,1253.0,1246.0,748.0,820.0,694.0,922.0,1112.0,383.0,577.0,426.0,441.0,511.0,366.0,229.0,252.0,"Clifton CCD, Mesa County, Colorado",077,90665,08
87607,42692.0,2803.0,2779.0,2531.0,1461.0,1676.0,1020.0,651.0,1847.0,2997.0,2974.0,2855.0,2371.0,1939.0,2672.0,2750.0,1166.0,1544.0,933.0,1047.0,1562.0,1493.0,939.0,682.0,44915.0,2723.0,2215.0,2737.0,1349.0,1514.0,1038.0,755.0,1943.0,2927.0,2716.0,2615.0,2054.0,2439.0,2838.0,3150.0,1068.0,1786.0,1095.0,1515.0,2152.0,1554.0,1139.0,1593.0,"Grand Junction CCD, Mesa County, Colorado",077,91596,08
901,455.0,42.0,35.0,45.0,30.0,11.0,7.0,0.0,9.0,15.0,22.0,44.0,15.0,30.0,33.0,30.0,15.0,16.0,4.0,15.0,8.0,15.0,2.0,12.0,446.0,38.0,41.0,43.0,5.0,2.0,1.0,7.0,5.0,21.0,34.0,27.0,33.0,8.0,52.0,32.0,7.0,19.0,11.0,25.0,1.0,18.0,8.0,8.0,"De Beque CCD, Mesa County, Colorado",077,90950,08
2153,1103.0,20.0,31.0,86.0,37.0,114.0,27.0,8.0,33.0,11.0,58.0,46.0,51.0,139.0,40.0,39.0,55.0,47.0,67.0,38.0,42.0,46.0,55.0,13.0,1050.0,98.0,33.0,64.0,57.0,47.0,20.0,3.0,0.0,57.0,33.0,64.0,34.0,77.0,71.0,98.0,47.0,45.0,14.0,14.0,50.0,63.0,29.0,32.0,"Collbran CCD, Mesa County, Colorado",077,90703,08
2250,1156.0,97.0,0.0,19.0,16.0,0.0,17.0,0.0,0.0,11.0,22.0,104.0,55.0,59.0,120.0,90.0,55.0,118.0,111.0,79.0,109.0,23.0,51.0,0.0,1094.0,0.0,34.0,53.0,55.0,0.0,17.0,0.0,27.0,0.0,25.0,57.0,91.0,16.0,99.0,235.0,41.0,120.0,17.0,27.0,118.0,23.0,39.0,0.0,"Glade Park-Gateway CCD, Mesa County, Colorado",077,91501,08
807,395.0,39.0,16.0,30.0,32.0,14.0,17.0,21.0,13.0,7.0,7.0,8.0,50.0,22.0,7.0,10.0,10.0,27.0,9.0,11.0,12.0,23.0,4.0,6.0,412.0,17.0,31.0,39.0,9.0,11.0,8.0,5.0,11.0,11.0,26.0,15.0,34.0,30.0,15.0,39.0,4.0,26.0,8.0,5.0,39.0,16.0,9.0,4.0,"Granada CCD, Prowers County, Colorado",099,91558,08
