B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,"Tomlinson township, Logan County, Arkansas",083,93619,05
23.0,0.0,0.0,0.0,23.0,0.0,"East Roanoke township, Randolph County, Arkansas",121,91204,05
0.0,0.0,0.0,0.0,0.0,0.0,"Wharton township, Madison County, Arkansas",087,93976,05
0.0,0.0,0.0,0.0,0.0,0.0,"Tyler township, Prairie County, Arkansas",117,93654,05
0.0,0.0,0.0,0.0,0.0,0.0,"Caddo Gap township, Montgomery County, Arkansas",097,90595,05
15.0,15.0,0.0,0.0,0.0,0.0,"Black River-Marshell township, Independence County, Arkansas",063,90343,05
0.0,0.0,0.0,0.0,0.0,0.0,"Alamo township, Montgomery County, Arkansas",097,90013,05
2.0,2.0,0.0,0.0,0.0,0.0,"Black Springs township, Montgomery County, Arkansas",097,90346,05
0.0,0.0,0.0,0.0,0.0,0.0,"Fannie township, Montgomery County, Arkansas",097,91273,05
0.0,0.0,0.0,0.0,0.0,0.0,"Hopper township, Montgomery County, Arkansas",097,91765,05
0.0,0.0,0.0,0.0,0.0,0.0,"Township 1, Calhoun County, Arkansas",013,93627,05
4.0,4.0,0.0,0.0,0.0,0.0,"West Prairie township, Poinsett County, Arkansas",111,93973,05
0.0,0.0,0.0,0.0,0.0,0.0,"Township 3, Calhoun County, Arkansas",013,93631,05
52.0,48.0,0.0,0.0,0.0,4.0,"Tyronza township, Crittenden County, Arkansas",035,93655,05
0.0,0.0,0.0,0.0,0.0,0.0,"Township 5, Calhoun County, Arkansas",013,93635,05
8.0,8.0,0.0,0.0,0.0,0.0,"Township 2, Calhoun County, Arkansas",013,93629,05
19.0,19.0,0.0,0.0,0.0,0.0,"Township 4, Calhoun County, Arkansas",013,93633,05
129.0,129.0,0.0,0.0,0.0,0.0,"Township 6, Calhoun County, Arkansas",013,93637,05
0.0,0.0,0.0,0.0,0.0,0.0,"Township 7, Calhoun County, Arkansas",013,93639,05
0.0,0.0,0.0,0.0,0.0,0.0,"Twist township, Cross County, Arkansas",037,93652,05
94.0,94.0,0.0,0.0,0.0,0.0,"Tontitown township, Washington County, Arkansas",143,93623,05
99.0,99.0,0.0,0.0,0.0,0.0,"East Fork township, Faulkner County, Arkansas",045,91199,05
14.0,14.0,0.0,0.0,0.0,0.0,"Traskwood township, Saline County, Arkansas",125,93648,05
89.0,89.0,0.0,0.0,0.0,0.0,"Mount Ida township, Montgomery County, Arkansas",097,92620,05
0.0,0.0,0.0,0.0,0.0,0.0,"Norman township, Montgomery County, Arkansas",097,92701,05
42.0,38.0,0.0,0.0,0.0,4.0,"Oden township, Montgomery County, Arkansas",097,92737,05
0.0,0.0,0.0,0.0,0.0,0.0,"Sims township, Montgomery County, Arkansas",097,93385,05
0.0,0.0,0.0,0.0,0.0,0.0,"Tyler township, Perry County, Arkansas",105,93653,05
11.0,11.0,0.0,0.0,0.0,0.0,"Township 8, Calhoun County, Arkansas",013,93641,05
29.0,29.0,0.0,0.0,0.0,0.0,"Township 9, Calhoun County, Arkansas",013,93643,05
4.0,0.0,0.0,0.0,4.0,0.0,"Bennett-Lemmons township, Clay County, Arkansas",021,90232,05
2.0,2.0,0.0,0.0,0.0,0.0,"Bradshaw-Haywood township, Clay County, Arkansas",021,90448,05
2.0,2.0,0.0,0.0,0.0,0.0,"Brown-Carpenter township, Clay County, Arkansas",021,90496,05
3.0,3.0,0.0,0.0,0.0,0.0,"Cache-Wilson township, Clay County, Arkansas",021,90589,05
4.0,4.0,0.0,0.0,0.0,0.0,"Chalk Bluff-Liddell township, Clay County, Arkansas",021,90757,05
8.0,8.0,0.0,0.0,0.0,0.0,"Cleveland-North Kilgore township, Clay County, Arkansas",021,90874,05
57.0,54.0,0.0,3.0,0.0,0.0,"East Oak Bluff-Blue Cane township, Clay County, Arkansas",021,91201,05
