B19013H_001E,name,county,county subdivision,state
65922.0,"Gloucester city, Essex County, Massachusetts",009,26150,25
118750.0,"Hamilton town, Essex County, Massachusetts",009,27900,25
64776.0,"Bernardston town, Franklin County, Massachusetts",011,05560,25
69904.0,"Gill town, Franklin County, Massachusetts",011,25730,25
72250.0,"Hawley town, Franklin County, Massachusetts",011,29475,25
61141.0,"Shelburne town, Franklin County, Massachusetts",011,61135,25
86087.0,"Leverett town, Franklin County, Massachusetts",011,35180,25
57273.0,"Heath town, Franklin County, Massachusetts",011,29650,25
76771.0,"Leyden town, Franklin County, Massachusetts",011,35285,25
69722.0,"Northfield town, Franklin County, Massachusetts",011,47835,25
49438.0,"Ware town, Hampshire County, Massachusetts",015,72880,25
64802.0,"Northampton city, Hampshire County, Massachusetts",015,46330,25
59250.0,"Plainfield town, Hampshire County, Massachusetts",015,54030,25
86705.0,"Westhampton town, Hampshire County, Massachusetts",015,76380,25
74750.0,"Worthington town, Hampshire County, Massachusetts",015,82175,25
53822.0,"Amherst town, Hampshire County, Massachusetts",015,01325,25
89658.0,"Granby town, Hampshire County, Massachusetts",015,26535,25
79279.0,"Goshen town, Hampshire County, Massachusetts",015,26290,25
74118.0,"Chesterfield town, Hampshire County, Massachusetts",015,13590,25
61525.0,"Hadley town, Hampshire County, Massachusetts",015,27690,25
67708.0,"Huntington town, Hampshire County, Massachusetts",015,31785,25
93816.0,"Pelham town, Hampshire County, Massachusetts",015,52560,25
65625.0,"South Hadley town, Hampshire County, Massachusetts",015,64145,25
88996.0,"Belchertown town, Hampshire County, Massachusetts",015,04825,25
75156.0,"Middlefield town, Hampshire County, Massachusetts",015,40990,25
89063.0,"Southampton town, Hampshire County, Massachusetts",015,62745,25
54875.0,"Cummington town, Hampshire County, Massachusetts",015,16040,25
75541.0,"Williamsburg town, Hampshire County, Massachusetts",015,79915,25
63942.0,"Hatfield town, Hampshire County, Massachusetts",015,29265,25
-666666666.0,"County subdivisions not defined, Nantucket County, Massachusetts",019,00000,25
95294.0,"Nantucket town, Nantucket County, Massachusetts",019,43790,25
49289.0,"Revere city, Suffolk County, Massachusetts",025,56585,25
57747.0,"Chelsea city, Suffolk County, Massachusetts",025,13205,25
90617.0,"Boston city, Suffolk County, Massachusetts",025,07000,25
-666666666.0,"County subdivisions not defined, Suffolk County, Massachusetts",025,00000,25
75610.0,"Chatham town, Barnstable County, Massachusetts",001,12995,25
61089.0,"Eastham town, Barnstable County, Massachusetts",001,19295,25
72257.0,"Falmouth town, Barnstable County, Massachusetts",001,23105,25
72510.0,"Bourne town, Barnstable County, Massachusetts",001,07175,25
58046.0,"Dennis town, Barnstable County, Massachusetts",001,16775,25
74945.0,"Mashpee town, Barnstable County, Massachusetts",001,39100,25
62333.0,"Truro town, Barnstable County, Massachusetts",001,70605,25
-666666666.0,"County subdivisions not defined, Barnstable County, Massachusetts",001,00000,25
60969.0,"Wellfleet town, Barnstable County, Massachusetts",001,74385,25
64130.0,"Orleans town, Barnstable County, Massachusetts",001,51440,25
70208.0,"Brewster town, Barnstable County, Massachusetts",001,07980,25
88337.0,"Sandwich town, Barnstable County, Massachusetts",001,59735,25
45645.0,"Provincetown town, Barnstable County, Massachusetts",001,55500,25
73671.0,"Harwich town, Barnstable County, Massachusetts",001,29020,25
62818.0,"Yarmouth town, Barnstable County, Massachusetts",001,82525,25
-666666666.0,"Gosnold town, Dukes County, Massachusetts",007,26325,25
79271.0,"Chilmark town, Dukes County, Massachusetts",007,13800,25
77353.0,"Edgartown town, Dukes County, Massachusetts",007,21150,25
50139.0,"Tisbury town, Dukes County, Massachusetts",007,69940,25
93750.0,"West Tisbury town, Dukes County, Massachusetts",007,78235,25
84638.0,"Oak Bluffs town, Dukes County, Massachusetts",007,50390,25
85625.0,"Aquinnah town, Dukes County, Massachusetts",007,01585,25
138000.0,"Dunstable town, Middlesex County, Massachusetts",017,17825,25
118994.0,"Holliston town, Middlesex County, Massachusetts",017,30700,25
77808.0,"Marlborough city, Middlesex County, Massachusetts",017,38715,25
120278.0,"Ashland town, Middlesex County, Massachusetts",017,02130,25
117068.0,"Reading town, Middlesex County, Massachusetts",017,56130,25
92688.0,"Somerville city, Middlesex County, Massachusetts",017,62535,25
95750.0,"Ashby town, Middlesex County, Massachusetts",017,01955,25
94615.0,"Boxborough town, Middlesex County, Massachusetts",017,07350,25
83436.0,"Framingham town, Middlesex County, Massachusetts",017,24925,25
54088.0,"Lowell city, Middlesex County, Massachusetts",017,37000,25
158125.0,"Wayland town, Middlesex County, Massachusetts",017,73790,25
171719.0,"Carlisle town, Middlesex County, Massachusetts",017,11525,25
100361.0,"Billerica town, Middlesex County, Massachusetts",017,05805,25
84493.0,"Hudson town, Middlesex County, Massachusetts",017,31540,25
96385.0,"Maynard town, Middlesex County, Massachusetts",017,39625,25
167917.0,"Sherborn town, Middlesex County, Massachusetts",017,61380,25
90857.0,"Stoneham town, Middlesex County, Massachusetts",017,67665,25
118237.0,"Wilmington town, Middlesex County, Massachusetts",017,80230,25
72292.0,"Ayer town, Middlesex County, Massachusetts",017,03005,25
99662.0,"Burlington town, Middlesex County, Massachusetts",017,09840,25
54680.0,"Everett city, Middlesex County, Massachusetts",017,21990,25
137644.0,"Lincoln town, Middlesex County, Massachusetts",017,35425,25
173716.0,"Sudbury town, Middlesex County, Massachusetts",017,68260,25
100775.0,"Tyngsborough town, Middlesex County, Massachusetts",017,71025,25
93246.0,"Wakefield town, Middlesex County, Massachusetts",017,72215,25
84501.0,"Woburn city, Middlesex County, Massachusetts",017,81035,25
195566.0,"Weston town, Middlesex County, Massachusetts",017,77255,25
94878.0,"Tewksbury town, Middlesex County, Massachusetts",017,69415,25
127067.0,"Westford town, Middlesex County, Massachusetts",017,76135,25
116383.0,"Belmont town, Middlesex County, Massachusetts",017,05070,25
88576.0,"Dracut town, Middlesex County, Massachusetts",017,17475,25
123384.0,"Groton town, Middlesex County, Massachusetts",017,27480,25
153438.0,"Lexington town, Middlesex County, Massachusetts",017,35215,25
145268.0,"Stow town, Middlesex County, Massachusetts",017,68050,25
101167.0,"Chelmsford town, Middlesex County, Massachusetts",017,13135,25
87671.0,"Medford city, Middlesex County, Massachusetts",017,39835,25
69180.0,"Shirley town, Middlesex County, Massachusetts",017,61590,25
92992.0,"Melrose city, Middlesex County, Massachusetts",017,40115,25
123542.0,"North Reading town, Middlesex County, Massachusetts",017,48955,25
88104.0,"Waltham city, Middlesex County, Massachusetts",017,72600,25
135390.0,"Acton town, Middlesex County, Massachusetts",017,00380,25
111128.0,"Natick town, Middlesex County, Massachusetts",017,43895,25
100495.0,"Arlington town, Middlesex County, Massachusetts",017,01605,25
132188.0,"Concord town, Middlesex County, Massachusetts",017,15060,25
118064.0,"Littleton town, Middlesex County, Massachusetts",017,35950,25
90174.0,"Pepperell town, Middlesex County, Massachusetts",017,52805,25
156354.0,"Winchester town, Middlesex County, Massachusetts",017,80510,25
126974.0,"Bedford town, Middlesex County, Massachusetts",017,04615,25
103589.0,"Cambridge city, Middlesex County, Massachusetts",017,11000,25
149075.0,"Hopkinton town, Middlesex County, Massachusetts",017,31085,25
84158.0,"Townsend town, Middlesex County, Massachusetts",017,70360,25
63929.0,"Malden city, Middlesex County, Massachusetts",017,37875,25
136176.0,"Newton city, Middlesex County, Massachusetts",017,45560,25
62143.0,"Hinsdale town, Berkshire County, Massachusetts",003,30315,25
66563.0,"Mount Washington town, Berkshire County, Massachusetts",003,43300,25
60945.0,"Cheshire town, Berkshire County, Massachusetts",003,13345,25
59688.0,"Florida town, Berkshire County, Massachusetts",003,24120,25
73438.0,"Hancock town, Berkshire County, Massachusetts",003,28180,25
