B19001I_001E,B19001I_002E,B19001I_003E,B19001I_004E,B19001I_005E,B19001I_006E,B19001I_007E,B19001I_008E,B19001I_009E,B19001I_010E,B19001I_011E,B19001I_012E,B19001I_013E,B19001I_014E,B19001I_015E,B19001I_016E,B19001I_017E,name,county,county subdivision,state
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"District 19, Linganore; Frederick County; Maryland",021,91692,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 22, Burkittsville; Frederick County; Maryland",021,91968,24
384.0,27.0,10.0,0.0,39.0,74.0,0.0,10.0,0.0,0.0,84.0,80.0,12.0,11.0,10.0,27.0,0.0,"District 26, Walkersville; Frederick County; Maryland",021,92336,24
47.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,5.0,0.0,"District 12, Petersville; Frederick County; Maryland",021,91048,24
229.0,6.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0,4.0,60.0,17.0,14.0,30.0,22.0,43.0,"District 1, Buckeystown; Frederick County; Maryland",021,90040,24
330.0,9.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,37.0,11.0,73.0,39.0,35.0,6.0,97.0,"District 7, Urbana; Frederick County; Maryland",021,90592,24
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,"District 11, Woodsboro; Frederick County; Maryland",021,90956,24
3201.0,8.0,169.0,111.0,122.0,165.0,63.0,66.0,211.0,95.0,505.0,684.0,362.0,259.0,146.0,173.0,62.0,"District 2, Frederick; Frederick County; Maryland",021,90132,24
4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Creagerstown; Frederick County; Maryland",021,90316,24
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,36.0,0.0,0.0,0.0,0.0,"District 17, Johnsville; Frederick County; Maryland",021,91508,24
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,12.0,0.0,18.0,0.0,0.0,"District 25, Brunswick; Frederick County; Maryland",021,92244,24
167.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,27.0,29.0,0.0,13.0,21.0,46.0,0.0,"District 1, Solomons Island; Calvert County; Maryland",009,90016,24
254.0,0.0,54.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,49.0,37.0,19.0,34.0,23.0,11.0,"District 3, Sunderland; Calvert County; Maryland",009,90200,24
401.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,34.0,0.0,17.0,0.0,0.0,47.0,31.0,178.0,72.0,"District 2, Prince Frederick; Calvert County; Maryland",009,90108,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Accident; Garrett County; Maryland",023,90412,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 7, East Oakland; Garrett County; Maryland",023,90596,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 13, Kitzmiller; Garrett County; Maryland",023,91144,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Grantsville; Garrett County; Maryland",023,90228,24
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,"District 9, Finzel; Garrett County; Maryland",023,90780,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 12, Bittinger; Garrett County; Maryland",023,91052,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 14, West Oakland; Garrett County; Maryland",023,91236,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 15, Avilton; Garrett County; Maryland",023,91328,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 4, Bloomington; Garrett County; Maryland",023,90320,24
19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Sang Run; Garrett County; Maryland",023,90504,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 8, Red House; Garrett County; Maryland",023,90688,24
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,"District 2, Friendsville; Garrett County; Maryland",023,90136,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 11, The Elbow; Garrett County; Maryland",023,90960,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 16, Mountain Lake Park; Garrett County; Maryland",023,91420,24
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"District 10, Deer Park; Garrett County; Maryland",023,90872,24
46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,"District 3, Worton (Betterton); Kent County; Maryland",029,90240,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 1, Swanton; Garrett County; Maryland",023,90044,24
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,"District 4, Chestertown; Kent County; Maryland",029,90332,24
8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Fairlee; Kent County; Maryland",029,90516,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 5, Edesville; Kent County; Maryland",029,90424,24
78.0,0.0,0.0,35.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,"District 1, Massey; Kent County; Maryland",029,90056,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Kennedyville; Kent County; Maryland",029,90148,24
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,"District 7, Pomona; Kent County; Maryland",029,90608,24
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,46.0,0.0,0.0,"District 3, Montgomery County, Maryland",031,90244,24
865.0,24.0,7.0,0.0,0.0,0.0,31.0,19.0,40.0,11.0,88.0,19.0,37.0,60.0,53.0,163.0,313.0,"District 10, Montgomery County, Maryland",031,90888,24
473.0,0.0,0.0,0.0,26.0,29.0,0.0,12.0,5.0,0.0,3.0,25.0,55.0,54.0,93.0,112.0,59.0,"District 12, Montgomery County, Maryland",031,91068,24
2081.0,32.0,100.0,21.0,18.0,27.0,0.0,24.0,132.0,30.0,130.0,333.0,329.0,290.0,195.0,183.0,237.0,"District 2, Montgomery County, Maryland",031,90152,24
5063.0,162.0,225.0,86.0,158.0,172.0,161.0,187.0,144.0,222.0,338.0,611.0,647.0,528.0,332.0,481.0,609.0,"District 4, Montgomery County, Maryland",031,90336,24
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,"District 11, Montgomery County, Maryland",031,90976,24
677.0,0.0,0.0,54.0,40.0,0.0,28.0,25.0,52.0,0.0,97.0,37.0,99.0,103.0,93.0,12.0,37.0,"District 1, Montgomery County, Maryland",031,90060,24
1593.0,55.0,17.0,23.0,18.0,61.0,7.0,116.0,19.0,16.0,115.0,177.0,163.0,357.0,55.0,179.0,215.0,"District 6, Montgomery County, Maryland",031,90520,24
2236.0,73.0,9.0,28.0,35.0,43.0,27.0,23.0,18.0,56.0,100.0,177.0,266.0,138.0,218.0,359.0,666.0,"District 7, Montgomery County, Maryland",031,90612,24
4748.0,304.0,83.0,170.0,108.0,92.0,187.0,384.0,166.0,308.0,243.0,558.0,583.0,635.0,245.0,377.0,305.0,"District 5, Montgomery County, Maryland",031,90428,24
17710.0,510.0,335.0,408.0,530.0,874.0,977.0,829.0,808.0,872.0,1471.0,2551.0,2637.0,1709.0,1083.0,1323.0,793.0,"District 13, Montgomery County, Maryland",031,91160,24
1043.0,0.0,14.0,0.0,0.0,23.0,39.0,0.0,0.0,26.0,46.0,228.0,62.0,170.0,81.0,196.0,158.0,"District 8, Montgomery County, Maryland",031,90704,24
13087.0,548.0,178.0,233.0,588.0,747.0,602.0,785.0,553.0,643.0,1180.0,1926.0,2018.0,1140.0,788.0,684.0,474.0,"District 9, Montgomery County, Maryland",031,90796,24
13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 12, Union Bridge; Carroll County; Maryland",013,91032,24
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,"District 9, Franklin; Carroll County; Maryland",013,90760,24
19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,"District 11, New Windsor; Carroll County; Maryland",013,90940,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 3, Myers; Carroll County; Maryland",013,90208,24
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,11.0,0.0,8.0,"District 6, Manchester; Carroll County; Maryland",013,90484,24
440.0,0.0,0.0,54.0,56.0,31.0,39.0,0.0,29.0,16.0,21.0,137.0,35.0,8.0,0.0,5.0,9.0,"District 7, Westminster; Carroll County; Maryland",013,90576,24
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,"District 10, Middleburg; Carroll County; Maryland",013,90852,24
134.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,18.0,0.0,"District 8, Hampstead; Carroll County; Maryland",013,90668,24
61.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,14.0,0.0,0.0,"District 4, Woolerys; Carroll County; Maryland",013,90300,24
184.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,20.0,0.0,19.0,86.0,7.0,"District 5, Freedom; Carroll County; Maryland",013,90392,24
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.0,25.0,0.0,30.0,9.0,0.0,"District 13, Mount Airy; Carroll County; Maryland",013,91124,24
73.0,0.0,0.0,32.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,"District 1, Taneytown; Carroll County; Maryland",013,90024,24
103.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,14.0,36.0,"District 14, Berrett; Carroll County; Maryland",013,91216,24
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,"District 2, Uniontown; Carroll County; Maryland",013,90116,24
93.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,28.0,12.0,"District 4, Kent Island; Queen Anne's County; Maryland",035,90344,24
40.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,"District 2, Church Hill; Queen Anne's County; Maryland",035,90160,24
91.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,41.0,16.0,"District 5, Queenstown; Queen Anne's County; Maryland",035,90436,24
77.0,8.0,0.0,10.0,0.0,11.0,10.0,0.0,0.0,8.0,0.0,26.0,0.0,4.0,0.0,0.0,0.0,"District 1, Dixon; Queen Anne's County; Maryland",035,90068,24
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,13.0,0.0,0.0,"District 3, Centreville; Queen Anne's County; Maryland",035,90252,24
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,"District 7, Crumpton; Queen Anne's County; Maryland",035,90620,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 6, Ruthsburg; Queen Anne's County; Maryland",035,90528,24
64.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,"District 2, Valley Lee; St. Mary's County; Maryland",037,90164,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 9, St. George Island; St. Mary's County; Maryland",037,90808,24
115.0,23.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,41.0,24.0,18.0,"District 3, Leonardtown; St. Mary's County; Maryland",037,90256,24
57.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,12.0,0.0,0.0,"District 5, Mechanicsville; St. Mary's County; Maryland",037,90440,24
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37.0,20.0,0.0,15.0,0.0,"District 6, Patuxent; St. Mary's County; Maryland",037,90532,24
60.0,0.0,0.0,35.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,"District 4, Chaptico; St. Mary's County; Maryland",037,90348,24
18.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 7, Milestown; St. Mary's County; Maryland",037,90624,24
1020.0,58.0,13.0,20.0,9.0,51.0,3.0,30.0,112.0,90.0,97.0,185.0,159.0,107.0,8.0,35.0,43.0,"District 8, Bay; St. Mary's County; Maryland",037,90716,24
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,15.0,0.0,0.0,"District 1, St. Inigoes; St. Mary's County; Maryland",037,90072,24
177.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,46.0,25.0,31.0,"District 1, La Plata; Charles County; Maryland",017,90032,24
1513.0,9.0,0.0,41.0,5.0,39.0,105.0,130.0,54.0,0.0,110.0,82.0,222.0,157.0,218.0,163.0,178.0,"District 6, Waldorf; Charles County; Maryland",017,90492,24
173.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,43.0,0.0,23.0,0.0,58.0,"District 8, Bryantown; Charles County; Maryland",017,90676,24
76.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,27.0,0.0,0.0,0.0,13.0,"District 10, Marbury; Charles County; Maryland",017,90860,24
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,12.0,17.0,0.0,0.0,0.0,"District 4, Allens Fresh; Charles County; Maryland",017,90308,24
9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"District 2, Hill Top; Charles County; Maryland",017,90124,24
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,"District 3, Nanjemoy; Charles County; Maryland",017,90216,24
