B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
16462.0,385.0,335.0,315.0,443.0,448.0,334.0,495.0,547.0,602.0,1208.0,1868.0,2673.0,2784.0,1486.0,1379.0,1160.0,"Warm Springs-Truckee Canyon CCD, Washoe County, Nevada",031,94871,32
22551.0,729.0,996.0,929.0,862.0,832.0,891.0,855.0,822.0,893.0,1361.0,1710.0,2416.0,2056.0,2018.0,2105.0,3076.0,"Reno Southwest CCD, Washoe County, Nevada",031,94712,32
13573.0,570.0,356.0,518.0,549.0,596.0,612.0,677.0,797.0,557.0,1266.0,1839.0,2331.0,1258.0,744.0,568.0,335.0,"North Valleys CCD, Washoe County, Nevada",031,94635,32
14959.0,860.0,928.0,915.0,1033.0,842.0,548.0,724.0,1143.0,606.0,1505.0,1574.0,2112.0,970.0,544.0,331.0,324.0,"Sparks CCD, Washoe County, Nevada",031,94794,32
4864.0,176.0,95.0,230.0,145.0,134.0,125.0,163.0,208.0,105.0,325.0,312.0,725.0,439.0,386.0,558.0,738.0,"Washoe Valley CCD, Washoe County, Nevada",031,94874,32
23613.0,2153.0,1368.0,1414.0,1380.0,1070.0,1239.0,1037.0,1060.0,1070.0,1908.0,2392.0,2767.0,1828.0,1290.0,896.0,741.0,"Reno North CCD, Washoe County, Nevada",031,94703,32
3164.0,144.0,124.0,49.0,42.0,130.0,120.0,56.0,107.0,83.0,170.0,281.0,415.0,246.0,185.0,379.0,633.0,"Incline Village CCD, Washoe County, Nevada",031,94462,32
352271.0,19180.0,13060.0,14856.0,16804.0,15952.0,17662.0,16761.0,16463.0,15355.0,29502.0,40313.0,47129.0,32058.0,20105.0,19142.0,17929.0,"Las Vegas CCD, Clark County, Nevada",003,94504,32
50601.0,1960.0,1379.0,1296.0,1907.0,2066.0,1898.0,1820.0,2302.0,1970.0,3556.0,5318.0,7283.0,5532.0,3798.0,3779.0,4737.0,"Clark CCD, Clark County, Nevada",003,94182,32
16762.0,909.0,1104.0,1106.0,869.0,966.0,980.0,777.0,855.0,773.0,1403.0,1703.0,1968.0,1430.0,671.0,656.0,592.0,"Carson City CCD, Carson City, Nevada",510,94140,32
4983.0,234.0,270.0,210.0,270.0,175.0,214.0,224.0,277.0,192.0,636.0,539.0,788.0,461.0,302.0,115.0,76.0,"Dayton CCD, Lyon County, Nevada",019,94224,32
2582.0,190.0,204.0,196.0,253.0,114.0,124.0,181.0,141.0,122.0,182.0,262.0,280.0,184.0,89.0,7.0,53.0,"Silver Springs CCD, Lyon County, Nevada",019,94777,32
601.0,8.0,28.0,0.0,8.0,28.0,8.0,10.0,42.0,28.0,58.0,73.0,116.0,57.0,20.0,56.0,61.0,"Smith Valley CCD, Lyon County, Nevada",019,94784,32
5987.0,179.0,223.0,228.0,290.0,253.0,297.0,214.0,508.0,418.0,571.0,775.0,818.0,781.0,283.0,85.0,64.0,"Fernley CCD, Lyon County, Nevada",019,94322,32
2319.0,108.0,222.0,136.0,218.0,254.0,77.0,153.0,166.0,171.0,121.0,183.0,206.0,95.0,56.0,99.0,54.0,"Yerington CCD, Lyon County, Nevada",019,94924,32
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,"Ralston Valley CCD, Nye County, Nevada",023,94701,32
179.0,0.0,8.0,13.0,8.0,14.0,18.0,2.0,5.0,24.0,26.0,0.0,29.0,29.0,3.0,0.0,0.0,"Silver Peak CCD, Esmeralda County, Nevada",009,94770,32
