B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
41.0,40.0,1.0,"Crescent CCD, Clallam County, Washington",009,90816,53
1707.0,524.0,1183.0,"Longview-Kelso CCD, Cowlitz County, Washington",015,91664,53
3.0,3.0,0.0,"Kalama CCD, Cowlitz County, Washington",015,91440,53
37.0,37.0,0.0,"Rose Valley CCD, Cowlitz County, Washington",015,92864,53
230.0,42.0,188.0,"Woodland CCD, Cowlitz County, Washington",015,93856,53
90.0,70.0,20.0,"Castle Rock CCD, Cowlitz County, Washington",015,90464,53
0.0,0.0,0.0,"Curlew CCD, Ferry County, Washington",019,90832,53
11.0,8.0,3.0,"Colville Reservation CCD, Ferry County, Washington",019,90704,53
48.0,0.0,48.0,"Republic CCD, Ferry County, Washington",019,92752,53
134.0,57.0,77.0,"Entiat CCD, Chelan County, Washington",007,91040,53
253.0,112.0,141.0,"Malaga CCD, Chelan County, Washington",007,91840,53
427.0,179.0,248.0,"Manson CCD, Chelan County, Washington",007,91904,53
561.0,240.0,321.0,"Chelan CCD, Chelan County, Washington",007,90544,53
0.0,0.0,0.0,"West End CCD, Jefferson County, Washington",031,93728,53
2586.0,1083.0,1503.0,"Bremerton CCD, Kitsap County, Washington",035,90288,53
42.0,30.0,12.0,"Kingston CCD, Kitsap County, Washington",035,91488,53
917.0,494.0,423.0,"Poulsbo CCD, Kitsap County, Washington",035,92624,53
409.0,301.0,108.0,"Bainbridge Island CCD, Kitsap County, Washington",035,90120,53
1386.0,785.0,601.0,"Port Orchard CCD, Kitsap County, Washington",035,92608,53
1744.0,1083.0,661.0,"Enumclaw Plateau CCD, King County, Washington",033,91056,53
1064.0,761.0,303.0,"Tahoma-Maple Valley CCD, King County, Washington",033,93392,53
31346.0,8812.0,22534.0,"Seattle CCD, King County, Washington",033,92928,53
162.0,91.0,71.0,"Vashon Island CCD, King County, Washington",033,93616,53
1072.0,604.0,468.0,"Issaquah Plateau CCD, King County, Washington",033,91392,53
845.0,557.0,288.0,"Snoqualmie Valley CCD, King County, Washington",033,93078,53
38.0,13.0,25.0,"Naselle CCD, Pacific County, Washington",049,92128,53
5.0,5.0,0.0,"Willapa Valley CCD, Pacific County, Washington",049,93776,53
206.0,149.0,57.0,"Raymond CCD, Pacific County, Washington",049,92736,53
140.0,89.0,51.0,"Newport CCD, Pend Oreille County, Washington",051,92160,53
19.0,0.0,19.0,"Ione-Metaline Falls CCD, Pend Oreille County, Washington",051,91376,53
120.0,24.0,96.0,"Orcas CCD, San Juan County, Washington",055,92432,53
39.0,13.0,26.0,"Lopez CCD, San Juan County, Washington",055,91696,53
0.0,0.0,0.0,"Stevenson CCD, Skamania County, Washington",059,93312,53
9.0,6.0,3.0,"Rosalia CCD, Whitman County, Washington",075,92848,53
3.0,3.0,0.0,"Uniontown CCD, Whitman County, Washington",075,93536,53
30.0,30.0,0.0,"Colfax-Palouse CCD, Whitman County, Washington",075,90656,53
467.0,50.0,417.0,"Pullman CCD, Whitman County, Washington",075,92656,53
12.0,7.0,5.0,"Rock Lake CCD, Whitman County, Washington",075,92832,53
28.0,15.0,13.0,"Tekoa CCD, Whitman County, Washington",075,93424,53
14002.0,6442.0,7560.0,"Yakima CCD, Yakima County, Washington",077,93904,53
624.0,473.0,151.0,"Mabton CCD, Yakima County, Washington",077,91808,53
9854.0,5447.0,4407.0,"Sunnyside CCD, Yakima County, Washington",077,93344,53
773.0,529.0,244.0,"Northeast Yakima CCD, Yakima County, Washington",077,92192,53
114.0,53.0,61.0,"South Yakima CCD, Yakima County, Washington",077,93184,53
4147.0,2350.0,1797.0,"Toppenish-Wapato CCD, Yakima County, Washington",077,93472,53
254.0,72.0,182.0,"Northwest Yakima CCD, Yakima County, Washington",077,92240,53
47.0,30.0,17.0,"Clallam Bay-Neah Bay CCD, Clallam County, Washington",009,90576,53
407.0,257.0,150.0,"Sequim CCD, Clallam County, Washington",009,92960,53
438.0,250.0,188.0,"White Salmon CCD, Klickitat County, Washington",039,93744,53
120.0,68.0,52.0,"Goldendale CCD, Klickitat County, Washington",039,91264,53
16.0,16.0,0.0,"Ethel CCD, Lewis County, Washington",041,91088,53
0.0,0.0,0.0,"Mineral CCD, Lewis County, Washington",041,91984,53
53.0,0.0,53.0,"Logan Hill CCD, Lewis County, Washington",041,91648,53
181.0,118.0,63.0,"Mossyrock CCD, Lewis County, Washington",041,92048,53
49.0,14.0,35.0,"Morton CCD, Lewis County, Washington",041,92016,53
0.0,0.0,0.0,"Bunker CCD, Lewis County, Washington",041,90352,53
36.0,36.0,0.0,"Big Bottom CCD, Lewis County, Washington",041,90208,53
1218.0,394.0,824.0,"Centralia-Chehalis CCD, Lewis County, Washington",041,90512,53
948.0,367.0,581.0,"Bridgeport CCD, Douglas County, Washington",017,90320,53
2055.0,1365.0,690.0,"East Wenatchee CCD, Douglas County, Washington",017,90944,53
39.0,19.0,20.0,"Waterville CCD, Douglas County, Washington",017,93696,53
40.0,40.0,0.0,"Humptulips CCD, Grays Harbor County, Washington",027,91360,53
18.0,10.0,8.0,"Quinault Reservation CCD, Grays Harbor County, Washington",027,92704,53
0.0,0.0,0.0,"Malone-Porter CCD, Grays Harbor County, Washington",027,91856,53
22.0,10.0,12.0,"Oakville CCD, Grays Harbor County, Washington",027,92288,53
891.0,327.0,564.0,"Aberdeen-Hoquiam CCD, Grays Harbor County, Washington",027,90016,53
173.0,96.0,77.0,"Elma CCD, Grays Harbor County, Washington",027,91024,53
0.0,0.0,0.0,"North River CCD, Grays Harbor County, Washington",027,92208,53
10.0,10.0,0.0,"Wishkah CCD, Grays Harbor County, Washington",027,93840,53
22.0,7.0,15.0,"McCleary CCD, Grays Harbor County, Washington",027,91824,53
1130.0,75.0,1055.0,"Fort Lewis-DuPont CCD, Pierce County, Washington",053,91184,53
65.0,65.0,0.0,"Mount Rainier CCD, Pierce County, Washington",053,92064,53
384.0,314.0,70.0,"Buckley CCD, Pierce County, Washington",053,90336,53
3309.0,1875.0,1434.0,"Puyallup CCD, Pierce County, Washington",053,92672,53
192.0,104.0,88.0,"Roy CCD, Pierce County, Washington",053,92880,53
117.0,27.0,90.0,"Eatonville CCD, Pierce County, Washington",053,90976,53
472.0,222.0,250.0,"Gig Harbor Peninsula CCD, Pierce County, Washington",053,91232,53
1761.0,1429.0,332.0,"Graham-Thrift CCD, Pierce County, Washington",053,91280,53
14007.0,5043.0,8964.0,"Tacoma CCD, Pierce County, Washington",053,93376,53
0.0,0.0,0.0,"Skamokawa CCD, Wahkiakum County, Washington",069,92992,53
16.0,16.0,0.0,"Grays River CCD, Wahkiakum County, Washington",069,91328,53
0.0,0.0,0.0,"Puget Island CCD, Wahkiakum County, Washington",069,92640,53
8210.0,4241.0,3969.0,"Pasco CCD, Franklin County, Washington",021,92512,53
85.0,11.0,74.0,"Kahlotus CCD, Franklin County, Washington",021,91424,53
1061.0,487.0,574.0,"Connell CCD, Franklin County, Washington",021,90752,53
1456.0,1056.0,400.0,"Pasco North CCD, Franklin County, Washington",021,92528,53
64.0,38.0,26.0,"Touchet CCD, Walla Walla County, Washington",071,93488,53
37.0,23.0,14.0,"Waitsburg CCD, Walla Walla County, Washington",071,93648,53
155.0,22.0,133.0,"Eureka Flat CCD, Walla Walla County, Washington",071,91104,53
130.0,19.0,111.0,"Burbank CCD, Walla Walla County, Washington",071,90368,53
2563.0,1467.0,1096.0,"Walla Walla-College Place CCD, Walla Walla County, Washington",071,93664,53
47.0,30.0,17.0,"Wilson Creek CCD, Grant County, Washington",025,93792,53
891.0,447.0,444.0,"Ephrata-Soap Lake CCD, Grant County, Washington",025,91072,53
48.0,48.0,0.0,"Gloyd CCD, Grant County, Washington",025,91248,53
2688.0,1189.0,1499.0,"Moses Lake CCD, Grant County, Washington",025,92032,53
1606.0,803.0,803.0,"Quincy CCD, Grant County, Washington",025,92720,53
274.0,147.0,127.0,"George CCD, Grant County, Washington",025,91200,53
39.0,8.0,31.0,"Grand Coulee CCD, Grant County, Washington",025,91296,53
672.0,427.0,245.0,"Warden CCD, Grant County, Washington",025,93680,53
7.0,7.0,0.0,"Coulee City CCD, Grant County, Washington",025,90784,53
63.0,38.0,25.0,"Lummi Reservation CCD, Whatcom County, Washington",073,91760,53
5.0,5.0,0.0,"Lummi Island CCD, Whatcom County, Washington",073,91744,53
2446.0,712.0,1734.0,"Bellingham CCD, Whatcom County, Washington",073,90176,53
1221.0,678.0,543.0,"Ferndale CCD, Whatcom County, Washington",073,91152,53
428.0,161.0,267.0,"Lynden CCD, Whatcom County, Washington",073,91792,53
204.0,111.0,93.0,"Blaine CCD, Whatcom County, Washington",073,90224,53
200.0,57.0,143.0,"East Whatcom CCD, Whatcom County, Washington",073,90960,53
274.0,74.0,200.0,"Sumas CCD, Whatcom County, Washington",073,93328,53
0.0,0.0,0.0,"Point Roberts CCD, Whatcom County, Washington",073,92560,53
235.0,196.0,39.0,"Granite Falls CCD, Snohomish County, Washington",061,91312,53
774.0,367.0,407.0,"Monroe CCD, Snohomish County, Washington",061,92000,53
472.0,243.0,229.0,"Arlington CCD, Snohomish County, Washington",061,90080,53
5817.0,2770.0,3047.0,"Edmonds CCD, Snohomish County, Washington",061,90992,53
6867.0,1980.0,4887.0,"Everett CCD, Snohomish County, Washington",061,91120,53
799.0,509.0,290.0,"Maltby CCD, Snohomish County, Washington",061,91872,53
28.0,9.0,19.0,"Darrington CCD, Snohomish County, Washington",061,90839,53
541.0,277.0,264.0,"Lake Stevens CCD, Snohomish County, Washington",061,91584,53
461.0,164.0,297.0,"Stanwood CCD, Snohomish County, Washington",061,93248,53
1980.0,1039.0,941.0,"Marysville CCD, Snohomish County, Washington",061,91936,53
594.0,291.0,303.0,"Snohomish CCD, Snohomish County, Washington",061,93056,53
21.0,21.0,0.0,"North Bonneville CCD, Skamania County, Washington",059,92179,53
0.0,0.0,0.0,"North Skamania CCD, Skamania County, Washington",059,92216,53
344.0,246.0,98.0,"Sultan CCD, Snohomish County, Washington",061,93320,53
150.0,99.0,51.0,"Tulalip Reservation CCD, Snohomish County, Washington",061,93506,53
124.0,48.0,76.0,"Carson-Underwood CCD, Skamania County, Washington",059,90424,53
2499.0,794.0,1705.0,"Mattawa-Royal City CCD, Grant County, Washington",025,91944,53
203.0,162.0,41.0,"Camano Island CCD, Island County, Washington",029,90400,53
23.0,3.0,20.0,"Neilton CCD, Grays Harbor County, Washington",027,92136,53
247.0,26.0,221.0,"Central Whidbey Island CCD, Island County, Washington",029,90528,53
1202.0,347.0,855.0,"North Whidbey Island CCD, Island County, Washington",029,92256,53
191.0,61.0,130.0,"South Whidbey Island CCD, Island County, Washington",029,93168,53
100.0,68.0,32.0,"Ocean Shores CCD, Grays Harbor County, Washington",027,92296,53
8.0,0.0,8.0,"Yakama Nation Reservation CCD, Klickitat County, Washington",039,93896,53
67.0,67.0,0.0,"West Mason CCD, Mason County, Washington",045,93734,53
71.0,24.0,47.0,"Union-Grapeview CCD, Mason County, Washington",045,93528,53
255.0,68.0,187.0,"Belfair-Tahuya CCD, Mason County, Washington",045,90162,53
50.0,50.0,0.0,"Timber Lake-Harstine Island CCD, Mason County, Washington",045,93444,53
98.0,0.0,98.0,"Westport CCD, Grays Harbor County, Washington",027,93739,53
148.0,57.0,91.0,"Montesano CCD, Grays Harbor County, Washington",027,92008,53
103.0,66.0,37.0,"Key Peninsula-Anderson Island CCD, Pierce County, Washington",053,91480,53
28.0,4.0,24.0,"Cathlamet CCD, Wahkiakum County, Washington",069,90478,53
34.0,34.0,0.0,"Spokane South CCD, Spokane County, Washington",063,93224,53
631.0,176.0,455.0,"Cheney-Medical Lake CCD, Spokane County, Washington",063,90552,53
25.0,13.0,12.0,"Amber-Cheney South CCD, Spokane County, Washington",063,90056,53
87.0,25.0,62.0,"Tonasket CCD, Okanogan County, Washington",047,93454,53
44.0,12.0,32.0,"Bay View CCD, Skagit County, Washington",057,90144,53
125.0,97.0,28.0,"Lake Cavanaugh CCD, Skagit County, Washington",057,91560,53
109.0,60.0,49.0,"Upper Samish River CCD, Skagit County, Washington",057,93544,53
23.0,23.0,0.0,"East Skagit CCD, Skagit County, Washington",057,90936,53
21.0,7.0,14.0,"East Ferry CCD, Ferry County, Washington",019,90920,53
6.0,0.0,6.0,"Manastash Ridge CCD, Kittitas County, Washington",037,91890,53
78.0,53.0,25.0,"Northeast Kittitas CCD, Kittitas County, Washington",037,92188,53
46.0,13.0,33.0,"Horse Heaven Hills Plateau CCD, Klickitat County, Washington",039,91346,53
74.0,8.0,66.0,"Dallesport-Klickitat CCD, Klickitat County, Washington",039,90836,53
27.0,8.0,19.0,"Northeast Cowlitz CCD, Cowlitz County, Washington",015,92182,53
142.0,45.0,97.0,"Long Beach-North Beach Peninsula CCD, Pacific County, Washington",049,91656,53
115.0,87.0,28.0,"Winlock-Pe Ell CCD, Lewis County, Washington",041,93816,53
22.0,1.0,21.0,"LaCrosse CCD, Whitman County, Washington",075,91552,53
44.0,37.0,7.0,"Napavine CCD, Lewis County, Washington",041,92120,53
17.0,4.0,13.0,"Newaukum Prairie CCD, Lewis County, Washington",041,92146,53
44.0,35.0,9.0,"Toledo-Vader CCD, Lewis County, Washington",041,93448,53
183.0,124.0,59.0,"Discovery Bay-Port Townsend CCD, Jefferson County, Washington",031,90898,53
142.0,112.0,30.0,"Oak Bay-Port Ludlow CCD, Jefferson County, Washington",031,92274,53
37.0,29.0,8.0,"Quilcene Bay-Brinnon CCD, Jefferson County, Washington",031,92690,53
0.0,0.0,0.0,"Hanford Site CCD, Benton County, Washington",005,91336,53
8.0,8.0,0.0,"Garfield-Oakesdale CCD, Whitman County, Washington",075,91192,53
5.0,5.0,0.0,"Hunters-Gifford CCD, Stevens County, Washington",065,91368,53
7762.0,2934.0,4828.0,"Federal Way-Auburn CCD, King County, Washington",033,91140,53
13353.0,4711.0,8642.0,"Seattle East CCD, King County, Washington",033,92931,53
182.0,54.0,128.0,"San Juan Island CCD, San Juan County, Washington",055,92914,53
119.0,30.0,89.0,"Colville Reservation CCD, Okanogan County, Washington",047,90720,53
0.0,0.0,0.0,"Early Winters CCD, Okanogan County, Washington",047,90912,53
772.0,238.0,534.0,"Brewster-Wakefield CCD, Okanogan County, Washington",047,90304,53
239.0,129.0,110.0,"Oroville CCD, Okanogan County, Washington",047,92480,53
51.0,16.0,35.0,"Conconully-Riverside CCD, Okanogan County, Washington",047,90736,53
356.0,105.0,251.0,"Okanogan CCD, Okanogan County, Washington",047,92320,53
151.0,101.0,50.0,"Methow Valley CCD, Okanogan County, Washington",047,91968,53
216.0,65.0,151.0,"Omak CCD, Okanogan County, Washington",047,92416,53
648.0,282.0,366.0,"Ellensburg CCD, Kittitas County, Washington",037,91008,53
67.0,37.0,30.0,"Cle Elum CCD, Kittitas County, Washington",037,90624,53
119.0,39.0,80.0,"Kittitas CCD, Kittitas County, Washington",037,91504,53
4094.0,1677.0,2417.0,"Olympia CCD, Thurston County, Washington",067,92352,53
272.0,209.0,63.0,"Olympia West CCD, Thurston County, Washington",067,92384,53
1269.0,821.0,448.0,"Olympia East CCD, Thurston County, Washington",067,92368,53
828.0,686.0,142.0,"Thurston South CCD, Thurston County, Washington",067,93440,53
485.0,276.0,209.0,"Benton City CCD, Benton County, Washington",005,90192,53
7945.0,3527.0,4418.0,"Richland-Kennewick CCD, Benton County, Washington",005,92768,53
1738.0,1042.0,696.0,"Northwest Benton CCD, Benton County, Washington",005,92224,53
112.0,57.0,55.0,"South Benton CCD, Benton County, Washington",005,93088,53
3.0,3.0,0.0,"Starbuck CCD, Columbia County, Washington",013,93264,53
54.0,7.0,47.0,"Dayton CCD, Columbia County, Washington",013,90864,53
6758.0,1572.0,5186.0,"Vancouver CCD, Clark County, Washington",011,93600,53
814.0,456.0,358.0,"Camas CCD, Clark County, Washington",011,90416,53
123.0,91.0,32.0,"La Center CCD, Clark County, Washington",011,91520,53
811.0,555.0,256.0,"Battle Ground CCD, Clark County, Washington",011,90128,53
97.0,61.0,36.0,"Ridgefield CCD, Clark County, Washington",011,92784,53
1564.0,785.0,779.0,"Orchards CCD, Clark County, Washington",011,92448,53
19.0,19.0,0.0,"Yacolt CCD, Clark County, Washington",011,93888,53
20.0,20.0,0.0,"Asotin CCD, Asotin County, Washington",003,90096,53
147.0,117.0,30.0,"Clarkston CCD, Asotin County, Washington",003,90592,53
39.0,13.0,26.0,"Lind-Washtucna CCD, Adams County, Washington",001,91632,53
2841.0,1507.0,1334.0,"Othello CCD, Adams County, Washington",001,92496,53
33.0,24.0,9.0,"Ritzville CCD, Adams County, Washington",001,92800,53
0.0,0.0,0.0,"Snake River CCD, Garfield County, Washington",023,93040,53
11.0,6.0,5.0,"Pomeroy CCD, Garfield County, Washington",023,92576,53
56.0,2.0,54.0,"Kamilche CCD, Mason County, Washington",045,91456,53
708.0,256.0,452.0,"Shelton CCD, Mason County, Washington",045,92976,53
6.0,3.0,3.0,"Skokomish Reservation CCD, Mason County, Washington",045,93008,53
