B28003_001E,B28003_002E,B28003_003E,B28003_004E,B28003_005E,B28003_006E,name,county,county subdivision,state
8007.0,7683.0,48.0,7149.0,486.0,324.0,"Elizabeth CCD, Elbert County, Colorado",039,91190,08
235.0,220.0,3.0,210.0,7.0,15.0,"Agate CCD, Elbert County, Colorado",039,90019,08
151.0,131.0,0.0,120.0,11.0,20.0,"Kim CCD, Las Animas County, Colorado",071,91976,08
624.0,483.0,4.0,432.0,47.0,141.0,"Simla CCD, Elbert County, Colorado",039,93325,08
59.0,50.0,0.0,34.0,16.0,9.0,"Model CCD, Las Animas County, Colorado",071,92508,08
94.0,79.0,0.0,62.0,17.0,15.0,"Branson CCD, Las Animas County, Colorado",071,90361,08
434.0,338.0,0.0,252.0,86.0,96.0,"Aguilar CCD, Las Animas County, Colorado",071,90038,08
605.0,417.0,9.0,367.0,41.0,188.0,"Weston CCD, Las Animas County, Colorado",071,93838,08
4984.0,3828.0,88.0,3237.0,503.0,1156.0,"Trinidad CCD, Las Animas County, Colorado",071,93648,08
2228.0,1646.0,35.0,1376.0,235.0,582.0,"Yuma CCD, Yuma County, Colorado",125,93952,08
1495.0,1272.0,14.0,1088.0,170.0,223.0,"Wray CCD, Yuma County, Colorado",125,93914,08
376.0,312.0,11.0,270.0,31.0,64.0,"Hugo CCD, Lincoln County, Colorado",073,91824,08
322.0,284.0,0.0,273.0,11.0,38.0,"Yampa CCD, Routt County, Colorado",107,93933,08
1037.0,880.0,20.0,736.0,124.0,157.0,"Hayden CCD, Routt County, Colorado",107,91729,08
6659.0,6332.0,6.0,6085.0,241.0,327.0,"Steamboat Springs CCD, Routt County, Colorado",107,93496,08
1460.0,1338.0,7.0,1278.0,53.0,122.0,"Oak Creek CCD, Routt County, Colorado",107,92717,08
3717.0,3594.0,42.0,2985.0,567.0,123.0,"Silverthorne CCD, Summit County, Colorado",117,93287,08
5738.0,5535.0,10.0,4764.0,761.0,203.0,"Breckenridge CCD, Summit County, Colorado",117,90380,08
166.0,123.0,1.0,83.0,39.0,43.0,"Arriba CCD, Lincoln County, Colorado",073,90133,08
171.0,129.0,6.0,118.0,5.0,42.0,"Karval CCD, Lincoln County, Colorado",073,91919,08
764.0,685.0,15.0,630.0,40.0,79.0,"Limon CCD, Lincoln County, Colorado",073,92261,08
3097.0,2994.0,65.0,2634.0,295.0,103.0,"Idaho Springs CCD, Clear Creek County, Colorado",019,91843,08
1277.0,1082.0,1.0,908.0,173.0,195.0,"Georgetown CCD, Clear Creek County, Colorado",019,91463,08
429.0,329.0,4.0,240.0,85.0,100.0,"Mosca-Hooper CCD, Alamosa County, Colorado",003,92584,08
5620.0,4600.0,69.0,3770.0,761.0,1020.0,"Alamosa CCD, Alamosa County, Colorado",003,90076,08
