B19013I_001E,name,county,county subdivision,state
-666666666.0,"Skinnersville township, Washington County, North Carolina",187,92968,37
-666666666.0,"Plymouth township, Washington County, North Carolina",187,92540,37
-666666666.0,"Scuppernong township, Washington County, North Carolina",187,92876,37
-666666666.0,"Lees Mill township, Washington County, North Carolina",187,91768,37
-666666666.0,"Courthouse township, Camden County, North Carolina",029,90784,37
-666666666.0,"Shiloh township, Camden County, North Carolina",029,92920,37
68783.0,"South Mills township, Camden County, North Carolina",029,93044,37
-666666666.0,"Sweetwater township, Clay County, North Carolina",043,93192,37
-666666666.0,"Shooting Creek township, Clay County, North Carolina",043,92944,37
-666666666.0,"Tusquittee township, Clay County, North Carolina",043,93792,37
-666666666.0,"Brasstown township, Clay County, North Carolina",043,90360,37
22054.0,"Hayesville township, Clay County, North Carolina",043,91436,37
41563.0,"Black River township, Cumberland County, North Carolina",051,90288,37
24256.0,"Eastover township, Cumberland County, North Carolina",051,90968,37
36308.0,"Cross Creek township, Cumberland County, North Carolina",051,90832,37
39979.0,"Rockfish township, Cumberland County, North Carolina",051,92724,37
42138.0,"Seventy-First township, Cumberland County, North Carolina",051,92892,37
32388.0,"Grays Creek township, Cumberland County, North Carolina",051,91296,37
-666666666.0,"Beaver Dam township, Cumberland County, North Carolina",051,90192,37
40136.0,"Pearces Mill township, Cumberland County, North Carolina",051,92460,37
47333.0,"Carvers Creek township, Cumberland County, North Carolina",051,90532,37
38256.0,"Manchester township, Cumberland County, North Carolina",051,91964,37
-666666666.0,"Cedar Creek township, Cumberland County, North Carolina",051,90572,37
36891.0,"South Point township, Gaston County, North Carolina",071,93048,37
-666666666.0,"Crowders Mountain township, Gaston County, North Carolina",071,90844,37
32882.0,"Gastonia township, Gaston County, North Carolina",071,91216,37
-666666666.0,"Minneapolis township, Avery County, North Carolina",011,92090,37
-666666666.0,"Banner Elk township, Avery County, North Carolina",011,90148,37
-666666666.0,"Carey's Flat township, Avery County, North Carolina",011,90510,37
-666666666.0,"Roaring Creek township, Avery County, North Carolina",011,92708,37
-666666666.0,"Pyatte township, Avery County, North Carolina",011,92586,37
-666666666.0,"Linville township, Avery County, North Carolina",011,91826,37
-666666666.0,"Pineola township, Avery County, North Carolina",011,92502,37
-666666666.0,"Altamont township, Avery County, North Carolina",011,90052,37
-666666666.0,"Hughes township, Avery County, North Carolina",011,91558,37
-666666666.0,"Frank township, Avery County, North Carolina",011,91154,37
-666666666.0,"Cranberry township, Avery County, North Carolina",011,90812,37
-666666666.0,"Beech Mountain township, Avery County, North Carolina",011,90212,37
-666666666.0,"Heaton township, Avery County, North Carolina",011,91442,37
-666666666.0,"Lower Hominy township, Buncombe County, North Carolina",021,91932,37
27008.0,"Reems Creek township, Buncombe County, North Carolina",021,92648,37
45833.0,"Leicester township, Buncombe County, North Carolina",021,91776,37
25711.0,"French Broad township, Buncombe County, North Carolina",021,91176,37
-666666666.0,"Ivy township, Buncombe County, North Carolina",021,91604,37
23563.0,"Limestone township, Buncombe County, North Carolina",021,91816,37
38534.0,"Upper Hominy township, Buncombe County, North Carolina",021,93840,37
69853.0,"Avery Creek township, Buncombe County, North Carolina",021,90108,37
-666666666.0,"Broad River township, Buncombe County, North Carolina",021,90380,37
64074.0,"Fairview township, Buncombe County, North Carolina",021,91056,37
-666666666.0,"Sandy Mush township, Buncombe County, North Carolina",021,92832,37
71765.0,"Jerusalem township, Davie County, North Carolina",059,91660,37
-666666666.0,"Fulton township, Davie County, North Carolina",059,91192,37
22418.0,"Mocksville township, Davie County, North Carolina",059,92100,37
-666666666.0,"Calahaln township, Davie County, North Carolina",059,90472,37
42468.0,"Farmington township, Davie County, North Carolina",059,91080,37
-666666666.0,"Shady Grove township, Davie County, North Carolina",059,92896,37
-666666666.0,"Tyro township, Davidson County, North Carolina",057,93796,37
-666666666.0,"Saluda township, Polk County, North Carolina",149,92816,37
26472.0,"Columbus township, Polk County, North Carolina",149,90740,37
-666666666.0,"White Oak township, Polk County, North Carolina",149,93980,37
-666666666.0,"Tryon township, Polk County, North Carolina",149,93776,37
-666666666.0,"Cooper Gap township, Polk County, North Carolina",149,90772,37
38237.0,"Liberty township, Randolph County, North Carolina",151,91800,37
-666666666.0,"Pleasant Grove township, Randolph County, North Carolina",151,92532,37
33177.0,"Asheboro township, Randolph County, North Carolina",151,90084,37
-666666666.0,"Union township, Randolph County, North Carolina",151,93808,37
-666666666.0,"Coleridge township, Randolph County, North Carolina",151,90716,37
18548.0,"New Market township, Randolph County, North Carolina",151,92268,37
34137.0,"Trinity township, Randolph County, North Carolina",151,93768,37
32647.0,"Cedar Grove township, Randolph County, North Carolina",151,90584,37
-666666666.0,"Concord township, Randolph County, North Carolina",151,90748,37
34647.0,"Franklinville township, Randolph County, North Carolina",151,91172,37
-666666666.0,"Brower township, Randolph County, North Carolina",151,90388,37
45536.0,"Columbia township, Randolph County, North Carolina",151,90732,37
65640.0,"Providence township, Randolph County, North Carolina",151,92580,37
24712.0,"Richland township, Randolph County, North Carolina",151,92668,37
-666666666.0,"Back Creek township, Randolph County, North Carolina",151,90116,37
-666666666.0,"Level Cross township, Randolph County, North Carolina",151,91784,37
-666666666.0,"New Hope township, Randolph County, North Carolina",151,92252,37
-666666666.0,"Grant township, Randolph County, North Carolina",151,91276,37
48288.0,"Randleman township, Randolph County, North Carolina",151,92620,37
-666666666.0,"Tabernacle township, Randolph County, North Carolina",151,93208,37
-666666666.0,"Huntsville township, Rockingham County, North Carolina",157,91564,37
27094.0,"Leaksville township, Rockingham County, North Carolina",157,91752,37
105511.0,"New Bethel township, Rockingham County, North Carolina",157,92232,37
-666666666.0,"Price township, Rockingham County, North Carolina",157,92568,37
-666666666.0,"Simpsonville township, Rockingham County, North Carolina",157,92960,37
98774.0,"Wentworth township, Rockingham County, North Carolina",157,93936,37
-666666666.0,"Mayo township, Rockingham County, North Carolina",157,92020,37
17894.0,"Reidsville township, Rockingham County, North Carolina",157,92652,37
28605.0,"Madison township, Rockingham County, North Carolina",157,91956,37
-666666666.0,"Williamsburg township, Rockingham County, North Carolina",157,94032,37
-666666666.0,"Ruffin township, Rockingham County, North Carolina",157,92772,37
-666666666.0,"Danbury township, Stokes County, North Carolina",169,90876,37
30469.0,"Yadkin township, Stokes County, North Carolina",169,94108,37
-666666666.0,"Beaver Island township, Stokes County, North Carolina",169,90208,37
65833.0,"Sauratown township, Stokes County, North Carolina",169,92852,37
-666666666.0,"Big Creek township, Stokes County, North Carolina",169,90260,37
-666666666.0,"Meadows township, Stokes County, North Carolina",169,92028,37
-666666666.0,"Quaker Gap township, Stokes County, North Carolina",169,92588,37
-666666666.0,"Peters Creek township, Stokes County, North Carolina",169,92480,37
-666666666.0,"Snow Creek township, Stokes County, North Carolina",169,93016,37
-666666666.0,"Spring Hill township, Scotland County, North Carolina",165,93080,37
-666666666.0,"Williamson township, Scotland County, North Carolina",165,94036,37
-666666666.0,"Laurel Hill township, Scotland County, North Carolina",165,91748,37
54957.0,"Stewartsville township, Scotland County, North Carolina",165,93132,37
-666666666.0,"North Fork township, Watauga County, North Carolina",189,92320,37
44271.0,"Dallas township, Gaston County, North Carolina",071,90872,37
44732.0,"Riverbend township, Gaston County, North Carolina",071,92692,37
38632.0,"Cherryville township, Gaston County, North Carolina",071,90644,37
-666666666.0,"Madison township, Guilford County, North Carolina",081,91952,37
-666666666.0,"Clay township, Guilford County, North Carolina",081,90672,37
