B03002_001E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,name,county,county subdivision,state
3159.0,2647.0,100.0,0.0,6.0,0.0,0.0,25.0,381.0,"Rockingham CCD, Bacon County, Georgia",005,92562,13
2830.0,2719.0,91.0,0.0,0.0,0.0,0.0,0.0,20.0,"Altamaha River CCD, Appling County, Georgia",001,90078,13
10342.0,6004.0,2632.0,89.0,156.0,0.0,0.0,219.0,1242.0,"Baxley CCD, Appling County, Georgia",001,90240,13
8120.0,5659.0,1542.0,0.0,99.0,24.0,0.0,220.0,576.0,"Alma CCD, Bacon County, Georgia",005,90072,13
5036.0,4699.0,284.0,0.0,0.0,0.0,0.0,0.0,53.0,"Hoboken CCD, Brantley County, Georgia",025,91500,13
6904.0,6349.0,94.0,15.0,0.0,22.0,0.0,205.0,219.0,"Waynesville CCD, Brantley County, Georgia",025,93306,13
6471.0,6009.0,194.0,0.0,127.0,3.0,13.0,8.0,117.0,"Nahunta CCD, Brantley County, Georgia",025,92124,13
3606.0,3193.0,86.0,24.0,70.0,0.0,0.0,66.0,167.0,"Southeast Banks CCD, Banks County, Georgia",011,92803,13
39638.0,31344.0,4265.0,56.0,411.0,0.0,122.0,861.0,2579.0,"North Paulding CCD, Paulding County, Georgia",223,92210,13
18907.0,17197.0,1073.0,0.0,299.0,0.0,136.0,91.0,111.0,"LaFayette CCD, Walker County, Georgia",295,91668,13
1449.0,1124.0,309.0,0.0,0.0,8.0,0.0,3.0,5.0,"Queensland CCD, Ben Hill County, Georgia",017,92433,13
6446.0,5762.0,0.0,0.0,0.0,0.0,97.0,48.0,539.0,"Redbud CCD, Gordon County, Georgia",129,92460,13
6951.0,3402.0,3186.0,0.0,60.0,0.0,0.0,73.0,230.0,"Washington CCD, Wilkes County, Georgia",317,93275,13
571.0,423.0,138.0,0.0,0.0,0.0,0.0,0.0,10.0,"Southeast Grady CCD, Grady County, Georgia",131,92804,13
516.0,468.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,"Northwest Grady CCD, Grady County, Georgia",131,92216,13
1591.0,1270.0,263.0,0.0,15.0,0.0,0.0,38.0,5.0,"West Johnson CCD, Johnson County, Georgia",167,93332,13
1428.0,1149.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,"Carsonville CCD, Taylor County, Georgia",269,90557,13
15050.0,13930.0,123.0,0.0,51.0,0.0,0.0,180.0,766.0,"Blacks Mill CCD, Dawson County, Georgia",085,90284,13
4721.0,2921.0,1616.0,0.0,0.0,0.0,0.0,154.0,30.0,"North Twiggs CCD, Twiggs County, Georgia",289,92215,13
3602.0,1651.0,1931.0,4.0,8.0,0.0,0.0,8.0,0.0,"South Twiggs CCD, Twiggs County, Georgia",289,92821,13
1309.0,1134.0,144.0,0.0,0.0,0.0,0.0,31.0,0.0,"Mount Pleasant CCD, Decatur County, Georgia",087,92104,13
13786.0,12479.0,485.0,46.0,53.0,0.0,0.0,144.0,579.0,"Three Sisters Mountain CCD, Lumpkin County, Georgia",187,93024,13
5941.0,3511.0,2013.0,17.0,49.0,0.0,0.0,0.0,351.0,"Millen CCD, Jenkins County, Georgia",165,92019,13
2988.0,1511.0,1157.0,0.0,27.0,0.0,0.0,69.0,224.0,"South Jenkins CCD, Jenkins County, Georgia",165,92806,13
1440.0,653.0,759.0,0.0,0.0,0.0,0.0,17.0,11.0,"Salem CCD, Upson County, Georgia",293,92671,13
2784.0,2407.0,232.0,0.0,8.0,0.0,0.0,10.0,127.0,"Cedar Crossing CCD, Toombs County, Georgia",279,90591,13
3975.0,2691.0,1161.0,0.0,0.0,0.0,0.0,20.0,103.0,"South Lincoln CCD, Lincoln County, Georgia",181,92807,13
11125.0,8214.0,2104.0,9.0,42.0,0.0,0.0,228.0,528.0,"Crawford CCD, Oglethorpe County, Georgia",221,90814,13
21293.0,3737.0,16894.0,9.0,30.0,0.0,0.0,303.0,320.0,"Macon East CCD, Bibb County, Georgia",021,91891,13
3117.0,3018.0,38.0,0.0,0.0,0.0,0.0,0.0,61.0,"Vaughn CCD, Spalding County, Georgia",255,93180,13
99122.0,35340.0,56551.0,246.0,2256.0,16.0,109.0,1531.0,3073.0,"Macon West CCD, Bibb County, Georgia",021,91892,13
6569.0,4876.0,1193.0,124.0,129.0,0.0,0.0,14.0,233.0,"Towalaga CCD, Spalding County, Georgia",255,93071,13
748.0,709.0,8.0,0.0,0.0,0.0,0.0,13.0,18.0,"Digbey CCD, Spalding County, Georgia",255,90942,13
24917.0,18245.0,5817.0,48.0,190.0,0.0,0.0,272.0,345.0,"Gray-Macon East CCD, Jones County, Georgia",169,91351,13
5815.0,5338.0,277.0,0.0,19.0,0.0,0.0,0.0,181.0,"Worthville CCD, Butts County, Georgia",035,93438,13
5087.0,3017.0,1701.0,9.0,46.0,0.0,25.0,29.0,260.0,"Southwest Butts CCD, Butts County, Georgia",035,92822,13
3329.0,1991.0,978.0,0.0,48.0,0.0,0.0,22.0,290.0,"Eldorado CCD, Tift County, Georgia",277,91052,13
32136.0,15816.0,14237.0,117.0,665.0,70.0,7.0,590.0,634.0,"Milledgeville CCD, Baldwin County, Georgia",009,92015,13
6991.0,6259.0,572.0,0.0,0.0,0.0,0.0,116.0,44.0,"Martin-Avalon CCD, Stephens County, Georgia",257,91934,13
7807.0,7270.0,22.0,0.0,124.0,118.0,8.0,54.0,211.0,"Trenton CCD, Dade County, Georgia",083,93084,13
32511.0,18178.0,9265.0,258.0,356.0,0.0,206.0,1196.0,3052.0,"Grovetown-Harlem CCD, Columbia County, Georgia",073,91383,13
5469.0,3514.0,1664.0,0.0,12.0,0.0,0.0,100.0,179.0,"East Baldwin CCD, Baldwin County, Georgia",009,90992,13
3080.0,3001.0,17.0,27.0,8.0,0.0,0.0,9.0,18.0,"Lookout Mountain CCD, Walker County, Georgia",295,91810,13
3865.0,3637.0,34.0,0.0,0.0,0.0,0.0,68.0,126.0,"South Gilmer CCD, Gilmer County, Georgia",123,92805,13
