B19013B_001E,name,county,county subdivision,state
-666666666.0,"Drytown township, Izard County, Arkansas",065,91149,05
-666666666.0,"Strawberry township, Izard County, Arkansas",065,93501,05
-666666666.0,"White River township, Izard County, Arkansas",065,94014,05
-666666666.0,"Athens township, Izard County, Arkansas",065,90072,05
-666666666.0,"Sage township, Izard County, Arkansas",065,93264,05
-666666666.0,"Violet Hill township, Izard County, Arkansas",065,93816,05
-666666666.0,"New Hope township, Izard County, Arkansas",065,92679,05
-666666666.0,"Pleasant Hill township, Izard County, Arkansas",065,92916,05
-666666666.0,"Lafferty township, Izard County, Arkansas",065,92079,05
-666666666.0,"Mount Olive township, Izard County, Arkansas",065,92622,05
-666666666.0,"Barren Fork township, Izard County, Arkansas",065,90129,05
-666666666.0,"Lunenburg township, Izard County, Arkansas",065,92301,05
-666666666.0,"Gid township, Izard County, Arkansas",065,91452,05
-666666666.0,"Guion township, Izard County, Arkansas",065,91557,05
-666666666.0,"Franklin township, Izard County, Arkansas",065,91353,05
-666666666.0,"Newburg township, Izard County, Arkansas",065,92673,05
-666666666.0,"Lacrosse township, Izard County, Arkansas",065,92061,05
-666666666.0,"Hill township, Independence County, Arkansas",063,91725,05
-666666666.0,"Ashley township, Independence County, Arkansas",063,90069,05
-666666666.0,"Barren township, Independence County, Arkansas",063,90123,05
-666666666.0,"Washington township, Independence County, Arkansas",063,93915,05
-666666666.0,"Magness township, Independence County, Arkansas",063,92346,05
-666666666.0,"Ruddell township, Independence County, Arkansas",063,93249,05
-666666666.0,"Departee township, Independence County, Arkansas",063,91074,05
-666666666.0,"Huff township, Independence County, Arkansas",063,91794,05
-666666666.0,"Relief township, Independence County, Arkansas",063,93111,05
-666666666.0,"White River township, Independence County, Arkansas",063,94011,05
-666666666.0,"Saline township, Cleveland County, Arkansas",025,93297,05
-666666666.0,"Redland township, Cleveland County, Arkansas",025,93069,05
-666666666.0,"Bryan township, Jackson County, Arkansas",067,90516,05
-666666666.0,"Glass township, Jackson County, Arkansas",067,91470,05
22383.0,"Union township, Jackson County, Arkansas",067,93696,05
-666666666.0,"Bird township, Jackson County, Arkansas",067,90315,05
-666666666.0,"Rowell township, Cleveland County, Arkansas",025,93243,05
18526.0,"Rison township, Cleveland County, Arkansas",025,93183,05
-666666666.0,"Bowman township, Cleveland County, Arkansas",025,90438,05
-666666666.0,"Harper township, Cleveland County, Arkansas",025,91611,05
46196.0,"Niven township, Cleveland County, Arkansas",025,92691,05
-666666666.0,"White Oak township, Cleveland County, Arkansas",025,94002,05
-666666666.0,"Hurricane township, Cleveland County, Arkansas",025,91800,05
-666666666.0,"Smith township, Cleveland County, Arkansas",025,93405,05
-666666666.0,"Whiteville township, Cleveland County, Arkansas",025,94038,05
-666666666.0,"Hudgin township, Cleveland County, Arkansas",025,91785,05
-666666666.0,"Breckenridge township, Jackson County, Arkansas",067,90459,05
-666666666.0,"Grubbs township, Jackson County, Arkansas",067,91554,05
-666666666.0,"Bateman township, Jackson County, Arkansas",067,90147,05
-666666666.0,"Cache township, Jackson County, Arkansas",067,90579,05
-666666666.0,"Village township, Jackson County, Arkansas",067,93804,05
-666666666.0,"Cow Lake township, Jackson County, Arkansas",067,90948,05
-666666666.0,"Richwoods township, Jackson County, Arkansas",067,93165,05
-666666666.0,"Glaize township, Jackson County, Arkansas",067,91467,05
-666666666.0,"Jefferson township, Jackson County, Arkansas",067,91929,05
-666666666.0,"Barren township, Jackson County, Arkansas",067,90126,05
40417.0,"Wallaceburg township, Hempstead County, Arkansas",057,93849,05
47647.0,"Bois d'Arc township, Hempstead County, Arkansas",057,90396,05
-666666666.0,"Mine Creek township, Hempstead County, Arkansas",057,92499,05
-666666666.0,"Noland township, Hempstead County, Arkansas",057,92700,05
-666666666.0,"Redland township, Hempstead County, Arkansas",057,93072,05
-666666666.0,"Garland township, Hempstead County, Arkansas",057,91431,05
-666666666.0,"Springhill township, Hempstead County, Arkansas",057,93474,05
50833.0,"Water Creek township, Hempstead County, Arkansas",057,93942,05
-666666666.0,"Bodcaw township, Hempstead County, Arkansas",057,90387,05
29938.0,"De Roan township, Hempstead County, Arkansas",057,91077,05
21213.0,"Saline township, Hempstead County, Arkansas",057,93303,05
35588.0,"Ozan township, Hempstead County, Arkansas",057,92802,05
-666666666.0,"Strawberry township, Sharp County, Arkansas",135,93507,05
-666666666.0,"Richwoods township, Sharp County, Arkansas",135,93174,05
-666666666.0,"Highland township, Sharp County, Arkansas",135,91719,05
-666666666.0,"Jackson township, Sharp County, Arkansas",135,91881,05
-666666666.0,"Lower North township, Sharp County, Arkansas",135,92286,05
-666666666.0,"South Union township, Sharp County, Arkansas",135,93441,05
-666666666.0,"Salado township, Independence County, Arkansas",063,93285,05
-666666666.0,"Davidson township, Sharp County, Arkansas",135,91029,05
-666666666.0,"Dota township, Independence County, Arkansas",063,91128,05
-666666666.0,"McHue township, Independence County, Arkansas",063,92313,05
-666666666.0,"Liberty township, Independence County, Arkansas",063,92169,05
-666666666.0,"Oil Trough township, Independence County, Arkansas",063,92739,05
-666666666.0,"Fairview township, Independence County, Arkansas",063,91272,05
-666666666.0,"Gainsboro township, Independence County, Arkansas",063,91401,05
-666666666.0,"Jefferson township, Independence County, Arkansas",063,91923,05
-666666666.0,"Greenbrier township, Independence County, Arkansas",063,91509,05
-666666666.0,"Lone Pine township, Lincoln County, Arkansas",079,92262,05
-666666666.0,"Moorefield township, Independence County, Arkansas",063,92550,05
-666666666.0,"Rosie township, Independence County, Arkansas",063,93234,05
18000.0,"Spring township, Lincoln County, Arkansas",079,93453,05
-666666666.0,"Kimbrough township, Lincoln County, Arkansas",079,92043,05
34583.0,"Bartholomew township, Lincoln County, Arkansas",079,90135,05
24728.0,"Cane Creek township, Lincoln County, Arkansas",079,90639,05
20096.0,"Gould township, Lincoln County, Arkansas",079,91488,05
-666666666.0,"Smith township, Lincoln County, Arkansas",079,93414,05
13667.0,"Choctaw township, Lincoln County, Arkansas",079,90786,05
-666666666.0,"Auburn township, Lincoln County, Arkansas",079,90075,05
-666666666.0,"Wells Bayou township, Lincoln County, Arkansas",079,93963,05
-666666666.0,"Mill Creek township, Lincoln County, Arkansas",079,92478,05
-666666666.0,"Owen township, Lincoln County, Arkansas",079,92793,05
-666666666.0,"Clark township, Logan County, Arkansas",083,90807,05
-666666666.0,"Ellsworth township, Logan County, Arkansas",083,91230,05
-666666666.0,"River township, Logan County, Arkansas",083,93195,05
-666666666.0,"Six Mile township, Logan County, Arkansas",083,93390,05
-666666666.0,"Boone township, Logan County, Arkansas",083,90405,05
-666666666.0,"Mountain township, Logan County, Arkansas",083,92598,05
-666666666.0,"Petit Jean township, Logan County, Arkansas",083,92859,05
-666666666.0,"Shoal Creek township, Logan County, Arkansas",083,93366,05
-666666666.0,"Driggs township, Logan County, Arkansas",083,91140,05
-666666666.0,"Johnson township, Logan County, Arkansas",083,91977,05
-666666666.0,"Washburn township, Logan County, Arkansas",083,93894,05
-666666666.0,"Reveilee township, Logan County, Arkansas",083,93114,05
-666666666.0,"South Lebanon township, Sharp County, Arkansas",135,93438,05
-666666666.0,"Upper North township, Sharp County, Arkansas",135,93744,05
-666666666.0,"South Big Rock township, Sharp County, Arkansas",135,93426,05
-666666666.0,"Washington township, Sharp County, Arkansas",135,93927,05
-666666666.0,"North Union township, Sharp County, Arkansas",135,92721,05
-666666666.0,"Piney Fork township, Sharp County, Arkansas",135,92907,05
-666666666.0,"Big Creek township, Sharp County, Arkansas",135,90282,05
-666666666.0,"Cave township, Sharp County, Arkansas",135,90705,05
-666666666.0,"North Big Rock township, Sharp County, Arkansas",135,92706,05
-666666666.0,"West Sullivan township, Sharp County, Arkansas",135,93975,05
-666666666.0,"Morgan township, Sharp County, Arkansas",135,92565,05
-666666666.0,"Cherokee township, Sharp County, Arkansas",135,90768,05
-666666666.0,"Lave Creek township, Sharp County, Arkansas",135,92124,05
-666666666.0,"Hardy township, Sharp County, Arkansas",135,91605,05
