B19001D_001E,B19001D_002E,B19001D_003E,B19001D_004E,B19001D_005E,B19001D_006E,B19001D_007E,B19001D_008E,B19001D_009E,B19001D_010E,B19001D_011E,B19001D_012E,B19001D_013E,B19001D_014E,B19001D_015E,B19001D_016E,B19001D_017E,name,county,county subdivision,state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Caryville CCD, Washington County, Florida",133,90442,12
8.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vernon CCD, Washington County, Florida",133,93497,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West Wakulla CCD, Wakulla County, Florida",129,93627,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chipley CCD, Washington County, Florida",133,90546,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Starke CCD, Bradford County, Florida",007,93237,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Brooker CCD, Bradford County, Florida",007,90312,12
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,"Hampton CCD, Bradford County, Florida",007,91430,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lawtey CCD, Bradford County, Florida",007,91898,12
1646.0,173.0,132.0,49.0,91.0,37.0,43.0,0.0,13.0,144.0,118.0,116.0,145.0,273.0,68.0,193.0,51.0,"Melbourne CCD, Brevard County, Florida",009,92106,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Space Center CCD, Brevard County, Florida",009,93224,12
462.0,37.0,0.0,0.0,0.0,29.0,28.0,37.0,84.0,0.0,0.0,70.0,101.0,37.0,0.0,24.0,15.0,"Titusville CCD, Brevard County, Florida",009,93419,12
674.0,60.0,28.0,16.0,39.0,15.0,9.0,30.0,11.0,0.0,57.0,122.0,52.0,51.0,17.0,74.0,93.0,"Cocoa-Rockledge CCD, Brevard County, Florida",009,90624,12
59.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,"Melbourne Shores-Floridana Beach CCD, Brevard County, Florida",009,92119,12
275.0,0.0,8.0,26.0,28.0,31.0,16.0,0.0,0.0,0.0,34.0,12.0,101.0,8.0,0.0,11.0,0.0,"Merritt Island CCD, Brevard County, Florida",009,92132,12
117.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,17.0,0.0,20.0,10.0,11.0,25.0,0.0,"Cocoa Beach-Cape Canaveral CCD, Brevard County, Florida",009,90611,12
623.0,39.0,45.0,32.0,38.0,37.0,37.0,51.0,12.0,69.0,81.0,32.0,23.0,73.0,7.0,9.0,38.0,"Palm Bay CCD, Brevard County, Florida",009,92587,12
294.0,40.0,29.0,0.0,5.0,10.0,0.0,4.0,40.0,0.0,27.0,3.0,35.0,3.0,34.0,20.0,44.0,"Indialantic-Melbourne Beach CCD, Brevard County, Florida",009,91573,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Malabar CCD, Brevard County, Florida",009,92028,12
37.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,"West Brevard CCD, Brevard County, Florida",009,93588,12
980.0,67.0,57.0,64.0,15.0,26.0,0.0,40.0,8.0,75.0,77.0,78.0,114.0,164.0,46.0,0.0,149.0,"Orange Park CCD, Clay County, Florida",019,92509,12
651.0,0.0,0.0,0.0,100.0,27.0,60.0,17.0,0.0,0.0,19.0,129.0,116.0,54.0,46.0,51.0,32.0,"Middleburg-Clay Hill CCD, Clay County, Florida",019,92197,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Penney Farms CCD, Clay County, Florida",019,92678,12
54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,8.0,20.0,0.0,0.0,0.0,"Green Cove Springs CCD, Clay County, Florida",019,91300,12
65.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,"Keystone Heights CCD, Clay County, Florida",019,91742,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Day CCD, Lafayette County, Florida",067,90767,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mayo CCD, Lafayette County, Florida",067,92093,12
134.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,18.0,0.0,8.0,"Fruitland Park-Lady Lake CCD, Lake County, Florida",069,91235,12
191.0,16.0,0.0,0.0,14.0,33.0,0.0,0.0,0.0,27.0,0.0,0.0,95.0,0.0,0.0,6.0,0.0,"Groveland-Mascotte CCD, Lake County, Florida",069,91365,12
112.0,11.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,5.0,41.0,0.0,0.0,20.0,"Leesburg East CCD, Lake County, Florida",069,91924,12
90.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,25.0,"Eustis CCD, Lake County, Florida",069,91014,12
734.0,0.0,22.0,16.0,10.0,0.0,31.0,65.0,7.0,0.0,124.0,97.0,102.0,86.0,33.0,102.0,39.0,"Clermont CCD, Lake County, Florida",069,90585,12
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,0.0,14.0,"Howey-in-the-Hills-Okahumpka CCD, Lake County, Florida",069,91541,12
80.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,37.0,"Umatilla CCD, Lake County, Florida",069,93445,12
154.0,15.0,0.0,20.0,15.0,0.0,0.0,0.0,27.0,0.0,0.0,17.0,0.0,36.0,0.0,24.0,0.0,"Tavares CCD, Lake County, Florida",069,93393,12
25.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,"Leesburg CCD, Lake County, Florida",069,91911,12
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,85.0,0.0,"Mount Dora CCD, Lake County, Florida",069,92262,12
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"Yulee CCD, Nassau County, Florida",089,93757,12
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,"Callahan-Hilliard CCD, Nassau County, Florida",089,90364,12
237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,26.0,36.0,0.0,15.0,6.0,"Fernandina Beach CCD, Nassau County, Florida",089,91079,12
2487.0,237.0,81.0,165.0,179.0,130.0,118.0,94.0,99.0,67.0,154.0,201.0,168.0,366.0,199.0,122.0,107.0,"Clearwater CCD, Pinellas County, Florida",103,90572,12
5327.0,252.0,244.0,135.0,196.0,280.0,230.0,326.0,333.0,282.0,485.0,536.0,706.0,539.0,333.0,192.0,258.0,"St. Petersburg CCD, Pinellas County, Florida",103,93042,12
1213.0,104.0,0.0,18.0,38.0,77.0,53.0,50.0,46.0,31.0,98.0,91.0,150.0,64.0,112.0,80.0,201.0,"Tarpon Springs CCD, Pinellas County, Florida",103,93380,12
83.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,38.0,"St. Pete Beach CCD, Pinellas County, Florida",103,93036,12
363.0,9.0,13.0,24.0,0.0,34.0,46.0,27.0,8.0,0.0,58.0,48.0,25.0,22.0,12.0,15.0,22.0,"Boca Ciega CCD, Pinellas County, Florida",103,90182,12
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,"Frostproof CCD, Polk County, Florida",105,91209,12
1595.0,116.0,14.0,86.0,7.0,49.0,101.0,66.0,44.0,35.0,111.0,183.0,291.0,85.0,125.0,143.0,139.0,"Lakeland CCD, Polk County, Florida",105,91833,12
879.0,14.0,0.0,32.0,41.0,9.0,65.0,0.0,30.0,64.0,119.0,207.0,188.0,44.0,6.0,14.0,46.0,"Haines City CCD, Polk County, Florida",105,91404,12
61.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,"Lake Wales CCD, Polk County, Florida",105,91859,12
338.0,24.0,0.0,0.0,52.0,0.0,41.0,52.0,22.0,0.0,0.0,37.0,17.0,25.0,9.0,44.0,15.0,"Bartow CCD, Polk County, Florida",105,90117,12
550.0,0.0,16.0,0.0,24.0,49.0,13.0,28.0,0.0,13.0,75.0,91.0,58.0,23.0,53.0,30.0,77.0,"Winter Haven-Auburndale CCD, Polk County, Florida",105,93718,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"West St. Lucie CCD, St. Lucie County, Florida",111,93620,12
350.0,47.0,0.0,58.0,0.0,0.0,0.0,17.0,26.0,0.0,8.0,18.0,41.0,54.0,15.0,66.0,0.0,"Fort Pierce CCD, St. Lucie County, Florida",111,91157,12
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,"Hutchinson Island CCD, St. Lucie County, Florida",111,91547,12
1257.0,71.0,24.0,80.0,25.0,50.0,0.0,24.0,40.0,51.0,168.0,166.0,219.0,51.0,0.0,96.0,192.0,"Port St. Lucie CCD, St. Lucie County, Florida",111,92866,12
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,"Northeast Glades CCD, Glades County, Florida",043,92379,12
48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Southwest Glades CCD, Glades County, Florida",043,93185,12
60.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,"Clewiston CCD, Hendry County, Florida",051,90598,12
11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fellsmere CCD, Indian River County, Florida",061,91066,12
437.0,37.0,18.0,12.0,0.0,47.0,0.0,0.0,20.0,10.0,15.0,48.0,66.0,74.0,14.0,10.0,66.0,"Vero Beach CCD, Indian River County, Florida",061,93510,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alford CCD, Jackson County, Florida",063,90013,12
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,"Cottondale CCD, Jackson County, Florida",063,90650,12
59.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,"Marianna CCD, Jackson County, Florida",063,92067,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Graceville CCD, Jackson County, Florida",063,91287,12
7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sneads CCD, Jackson County, Florida",063,93133,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Malone CCD, Jackson County, Florida",063,92041,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Campbellton CCD, Jackson County, Florida",063,90377,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Greenwood CCD, Jackson County, Florida",063,91339,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Cypress CCD, Jackson County, Florida",063,90728,12
14.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Belle Glade-Pahokee CCD, Palm Beach County, Florida",099,90143,12
1999.0,91.0,60.0,33.0,75.0,38.0,126.0,67.0,78.0,24.0,152.0,175.0,347.0,359.0,113.0,174.0,87.0,"Boynton Beach-Delray Beach CCD, Palm Beach County, Florida",099,90260,12
1048.0,50.0,13.0,34.0,41.0,41.0,23.0,0.0,26.0,28.0,131.0,40.0,118.0,186.0,84.0,113.0,120.0,"Royal Palm Beach-West Jupiter CCD, Palm Beach County, Florida",099,92990,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Glades CCD, Palm Beach County, Florida",099,91274,12
1290.0,74.0,41.0,20.0,11.0,10.0,27.0,25.0,151.0,76.0,69.0,112.0,111.0,126.0,74.0,91.0,272.0,"Boca Raton CCD, Palm Beach County, Florida",099,90208,12
2299.0,148.0,45.0,60.0,51.0,23.0,42.0,132.0,20.0,15.0,147.0,350.0,323.0,281.0,191.0,203.0,268.0,"Sunshine Parkway CCD, Palm Beach County, Florida",099,93276,12
695.0,21.0,8.0,0.0,34.0,16.0,0.0,14.0,13.0,18.0,46.0,112.0,128.0,76.0,0.0,149.0,60.0,"Jupiter CCD, Palm Beach County, Florida",099,91690,12
1207.0,44.0,97.0,48.0,73.0,104.0,95.0,53.0,67.0,61.0,68.0,251.0,137.0,29.0,49.0,22.0,9.0,"Lake Worth CCD, Palm Beach County, Florida",099,91872,12
962.0,37.0,10.0,8.0,31.0,30.0,77.0,38.0,59.0,16.0,24.0,151.0,137.0,181.0,52.0,86.0,25.0,"Riviera Beach CCD, Palm Beach County, Florida",099,92977,12
1189.0,88.0,19.0,93.0,72.0,125.0,9.0,109.0,59.0,32.0,106.0,87.0,130.0,80.0,15.0,33.0,132.0,"West Palm Beach CCD, Palm Beach County, Florida",099,93614,12
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,"Hastings CCD, St. Johns County, Florida",109,91443,12
460.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,29.0,72.0,65.0,95.0,71.0,94.0,"Fruit Cove CCD, St. Johns County, Florida",109,91222,12
96.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,47.0,0.0,0.0,17.0,19.0,0.0,7.0,0.0,0.0,"Matanzas CCD, St. Johns County, Florida",109,92080,12
250.0,0.0,13.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,19.0,17.0,39.0,71.0,46.0,22.0,"Ponte Vedra CCD, St. Johns County, Florida",109,92795,12
1166.0,81.0,0.0,0.0,44.0,5.0,9.0,49.0,99.0,17.0,13.0,62.0,33.0,153.0,160.0,409.0,32.0,"St. Augustine CCD, St. Johns County, Florida",109,93016,12
