B07004H_001E,B07004H_002E,B07004H_003E,B07004H_004E,B07004H_005E,B07004H_006E,name,county,county subdivision,state
499.0,452.0,26.0,19.0,2.0,0.0,"Onamia township, Mille Lacs County, Minnesota",095,48328,27
647.0,586.0,16.0,42.0,3.0,0.0,"Page township, Mille Lacs County, Minnesota",095,49480,27
457.0,446.0,4.0,4.0,0.0,3.0,"Kathio township, Mille Lacs County, Minnesota",095,32516,27
2055.0,1935.0,14.0,106.0,0.0,0.0,"Princeton township, Mille Lacs County, Minnesota",095,52540,27
175.0,164.0,2.0,7.0,2.0,0.0,"Dailey township, Mille Lacs County, Minnesota",095,14500,27
584.0,523.0,13.0,16.0,32.0,0.0,"East Side township, Mille Lacs County, Minnesota",095,17810,27
1143.0,999.0,50.0,94.0,0.0,0.0,"Greenbush township, Mille Lacs County, Minnesota",095,25586,27
4139.0,3411.0,180.0,529.0,19.0,0.0,"Princeton city, Mille Lacs County, Minnesota",095,52522,27
213.0,208.0,5.0,0.0,0.0,0.0,"Emmet township, Renville County, Minnesota",129,19322,27
213.0,208.0,0.0,0.0,4.0,1.0,"Ericson township, Renville County, Minnesota",129,19628,27
114.0,104.0,8.0,2.0,0.0,0.0,"Norfolk township, Renville County, Minnesota",129,46600,27
180.0,172.0,0.0,7.0,1.0,0.0,"Crooks township, Renville County, Minnesota",129,13852,27
0.0,0.0,0.0,0.0,0.0,0.0,"Redwood Falls city, Renville County, Minnesota",129,53656,27
171.0,171.0,0.0,0.0,0.0,0.0,"Bandon township, Renville County, Minnesota",129,03484,27
856.0,799.0,49.0,5.0,0.0,3.0,"Bird Island city, Renville County, Minnesota",129,06076,27
162.0,157.0,5.0,0.0,0.0,0.0,"Brookfield township, Renville County, Minnesota",129,07912,27
433.0,392.0,11.0,28.0,2.0,0.0,"Franklin city, Renville County, Minnesota",129,22364,27
156.0,154.0,1.0,1.0,0.0,0.0,"Henryville township, Renville County, Minnesota",129,28610,27
207.0,199.0,6.0,2.0,0.0,0.0,"Melville township, Renville County, Minnesota",129,41624,27
189.0,185.0,0.0,2.0,2.0,0.0,"Palmyra township, Renville County, Minnesota",129,49606,27
200.0,190.0,2.0,8.0,0.0,0.0,"Preston Lake township, Renville County, Minnesota",129,52486,27
210.0,201.0,0.0,9.0,0.0,0.0,"Wang township, Renville County, Minnesota",129,68026,27
169.0,162.0,6.0,1.0,0.0,0.0,"Winfield township, Renville County, Minnesota",129,70852,27
133.0,127.0,2.0,4.0,0.0,0.0,"Birch Cooley township, Renville County, Minnesota",129,05968,27
556.0,509.0,36.0,11.0,0.0,0.0,"Buffalo Lake city, Renville County, Minnesota",129,08488,27
146.0,139.0,5.0,2.0,0.0,0.0,"Martinsburg township, Renville County, Minnesota",129,40832,27
1207.0,1047.0,72.0,78.0,10.0,0.0,"Eckles township, Beltrami County, Minnesota",007,17954,27
2030.0,1730.0,165.0,64.0,71.0,0.0,"Olivia city, Renville County, Minnesota",129,48256,27
171.0,169.0,0.0,2.0,0.0,0.0,"Beaver Falls township, Renville County, Minnesota",129,04546,27
196.0,195.0,0.0,1.0,0.0,0.0,"Cairo township, Renville County, Minnesota",129,09208,27
141.0,137.0,3.0,0.0,0.0,1.0,"Camp township, Renville County, Minnesota",129,09478,27
489.0,419.0,3.0,63.0,4.0,0.0,"Danube city, Renville County, Minnesota",129,14716,27
848.0,787.0,28.0,16.0,17.0,0.0,"Hector city, Renville County, Minnesota",129,28124,27
178.0,155.0,0.0,5.0,0.0,18.0,"Midway township, Cottonwood County, Minnesota",033,42002,27
308.0,299.0,0.0,0.0,9.0,0.0,"Carson township, Cottonwood County, Minnesota",033,10108,27
202.0,202.0,0.0,0.0,0.0,0.0,"Germantown township, Cottonwood County, Minnesota",033,23570,27
391.0,344.0,25.0,9.0,13.0,0.0,"Great Bend township, Cottonwood County, Minnesota",033,25514,27
115.0,99.0,10.0,6.0,0.0,0.0,"Springfield township, Cottonwood County, Minnesota",033,61834,27
82.0,72.0,10.0,0.0,0.0,0.0,"Amo township, Cottonwood County, Minnesota",033,01441,27
163.0,159.0,3.0,0.0,1.0,0.0,"Bingham Lake city, Cottonwood County, Minnesota",033,05896,27
276.0,270.0,6.0,0.0,0.0,0.0,"Lakeside township, Cottonwood County, Minnesota",033,35000,27
143.0,136.0,1.0,4.0,2.0,0.0,"Ann township, Cottonwood County, Minnesota",033,01666,27
353.0,316.0,20.0,17.0,0.0,0.0,"Jeffers city, Cottonwood County, Minnesota",033,31796,27
144.0,143.0,0.0,1.0,0.0,0.0,"Amboy township, Cottonwood County, Minnesota",033,01342,27
345.0,321.0,14.0,4.0,3.0,3.0,"Medo township, Blue Earth County, Minnesota",013,41498,27
233.0,224.0,7.0,2.0,0.0,0.0,"Pemberton city, Blue Earth County, Minnesota",013,50200,27
281.0,260.0,9.0,5.0,7.0,0.0,"Skyline city, Blue Earth County, Minnesota",013,60754,27
226.0,207.0,12.0,1.0,6.0,0.0,"Pleasant Mound township, Blue Earth County, Minnesota",013,51604,27
764.0,688.0,55.0,21.0,0.0,0.0,"St. Clair city, Blue Earth County, Minnesota",013,56824,27
294.0,283.0,5.0,6.0,0.0,0.0,"Butternut Valley township, Blue Earth County, Minnesota",013,09046,27
2360.0,2056.0,208.0,62.0,34.0,0.0,"Eagle Lake city, Blue Earth County, Minnesota",013,17378,27
2354.0,2093.0,156.0,105.0,0.0,0.0,"Lake Crystal city, Blue Earth County, Minnesota",013,34190,27
299.0,292.0,5.0,2.0,0.0,0.0,"Mapleton township, Blue Earth County, Minnesota",013,40328,27
13.0,13.0,0.0,0.0,0.0,0.0,"Minnesota Lake city, Blue Earth County, Minnesota",013,43198,27
0.0,0.0,0.0,0.0,0.0,0.0,"North Mankato city, Blue Earth County, Minnesota",013,47068,27
238.0,235.0,0.0,3.0,0.0,0.0,"Cambria township, Blue Earth County, Minnesota",013,09352,27
516.0,478.0,34.0,0.0,4.0,0.0,"Good Thunder city, Blue Earth County, Minnesota",013,24506,27
699.0,653.0,26.0,17.0,0.0,3.0,"Le Ray township, Blue Earth County, Minnesota",013,36584,27
940.0,869.0,28.0,29.0,11.0,3.0,"Lime township, Blue Earth County, Minnesota",013,37052,27
200.0,188.0,5.0,3.0,0.0,4.0,"Lincoln township, Blue Earth County, Minnesota",013,37124,27
403.0,391.0,7.0,2.0,0.0,3.0,"McPherson township, Blue Earth County, Minnesota",013,39176,27
577.0,548.0,18.0,5.0,6.0,0.0,"Judson township, Blue Earth County, Minnesota",013,32210,27
1565.0,1485.0,26.0,36.0,15.0,3.0,"Mankato township, Blue Earth County, Minnesota",013,39896,27
1534.0,1355.0,73.0,90.0,16.0,0.0,"Mapleton city, Blue Earth County, Minnesota",013,40310,27
35051.0,26049.0,3669.0,3821.0,1340.0,172.0,"Mankato city, Blue Earth County, Minnesota",013,39878,27
798.0,746.0,44.0,0.0,8.0,0.0,"Garden City township, Blue Earth County, Minnesota",013,23102,27
1198.0,1134.0,40.0,24.0,0.0,0.0,"Decoria township, Blue Earth County, Minnesota",013,15130,27
429.0,420.0,0.0,5.0,4.0,0.0,"Brownsville township, Houston County, Minnesota",055,08236,27
103.0,101.0,2.0,0.0,0.0,0.0,"Jefferson township, Houston County, Minnesota",055,31814,27
1290.0,1114.0,98.0,31.0,47.0,0.0,"Spring Grove city, Houston County, Minnesota",055,61852,27
358.0,354.0,0.0,4.0,0.0,0.0,"Spring Grove township, Houston County, Minnesota",055,61870,27
550.0,532.0,16.0,2.0,0.0,0.0,"Caledonia township, Houston County, Minnesota",055,09244,27
445.0,421.0,13.0,4.0,7.0,0.0,"Hokah township, Houston County, Minnesota",055,29528,27
984.0,783.0,81.0,70.0,46.0,4.0,"Houston city, Houston County, Minnesota",055,30230,27
1087.0,984.0,54.0,6.0,43.0,0.0,"La Crescent township, Houston County, Minnesota",055,33884,27
344.0,327.0,10.0,3.0,4.0,0.0,"Wilmington township, Houston County, Minnesota",055,70564,27
273.0,264.0,9.0,0.0,0.0,0.0,"Winnebago township, Houston County, Minnesota",055,70960,27
207.0,175.0,31.0,1.0,0.0,0.0,"Black Hammer township, Houston County, Minnesota",055,06292,27
379.0,341.0,26.0,2.0,10.0,0.0,"Houston township, Houston County, Minnesota",055,30248,27
609.0,532.0,68.0,0.0,6.0,3.0,"Brownsville city, Houston County, Minnesota",055,08218,27
253.0,243.0,4.0,3.0,3.0,0.0,"Crooked Creek township, Houston County, Minnesota",055,13816,27
612.0,606.0,4.0,2.0,0.0,0.0,"Money Creek township, Houston County, Minnesota",055,43648,27
296.0,278.0,3.0,14.0,0.0,1.0,"Morton city, Renville County, Minnesota",129,44368,27
427.0,409.0,9.0,9.0,0.0,0.0,"Sacred Heart city, Renville County, Minnesota",129,56572,27
264.0,252.0,8.0,4.0,0.0,0.0,"Sacred Heart township, Renville County, Minnesota",129,56590,27
849.0,664.0,47.0,138.0,0.0,0.0,"Fairfax city, Renville County, Minnesota",129,20222,27
163.0,156.0,0.0,3.0,2.0,2.0,"Flora township, Renville County, Minnesota",129,21374,27
215.0,203.0,11.0,0.0,0.0,1.0,"Hector township, Renville County, Minnesota",129,28142,27
206.0,200.0,0.0,2.0,0.0,4.0,"Kingman township, Renville County, Minnesota",129,33290,27
195.0,188.0,7.0,0.0,0.0,0.0,"Bird Island township, Renville County, Minnesota",129,06094,27
1113.0,1006.0,75.0,12.0,17.0,3.0,"Renville city, Renville County, Minnesota",129,53890,27
264.0,254.0,8.0,0.0,2.0,0.0,"Troy township, Renville County, Minnesota",129,65632,27
181.0,178.0,2.0,0.0,0.0,1.0,"Hawk Creek township, Renville County, Minnesota",129,27728,27
189.0,183.0,0.0,4.0,2.0,0.0,"Wellington township, Renville County, Minnesota",129,69088,27
142.0,137.0,5.0,0.0,0.0,0.0,"Osceola township, Renville County, Minnesota",129,48868,27
348.0,327.0,20.0,1.0,0.0,0.0,"Boon Lake township, Renville County, Minnesota",129,06976,27
2682.0,2579.0,36.0,50.0,12.0,5.0,"Afton city, Washington County, Minnesota",163,00316,27
17817.0,15377.0,939.0,1332.0,169.0,0.0,"Forest Lake city, Washington County, Minnesota",163,21770,27
245.0,208.0,22.0,12.0,3.0,0.0,"Grey Cloud Island township, Washington County, Minnesota",163,25982,27
1769.0,1686.0,26.0,37.0,16.0,4.0,"Baytown township, Washington County, Minnesota",163,04132,27
28478.0,26316.0,1199.0,606.0,357.0,0.0,"Cottage Grove city, Washington County, Minnesota",163,13456,27
1691.0,1503.0,107.0,65.0,13.0,3.0,"Denmark township, Washington County, Minnesota",163,15688,27
2754.0,2508.0,102.0,120.0,19.0,5.0,"May township, Washington County, Minnesota",163,41120,27
17461.0,15546.0,972.0,721.0,196.0,26.0,"Stillwater city, Washington County, Minnesota",163,62824,27
875.0,820.0,16.0,23.0,9.0,7.0,"Birchwood Village city, Washington County, Minnesota",163,06058,27
325.0,303.0,12.0,2.0,8.0,0.0,"Lakeland Shores city, Washington County, Minnesota",163,34658,27
367.0,334.0,11.0,17.0,5.0,0.0,"St. Marys Point city, Washington County, Minnesota",163,57292,27
479.0,403.0,76.0,0.0,0.0,0.0,"Willernie city, Washington County, Minnesota",163,70366,27
2521.0,1951.0,293.0,259.0,18.0,0.0,"Bayport city, Washington County, Minnesota",163,04114,27
673.0,574.0,55.0,28.0,16.0,0.0,"Marine on St. Croix city, Washington County, Minnesota",163,40562,27
1057.0,992.0,20.0,37.0,0.0,8.0,"Dellwood city, Washington County, Minnesota",163,15616,27
3951.0,3755.0,131.0,27.0,38.0,0.0,"Grant city, Washington County, Minnesota",163,25334,27
13226.0,11695.0,300.0,1036.0,182.0,13.0,"Hugo city, Washington County, Minnesota",163,30392,27
7843.0,7206.0,175.0,320.0,113.0,29.0,"Lake Elmo city, Washington County, Minnesota",163,34244,27
359.0,325.0,20.0,8.0,6.0,0.0,"Pine Springs city, Washington County, Minnesota",163,51316,27
50804.0,44038.0,2737.0,2391.0,1412.0,226.0,"Woodbury city, Washington County, Minnesota",163,71428,27
2802.0,2436.0,200.0,137.0,29.0,0.0,"Newport city, Washington County, Minnesota",163,45790,27
4313.0,3666.0,305.0,206.0,136.0,0.0,"Oak Park Heights city, Washington County, Minnesota",163,47914,27
134.0,134.0,0.0,0.0,0.0,0.0,"Highwater township, Cottonwood County, Minnesota",033,29060,27
286.0,227.0,38.0,21.0,0.0,0.0,"Westbrook township, Cottonwood County, Minnesota",033,69268,27
1465.0,1327.0,29.0,75.0,34.0,0.0,"Mountain Lake city, Cottonwood County, Minnesota",033,44566,27
108.0,103.0,5.0,0.0,0.0,0.0,"Storden township, Cottonwood County, Minnesota",033,63040,27
3650.0,3165.0,198.0,194.0,86.0,7.0,"Windom city, Cottonwood County, Minnesota",033,70798,27
240.0,205.0,0.0,11.0,0.0,24.0,"Mountain Lake township, Cottonwood County, Minnesota",033,44584,27
147.0,146.0,1.0,0.0,0.0,0.0,"Selma township, Cottonwood County, Minnesota",033,59224,27
69.0,67.0,0.0,0.0,0.0,2.0,"Southbrook township, Cottonwood County, Minnesota",033,61294,27
132.0,132.0,0.0,0.0,0.0,0.0,"Delton township, Cottonwood County, Minnesota",033,15652,27
140.0,110.0,6.0,20.0,4.0,0.0,"Rose Hill township, Cottonwood County, Minnesota",033,55672,27
252.0,233.0,0.0,10.0,9.0,0.0,"Storden city, Cottonwood County, Minnesota",033,63022,27
716.0,626.0,38.0,40.0,12.0,0.0,"Westbrook city, Cottonwood County, Minnesota",033,69250,27
30.0,30.0,0.0,0.0,0.0,0.0,"Comfrey city, Cottonwood County, Minnesota",033,12772,27
97.0,95.0,0.0,2.0,0.0,0.0,"Dale township, Cottonwood County, Minnesota",033,14608,27
1696.0,1511.0,110.0,49.0,26.0,0.0,"Helena township, Scott County, Minnesota",139,28322,27
3516.0,3206.0,24.0,245.0,8.0,33.0,"New Market township, Scott County, Minnesota",139,45754,27
28163.0,24938.0,1157.0,1700.0,337.0,31.0,"Shakopee city, Scott County, Minnesota",139,59350,27
954.0,869.0,23.0,48.0,14.0,0.0,"Belle Plaine township, Scott County, Minnesota",139,04852,27
5060.0,4450.0,316.0,219.0,0.0,75.0,"Credit River township, Scott County, Minnesota",139,13726,27
2781.0,2625.0,78.0,78.0,0.0,0.0,"Cedar Lake township, Scott County, Minnesota",139,10450,27
23449.0,21023.0,709.0,1294.0,415.0,8.0,"Savage city, Scott County, Minnesota",139,58738,27
1116.0,1050.0,40.0,21.0,1.0,4.0,"Louisville township, Scott County, Minnesota",139,38294,27
5352.0,4906.0,82.0,305.0,59.0,0.0,"Jordan city, Scott County, Minnesota",139,32174,27
1445.0,1320.0,46.0,68.0,5.0,6.0,"Sand Creek township, Scott County, Minnesota",139,58324,27
6219.0,5636.0,313.0,239.0,31.0,0.0,"Belle Plaine city, Scott County, Minnesota",139,04834,27
952.0,849.0,66.0,23.0,14.0,0.0,"Jackson township, Scott County, Minnesota",139,31580,27
76.0,57.0,1.0,12.0,6.0,0.0,"Hantho township, Lac qui Parle County, Minnesota",073,27044,27
270.0,263.0,0.0,7.0,0.0,0.0,"Camp Release township, Lac qui Parle County, Minnesota",073,09550,27
84.0,84.0,0.0,0.0,0.0,0.0,"Freeland township, Lac qui Parle County, Minnesota",073,22616,27
161.0,160.0,0.0,0.0,1.0,0.0,"Madison township, Lac qui Parle County, Minnesota",073,39284,27
160.0,141.0,14.0,3.0,0.0,2.0,"Marietta city, Lac qui Parle County, Minnesota",073,40526,27
1475.0,1318.0,114.0,36.0,3.0,4.0,"Dawson city, Lac qui Parle County, Minnesota",073,14968,27
84.0,82.0,0.0,2.0,0.0,0.0,"Manfred township, Lac qui Parle County, Minnesota",073,39788,27
174.0,136.0,14.0,3.0,21.0,0.0,"Providence township, Lac qui Parle County, Minnesota",073,52702,27
142.0,142.0,0.0,0.0,0.0,0.0,"Walter township, Lac qui Parle County, Minnesota",073,67882,27
141.0,139.0,0.0,2.0,0.0,0.0,"Yellow Bank township, Lac qui Parle County, Minnesota",073,72058,27
39.0,37.0,0.0,0.0,1.0,1.0,"Louisburg city, Lac qui Parle County, Minnesota",073,38258,27
49.0,49.0,0.0,0.0,0.0,0.0,"Agassiz township, Lac qui Parle County, Minnesota",073,00352,27
136.0,134.0,0.0,2.0,0.0,0.0,"Cerro Gordo township, Lac qui Parle County, Minnesota",073,10774,27
