B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
1831.0,889.0,7.0,0.0,8.0,19.0,16.0,42.0,44.0,10.0,499.0,54.0,105.0,52.0,24.0,9.0,0.0,0.0,942.0,8.0,0.0,0.0,3.0,6.0,13.0,33.0,26.0,512.0,57.0,107.0,98.0,61.0,18.0,0.0,0.0,"Harrison township, Blackford County, Indiana",009,31630,18
15521.0,7004.0,105.0,4.0,19.0,43.0,116.0,161.0,93.0,178.0,2220.0,471.0,1060.0,534.0,1292.0,438.0,99.0,171.0,8517.0,107.0,0.0,0.0,150.0,131.0,79.0,135.0,91.0,2574.0,633.0,1353.0,833.0,1457.0,839.0,106.0,29.0,"Perry township, Vanderburgh County, Indiana",163,59166,18
264.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,19.0,63.0,12.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,"Union township, Vanderburgh County, Indiana",163,77696,18
5913.0,2856.0,40.0,4.0,0.0,21.0,5.0,55.0,9.0,26.0,497.0,285.0,394.0,283.0,789.0,318.0,54.0,76.0,3057.0,23.0,0.0,0.0,0.0,16.0,14.0,7.0,34.0,598.0,269.0,380.0,402.0,844.0,351.0,73.0,46.0,"Scott township, Vanderburgh County, Indiana",163,68472,18
5522.0,2846.0,13.0,0.0,0.0,9.0,22.0,25.0,48.0,56.0,881.0,152.0,350.0,347.0,587.0,249.0,107.0,0.0,2676.0,8.0,0.0,0.0,17.0,0.0,19.0,53.0,25.0,740.0,176.0,194.0,285.0,671.0,451.0,37.0,0.0,"German township, Vanderburgh County, Indiana",163,27486,18
46303.0,21684.0,110.0,28.0,119.0,291.0,433.0,506.0,423.0,436.0,7219.0,1530.0,3470.0,2017.0,3593.0,941.0,364.0,204.0,24619.0,105.0,119.0,4.0,432.0,505.0,454.0,637.0,378.0,8203.0,1715.0,3939.0,2006.0,3816.0,1885.0,234.0,187.0,"Knight township, Vanderburgh County, Indiana",163,40212,18
20079.0,9559.0,123.0,22.0,47.0,285.0,273.0,554.0,353.0,161.0,3894.0,584.0,1488.0,682.0,765.0,240.0,62.0,26.0,10520.0,163.0,65.0,53.0,263.0,140.0,451.0,701.0,153.0,3733.0,784.0,1635.0,906.0,928.0,433.0,55.0,57.0,"Pigeon township, Vanderburgh County, Indiana",163,59670,18
5201.0,2466.0,26.0,0.0,20.0,66.0,62.0,113.0,62.0,46.0,1097.0,213.0,265.0,150.0,127.0,163.0,16.0,40.0,2735.0,7.0,0.0,26.0,48.0,16.0,84.0,95.0,24.0,1377.0,158.0,300.0,275.0,164.0,128.0,24.0,9.0,"Licking township, Blackford County, Indiana",009,43650,18
961.0,484.0,0.0,0.0,11.0,13.0,5.0,10.0,15.0,0.0,297.0,23.0,90.0,0.0,13.0,7.0,0.0,0.0,477.0,5.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,285.0,14.0,85.0,28.0,18.0,12.0,0.0,0.0,"Jackson township, Blackford County, Indiana",009,36774,18
617.0,310.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,9.0,146.0,2.0,59.0,33.0,20.0,8.0,0.0,10.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,84.0,32.0,35.0,60.0,79.0,10.0,0.0,0.0,"Washington township, Blackford County, Indiana",009,80360,18
1468.0,736.0,0.0,0.0,0.0,12.0,38.0,12.0,24.0,47.0,277.0,56.0,89.0,55.0,78.0,27.0,21.0,0.0,732.0,9.0,0.0,0.0,0.0,38.0,8.0,16.0,12.0,279.0,59.0,113.0,71.0,83.0,22.0,22.0,0.0,"Jefferson township, Carroll County, Indiana",015,37872,18
736.0,365.0,2.0,0.0,0.0,40.0,14.0,4.0,0.0,1.0,157.0,19.0,53.0,50.0,18.0,5.0,2.0,0.0,371.0,2.0,0.0,5.0,22.0,3.0,17.0,2.0,5.0,133.0,22.0,56.0,59.0,31.0,14.0,0.0,0.0,"Jackson township, Carroll County, Indiana",015,36828,18
1920.0,902.0,0.0,5.0,0.0,9.0,0.0,22.0,43.0,44.0,426.0,58.0,123.0,70.0,63.0,27.0,12.0,0.0,1018.0,0.0,0.0,0.0,5.0,20.0,40.0,0.0,19.0,476.0,63.0,157.0,116.0,73.0,38.0,0.0,11.0,"Monroe township, Carroll County, Indiana",015,50256,18
