B07003_001E,B07003_004E,B07003_007E,B07003_010E,B07003_013E,B07003_016E,name,county,county subdivision,state
10137.0,9623.0,366.0,101.0,40.0,7.0,"Northern district, Harrison County, West Virginia",033,92352,54
11217.0,10535.0,324.0,204.0,136.0,18.0,"Southwest district, Harrison County, West Virginia",033,92952,54
11589.0,9035.0,1847.0,401.0,285.0,21.0,"South Urban district, Harrison County, West Virginia",033,92932,54
12352.0,11221.0,723.0,334.0,74.0,0.0,"Southern district, Harrison County, West Virginia",033,92923,54
9547.0,8020.0,1121.0,218.0,188.0,0.0,"North Urban district, Harrison County, West Virginia",033,92368,54
13046.0,11709.0,721.0,396.0,194.0,26.0,"Eastern district, Harrison County, West Virginia",033,90975,54
11832.0,10186.0,731.0,225.0,668.0,22.0,"District 2, Ohio County, West Virginia",069,90824,54
15055.0,13464.0,802.0,377.0,369.0,43.0,"District 3, Ohio County, West Virginia",069,90862,54
15644.0,14371.0,330.0,302.0,616.0,25.0,"District 1, Ohio County, West Virginia",069,90788,54
1821.0,1734.0,30.0,8.0,49.0,0.0,"Grant district, Ritchie County, West Virginia",085,91380,54
1286.0,1074.0,121.0,31.0,60.0,0.0,"Murphy district, Ritchie County, West Virginia",085,92244,54
3391.0,3119.0,157.0,95.0,20.0,0.0,"Union district, Ritchie County, West Virginia",085,93336,54
3433.0,3266.0,96.0,46.0,24.0,1.0,"Clay district, Ritchie County, West Virginia",085,90552,54
1811.0,1615.0,25.0,19.0,152.0,0.0,"District 4, Calhoun County, West Virginia",013,90873,54
1267.0,1254.0,9.0,4.0,0.0,0.0,"District 1, Calhoun County, West Virginia",013,90766,54
1935.0,1732.0,65.0,138.0,0.0,0.0,"District 5, Calhoun County, West Virginia",013,90885,54
1488.0,1344.0,100.0,44.0,0.0,0.0,"District 3, Calhoun County, West Virginia",013,90836,54
899.0,861.0,38.0,0.0,0.0,0.0,"District 2, Calhoun County, West Virginia",013,90800,54
5956.0,5261.0,324.0,133.0,238.0,0.0,"District 2, Morgan County, West Virginia",065,90822,54
5267.0,4905.0,129.0,12.0,212.0,9.0,"District 1, Morgan County, West Virginia",065,90786,54
6116.0,5677.0,88.0,66.0,285.0,0.0,"District 3, Morgan County, West Virginia",065,90858,54
24959.0,21676.0,2014.0,904.0,317.0,48.0,"District 2, Raleigh County, West Virginia",081,90828,54
22329.0,19938.0,1557.0,616.0,218.0,0.0,"District 1, Raleigh County, West Virginia",081,90792,54
29230.0,25739.0,1603.0,1193.0,658.0,37.0,"District 3, Raleigh County, West Virginia",081,90864,54
3284.0,2996.0,251.0,15.0,22.0,0.0,"Western district, Braxton County, West Virginia",007,93597,54
3803.0,3347.0,244.0,117.0,95.0,0.0,"Northern district, Braxton County, West Virginia",007,92346,54
3865.0,3573.0,26.0,245.0,21.0,0.0,"Southern district, Braxton County, West Virginia",007,92922,54
3210.0,2643.0,338.0,179.0,13.0,37.0,"Eastern district, Braxton County, West Virginia",007,90968,54
9970.0,9083.0,507.0,228.0,108.0,44.0,"Curry district, Putnam County, West Virginia",079,90720,54
10632.0,10299.0,245.0,55.0,33.0,0.0,"Buffalo-Union district, Putnam County, West Virginia",079,90292,54
8558.0,8069.0,280.0,141.0,68.0,0.0,"Pocatalico district, Putnam County, West Virginia",079,92508,54
15018.0,13730.0,733.0,507.0,17.0,31.0,"Teays district, Putnam County, West Virginia",079,93090,54
11991.0,10926.0,602.0,281.0,164.0,18.0,"Scott district, Putnam County, West Virginia",079,92736,54
3756.0,3330.0,267.0,51.0,108.0,0.0,"West district, Barbour County, West Virginia",001,93588,54
5701.0,5084.0,331.0,238.0,43.0,5.0,"South district, Barbour County, West Virginia",001,92892,54
7089.0,5962.0,571.0,231.0,325.0,0.0,"North district, Barbour County, West Virginia",001,92328,54
7322.0,6674.0,291.0,245.0,112.0,0.0,"District 1, Boone County, West Virginia",005,90762,54
7136.0,6200.0,882.0,47.0,7.0,0.0,"District 2, Boone County, West Virginia",005,90796,54
8557.0,7542.0,647.0,304.0,45.0,19.0,"District 3, Boone County, West Virginia",005,90832,54
5310.0,5245.0,14.0,10.0,41.0,0.0,"Big Creek district, McDowell County, West Virginia",047,90168,54
6114.0,5197.0,279.0,377.0,224.0,37.0,"Browns Creek district, McDowell County, West Virginia",047,90240,54
3183.0,3007.0,123.0,48.0,0.0,5.0,"North Elkin district, McDowell County, West Virginia",047,92345,54
4869.0,4777.0,33.0,0.0,59.0,0.0,"Sandy River district, McDowell County, West Virginia",047,92712,54
9687.0,8662.0,858.0,133.0,34.0,0.0,"Butler district, Wayne County, West Virginia",099,90324,54
6452.0,6085.0,166.0,82.0,119.0,0.0,"Ceredo district, Wayne County, West Virginia",099,90492,54
8742.0,7571.0,441.0,451.0,264.0,15.0,"Westmoreland district, Wayne County, West Virginia",099,93624,54
7748.0,6795.0,470.0,233.0,250.0,0.0,"Stonewall district, Wayne County, West Virginia",099,93036,54
8001.0,7132.0,576.0,182.0,111.0,0.0,"Union district, Wayne County, West Virginia",099,93372,54
7263.0,6658.0,495.0,27.0,83.0,0.0,"District 3, Wyoming County, West Virginia",109,90868,54
6905.0,6415.0,311.0,179.0,0.0,0.0,"District 1, Wyoming County, West Virginia",109,90795,54
7747.0,7497.0,145.0,91.0,14.0,0.0,"District 2, Wyoming County, West Virginia",109,90831,54
9547.0,8825.0,501.0,201.0,20.0,0.0,"Eastern district, Jackson County, West Virginia",035,90976,54
8444.0,7477.0,590.0,219.0,158.0,0.0,"Northern district, Jackson County, West Virginia",035,92353,54
10882.0,10188.0,415.0,177.0,74.0,28.0,"Western district, Jackson County, West Virginia",035,93605,54
16982.0,14521.0,1331.0,305.0,779.0,46.0,"District I, Mercer County, West Virginia",055,90900,54
20646.0,18476.0,1188.0,395.0,559.0,28.0,"District III, Mercer County, West Virginia",055,90924,54
22660.0,18929.0,3091.0,227.0,345.0,68.0,"District II, Mercer County, West Virginia",055,90912,54
7979.0,7444.0,380.0,142.0,13.0,0.0,"Third district, Upshur County, West Virginia",097,93105,54
8222.0,7021.0,925.0,166.0,110.0,0.0,"Second district, Upshur County, West Virginia",097,92745,54
8114.0,6575.0,532.0,462.0,495.0,50.0,"First district, Upshur County, West Virginia",097,91102,54
2906.0,2745.0,107.0,24.0,30.0,0.0,"Central district, Webster County, West Virginia",101,90471,54
2908.0,2675.0,66.0,92.0,75.0,0.0,"Northern district, Webster County, West Virginia",101,92360,54
2727.0,2390.0,186.0,142.0,9.0,0.0,"Southern district, Webster County, West Virginia",101,92925,54
18168.0,15734.0,977.0,198.0,1193.0,66.0,"Potomac district, Berkeley County, West Virginia",003,92526,54
14153.0,11210.0,1576.0,461.0,888.0,18.0,"Adam Stephens district, Berkeley County, West Virginia",003,90006,54
11653.0,10542.0,432.0,92.0,587.0,0.0,"Norborne district, Berkeley County, West Virginia",003,92322,54
20075.0,18282.0,1110.0,99.0,543.0,41.0,"Valley district, Berkeley County, West Virginia",003,93388,54
23262.0,19204.0,1840.0,542.0,1627.0,49.0,"Tuscarora district, Berkeley County, West Virginia",003,93171,54
22822.0,20278.0,1272.0,421.0,835.0,16.0,"Shenandoah district, Berkeley County, West Virginia",003,92754,54
15410.0,14356.0,709.0,227.0,118.0,0.0,"Plateau district, Fayette County, West Virginia",019,92472,54
13581.0,12941.0,267.0,235.0,84.0,54.0,"Valley district, Fayette County, West Virginia",019,93396,54
15021.0,14222.0,552.0,128.0,96.0,23.0,"New Haven district, Fayette County, West Virginia",019,92280,54
4824.0,4662.0,59.0,66.0,17.0,20.0,"Grant district, Grant County, West Virginia",023,91296,54
3734.0,3385.0,171.0,123.0,46.0,9.0,"Milroy district, Grant County, West Virginia",023,92208,54
2966.0,2705.0,198.0,22.0,41.0,0.0,"Union district, Grant County, West Virginia",023,93216,54
5534.0,4688.0,631.0,169.0,46.0,0.0,"Gore district, Hampshire County, West Virginia",027,91248,54
3638.0,3267.0,173.0,100.0,98.0,0.0,"Romney district, Hampshire County, West Virginia",027,92676,54
2641.0,2399.0,84.0,75.0,70.0,13.0,"Capon district, Hampshire County, West Virginia",027,90360,54
3280.0,3100.0,58.0,18.0,104.0,0.0,"Bloomery district, Hampshire County, West Virginia",027,90204,54
3963.0,3830.0,44.0,58.0,31.0,0.0,"Sherman district, Hampshire County, West Virginia",027,92820,54
3061.0,2961.0,28.0,72.0,0.0,0.0,"Springfield district, Hampshire County, West Virginia",027,92988,54
1107.0,1099.0,0.0,8.0,0.0,0.0,"Mill Creek district, Hampshire County, West Virginia",027,92184,54
4614.0,4060.0,220.0,107.0,227.0,0.0,"Greenbrier River district, Summers County, West Virginia",089,91440,54
3873.0,3081.0,81.0,355.0,355.0,1.0,"New River district, Summers County, West Virginia",089,92316,54
4603.0,4233.0,182.0,94.0,54.0,40.0,"Bluestone River district, Summers County, West Virginia",089,90216,54
7250.0,6426.0,266.0,316.0,242.0,0.0,"Weirton district, Brooke County, West Virginia",009,93552,54
7940.0,7159.0,294.0,201.0,286.0,0.0,"Wellsburg district, Brooke County, West Virginia",009,93564,54
7664.0,7082.0,243.0,93.0,225.0,21.0,"Follansbee district, Brooke County, West Virginia",009,91104,54
2049.0,1845.0,3.0,185.0,16.0,0.0,"Beech district, Doddridge County, West Virginia",017,90138,54
1886.0,1491.0,81.0,234.0,80.0,0.0,"Maple district, Doddridge County, West Virginia",017,92094,54
2203.0,2152.0,10.0,34.0,7.0,0.0,"Oak district, Doddridge County, West Virginia",017,92374,54
2345.0,1815.0,61.0,369.0,100.0,0.0,"Pine district, Doddridge County, West Virginia",017,92466,54
13360.0,11134.0,1211.0,342.0,628.0,45.0,"Central district, Greenbrier County, West Virginia",025,90449,54
11628.0,10095.0,986.0,270.0,229.0,48.0,"Eastern district, Greenbrier County, West Virginia",025,90972,54
10228.0,9245.0,528.0,343.0,112.0,0.0,"Western district, Greenbrier County, West Virginia",025,93601,54
2900.0,2754.0,80.0,27.0,39.0,0.0,"Capon district, Hardy County, West Virginia",031,90372,54
2183.0,2029.0,65.0,4.0,85.0,0.0,"Lost River district, Hardy County, West Virginia",031,91968,54
2849.0,2230.0,262.0,130.0,227.0,0.0,"Moorefield district, Hardy County, West Virginia",031,92232,54
2636.0,2569.0,43.0,20.0,4.0,0.0,"South Fork district, Hardy County, West Virginia",031,92928,54
3038.0,2778.0,97.0,102.0,0.0,61.0,"Old Fields district, Hardy County, West Virginia",031,92382,54
16893.0,13194.0,1740.0,1320.0,633.0,6.0,"Middletown district, Marion County, West Virginia",049,92154,54
16633.0,15011.0,1177.0,292.0,136.0,17.0,"West Augusta district, Marion County, West Virginia",049,93594,54
22463.0,20160.0,1000.0,684.0,580.0,39.0,"Palatine district, Marion County, West Virginia",049,92418,54
9245.0,8533.0,370.0,134.0,208.0,0.0,"District 2, Mineral County, West Virginia",057,90820,54
9289.0,8835.0,217.0,30.0,207.0,0.0,"District 3, Mineral County, West Virginia",057,90856,54
8490.0,8253.0,163.0,54.0,15.0,5.0,"District 1, Mineral County, West Virginia",057,90784,54
4147.0,3365.0,508.0,74.0,200.0,0.0,"Williamson district, Mingo County, West Virginia",059,93696,54
2329.0,2098.0,207.0,4.0,20.0,0.0,"Magnolia district, Mingo County, West Virginia",059,92064,54
3381.0,3202.0,129.0,43.0,7.0,0.0,"Stafford district, Mingo County, West Virginia",059,93012,54
3731.0,3481.0,200.0,19.0,23.0,8.0,"Lee district, Mingo County, West Virginia",059,91848,54
10220.0,9383.0,488.0,50.0,271.0,28.0,"Grant district, Hancock County, West Virginia",029,91308,54
9742.0,8341.0,649.0,239.0,393.0,120.0,"Butler district, Hancock County, West Virginia",029,90312,54
9704.0,8181.0,636.0,339.0,548.0,0.0,"Clay district, Hancock County, West Virginia",029,90540,54
5332.0,4614.0,447.0,200.0,71.0,0.0,"Freemans Creek district, Lewis County, West Virginia",041,91176,54
5769.0,4791.0,476.0,473.0,17.0,12.0,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",041,91480,54
5042.0,4255.0,453.0,223.0,111.0,0.0,"Courthouse-Collins Settlement district, Lewis County, West Virginia",041,90676,54
10677.0,10155.0,181.0,152.0,151.0,38.0,"District 1, Marshall County, West Virginia",051,90780,54
9969.0,9048.0,522.0,292.0,86.0,21.0,"District 2, Marshall County, West Virginia",051,90816,54
11211.0,10626.0,371.0,158.0,50.0,6.0,"District 3, Marshall County, West Virginia",051,90852,54
5075.0,4575.0,251.0,25.0,224.0,0.0,"Summersville district, Nicholas County, West Virginia",067,93072,54
7113.0,6687.0,295.0,36.0,95.0,0.0,"Beaver district, Nicholas County, West Virginia",067,90132,54
1524.0,1327.0,105.0,92.0,0.0,0.0,"Grant district, Nicholas County, West Virginia",067,91344,54
1395.0,1387.0,8.0,0.0,0.0,0.0,"Jefferson district, Nicholas County, West Virginia",067,91716,54
2846.0,2560.0,119.0,100.0,67.0,0.0,"Hamilton district, Nicholas County, West Virginia",067,91500,54
3519.0,3286.0,150.0,47.0,36.0,0.0,"Wilderness district, Nicholas County, West Virginia",067,93660,54
3828.0,3585.0,243.0,0.0,0.0,0.0,"Kentucky district, Nicholas County, West Virginia",067,91752,54
1883.0,1675.0,27.0,167.0,14.0,0.0,"Little Levels district, Pocahontas County, West Virginia",075,91944,54
1012.0,964.0,48.0,0.0,0.0,0.0,"Huntersville district, Pocahontas County, West Virginia",075,91656,54
2228.0,2126.0,35.0,16.0,39.0,12.0,"Greenbank district, Pocahontas County, West Virginia",075,91416,54
3373.0,2923.0,240.0,121.0,89.0,0.0,"Edray district, Pocahontas County, West Virginia",075,90996,54
3368.0,3123.0,143.0,70.0,32.0,0.0,"Black Fork district, Tucker County, West Virginia",093,90192,54
696.0,625.0,12.0,45.0,14.0,0.0,"Fairfax district, Tucker County, West Virginia",093,91056,54
813.0,660.0,74.0,79.0,0.0,0.0,"Davis district, Tucker County, West Virginia",093,90744,54
762.0,748.0,14.0,0.0,0.0,0.0,"St. George district, Tucker County, West Virginia",093,92688,54
398.0,392.0,0.0,6.0,0.0,0.0,"Clover district, Tucker County, West Virginia",093,90624,54
96.0,89.0,0.0,7.0,0.0,0.0,"Licking district, Tucker County, West Virginia",093,91896,54
855.0,807.0,12.0,7.0,29.0,0.0,"Dry Fork district, Tucker County, West Virginia",093,90948,54
2267.0,2124.0,40.0,44.0,59.0,0.0,"Central district, Tyler County, West Virginia",095,90469,54
2392.0,2226.0,49.0,23.0,87.0,7.0,"West district, Tyler County, West Virginia",095,93592,54
2171.0,2077.0,60.0,27.0,7.0,0.0,"South district, Tyler County, West Virginia",095,92898,54
2046.0,1909.0,36.0,72.0,29.0,0.0,"North district, Tyler County, West Virginia",095,92334,54
1019.0,980.0,16.0,11.0,12.0,0.0,"New Interest district, Randolph County, West Virginia",083,92292,54
909.0,909.0,0.0,0.0,0.0,0.0,"Middle Fork district, Randolph County, West Virginia",083,92148,54
1952.0,1857.0,69.0,26.0,0.0,0.0,"Roaring Creek district, Randolph County, West Virginia",083,92640,54
13188.0,11416.0,1028.0,591.0,144.0,9.0,"Leadsville district, Randolph County, West Virginia",083,91824,54
1133.0,1114.0,4.0,0.0,15.0,0.0,"Dry Fork district, Randolph County, West Virginia",083,90936,54
996.0,918.0,78.0,0.0,0.0,0.0,"Mingo district, Randolph County, West Virginia",083,92220,54
4475.0,4015.0,204.0,123.0,133.0,0.0,"Beverly district, Randolph County, West Virginia",083,90156,54
3178.0,2587.0,190.0,394.0,7.0,0.0,"Huttonsville district, Randolph County, West Virginia",083,91668,54
2083.0,1979.0,40.0,64.0,0.0,0.0,"Valley Bend district, Randolph County, West Virginia",083,93420,54
6153.0,5531.0,157.0,352.0,80.0,33.0,"Western district, Taylor County, West Virginia",091,93621,54
4732.0,4423.0,85.0,152.0,72.0,0.0,"Eastern district, Taylor County, West Virginia",091,90993,54
5872.0,5000.0,380.0,372.0,120.0,0.0,"Tygart district, Taylor County, West Virginia",091,93175,54
2381.0,2343.0,38.0,0.0,0.0,0.0,"Northeast district, Wirt County, West Virginia",105,92344,54
1662.0,1367.0,87.0,148.0,60.0,0.0,"Central district, Wirt County, West Virginia",105,90473,54
1681.0,1663.0,4.0,5.0,9.0,0.0,"Southwest district, Wirt County, West Virginia",105,92958,54
953.0,929.0,24.0,0.0,0.0,0.0,"Steele district, Wood County, West Virginia",107,93024,54
6203.0,5492.0,429.0,193.0,89.0,0.0,"Clay district, Wood County, West Virginia",107,90588,54
27623.0,23929.0,1992.0,575.0,1111.0,16.0,"Parkersburg district, Wood County, West Virginia",107,92424,54
4550.0,4175.0,201.0,41.0,128.0,5.0,"Union district, Wood County, West Virginia",107,93384,54
4572.0,4169.0,245.0,35.0,53.0,70.0,"Slate district, Wood County, West Virginia",107,92856,54
1922.0,1805.0,72.0,45.0,0.0,0.0,"Harris district, Wood County, West Virginia",107,91560,54
13444.0,12239.0,638.0,229.0,338.0,0.0,"Williams district, Wood County, West Virginia",107,93672,54
13334.0,11932.0,1051.0,133.0,211.0,7.0,"Tygart district, Wood County, West Virginia",107,93180,54
1373.0,1133.0,124.0,102.0,0.0,14.0,"Walker district, Wood County, West Virginia",107,93444,54
11054.0,10064.0,798.0,20.0,172.0,0.0,"Lubeck district, Wood County, West Virginia",107,91980,54
2422.0,2190.0,191.0,27.0,0.0,14.0,"District C, Clay County, West Virginia",015,90895,54
3485.0,3200.0,50.0,202.0,33.0,0.0,"District A, Clay County, West Virginia",015,90891,54
2941.0,2728.0,209.0,0.0,4.0,0.0,"District B, Clay County, West Virginia",015,90893,54
1632.0,1414.0,141.0,31.0,46.0,0.0,"De Kalb-Troy district, Gilmer County, West Virginia",021,90758,54
3330.0,2366.0,396.0,230.0,314.0,24.0,"City district, Gilmer County, West Virginia",021,90534,54
1407.0,1357.0,6.0,0.0,44.0,0.0,"Center district, Gilmer County, West Virginia",021,90408,54
1890.0,1681.0,75.0,72.0,57.0,5.0,"Glenville district, Gilmer County, West Virginia",021,91236,54
1497.0,1439.0,58.0,0.0,0.0,0.0,"Cologne district, Mason County, West Virginia",053,90648,54
