B25003D_001E,B25003D_002E,B25003D_003E,name,county,county subdivision,state
2419.0,960.0,1459.0,"Reno North CCD, Washoe County, Nevada",031,94703,32
41.0,22.0,19.0,"Incline Village CCD, Washoe County, Nevada",031,94462,32
54932.0,32097.0,22835.0,"Las Vegas CCD, Clark County, Nevada",003,94504,32
9672.0,8019.0,1653.0,"Clark CCD, Clark County, Nevada",003,94182,32
562.0,260.0,302.0,"Carson City CCD, Carson City, Nevada",510,94140,32
68.0,43.0,25.0,"Dayton CCD, Lyon County, Nevada",019,94224,32
30.0,25.0,5.0,"Silver Springs CCD, Lyon County, Nevada",019,94777,32
0.0,0.0,0.0,"Smith Valley CCD, Lyon County, Nevada",019,94784,32
84.0,69.0,15.0,"Fernley CCD, Lyon County, Nevada",019,94322,32
6.0,2.0,4.0,"Yerington CCD, Lyon County, Nevada",019,94924,32
0.0,0.0,0.0,"Ralston Valley CCD, Nye County, Nevada",023,94701,32
0.0,0.0,0.0,"Silver Peak CCD, Esmeralda County, Nevada",009,94770,32
